iteration,episode,1_maddpg_actor_loss,1_maddpg_critic_loss,1_count_value,2_maddpg_actor_loss,2_maddpg_critic_loss,2_count_value
174,17500,-2.25876,0.13982,0.00082,-16.72873,1.20265,0.20763
175,17600,-2.27387,0.16402,0.00082,-16.78711,1.11502,0.20676
176,17700,-2.26849,0.19774,0.00082,-16.73251,1.08753,0.20869
177,17800,-2.30146,0.16989,0.00081,-16.75638,1.14135,0.20599
178,17900,-2.31881,0.17406,0.00081,-16.67360,1.12057,0.20475
179,18000,-2.27585,0.15784,0.00081,-16.67638,1.09144,0.20494
180,18100,-2.32489,0.14197,0.00081,-16.74663,1.12262,0.20434
181,18200,-2.34384,0.18389,0.00080,-16.63413,1.13075,0.20636
182,18300,-2.37889,0.16605,0.00080,-16.62051,1.11589,0.20370
183,18400,-2.35354,0.16460,0.00080,-16.68431,1.14068,0.20419
184,18500,-2.35404,0.18503,0.00080,-16.65357,1.09558,0.20330
185,18600,-2.40346,0.16847,0.00080,-16.65915,1.10086,0.20423
186,18700,-2.41217,0.17371,0.00079,-16.56150,1.11313,0.20383
187,18800,-2.45799,0.16628,0.00079,-16.59488,1.07650,0.20348
188,18900,-2.35402,0.15679,0.00079,-16.58036,1.08562,0.20036
189,19000,-2.36476,0.14230,0.00079,-16.58961,1.09634,0.20175
190,19100,-2.40368,0.15652,0.00079,-16.56071,1.09093,0.20269
191,19200,-2.45635,0.14037,0.00078,-16.62328,1.12568,0.20221
192,19300,-2.41130,0.19382,0.00078,-16.53533,1.14263,0.20316
193,19400,-2.39264,0.17293,0.00078,-16.52151,1.15569,0.20059
194,19500,-2.41963,0.13211,0.00078,-16.54513,1.16349,0.19878
195,19600,-2.46566,0.15234,0.00078,-16.57471,1.07046,0.19755
196,19700,-2.39640,0.15586,0.00077,-16.47806,1.11851,0.19889
197,19800,-2.45073,0.15447,0.00077,-16.56734,1.08707,0.19918
198,19900,-2.47048,0.16107,0.00077,-16.54275,1.16949,0.20101
199,20000,-2.46279,0.16363,0.00077,-16.54732,1.14153,0.19973
200,20100,-2.37540,0.15421,0.00077,-16.53140,1.12961,0.19750
201,20200,-2.41931,0.14883,0.00076,-16.50411,1.05073,0.19805
202,20300,-2.43348,0.13583,0.00076,-16.50383,1.05223,0.19864
203,20400,-2.46469,0.15225,0.00076,-16.48882,1.01984,0.19730
204,20500,-2.45472,0.12983,0.00076,-16.40586,0.98936,0.19678
205,20600,-2.42190,0.17811,0.00076,-16.41552,1.02228,0.19596
206,20700,-2.48533,0.17825,0.00075,-16.37790,0.98031,0.19654
207,20800,-2.46769,0.16875,0.00075,-16.42201,1.05718,0.19623
208,20900,-2.44407,0.16054,0.00075,-16.32449,1.13184,0.19422
209,21000,-2.47106,0.13859,0.00075,-16.33992,1.02373,0.19632
210,21100,-2.42230,0.15556,0.00075,-16.36346,1.08925,0.19478
211,21200,-2.40349,0.21571,0.00075,-16.26987,1.04220,0.19447
212,21300,-2.44148,0.14914,0.00074,-16.23143,0.93768,0.19186
213,21400,-2.43232,0.16936,0.00074,-16.22799,1.03721,0.19489
214,21500,-2.39154,0.12906,0.00074,-16.22061,0.99375,0.19433
215,21600,-2.42189,0.13597,0.00074,-16.16203,0.97335,0.19211
216,21700,-2.37813,0.10690,0.00074,-16.10311,1.05330,0.19178
217,21800,-2.43698,0.13538,0.00073,-16.13998,0.95365,0.19134
218,21900,-2.34560,0.11196,0.00073,-16.11955,0.95975,0.19156
219,22000,-2.36824,0.13600,0.00073,-16.09592,1.00398,0.19051
220,22100,-2.30669,0.14453,0.00073,-16.02762,0.97514,0.19015
221,22200,-2.41086,0.18248,0.00073,-16.00126,0.98377,0.19081
222,22300,-2.34969,0.12990,0.00073,-15.96131,0.94290,0.18982
223,22400,-2.30323,0.13958,0.00072,-15.99705,1.00570,0.18996
224,22500,-2.36069,0.12358,0.00072,-15.91004,0.98911,0.19077
225,22600,-2.32165,0.13134,0.00072,-16.01541,1.00650,0.19045
226,22700,-2.27702,0.11950,0.00072,-15.90878,0.92103,0.18678
227,22800,-2.31115,0.12217,0.00072,-15.92283,1.00026,0.18960
228,22900,-2.31946,0.12982,0.00072,-15.75724,0.93375,0.18744
229,23000,-2.30567,0.11618,0.00072,-15.81469,0.95116,0.18687
230,23100,-2.29311,0.12637,0.00071,-15.76520,0.88721,0.18656
231,23200,-2.30650,0.12243,0.00071,-15.69262,0.90008,0.18709
232,23300,-2.28567,0.13310,0.00071,-15.69315,0.89969,0.18669
233,23400,-2.27595,0.13083,0.00071,-15.71309,0.94547,0.18649
234,23500,-2.27313,0.16115,0.00071,-15.59474,1.01474,0.18534
235,23600,-2.23982,0.17427,0.00071,-15.57741,1.00414,0.18634
236,23700,-2.20963,0.15478,0.00070,-15.51422,0.95104,0.18522
237,23800,-2.26628,0.14504,0.00070,-15.49940,0.98661,0.18604
238,23900,-2.23415,0.14355,0.00070,-15.51339,0.91968,0.18570
239,24000,-2.26330,0.13118,0.00070,-15.43550,0.94784,0.18357
240,24100,-2.22803,0.13673,0.00070,-15.40220,1.02419,0.18566
241,24200,-2.22239,0.13028,0.00070,-15.47624,0.97879,0.18348
242,24300,-2.21305,0.13708,0.00070,-15.40543,0.94298,0.18288
243,24400,-2.24253,0.14943,0.00069,-15.31240,0.96231,0.18333
244,24500,-2.24183,0.12046,0.00069,-15.24724,0.96080,0.18384
245,24600,-2.18031,0.11674,0.00069,-15.28058,0.96112,0.18297
246,24700,-2.18427,0.11829,0.00069,-15.17066,0.95820,0.18181
247,24800,-2.20665,0.12083,0.00069,-15.21132,0.96212,0.18186
248,24900,-2.22904,0.12556,0.00069,-15.17184,0.97323,0.18298
