iteration,episode,1_iql_loss,1_count_value,2_iql_loss,2_count_value
52,5300,1.00070,0.00150,3.95926,0.17955
53,5400,0.98980,0.00148,3.92611,0.17971
54,5500,1.00508,0.00147,4.01790,0.17855
55,5600,1.00396,0.00146,3.96419,0.17627
56,5700,0.99087,0.00144,4.10582,0.17869
57,5800,0.97717,0.00143,4.06661,0.17709
58,5900,1.00598,0.00142,4.07233,0.17553
59,6000,0.97841,0.00141,4.12501,0.17345
60,6100,1.04289,0.00140,4.21104,0.17449
61,6200,1.00986,0.00138,4.11499,0.17559
62,6300,0.96679,0.00137,4.21738,0.17325
63,6400,1.00255,0.00136,4.18898,0.17328
64,6500,0.99597,0.00135,4.06010,0.17128
65,6600,0.96110,0.00134,4.16079,0.16942
66,6700,1.02098,0.00133,4.25070,0.17030
67,6800,1.00838,0.00132,4.26287,0.16870
68,6900,0.99035,0.00131,4.27551,0.16868
69,7000,0.96214,0.00130,4.43098,0.16664
70,7100,0.98052,0.00129,4.27583,0.16740
71,7200,0.98203,0.00128,4.27211,0.16775
72,7300,0.99688,0.00127,4.29660,0.16700
73,7400,1.01768,0.00127,4.26914,0.16435
74,7500,1.04120,0.00126,4.32839,0.16526
75,7600,1.00573,0.00125,4.18592,0.16566
76,7700,1.00452,0.00124,4.06975,0.16547
77,7800,0.99390,0.00123,4.22536,0.16501
78,7900,0.98850,0.00122,4.32843,0.16287
79,8000,0.97995,0.00122,4.28545,0.16319
80,8100,0.98242,0.00121,4.30856,0.16227
81,8200,0.98786,0.00120,4.30918,0.16474
82,8300,0.96527,0.00119,4.09995,0.16130
83,8400,1.05731,0.00119,4.41011,0.16259
84,8500,1.03831,0.00118,4.12351,0.16157
85,8600,1.03528,0.00117,4.19087,0.15951
86,8700,0.99320,0.00117,4.24255,0.15911
87,8800,1.01011,0.00116,4.38790,0.15852
88,8900,0.98371,0.00115,4.29701,0.15780
89,9000,1.00246,0.00115,4.44753,0.15702
90,9100,1.01919,0.00114,4.22811,0.15773
91,9200,1.00512,0.00113,4.46738,0.15918
92,9300,0.98019,0.00113,4.42063,0.15872
93,9400,0.99733,0.00112,4.37539,0.15693
94,9500,1.01921,0.00112,4.38948,0.15698
95,9600,0.99216,0.00111,4.41449,0.15460
96,9700,1.03683,0.00110,4.36306,0.15654
97,9800,1.00088,0.00110,4.42800,0.15526
98,9900,0.95415,0.00109,4.46617,0.15475
99,10000,1.01365,0.00109,4.35380,0.15644
100,10100,0.97049,0.00108,4.23228,0.15543
101,10200,1.02144,0.00108,4.15783,0.15509
102,10300,0.95523,0.00107,4.18651,0.15393
103,10400,0.99609,0.00107,4.28385,0.15324
104,10500,0.93712,0.00106,4.29229,0.15530
105,10600,0.94650,0.00106,4.39300,0.15272
106,10700,1.03064,0.00105,4.32909,0.15331
107,10800,1.04223,0.00105,4.30339,0.15314
108,10900,0.98799,0.00104,4.38517,0.15199
109,11000,0.95174,0.00104,4.29016,0.15053
110,11100,0.97215,0.00103,4.14110,0.15103
111,11200,0.99337,0.00103,4.33359,0.15239
112,11300,1.05413,0.00102,4.35033,0.14943
113,11400,1.02067,0.00102,4.24737,0.14986
114,11500,1.00751,0.00101,4.29482,0.15026
115,11600,0.97417,0.00101,4.18075,0.14972
116,11700,0.98784,0.00100,4.38834,0.14944
117,11800,0.94901,0.00100,4.29208,0.14911
118,11900,1.02676,0.00100,4.18768,0.14797
119,12000,0.96620,0.00099,4.31382,0.14873
120,12100,0.98328,0.00099,4.26761,0.14693
121,12200,0.98224,0.00098,4.34770,0.14814
122,12300,0.98099,0.00098,4.37682,0.14635
123,12400,1.01909,0.00098,4.20227,0.14650
124,12500,0.98606,0.00097,4.26613,0.14387
125,12600,0.98603,0.00097,4.46652,0.14863
126,12700,1.01642,0.00096,4.30517,0.14352
127,12800,0.99922,0.00096,4.37889,0.14614
128,12900,1.01216,0.00096,4.32576,0.14524
129,13000,1.00049,0.00095,4.38837,0.14511
130,13100,1.00001,0.00095,4.11902,0.14493
131,13200,0.98291,0.00095,4.60368,0.14532
132,13300,1.01827,0.00094,4.48825,0.14305
133,13400,1.04288,0.00094,4.23691,0.14422
134,13500,0.99098,0.00093,4.21899,0.14511
135,13600,0.98895,0.00093,3.95375,0.14454
136,13700,0.96848,0.00093,4.33766,0.14417
137,13800,1.00130,0.00092,4.24991,0.14337
138,13900,0.99074,0.00092,4.38042,0.14228
139,14000,1.01169,0.00092,4.30484,0.14208
140,14100,0.97955,0.00091,4.18112,0.14100
141,14200,1.00851,0.00091,4.68672,0.14345
142,14300,0.96690,0.00091,4.32387,0.14279
143,14400,0.97708,0.00090,4.25630,0.14174
144,14500,0.97275,0.00090,4.21982,0.13884
145,14600,0.96992,0.00090,4.22413,0.13952
146,14700,1.01551,0.00090,4.39076,0.13972
147,14800,0.96698,0.00089,4.28419,0.14089
148,14900,0.98213,0.00089,4.42187,0.14036
149,15000,1.03103,0.00089,4.26516,0.13914
150,15100,0.96075,0.00088,4.25852,0.13959
151,15200,1.00677,0.00088,4.43474,0.13944
152,15300,0.97222,0.00088,4.20401,0.13743
153,15400,1.02250,0.00087,4.18125,0.13637
154,15500,0.98007,0.00087,4.14259,0.13928
155,15600,0.99724,0.00087,4.28837,0.13838
156,15700,0.99936,0.00087,4.31975,0.13825
157,15800,0.99949,0.00086,4.26645,0.13680
158,15900,0.96174,0.00086,4.18268,0.13771
159,16000,1.01688,0.00086,4.14400,0.13496
160,16100,0.99077,0.00086,4.08473,0.13724
161,16200,0.93974,0.00085,4.06416,0.13522
162,16300,0.98540,0.00085,4.16593,0.13678
163,16400,0.97590,0.00085,4.05637,0.13361
164,16500,0.97134,0.00085,4.18086,0.13423
165,16600,1.01080,0.00084,4.37475,0.13422
166,16700,0.98536,0.00084,4.06594,0.13628
167,16800,1.01278,0.00084,4.18560,0.13487
168,16900,0.98859,0.00083,4.30371,0.13343
169,17000,1.01705,0.00083,4.13606,0.13320
170,17100,1.00647,0.00083,4.04500,0.13326
171,17200,0.97719,0.00083,4.17844,0.13397
172,17300,0.98716,0.00082,4.13603,0.13462
173,17400,0.95835,0.00082,4.01656,0.13320
174,17500,1.01163,0.00082,3.97303,0.13132
175,17600,1.02492,0.00082,4.08244,0.13153
176,17700,0.98362,0.00082,4.12627,0.13188
177,17800,1.01870,0.00081,4.30644,0.13301
178,17900,0.97875,0.00081,4.15187,0.13019
179,18000,1.01023,0.00081,4.19131,0.13254
180,18100,1.03173,0.00081,4.20742,0.13085
181,18200,1.00610,0.00080,3.89021,0.13098
182,18300,0.99863,0.00080,4.01459,0.13216
183,18400,1.02528,0.00080,4.14239,0.13095
184,18500,1.04524,0.00080,4.20172,0.13140
185,18600,0.97710,0.00080,4.08288,0.12794
186,18700,0.98092,0.00079,3.97120,0.13041
187,18800,0.98953,0.00079,3.89584,0.13025
188,18900,0.99077,0.00079,4.01801,0.12957
189,19000,1.02950,0.00079,4.08530,0.12880
190,19100,0.99323,0.00079,4.02736,0.12760
191,19200,0.95746,0.00078,4.20048,0.12811
192,19300,0.97588,0.00078,3.96592,0.12860
193,19400,1.02051,0.00078,3.85295,0.12969
194,19500,1.02089,0.00078,3.88025,0.12714
195,19600,0.96015,0.00078,3.96430,0.12909
196,19700,0.95593,0.00077,4.00548,0.12879
197,19800,0.99754,0.00077,4.16635,0.12689
198,19900,1.03809,0.00077,3.92799,0.12600
199,20000,1.01987,0.00077,3.98070,0.12716
200,20100,1.00854,0.00077,3.98335,0.12591
201,20200,1.00389,0.00076,4.03985,0.12556
202,20300,0.98526,0.00076,3.94532,0.12595
203,20400,1.01479,0.00076,4.08045,0.12573
204,20500,1.03238,0.00076,3.79092,0.12602
205,20600,1.01092,0.00076,3.96954,0.12528
206,20700,0.99814,0.00075,4.23567,0.12531
207,20800,1.00589,0.00075,3.85374,0.12535
208,20900,1.00843,0.00075,3.91264,0.12602
209,21000,0.98425,0.00075,3.78171,0.12555
210,21100,0.98786,0.00075,3.99949,0.12358
211,21200,1.00484,0.00075,3.87680,0.12447
212,21300,0.99804,0.00074,3.92268,0.12475
213,21400,0.98100,0.00074,4.28496,0.12472
214,21500,1.00866,0.00074,4.10647,0.12306
215,21600,0.98468,0.00074,3.88283,0.12306
216,21700,0.99365,0.00074,3.76931,0.12371
217,21800,1.01061,0.00073,3.90800,0.12217
218,21900,0.96853,0.00073,3.74339,0.12111
219,22000,1.01177,0.00073,3.89097,0.12122
220,22100,1.00642,0.00073,3.82855,0.12183
221,22200,0.99302,0.00073,3.93772,0.12181
222,22300,0.96766,0.00073,3.75519,0.12045
223,22400,1.00199,0.00072,3.76927,0.12179
224,22500,0.97500,0.00072,3.86212,0.12050
225,22600,0.97092,0.00072,3.76833,0.12159
226,22700,0.98912,0.00072,3.80382,0.11904
227,22800,0.98076,0.00072,3.58999,0.12007
228,22900,0.98203,0.00072,3.86075,0.12035
229,23000,0.99654,0.00072,3.80348,0.12111
230,23100,0.96366,0.00071,3.67524,0.12037
231,23200,0.96910,0.00071,3.82634,0.11760
232,23300,1.03780,0.00071,3.80555,0.11969
233,23400,0.97399,0.00071,3.71998,0.12000
234,23500,1.02970,0.00071,3.89736,0.11989
235,23600,0.96583,0.00071,3.85786,0.11869
236,23700,1.01160,0.00070,3.60789,0.11940
237,23800,1.01046,0.00070,3.66181,0.11920
238,23900,1.01449,0.00070,3.64677,0.11951
239,24000,0.98005,0.00070,3.78777,0.11715
240,24100,0.97582,0.00070,3.79697,0.11671
241,24200,0.97646,0.00070,3.82519,0.11759
242,24300,1.02000,0.00070,3.78617,0.11634
243,24400,0.98823,0.00069,3.71677,0.11830
244,24500,1.00644,0.00069,3.80671,0.11746
245,24600,1.01107,0.00069,3.61146,0.11698
246,24700,0.97065,0.00069,3.64867,0.11526
247,24800,0.98467,0.00069,3.65793,0.11569
248,24900,0.98424,0.00069,3.57133,0.11632
