iteration,episode,1_iql_loss,1_icm_forward_loss,1_icm_inverse_loss,2_iql_loss,2_icm_forward_loss,2_icm_inverse_loss
157,15800,0.99543,0.05075,1.77789,0.95619,0.05067,1.77555
158,15900,1.11326,0.05063,1.77441,0.93003,0.04996,1.77453
159,16000,1.02243,0.05050,1.77039,0.98859,0.05021,1.77023
160,16100,0.96342,0.05029,1.76547,1.08434,0.05038,1.76528
161,16200,0.94650,0.04967,1.76369,0.91053,0.04991,1.76295
162,16300,0.91950,0.04980,1.75985,0.97064,0.04968,1.76057
163,16400,0.95159,0.04950,1.75538,0.99941,0.04992,1.75711
164,16500,0.97187,0.04956,1.75094,0.87218,0.04977,1.75062
165,16600,0.94596,0.04915,1.74630,1.02636,0.04968,1.74663
166,16700,0.95660,0.04955,1.74561,1.05585,0.04959,1.74137
167,16800,1.00266,0.04915,1.74168,0.96880,0.04949,1.74209
168,16900,1.05791,0.04914,1.73391,1.03040,0.04898,1.73326
169,17000,0.91481,0.04884,1.73391,1.00413,0.04919,1.73240
170,17100,0.98613,0.04865,1.73284,0.88045,0.04857,1.72984
171,17200,1.14210,0.04842,1.72725,0.94679,0.04878,1.72694
172,17300,0.85670,0.04841,1.72379,1.06518,0.04868,1.72162
173,17400,1.03653,0.04858,1.72051,0.93692,0.04829,1.72009
174,17500,0.98019,0.04792,1.71626,1.03800,0.04805,1.71437
175,17600,0.84671,0.04805,1.71043,0.96201,0.04813,1.71158
176,17700,0.99201,0.04777,1.70759,1.03233,0.04774,1.70908
177,17800,1.06956,0.04777,1.70153,0.89032,0.04814,1.70625
178,17900,0.88231,0.04772,1.70610,0.97776,0.04767,1.69882
179,18000,1.08824,0.04760,1.69869,1.05212,0.04749,1.69795
180,18100,1.06837,0.04750,1.69713,0.96182,0.04712,1.69466
181,18200,0.93121,0.04707,1.69225,0.96491,0.04710,1.69150
182,18300,0.88518,0.04684,1.68191,0.95398,0.04711,1.68700
183,18400,0.98302,0.04666,1.68304,1.02604,0.04708,1.68526
184,18500,0.94429,0.04679,1.68199,0.97651,0.04688,1.68172
185,18600,0.96834,0.04626,1.67737,0.82950,0.04663,1.67383
186,18700,1.02517,0.04620,1.67436,0.93186,0.04630,1.67638
187,18800,1.03250,0.04635,1.67058,0.97172,0.04578,1.67240
188,18900,1.08700,0.04607,1.66715,0.95967,0.04617,1.66276
189,19000,1.17709,0.04613,1.66280,0.84007,0.04560,1.66558
190,19100,1.18906,0.04570,1.65691,0.94483,0.04584,1.66127
191,19200,0.94155,0.04549,1.65552,0.90954,0.04566,1.65777
192,19300,0.94271,0.04564,1.65475,0.80622,0.04550,1.65363
193,19400,1.01108,0.04519,1.64871,1.02104,0.04549,1.65016
194,19500,1.02127,0.04545,1.64501,0.87357,0.04519,1.64335
195,19600,0.94912,0.04496,1.64400,0.89465,0.04484,1.64359
196,19700,1.00568,0.04520,1.64080,1.03175,0.04516,1.63789
197,19800,0.92201,0.04469,1.63998,0.97181,0.04483,1.63785
198,19900,0.92617,0.04452,1.62601,0.92625,0.04431,1.63277
199,20000,1.11640,0.04449,1.62454,1.07933,0.04431,1.63460
200,20100,1.25547,0.04471,1.62657,0.84000,0.04452,1.62492
201,20200,0.99378,0.04453,1.62462,0.95775,0.04422,1.62692
202,20300,0.89948,0.04417,1.62049,0.99157,0.04398,1.61706
203,20400,1.03752,0.04415,1.61604,0.91207,0.04359,1.61647
204,20500,0.93586,0.04371,1.61323,0.99403,0.04382,1.61164
205,20600,1.05927,0.04354,1.61116,1.00286,0.04365,1.60824
206,20700,1.04701,0.04347,1.61353,0.88066,0.04322,1.60760
207,20800,0.99402,0.04341,1.60910,1.02837,0.04367,1.60766
208,20900,0.85903,0.04289,1.60316,0.88314,0.04331,1.60081
209,21000,1.06244,0.04305,1.59802,1.06361,0.04328,1.60137
210,21100,0.94685,0.04294,1.59349,1.07804,0.04329,1.59472
211,21200,0.97429,0.04304,1.59502,0.85115,0.04268,1.59606
212,21300,1.00812,0.04268,1.59245,1.05101,0.04275,1.59742
213,21400,0.95326,0.04278,1.58485,0.95511,0.04269,1.59013
214,21500,0.88108,0.04236,1.58876,0.92456,0.04253,1.58618
215,21600,0.85944,0.04229,1.58568,0.95958,0.04219,1.58969
216,21700,1.06993,0.04244,1.58134,0.89300,0.04238,1.57469
217,21800,0.98654,0.04226,1.57706,0.92255,0.04208,1.57367
218,21900,0.93509,0.04226,1.57782,0.96547,0.04213,1.57693
219,22000,1.14759,0.04217,1.57214,0.92421,0.04221,1.56900
220,22100,0.97565,0.04217,1.56885,0.97820,0.04223,1.56790
221,22200,0.88084,0.04180,1.56394,0.98894,0.04170,1.57150
222,22300,0.88696,0.04137,1.55797,0.88704,0.04179,1.56862
223,22400,0.89580,0.04161,1.55784,1.15091,0.04199,1.55851
224,22500,1.09690,0.04179,1.55998,1.06046,0.04176,1.56016
225,22600,1.03744,0.04157,1.55793,0.90016,0.04158,1.56136
226,22700,1.03822,0.04167,1.55530,1.01120,0.04146,1.55161
227,22800,1.01356,0.04146,1.55866,0.89450,0.04144,1.55991
228,22900,0.98330,0.04136,1.55626,0.96296,0.04135,1.55004
229,23000,1.09611,0.04136,1.54680,0.86497,0.04101,1.54936
230,23100,0.98951,0.04109,1.54016,0.88722,0.04136,1.55035
231,23200,1.15849,0.04137,1.54623,0.90347,0.04113,1.54942
232,23300,0.94802,0.04106,1.54180,1.06269,0.04112,1.53829
233,23400,0.94988,0.04112,1.53496,0.89544,0.04121,1.53890
234,23500,1.01822,0.04088,1.54473,1.11637,0.04112,1.54090
235,23600,0.90610,0.04101,1.53968,0.98972,0.04096,1.53418
236,23700,0.99069,0.04093,1.53183,1.12417,0.04087,1.53047
237,23800,1.09450,0.04081,1.53047,0.83339,0.04084,1.53886
238,23900,0.89911,0.04089,1.53773,1.00275,0.04078,1.53519
239,24000,1.08554,0.04085,1.53105,0.97771,0.04062,1.53332
240,24100,1.00226,0.04074,1.53830,1.01086,0.04082,1.52298
241,24200,0.93132,0.04083,1.53257,1.00074,0.04081,1.52631
242,24300,1.02835,0.04050,1.53183,0.89733,0.04069,1.52690
243,24400,1.04653,0.04072,1.51779,0.97527,0.04065,1.52706
244,24500,0.93485,0.04051,1.52358,1.05451,0.04075,1.52414
245,24600,0.91161,0.04063,1.51529,1.02849,0.04074,1.52536
246,24700,0.86723,0.04059,1.52049,0.95266,0.04055,1.52048
247,24800,0.88198,0.04093,1.52137,1.06470,0.04070,1.51276
248,24900,0.93722,0.04044,1.51529,0.90198,0.04070,1.50465
