iteration,episode,1_maddpg_actor_loss,1_maddpg_critic_loss,1_rnd_forward_loss,2_maddpg_actor_loss,2_maddpg_critic_loss,2_rnd_forward_loss
43,4400,-31.49781,3.45851,0.92182,-31.40516,3.33227,0.92872
44,4500,-31.19526,2.58816,0.90924,-31.46966,2.97544,0.91717
45,4600,-31.87300,2.57046,0.90168,-32.07335,2.09419,0.90466
46,4700,-31.48562,4.33438,0.91470,-31.91617,5.23794,0.91428
47,4800,-30.37556,4.38118,0.91452,-31.84626,5.54917,0.91367
48,4900,-30.94549,3.79207,0.91743,-32.58678,2.49714,0.91956
49,5000,-32.07389,5.20076,0.91721,-33.19361,4.41571,0.91476
50,5100,-31.86490,6.10377,0.91812,-32.68684,4.44943,0.91307
51,5200,-32.71201,4.74616,0.90436,-33.01098,3.28953,0.90331
52,5300,-32.94429,2.78863,0.89600,-33.69723,2.50039,0.89327
53,5400,-33.06979,2.10610,0.88286,-33.99521,1.76252,0.88124
54,5500,-32.59201,2.03122,0.86930,-33.87135,1.49366,0.87691
55,5600,-31.72727,3.17700,0.85384,-33.87183,3.00565,0.86425
56,5700,-31.93475,4.43265,0.85016,-33.64041,3.28186,0.84826
57,5800,-31.56344,4.18731,0.83313,-33.82128,3.48845,0.83570
58,5900,-31.53169,3.54412,0.82210,-33.78363,3.33002,0.83674
59,6000,-32.16421,3.51815,0.81181,-33.64090,3.12849,0.81939
60,6100,-32.01662,3.26388,0.80229,-33.47470,2.58970,0.80255
61,6200,-32.04189,2.48773,0.79938,-33.55759,2.70172,0.80123
62,6300,-32.39001,4.41844,0.81052,-33.68430,3.07551,0.80784
63,6400,-32.41363,2.32416,0.80267,-33.75475,2.41665,0.80935
64,6500,-31.82624,1.54750,0.81068,-34.09976,1.90293,0.80188
65,6600,-32.76328,1.49839,0.80428,-34.19351,1.82261,0.81048
66,6700,-32.22262,2.10144,0.79528,-33.92959,1.96360,0.80101
67,6800,-32.38149,2.77019,0.79660,-33.79672,1.67184,0.79609
68,6900,-32.11153,2.30295,0.78920,-33.60701,2.87550,0.78939
69,7000,-32.20268,2.91192,0.77997,-33.53292,2.66794,0.78619
70,7100,-31.91615,2.95092,0.77328,-33.52064,2.63845,0.78262
71,7200,-32.19836,3.67211,0.77406,-33.52956,2.83523,0.76978
72,7300,-31.91807,4.91393,0.76154,-33.48581,4.84285,0.76741
73,7400,-31.46519,4.49354,0.76728,-33.18372,4.30742,0.76068
74,7500,-31.16128,2.82561,0.75388,-33.09454,2.51986,0.75689
75,7600,-31.62396,3.42909,0.75422,-33.12655,3.11812,0.75740
76,7700,-31.25691,3.11699,0.74400,-33.01715,4.02383,0.75110
77,7800,-31.56380,3.23745,0.73907,-32.90188,3.28491,0.73611
78,7900,-31.49210,2.44285,0.72243,-32.76028,2.97279,0.72521
79,8000,-31.72955,3.47442,0.72317,-32.60957,3.55498,0.71578
80,8100,-31.73860,2.67268,0.70869,-32.98158,2.81992,0.71461
81,8200,-31.44031,2.35854,0.69880,-32.62161,2.45350,0.70383
82,8300,-31.66293,2.91522,0.69570,-32.54089,2.15226,0.68695
83,8400,-31.44048,1.83574,0.68487,-32.56751,1.52028,0.68667
84,8500,-31.17034,2.63895,0.67307,-32.48142,1.87670,0.67266
85,8600,-31.16113,1.54722,0.67521,-32.14156,1.58517,0.66902
86,8700,-31.13272,1.89213,0.66886,-32.16096,2.05250,0.66720
87,8800,-31.51690,1.30820,0.67451,-31.96923,2.42809,0.66922
88,8900,-31.41656,1.06373,0.67071,-31.92719,3.11563,0.66090
89,9000,-31.56358,1.35633,0.66438,-32.02241,2.71789,0.66262
90,9100,-31.68412,1.60586,0.65652,-31.83701,2.05244,0.64997
91,9200,-31.90719,1.57909,0.64556,-32.06572,1.36404,0.64863
92,9300,-31.53110,1.36804,0.63338,-31.93688,1.23166,0.64053
93,9400,-31.89829,1.83214,0.62582,-31.93892,1.23837,0.63494
94,9500,-31.74208,1.70171,0.62370,-31.82371,1.38375,0.62371
95,9600,-31.66902,1.54444,0.61586,-31.86134,1.18177,0.61145
96,9700,-31.87514,2.13999,0.61355,-31.75280,1.23108,0.60868
97,9800,-31.53279,2.46961,0.60677,-31.83611,2.11078,0.60712
98,9900,-31.50138,2.42936,0.59822,-31.38134,2.17594,0.59607
99,10000,-31.46617,2.24149,0.58970,-31.58038,2.10896,0.59554
100,10100,-31.22867,1.98782,0.58957,-31.07157,1.86325,0.58920
101,10200,-31.19688,1.65929,0.57450,-30.95823,1.96639,0.58099
102,10300,-30.99732,1.24892,0.57224,-31.04352,1.73426,0.57994
103,10400,-31.11389,1.69361,0.57126,-30.74894,1.31345,0.56714
104,10500,-30.94204,2.23974,0.56192,-30.61863,1.46917,0.55907
105,10600,-30.86562,1.02615,0.56037,-30.60462,1.27617,0.56049
106,10700,-30.55607,1.02416,0.54811,-30.43939,1.23351,0.55009
107,10800,-30.24530,1.04981,0.54927,-30.37431,1.69547,0.54897
108,10900,-30.08245,1.58475,0.53720,-30.09907,1.33067,0.54644
109,11000,-29.68275,1.43742,0.52562,-29.73285,1.25573,0.53144
110,11100,-29.11560,1.17427,0.52614,-29.58439,1.21971,0.52932
111,11200,-28.96357,1.65753,0.52326,-29.31872,1.54045,0.52209
112,11300,-29.14721,1.66006,0.51678,-29.30757,2.15479,0.52313
113,11400,-28.92836,2.22115,0.50972,-29.05359,2.37916,0.51524
114,11500,-28.92149,1.67842,0.50201,-28.92832,1.76061,0.50344
115,11600,-28.83576,2.14186,0.49925,-28.74109,1.74221,0.50451
116,11700,-28.51298,1.83381,0.49876,-28.54693,1.54229,0.49757
117,11800,-28.43554,1.03757,0.49317,-28.28929,1.76708,0.49569
118,11900,-28.02373,1.05744,0.49283,-28.38973,1.67890,0.49038
119,12000,-27.89273,1.10958,0.48938,-28.11387,1.51172,0.48592
120,12100,-27.63155,1.83026,0.48588,-27.82624,1.37539,0.47278
121,12200,-27.54758,1.30357,0.47335,-27.56495,1.61888,0.47502
122,12300,-27.21692,1.50828,0.46994,-27.42309,1.67020,0.47017
123,12400,-27.16374,1.69259,0.46449,-27.08508,1.63200,0.46755
124,12500,-26.83455,1.16203,0.45591,-26.97151,1.60529,0.45876
125,12600,-26.86206,1.23215,0.45085,-26.81216,1.47783,0.45345
126,12700,-26.83398,1.11822,0.45024,-26.64084,1.52781,0.44651
127,12800,-26.71580,1.13131,0.44906,-26.46716,1.49230,0.44553
128,12900,-26.37921,1.17021,0.44142,-26.37077,1.39220,0.44557
129,13000,-26.16912,1.21226,0.43756,-26.16050,1.41682,0.43599
130,13100,-26.03532,1.03189,0.43451,-26.00718,1.41674,0.43225
131,13200,-25.77473,1.35241,0.42995,-25.89328,1.35789,0.43131
132,13300,-25.78964,1.24755,0.42398,-25.67003,1.37216,0.42566
133,13400,-25.71908,1.68969,0.42473,-25.57961,1.30930,0.42202
134,13500,-25.56450,1.48769,0.41923,-25.42991,1.35878,0.41966
135,13600,-25.24382,1.57589,0.41805,-25.38177,1.58160,0.41675
136,13700,-25.12411,1.70346,0.41062,-25.07320,1.62379,0.41467
137,13800,-25.13915,1.64151,0.40999,-25.01078,1.94975,0.40566
138,13900,-25.19526,1.38418,0.40842,-24.83597,1.15349,0.39985
139,14000,-24.96202,1.21019,0.39886,-24.68034,0.96752,0.39925
140,14100,-24.80368,1.35466,0.39805,-24.55985,1.06297,0.39489
141,14200,-24.55263,1.52064,0.39568,-24.35783,1.05448,0.39086
142,14300,-24.36806,1.40829,0.38347,-24.21595,1.17036,0.39076
143,14400,-24.11135,1.57323,0.38763,-24.03649,1.07964,0.38686
144,14500,-24.16433,1.08497,0.38247,-23.95139,1.09015,0.38340
145,14600,-23.96333,1.17714,0.37644,-23.87585,1.15399,0.37659
146,14700,-23.83783,1.18802,0.37471,-23.62434,1.09983,0.37630
147,14800,-23.63871,1.21094,0.37104,-23.58655,1.03590,0.36891
148,14900,-23.48276,1.30840,0.36953,-23.32260,1.06612,0.36677
149,15000,-23.23391,1.18858,0.36414,-23.23474,0.90965,0.36061
150,15100,-23.14392,1.19583,0.35828,-23.21169,1.17027,0.36162
151,15200,-22.96428,1.12771,0.35274,-22.98343,1.07103,0.35702
152,15300,-22.87115,1.02747,0.35108,-22.86372,1.01606,0.35324
153,15400,-22.67675,1.00908,0.34684,-22.78353,1.05435,0.34729
154,15500,-22.54085,1.12531,0.34264,-22.68672,1.00494,0.34387
155,15600,-22.35039,1.08631,0.34196,-22.47420,1.04887,0.34046
156,15700,-22.24946,1.09967,0.33436,-22.26828,0.97269,0.33536
157,15800,-22.01848,1.12638,0.33237,-22.12298,1.04131,0.32884
158,15900,-21.86405,0.95625,0.32291,-21.97103,0.98113,0.32500
159,16000,-21.74812,1.00398,0.32464,-21.74227,1.08451,0.31963
160,16100,-21.57356,0.93243,0.31807,-21.64138,1.06567,0.32372
161,16200,-21.40893,1.14892,0.31611,-21.49812,0.97225,0.31900
162,16300,-21.28624,1.16375,0.31719,-21.31643,0.92800,0.31228
163,16400,-21.17807,1.05410,0.31404,-21.16490,1.11490,0.30945
164,16500,-20.91091,1.09154,0.30772,-21.00418,1.03010,0.30632
165,16600,-20.77873,1.16725,0.30119,-20.86927,1.14029,0.30744
166,16700,-20.65709,1.18326,0.30227,-20.72950,0.88756,0.30028
167,16800,-20.48952,1.21808,0.29856,-20.58392,1.18202,0.29722
168,16900,-20.25075,1.24575,0.29577,-20.40294,0.97306,0.29240
169,17000,-20.10061,1.22559,0.29031,-20.29145,1.05132,0.29332
170,17100,-19.93619,1.05618,0.28736,-20.06988,1.05599,0.28632
171,17200,-19.88442,1.05238,0.28603,-20.07391,1.12656,0.28202
172,17300,-19.63073,1.26143,0.28254,-19.80543,0.95641,0.27910
173,17400,-19.46900,1.15901,0.27755,-19.69000,1.07048,0.27973
174,17500,-19.42045,1.20808,0.27738,-19.49504,1.09557,0.27345
175,17600,-19.09497,1.25217,0.27418,-19.25918,1.00505,0.27254
176,17700,-18.96730,0.99147,0.27151,-19.18677,1.05756,0.27141
177,17800,-18.86022,1.05423,0.26798,-19.02617,0.94475,0.26711
178,17900,-18.65033,1.12010,0.26358,-18.91831,0.97350,0.26182
179,18000,-18.54307,1.17021,0.26135,-18.74964,1.01295,0.25837
180,18100,-18.35540,0.95307,0.25879,-18.58194,1.11494,0.25735
181,18200,-18.21151,0.91918,0.25582,-18.39543,0.93093,0.25324
182,18300,-18.04597,0.99672,0.25436,-18.27205,0.92072,0.25374
183,18400,-17.93212,1.06866,0.25175,-18.12778,1.00484,0.24725
184,18500,-17.83626,0.98665,0.24841,-18.01145,1.03461,0.24560
185,18600,-17.69054,0.97238,0.24832,-17.85554,0.96844,0.24632
186,18700,-17.50334,1.03733,0.24169,-17.66608,0.94327,0.24276
187,18800,-17.38394,0.92678,0.23834,-17.56612,1.12657,0.24297
188,18900,-17.26686,0.97848,0.23999,-17.42060,1.03436,0.23860
189,19000,-17.05526,0.97157,0.23613,-17.24194,0.96146,0.23373
190,19100,-16.95080,1.06632,0.23342,-17.11336,1.07000,0.23306
191,19200,-16.82590,1.00995,0.23087,-17.03817,1.00096,0.23153
192,19300,-16.64408,1.01981,0.22873,-16.88227,0.94347,0.22854
193,19400,-16.50723,0.88680,0.22509,-16.71175,1.04513,0.22666
194,19500,-16.35923,0.80850,0.22381,-16.61056,0.89247,0.22469
195,19600,-16.23643,0.98588,0.22314,-16.41482,0.99061,0.22190
196,19700,-16.16091,0.95744,0.22007,-16.32655,1.00267,0.21887
197,19800,-15.98183,0.93347,0.21853,-16.15548,0.88167,0.21528
198,19900,-15.85486,1.09728,0.21513,-15.99637,1.01282,0.21453
199,20000,-15.76034,0.92836,0.21470,-15.91091,1.02294,0.21401
200,20100,-15.61487,1.05910,0.21217,-15.76897,0.97909,0.21099
201,20200,-15.45622,0.90937,0.20903,-15.67409,0.88452,0.20975
202,20300,-15.30058,1.03401,0.20596,-15.51062,0.91612,0.20883
203,20400,-15.21364,0.86486,0.20537,-15.34449,1.00715,0.20279
204,20500,-15.08343,0.97799,0.20321,-15.23407,0.87885,0.20089
205,20600,-14.99168,0.96858,0.20307,-15.10862,0.93867,0.20097
206,20700,-14.83609,0.99225,0.20068,-14.99704,0.97992,0.20044
207,20800,-14.70891,0.96815,0.19615,-14.83858,0.87726,0.19797
208,20900,-14.60047,1.03080,0.19479,-14.78233,0.98197,0.19693
209,21000,-14.46241,0.86632,0.19400,-14.63340,0.93303,0.19420
210,21100,-14.37184,0.89084,0.19319,-14.50592,0.99739,0.19434
211,21200,-14.25670,0.90173,0.19110,-14.39781,0.86841,0.19189
212,21300,-14.10912,0.95335,0.19120,-14.26500,0.97188,0.19067
213,21400,-13.95000,1.01725,0.18736,-14.15330,0.96075,0.18942
214,21500,-13.84330,0.90376,0.18723,-14.02057,0.93269,0.18730
215,21600,-13.75239,1.00615,0.18427,-13.89870,1.02538,0.18487
216,21700,-13.66726,1.18101,0.18301,-13.77576,0.89567,0.18325
217,21800,-13.50300,0.94892,0.18053,-13.70141,1.08720,0.18254
218,21900,-13.37939,0.93885,0.18204,-13.54142,0.84196,0.17834
219,22000,-13.30225,0.93573,0.17897,-13.45306,0.95194,0.17874
220,22100,-13.17331,0.93699,0.17736,-13.30164,1.05312,0.17681
221,22200,-13.06082,0.92053,0.17622,-13.21072,0.90985,0.17609
222,22300,-12.91167,0.95550,0.17411,-13.09305,1.05582,0.17490
223,22400,-12.86747,0.92087,0.17205,-12.98475,1.16204,0.17316
224,22500,-12.77221,0.91400,0.17110,-12.91278,1.04381,0.17200
225,22600,-12.64084,1.11152,0.17226,-12.74096,0.87288,0.16998
226,22700,-12.51461,1.00995,0.17009,-12.66298,0.98244,0.17004
227,22800,-12.43390,0.92988,0.16846,-12.57113,0.96017,0.16756
228,22900,-12.31440,0.92586,0.16541,-12.47931,0.83674,0.16471
229,23000,-12.24611,1.13324,0.16605,-12.33193,0.92654,0.16482
230,23100,-12.15879,0.88932,0.16337,-12.20552,0.97523,0.16474
231,23200,-12.04706,1.06128,0.16221,-12.12511,0.96438,0.16355
232,23300,-11.92600,0.93748,0.16059,-12.02384,1.02724,0.16022
233,23400,-11.86665,1.03662,0.16088,-11.94778,0.92644,0.16101
234,23500,-11.75862,1.00401,0.15897,-11.86890,0.86327,0.15754
235,23600,-11.64674,0.94697,0.15748,-11.74345,1.08546,0.15782
236,23700,-11.57423,0.88282,0.15534,-11.65939,0.97006,0.15629
237,23800,-11.50609,0.95381,0.15514,-11.54902,0.96956,0.15483
238,23900,-11.33849,0.92096,0.15292,-11.44587,0.96068,0.15417
239,24000,-11.25253,0.91236,0.15345,-11.40449,0.95417,0.15319
240,24100,-11.18287,0.91688,0.15296,-11.28709,0.87527,0.15175
241,24200,-11.01174,1.12414,0.15145,-11.20465,0.91425,0.15175
242,24300,-11.01631,1.03933,0.15051,-11.08721,0.94255,0.14868
243,24400,-10.87015,0.93078,0.14800,-11.03803,0.94924,0.14947
244,24500,-10.79345,1.07683,0.14740,-10.95053,0.86406,0.14830
245,24600,-10.75301,0.93622,0.14681,-10.85654,1.00222,0.14668
246,24700,-10.69801,0.99250,0.14551,-10.76364,0.88196,0.14560
247,24800,-10.56503,0.95268,0.14432,-10.66391,0.88449,0.14403
248,24900,-10.49045,0.96612,0.14338,-10.57618,1.08271,0.14390
