iteration,episode,1_maddpg_actor_loss,1_maddpg_critic_loss,1_rnd_forward_loss,2_maddpg_actor_loss,2_maddpg_critic_loss,2_rnd_forward_loss,3_maddpg_actor_loss,3_maddpg_critic_loss,3_rnd_forward_loss
132,13300,-58.44054,1.29541,1.03591,-54.26735,1.22176,0.96236,-54.97507,3.69880,1.00731
133,13400,-58.22184,1.33187,1.03110,-54.03072,1.21970,0.95803,-54.89459,2.46139,1.00629
134,13500,-57.98091,1.21359,1.02505,-53.78671,1.23322,0.95362,-54.72146,2.92024,0.99892
135,13600,-57.69363,1.29328,1.02231,-53.57061,1.27123,0.94786,-55.02915,3.69227,1.00154
136,13700,-57.46103,1.27566,1.01867,-53.40709,1.26470,0.94553,-54.36697,2.45523,0.98450
137,13800,-57.28202,1.29893,1.00975,-53.18360,1.23203,0.94254,-54.39014,1.26444,0.98291
138,13900,-57.02230,1.26412,1.00448,-52.89519,1.24703,0.93533,-54.24366,2.38566,0.98293
139,14000,-56.73379,1.24454,1.00099,-52.67807,1.21388,0.93292,-53.88861,2.86403,0.97061
140,14100,-56.48251,1.30169,0.99721,-52.48960,1.21172,0.92504,-53.48941,3.27069,0.97161
141,14200,-56.27792,1.27079,0.98404,-52.26283,1.24879,0.92195,-53.45880,3.49089,0.96004
142,14300,-56.05750,1.22980,0.97874,-52.00216,1.13102,0.91521,-53.27846,3.10229,0.95707
143,14400,-55.75358,1.27312,0.97865,-51.75961,1.22333,0.91195,-52.82262,3.10856,0.95867
144,14500,-55.51874,1.22928,0.96647,-51.56599,1.21369,0.90762,-52.54189,2.79953,0.95199
145,14600,-55.30783,1.32357,0.96998,-51.35832,1.20752,0.90716,-52.68505,2.47737,0.94568
146,14700,-55.04748,1.21687,0.96234,-51.07522,1.26253,0.90354,-52.57683,2.28109,0.94014
147,14800,-54.75103,1.20431,0.96210,-50.87049,1.24734,0.90053,-52.39864,2.14931,0.93408
148,14900,-54.52537,1.22774,0.95805,-50.66332,1.17915,0.89077,-52.26504,2.25309,0.93407
149,15000,-54.30848,1.23104,0.94934,-50.46063,1.20173,0.88947,-51.79086,2.46378,0.92917
150,15100,-54.05528,1.27421,0.94498,-50.21532,1.21834,0.88549,-52.30632,2.44514,0.92596
151,15200,-53.73237,1.21073,0.93781,-50.00069,1.19451,0.87947,-51.90410,2.18387,0.91721
152,15300,-53.44482,1.27825,0.93580,-49.83530,1.10641,0.87182,-51.60374,2.62845,0.91376
153,15400,-53.24812,1.27358,0.92685,-49.60478,1.22492,0.87087,-51.32544,1.96338,0.90964
154,15500,-52.95431,1.28357,0.92483,-49.33179,1.19075,0.86680,-51.82416,3.24578,0.90366
