iteration,episode,1_maddpg_actor_loss,1_maddpg_critic_loss,1_rnd_forward_loss,2_maddpg_actor_loss,2_maddpg_critic_loss,2_rnd_forward_loss
63,6400,-20.53719,1.24211,0.44864,-19.94876,1.37837,0.44850
64,6500,-20.45037,1.22959,0.44309,-19.85168,1.39323,0.44288
65,6600,-20.41277,1.17883,0.43717,-19.76643,1.39471,0.43796
66,6700,-20.42900,1.28781,0.43306,-19.70671,1.41002,0.43227
67,6800,-20.49713,1.25739,0.42754,-19.75107,1.45709,0.42778
68,6900,-20.50843,1.13813,0.42272,-19.81693,1.32826,0.42322
69,7000,-20.63479,1.20131,0.41716,-19.78714,1.25150,0.41686
70,7100,-20.49139,1.18107,0.41194,-19.86585,1.37728,0.41200
71,7200,-20.57215,1.14975,0.40688,-19.87989,1.18119,0.40672
72,7300,-20.67352,1.21514,0.40129,-19.91585,1.23333,0.40141
73,7400,-20.55140,1.34865,0.39595,-19.81416,1.22843,0.39615
74,7500,-20.61025,1.13847,0.39091,-19.83992,1.28209,0.39105
75,7600,-20.54440,1.07053,0.38502,-19.76723,1.34806,0.38619
76,7700,-20.48640,1.05785,0.38054,-19.72587,1.39993,0.38067
77,7800,-20.48046,1.32510,0.37575,-19.69479,1.31062,0.37578
78,7900,-20.49768,1.18152,0.37126,-19.59243,1.27218,0.37063
79,8000,-20.38454,1.10278,0.36588,-19.64717,1.32446,0.36573
80,8100,-20.37347,1.16305,0.36030,-19.50804,1.26132,0.36069
81,8200,-20.27182,1.19202,0.35669,-19.56331,1.24799,0.35576
82,8300,-20.27293,1.20437,0.35173,-19.35588,1.30218,0.35183
83,8400,-20.06046,1.11951,0.34655,-19.37993,1.37616,0.34663
84,8500,-19.96690,1.11792,0.34192,-19.23254,1.41790,0.34136
85,8600,-20.12954,1.10534,0.33756,-19.36912,1.51066,0.33661
86,8700,-20.07704,1.08010,0.33189,-19.25591,1.54805,0.33189
87,8800,-19.91998,1.06831,0.32739,-19.21131,1.48869,0.32681
88,8900,-19.78772,1.13155,0.32275,-19.03587,1.44273,0.32310
89,9000,-19.78955,1.18532,0.31735,-19.04203,1.26288,0.31776
90,9100,-19.58686,1.18989,0.31263,-18.88649,1.37281,0.31259
91,9200,-19.52497,1.13931,0.30800,-18.80550,1.29263,0.30822
92,9300,-19.45021,1.15918,0.30284,-18.67500,1.31815,0.30352
93,9400,-19.32040,1.11853,0.29843,-18.57742,1.44659,0.29805
94,9500,-19.18334,1.12602,0.29364,-18.45894,1.55355,0.29413
95,9600,-19.05435,1.11824,0.28915,-18.31224,1.50765,0.28918
96,9700,-18.97355,1.09049,0.28395,-18.32458,1.37482,0.28447
97,9800,-18.80420,1.15523,0.28006,-18.17177,1.26463,0.27955
98,9900,-18.76101,1.16367,0.27552,-18.07795,1.22847,0.27445
99,10000,-18.64926,1.11061,0.27092,-17.87165,1.34159,0.27069
100,10100,-18.51176,1.15367,0.26615,-17.87621,1.35710,0.26608
101,10200,-18.37233,1.09234,0.26189,-17.73899,1.32149,0.26207
102,10300,-18.29651,1.15152,0.25715,-17.68546,1.32446,0.25712
103,10400,-18.15790,1.24220,0.25386,-17.62738,1.33543,0.25373
104,10500,-18.04600,1.20291,0.24906,-17.48129,1.24574,0.24834
105,10600,-17.97718,1.24836,0.24538,-17.39290,1.34158,0.24493
106,10700,-17.68688,1.32340,0.24072,-17.30586,1.43705,0.24057
107,10800,-17.58721,1.27336,0.23644,-17.17069,1.22997,0.23723
108,10900,-17.48521,1.20185,0.23307,-17.16019,1.33242,0.23251
109,11000,-17.28023,1.20691,0.22901,-16.97984,1.36603,0.22882
110,11100,-17.20415,1.29221,0.22531,-16.83962,1.35787,0.22551
111,11200,-17.03233,1.20283,0.22101,-16.73842,1.29104,0.22131
112,11300,-16.91073,1.15939,0.21706,-16.66096,1.32736,0.21698
113,11400,-16.76226,1.32772,0.21334,-16.54200,1.27626,0.21398
114,11500,-16.62446,1.34220,0.20919,-16.41001,1.29833,0.20957
115,11600,-16.58856,1.27976,0.20566,-16.28517,1.35534,0.20551
116,11700,-16.28761,1.30444,0.20190,-16.18845,1.31764,0.20202
117,11800,-16.26998,1.24212,0.19829,-16.09265,1.26843,0.19836
118,11900,-16.04563,1.28847,0.19428,-15.89959,1.32812,0.19504
119,12000,-15.82685,1.30487,0.19136,-15.96802,1.51735,0.19063
120,12100,-15.75362,1.31395,0.18769,-15.70666,1.35228,0.18773
121,12200,-15.65655,1.30602,0.18447,-15.57439,1.34520,0.18447
122,12300,-15.38918,1.35545,0.18087,-15.46623,1.38702,0.18137
123,12400,-15.38440,1.30549,0.17793,-15.35112,1.39014,0.17750
124,12500,-15.14369,1.32342,0.17380,-15.07321,1.47563,0.17433
125,12600,-15.01231,1.29499,0.17171,-15.05949,1.36922,0.17125
126,12700,-14.95496,1.26912,0.16802,-14.94242,1.39919,0.16754
127,12800,-14.74486,1.30746,0.16499,-14.75872,1.44986,0.16427
128,12900,-14.60352,1.35435,0.16186,-14.66161,1.41113,0.16114
129,13000,-14.47962,1.32596,0.15837,-14.57372,1.31503,0.15825
130,13100,-14.27851,1.32777,0.15563,-14.51523,1.43240,0.15563
131,13200,-14.17442,1.29428,0.15249,-14.34297,1.50533,0.15239
132,13300,-14.10546,1.33068,0.14943,-14.21394,1.45338,0.14960
133,13400,-13.89252,1.31636,0.14682,-14.10369,1.40321,0.14679
134,13500,-13.74389,1.29260,0.14367,-13.92924,1.50214,0.14403
135,13600,-13.62609,1.29152,0.14140,-13.84006,1.32996,0.14142
136,13700,-13.40005,1.28958,0.13873,-13.66548,1.56408,0.13846
137,13800,-13.31190,1.28626,0.13568,-13.60144,1.55134,0.13591
138,13900,-13.09938,1.30693,0.13293,-13.43079,1.44138,0.13347
139,14000,-12.97187,1.26444,0.13090,-13.30587,1.45843,0.13060
140,14100,-12.81250,1.22287,0.12790,-13.15039,1.46068,0.12770
141,14200,-12.65290,1.47072,0.12562,-13.03456,1.47480,0.12550
142,14300,-12.52253,1.37664,0.12333,-12.93423,1.46450,0.12285
143,14400,-12.39247,1.38684,0.12032,-12.74775,1.45301,0.12041
144,14500,-12.25703,1.43961,0.11774,-12.61917,1.58006,0.11770
145,14600,-12.11716,1.29449,0.11560,-12.49370,1.53010,0.11537
146,14700,-11.99311,1.24728,0.11287,-12.42217,1.50206,0.11340
147,14800,-11.85203,1.33330,0.11115,-12.24975,1.64091,0.11081
148,14900,-11.71606,1.31772,0.10860,-12.15074,1.49567,0.10888
149,15000,-11.55820,1.32703,0.10667,-12.05056,1.54368,0.10675
150,15100,-11.39125,1.26330,0.10451,-11.87322,1.57900,0.10437
151,15200,-11.27858,1.34124,0.10242,-11.79851,1.46392,0.10258
152,15300,-11.20259,1.37930,0.10019,-11.58358,1.56594,0.10021
153,15400,-11.02775,1.39338,0.09834,-11.49779,1.43426,0.09808
154,15500,-10.89193,1.30524,0.09646,-11.34466,1.47231,0.09637
155,15600,-10.78621,1.31112,0.09446,-11.22069,1.59681,0.09441
156,15700,-10.59090,1.29911,0.09246,-11.09248,1.43521,0.09209
157,15800,-10.54408,1.40275,0.09056,-11.01823,1.47180,0.09031
158,15900,-10.38247,1.31842,0.08863,-10.90813,1.43267,0.08882
159,16000,-10.27102,1.36834,0.08656,-10.76562,1.53117,0.08669
160,16100,-10.15791,1.37749,0.08482,-10.64262,1.50376,0.08448
161,16200,-10.02806,1.32791,0.08319,-10.54444,1.52272,0.08334
162,16300,-9.87966,1.44226,0.08190,-10.41030,1.44932,0.08159
163,16400,-9.76034,1.36966,0.08007,-10.30365,1.52732,0.07977
164,16500,-9.59496,1.36156,0.07791,-10.17135,1.45091,0.07821
165,16600,-9.52621,1.42097,0.07635,-9.98599,1.58115,0.07635
166,16700,-9.34961,1.44263,0.07501,-9.94645,1.57761,0.07433
167,16800,-9.29603,1.32192,0.07332,-9.81161,1.44266,0.07338
168,16900,-9.12582,1.43157,0.07172,-9.64217,1.50552,0.07165
169,17000,-9.02349,1.36037,0.07037,-9.60745,1.52411,0.07039
170,17100,-8.90578,1.39874,0.06892,-9.47213,1.56959,0.06892
171,17200,-8.83264,1.33442,0.06783,-9.39679,1.53834,0.06760
172,17300,-8.71843,1.38079,0.06648,-9.28302,1.55373,0.06661
173,17400,-8.59935,1.39389,0.06550,-9.22631,1.59434,0.06541
174,17500,-8.46289,1.39177,0.06386,-9.08658,1.51014,0.06398
175,17600,-8.37991,1.49383,0.06322,-8.93916,1.46867,0.06298
176,17700,-8.29589,1.37545,0.06184,-8.89341,1.56638,0.06180
177,17800,-8.24936,1.48291,0.06055,-8.71957,1.51857,0.06071
178,17900,-8.10682,1.36983,0.05961,-8.67660,1.58818,0.05956
179,18000,-7.95875,1.39841,0.05869,-8.53791,1.58715,0.05881
180,18100,-7.84728,1.41448,0.05774,-8.48186,1.55183,0.05762
181,18200,-7.84606,1.38956,0.05649,-8.35069,1.55022,0.05659
182,18300,-7.73052,1.37648,0.05565,-8.39923,1.50830,0.05595
183,18400,-7.66208,1.41444,0.05472,-8.21532,1.59094,0.05483
184,18500,-7.51752,1.47789,0.05422,-8.09108,1.55183,0.05398
185,18600,-7.43871,1.40925,0.05314,-7.99503,1.58251,0.05314
186,18700,-7.35822,1.36815,0.05244,-7.89204,1.55704,0.05252
187,18800,-7.21742,1.44838,0.05122,-7.83689,1.54909,0.05151
188,18900,-7.14356,1.43491,0.05072,-7.80173,1.56658,0.05066
189,19000,-7.07993,1.40536,0.04997,-7.74355,1.68284,0.05010
190,19100,-6.95087,1.50718,0.04888,-7.66514,1.65854,0.04929
191,19200,-6.88063,1.49112,0.04828,-7.55968,1.52645,0.04838
192,19300,-6.79752,1.47674,0.04775,-7.40714,1.68349,0.04785
193,19400,-6.72029,1.44198,0.04707,-7.33271,1.61085,0.04713
194,19500,-6.62990,1.45335,0.04651,-7.19400,1.55493,0.04634
195,19600,-6.51189,1.37435,0.04567,-7.13876,1.46729,0.04576
196,19700,-6.46436,1.39386,0.04511,-7.07463,1.60671,0.04522
197,19800,-6.41134,1.46560,0.04444,-7.02674,1.61648,0.04469
198,19900,-6.29547,1.53244,0.04391,-6.93160,1.58224,0.04411
199,20000,-6.19948,1.47030,0.04344,-6.89429,1.56243,0.04354
200,20100,-6.13373,1.48798,0.04280,-6.85420,1.51156,0.04289
201,20200,-6.10012,1.41948,0.04235,-6.74473,1.57273,0.04219
202,20300,-5.97339,1.44236,0.04180,-6.72071,1.53628,0.04175
203,20400,-5.94575,1.38273,0.04118,-6.63754,1.56895,0.04114
204,20500,-5.84807,1.44313,0.04050,-6.59870,1.70251,0.04082
205,20600,-5.79899,1.36486,0.04037,-6.54160,1.52006,0.04025
206,20700,-5.71427,1.49037,0.03981,-6.43856,1.53675,0.03979
207,20800,-5.65824,1.49712,0.03941,-6.41237,1.56260,0.03963
208,20900,-5.66076,1.49199,0.03891,-6.33313,1.81870,0.03884
209,21000,-5.54132,1.48284,0.03857,-6.29969,1.66251,0.03841
210,21100,-5.48950,1.51495,0.03784,-6.16298,1.53842,0.03783
211,21200,-5.47839,1.38726,0.03736,-6.13755,1.57727,0.03748
212,21300,-5.36289,1.39238,0.03702,-6.03079,1.54634,0.03711
213,21400,-5.30020,1.44152,0.03668,-5.95023,1.68146,0.03660
214,21500,-5.23783,1.42985,0.03631,-5.93129,1.54036,0.03604
215,21600,-5.15558,1.36447,0.03576,-5.80911,1.55361,0.03583
216,21700,-5.09976,1.49136,0.03546,-5.77546,1.55421,0.03537
217,21800,-5.10031,1.42970,0.03502,-5.70957,1.56481,0.03495
218,21900,-4.98876,1.41724,0.03468,-5.68384,1.58456,0.03478
219,22000,-4.97548,1.45436,0.03432,-5.64231,1.62253,0.03429
220,22100,-4.92071,1.51267,0.03376,-5.51887,1.52554,0.03386
221,22200,-4.84398,1.42486,0.03348,-5.54546,1.54992,0.03341
222,22300,-4.81023,1.43140,0.03314,-5.42931,1.50040,0.03280
223,22400,-4.74840,1.43993,0.03276,-5.41927,1.56360,0.03282
224,22500,-4.65850,1.46615,0.03241,-5.39648,1.47500,0.03226
225,22600,-4.62367,1.60369,0.03215,-5.31387,1.55852,0.03213
226,22700,-4.58346,1.49760,0.03162,-5.23803,1.57628,0.03173
227,22800,-4.53879,1.50304,0.03134,-5.19763,1.57662,0.03142
228,22900,-4.51345,1.53914,0.03119,-5.13690,1.64444,0.03107
229,23000,-4.45691,1.47564,0.03071,-5.05639,1.50688,0.03085
230,23100,-4.47475,1.49582,0.03032,-4.98991,1.64741,0.03033
231,23200,-4.39042,1.42268,0.03012,-4.99884,1.64070,0.02997
232,23300,-4.28608,1.43219,0.02994,-4.95241,1.56059,0.02980
233,23400,-4.27278,1.44711,0.02954,-4.92844,1.70989,0.02947
234,23500,-4.30804,1.50388,0.02927,-4.93667,1.68087,0.02912
235,23600,-4.23269,1.39682,0.02898,-4.85140,1.58772,0.02880
236,23700,-4.21571,1.53423,0.02863,-4.87238,1.52813,0.02856
237,23800,-4.15124,1.43178,0.02836,-4.82800,1.69032,0.02840
238,23900,-4.12711,1.55793,0.02820,-4.75162,1.56497,0.02810
239,24000,-4.14994,1.50640,0.02772,-4.69813,1.55314,0.02766
240,24100,-4.08720,1.47387,0.02741,-4.69320,1.51188,0.02744
241,24200,-4.02454,1.51357,0.02728,-4.65788,1.52004,0.02710
242,24300,-3.99953,1.47726,0.02685,-4.61351,1.56259,0.02708
243,24400,-3.97563,1.43264,0.02680,-4.53722,1.50762,0.02672
244,24500,-3.91648,1.52071,0.02639,-4.51814,1.57600,0.02640
245,24600,-3.89282,1.47803,0.02617,-4.51563,1.43992,0.02614
246,24700,-3.84827,1.35106,0.02576,-4.46327,1.46359,0.02598
247,24800,-3.79147,1.45365,0.02567,-4.41948,1.52189,0.02570
248,24900,-3.75286,1.46766,0.02537,-4.48746,1.51644,0.02555
