iteration,episode,1_maddpg_actor_loss,1_maddpg_critic_loss,1_rnd_forward_loss,2_maddpg_actor_loss,2_maddpg_critic_loss,2_rnd_forward_loss
54,5500,-32.87916,1.19479,0.91824,-62.11698,4.06408,1.79724
55,5600,-32.98471,2.23232,0.91361,-62.36936,7.99613,1.77591
56,5700,-33.59914,1.52934,0.90851,-63.21295,5.69943,1.76445
57,5800,-32.88585,1.25737,0.90253,-62.79526,1.91295,1.76848
58,5900,-33.37906,2.38283,0.89719,-63.68506,4.89800,1.75549
59,6000,-33.51719,3.11393,0.89250,-64.15397,7.68470,1.75325
60,6100,-33.40743,2.10820,0.88710,-64.18193,5.32591,1.74648
61,6200,-32.52294,1.64672,0.88231,-64.21474,3.58885,1.73766
62,6300,-32.24052,1.61349,0.87719,-63.61671,2.46407,1.74938
63,6400,-32.22220,2.51944,0.87240,-64.64030,3.08984,1.73566
64,6500,-32.23072,3.46972,0.86702,-64.50920,4.62731,1.73108
65,6600,-32.04907,2.13190,0.86223,-64.72835,3.63586,1.73125
66,6700,-31.36466,2.87730,0.85706,-64.92880,3.72691,1.70933
67,6800,-30.57470,3.19167,0.85281,-64.20323,5.60693,1.69309
68,6900,-30.45314,2.10234,0.84705,-64.07386,5.83034,1.67616
69,7000,-30.60193,2.50619,0.84277,-64.58298,6.97540,1.66350
70,7100,-30.22678,2.15558,0.83788,-63.36314,4.49762,1.65793
71,7200,-30.64465,3.34451,0.83277,-64.22906,6.87843,1.64566
72,7300,-31.59046,2.68920,0.82815,-65.06721,5.92747,1.61882
73,7400,-31.92696,3.06451,0.82337,-65.84221,4.68471,1.62400
74,7500,-31.86125,2.29351,0.81856,-66.09091,5.28322,1.59812
75,7600,-31.82537,2.75054,0.81413,-66.07978,3.82472,1.58440
76,7700,-30.85223,4.29287,0.80860,-66.08936,4.06011,1.58486
77,7800,-30.99452,4.45727,0.80418,-66.17953,4.60798,1.56896
78,7900,-30.57672,3.47866,0.79958,-65.83691,3.97828,1.55008
79,8000,-30.96798,2.75208,0.79549,-66.41176,4.70420,1.54039
80,8100,-30.72288,1.49529,0.79016,-67.54348,6.72211,1.53122
81,8200,-30.76764,1.92913,0.78536,-67.09419,4.68592,1.51576
82,8300,-30.97401,2.16073,0.78123,-66.82293,6.43566,1.51246
83,8400,-30.94900,2.25107,0.77623,-67.35288,4.07329,1.49770
84,8500,-31.20823,2.30012,0.77176,-67.73524,6.83739,1.50300
85,8600,-31.28159,2.40127,0.76675,-67.46019,3.57979,1.47273
86,8700,-31.28405,2.11461,0.76256,-67.45466,6.50576,1.46888
87,8800,-30.86929,3.11335,0.75835,-68.05361,7.48027,1.45147
88,8900,-30.83527,2.02446,0.75381,-67.93857,2.83528,1.44851
89,9000,-30.89892,1.37057,0.74938,-68.18110,2.12011,1.43093
90,9100,-30.87547,1.28041,0.74536,-68.03627,2.23730,1.42539
91,9200,-30.73391,1.25357,0.74076,-68.26872,1.99776,1.42164
92,9300,-30.68664,1.18628,0.73646,-67.88431,2.07078,1.41135
93,9400,-30.87825,1.25935,0.73205,-68.06977,2.02005,1.40371
94,9500,-30.76964,1.12801,0.72801,-68.00540,1.93478,1.39265
95,9600,-30.84871,1.28812,0.72358,-67.95740,1.92637,1.38852
96,9700,-30.90504,1.25108,0.71927,-67.98664,2.07872,1.38141
97,9800,-30.74103,1.14684,0.71479,-67.71404,1.94681,1.36381
98,9900,-30.97563,1.24659,0.71121,-67.52575,2.10693,1.35405
99,10000,-31.01403,1.16733,0.70663,-67.91681,2.14166,1.35079
100,10100,-31.03616,1.21516,0.70228,-67.93763,1.86002,1.34281
101,10200,-31.56334,1.45427,0.69837,-67.76998,2.05156,1.34064
102,10300,-31.73191,1.26363,0.69462,-67.81334,2.04442,1.32648
103,10400,-31.63205,1.27047,0.69051,-67.80428,1.90902,1.32818
104,10500,-31.66401,1.19399,0.68637,-67.58535,2.05837,1.31962
105,10600,-31.82357,1.21614,0.68199,-67.73554,2.18648,1.31574
106,10700,-31.78195,1.19522,0.67765,-67.79770,1.95400,1.29713
107,10800,-31.85268,1.13779,0.67401,-67.55922,1.94431,1.29698
108,10900,-31.79598,1.25154,0.67004,-67.42900,1.88086,1.29213
109,11000,-31.82811,1.16112,0.66587,-67.22881,1.98131,1.27791
110,11100,-31.71944,1.33261,0.66224,-67.06828,2.06447,1.26871
111,11200,-31.68072,1.30700,0.65823,-66.94520,2.30157,1.27407
112,11300,-31.15922,1.69404,0.65445,-66.68322,4.61099,1.25444
113,11400,-30.71452,1.36233,0.65070,-66.34218,2.97613,1.25353
114,11500,-30.97822,1.16940,0.64671,-65.89319,1.99616,1.24780
115,11600,-31.02898,1.15756,0.64272,-65.75433,2.26923,1.23914
116,11700,-30.89458,1.63757,0.63962,-65.31767,3.55439,1.22943
117,11800,-30.86962,1.35846,0.63515,-64.93367,4.13365,1.22596
118,11900,-30.83400,1.47786,0.63164,-65.35659,8.18180,1.21788
119,12000,-30.89035,1.50368,0.62787,-65.23866,4.73788,1.21486
120,12100,-30.37546,1.43287,0.62392,-65.00873,4.31186,1.21460
121,12200,-30.64183,1.47400,0.62042,-64.73046,6.15264,1.20127
122,12300,-30.39661,1.22724,0.61650,-63.52241,3.18698,1.19032
123,12400,-30.02972,1.83947,0.61288,-63.55271,7.37725,1.18893
124,12500,-30.11256,1.40064,0.60919,-63.50538,3.44779,1.19155
125,12600,-30.04488,1.45491,0.60524,-62.46822,3.06397,1.17959
126,12700,-29.93757,3.32702,0.60182,-62.67382,4.41242,1.16676
127,12800,-29.66887,2.71085,0.59850,-62.21898,5.89234,1.16104
128,12900,-29.64962,1.50059,0.59454,-61.85655,3.88887,1.15815
129,13000,-29.46562,1.11184,0.59082,-61.21945,2.04180,1.14692
130,13100,-29.43578,1.59654,0.58755,-60.88163,2.76945,1.14824
131,13200,-29.46288,2.02101,0.58345,-60.67599,3.50002,1.13553
132,13300,-29.29233,1.46624,0.58019,-60.55838,1.83641,1.13544
133,13400,-29.32611,1.23048,0.57649,-60.27574,1.77091,1.13033
134,13500,-29.26900,1.29957,0.57290,-59.84684,1.76517,1.11728
135,13600,-29.14077,1.19590,0.56961,-59.58576,1.77111,1.11065
136,13700,-28.97385,1.22408,0.56587,-59.35359,1.75380,1.10329
137,13800,-28.93565,1.36410,0.56213,-59.13887,1.82227,1.09892
138,13900,-28.70163,1.52971,0.55872,-58.87562,2.15084,1.09442
139,14000,-28.67585,1.46374,0.55528,-58.56313,3.82046,1.08550
140,14100,-28.41316,1.51245,0.55180,-58.20894,3.53416,1.07531
141,14200,-28.30863,1.50316,0.54863,-57.91643,2.58557,1.07426
142,14300,-28.28375,1.34617,0.54480,-57.68758,1.88245,1.06652
143,14400,-28.28860,1.18913,0.54140,-57.47974,1.82881,1.06505
144,14500,-28.29515,1.08796,0.53828,-57.21807,1.79661,1.06367
145,14600,-28.32414,1.11758,0.53474,-56.95568,1.70358,1.05299
146,14700,-28.11202,1.16086,0.53135,-56.62260,2.17595,1.04744
147,14800,-28.01485,1.23057,0.52802,-56.27476,2.60451,1.03930
148,14900,-27.95166,1.16465,0.52469,-55.93996,1.64756,1.03358
149,15000,-27.60450,1.13472,0.52134,-55.66733,1.63182,1.03073
150,15100,-27.76069,1.15467,0.51804,-55.31480,1.97885,1.02424
151,15200,-27.68778,1.05152,0.51448,-54.93368,2.84781,1.02021
152,15300,-27.49137,1.11816,0.51145,-54.71316,3.13622,1.01815
153,15400,-27.54671,1.15981,0.50809,-54.44528,2.54917,1.01056
154,15500,-27.50403,1.14661,0.50474,-54.19669,2.23102,1.00016
155,15600,-27.33194,1.18951,0.50137,-53.91679,1.93874,0.99983
156,15700,-27.39267,1.00766,0.49828,-53.75441,1.89543,0.99400
157,15800,-27.32963,1.25510,0.49505,-53.52331,1.87248,0.98688
158,15900,-27.18936,1.11144,0.49175,-53.17347,1.83622,0.98815
159,16000,-27.16275,1.02017,0.48848,-53.06308,1.59665,0.97070
160,16100,-27.04814,1.11893,0.48536,-52.77078,1.68079,0.96954
161,16200,-26.98845,1.12847,0.48225,-52.52047,1.60130,0.96267
162,16300,-26.88018,1.09493,0.47896,-52.22224,1.61262,0.95814
163,16400,-26.74331,1.18762,0.47601,-52.01675,1.62794,0.95202
164,16500,-26.70619,1.19592,0.47277,-51.62182,1.61693,0.95444
165,16600,-26.68642,1.05588,0.46952,-51.39539,1.59110,0.94584
166,16700,-26.55670,1.14102,0.46631,-51.23172,1.64059,0.93999
167,16800,-26.43118,1.20677,0.46334,-51.09703,1.56280,0.93011
168,16900,-26.39499,0.97228,0.46014,-50.78922,1.48229,0.92286
169,17000,-26.36453,1.00548,0.45712,-50.62442,1.52711,0.92053
170,17100,-26.25974,1.12036,0.45403,-50.42188,1.49219,0.91265
171,17200,-26.11065,1.01111,0.45080,-50.14938,1.56844,0.91224
172,17300,-26.04489,1.16317,0.44786,-49.94885,1.62692,0.90692
173,17400,-26.00928,1.03458,0.44477,-49.87440,1.62895,0.89948
174,17500,-25.88869,1.08988,0.44184,-50.07425,1.73498,0.89512
175,17600,-25.76061,0.97984,0.43851,-49.94402,1.96319,0.88590
176,17700,-25.67684,0.99032,0.43550,-49.48288,2.08183,0.88541
177,17800,-25.51698,1.06630,0.43273,-49.39101,1.95717,0.88137
178,17900,-25.48010,1.12222,0.42974,-49.17420,1.80499,0.87458
179,18000,-25.35280,1.12970,0.42659,-48.82398,1.53309,0.87764
180,18100,-25.26573,1.36039,0.42371,-48.51716,1.66721,0.87017
181,18200,-25.03249,1.32600,0.42076,-48.39445,1.58283,0.86305
182,18300,-25.10479,1.26154,0.41775,-48.17550,1.63067,0.85708
183,18400,-24.92928,1.22767,0.41478,-47.93132,1.49279,0.85680
184,18500,-24.71592,1.27062,0.41192,-47.66518,1.62004,0.84538
185,18600,-24.67696,1.22930,0.40908,-47.56636,1.49091,0.84216
186,18700,-24.52341,1.34614,0.40607,-47.63141,1.70386,0.83909
187,18800,-24.44479,0.93353,0.40317,-47.49882,1.65683,0.83397
188,18900,-24.31768,1.07351,0.40031,-47.49605,1.80085,0.83208
189,19000,-24.17966,1.04568,0.39750,-47.47846,1.54274,0.82265
190,19100,-24.06505,1.09048,0.39462,-46.76512,1.46569,0.81251
191,19200,-23.85036,0.98034,0.39180,-46.60083,1.36853,0.81415
192,19300,-23.74992,1.02080,0.38893,-46.61035,1.49334,0.81100
193,19400,-23.62727,0.97605,0.38615,-46.62281,1.46127,0.80518
194,19500,-23.52050,0.99145,0.38334,-46.41229,1.25599,0.80027
195,19600,-23.36667,1.02499,0.38046,-46.17772,1.35154,0.80008
196,19700,-23.21936,1.26473,0.37769,-46.01765,1.41596,0.78971
197,19800,-23.05696,1.37522,0.37495,-45.80649,1.44091,0.78677
198,19900,-23.06149,1.23548,0.37214,-45.70034,1.39009,0.78229
199,20000,-22.84636,1.11734,0.36935,-45.43018,1.37415,0.77485
200,20100,-22.79324,1.03599,0.36658,-45.37048,1.47197,0.77248
201,20200,-22.60102,0.91975,0.36385,-45.11113,1.44591,0.76984
202,20300,-22.45818,0.89921,0.36119,-45.02551,1.30177,0.76931
203,20400,-22.29802,1.05189,0.35848,-44.72351,1.27431,0.76106
204,20500,-22.21660,1.03220,0.35563,-44.54621,1.32757,0.75505
205,20600,-22.10369,1.05935,0.35300,-44.36295,0.98453,0.75101
206,20700,-21.94252,1.05498,0.35030,-44.04071,1.08550,0.75182
207,20800,-21.82142,0.98742,0.34759,-43.90255,1.40056,0.74374
208,20900,-21.71310,0.97963,0.34491,-43.56731,1.40648,0.74220
209,21000,-21.63439,0.94222,0.34230,-43.40230,1.16625,0.73356
210,21100,-21.53289,0.93019,0.33958,-43.16332,1.42104,0.73324
211,21200,-21.38087,0.85768,0.33696,-42.95118,1.29158,0.72672
212,21300,-21.24061,0.99466,0.33435,-42.73442,1.40362,0.72426
213,21400,-21.14836,0.93220,0.33167,-42.62740,1.18653,0.72095
214,21500,-21.05756,0.93045,0.32899,-42.46086,1.19701,0.71409
215,21600,-20.90748,0.94268,0.32643,-42.24990,1.05414,0.70943
216,21700,-20.83396,1.04649,0.32391,-42.11366,1.36487,0.71308
217,21800,-20.65751,1.12874,0.32132,-41.95248,1.14073,0.69986
218,21900,-20.52703,0.97425,0.31866,-41.66522,1.20597,0.70091
219,22000,-20.36776,1.05915,0.31620,-41.47576,1.29698,0.69932
220,22100,-20.33820,0.98072,0.31361,-41.36954,1.17312,0.69332
221,22200,-20.17396,0.91318,0.31114,-41.08161,1.13549,0.68525
222,22300,-20.02852,1.10980,0.30856,-40.83244,1.16875,0.67878
223,22400,-19.94568,1.04256,0.30591,-40.67932,1.12322,0.68141
224,22500,-19.66833,1.14558,0.30330,-40.53570,1.16189,0.67810
225,22600,-19.64747,0.91648,0.30081,-40.45579,1.20442,0.67398
226,22700,-19.50465,0.95502,0.29824,-40.16390,1.12406,0.66532
227,22800,-19.32966,1.03511,0.29567,-39.90974,1.15322,0.66822
228,22900,-19.21939,1.01834,0.29312,-39.77997,0.99360,0.65918
229,23000,-19.05144,0.98731,0.29066,-39.61313,1.02511,0.66044
230,23100,-18.94085,0.95583,0.28808,-39.44889,1.12921,0.65403
231,23200,-18.83783,0.86325,0.28562,-39.22286,1.06317,0.64606
232,23300,-18.70131,0.90947,0.28312,-38.99927,1.14079,0.65030
233,23400,-18.56313,0.94835,0.28068,-38.94527,1.31333,0.64156
234,23500,-18.41099,0.92664,0.27817,-38.81282,1.55088,0.64261
235,23600,-18.34562,0.87275,0.27575,-38.52852,1.20505,0.63473
236,23700,-18.16243,0.92077,0.27339,-38.40533,1.20819,0.63386
237,23800,-18.03080,0.94647,0.27097,-38.15129,1.13647,0.62484
238,23900,-17.86423,0.92236,0.26862,-37.98293,0.87945,0.62193
239,24000,-17.75314,0.96580,0.26627,-37.73134,1.13930,0.61693
240,24100,-17.55510,0.99693,0.26387,-37.68614,1.21398,0.61795
241,24200,-17.49770,0.93468,0.26151,-37.42433,1.07942,0.61034
242,24300,-17.34388,0.93962,0.25915,-37.26719,1.01070,0.61175
243,24400,-17.17575,0.95945,0.25684,-37.14234,1.07240,0.60400
244,24500,-17.10069,0.94795,0.25451,-36.89869,0.98814,0.60202
245,24600,-16.94678,1.00948,0.25227,-36.73799,1.02241,0.59851
246,24700,-16.85367,0.91999,0.24995,-36.57013,0.98364,0.59671
247,24800,-16.77244,0.90714,0.24766,-36.46589,1.01621,0.59054
248,24900,-16.57741,0.95295,0.24540,-36.13935,1.11847,0.58936
