iteration,episode,1_iql_loss,1_icm_forward_loss,1_icm_inverse_loss,2_iql_loss,2_icm_forward_loss,2_icm_inverse_loss
143,14400,0.95722,0.08965,1.09698,1.44821,0.21373,1.59848
144,14500,0.99467,0.08794,1.09642,1.42301,0.21164,1.59707
145,14600,1.03277,0.08626,1.09632,1.42510,0.20930,1.59800
146,14700,0.99188,0.08472,1.09600,1.45476,0.20758,1.59778
147,14800,1.01605,0.08339,1.09666,1.40144,0.20513,1.59710
148,14900,1.00442,0.08187,1.09678,1.48216,0.20314,1.59788
149,15000,1.03267,0.08029,1.09656,1.41290,0.20114,1.59750
150,15100,1.00140,0.07912,1.09716,1.45511,0.19893,1.59770
151,15200,1.00070,0.07760,1.09706,1.42232,0.19730,1.59697
152,15300,1.03567,0.07610,1.09676,1.44180,0.19498,1.59720
153,15400,0.96918,0.07479,1.09696,1.41107,0.19311,1.59656
154,15500,0.97125,0.07352,1.09724,1.42221,0.19127,1.59678
155,15600,1.02889,0.07197,1.09691,1.42134,0.18925,1.59616
156,15700,0.99082,0.07072,1.09712,1.43389,0.18725,1.59564
157,15800,1.00515,0.06936,1.09691,1.47728,0.18521,1.59647
158,15900,1.00529,0.06797,1.09657,1.37966,0.18321,1.59603
159,16000,1.00969,0.06664,1.09680,1.49541,0.18142,1.59564
160,16100,0.99746,0.06537,1.09661,1.47925,0.17962,1.59466
161,16200,0.97084,0.06417,1.09681,1.45387,0.17770,1.59521
162,16300,0.99345,0.06284,1.09618,1.40639,0.17586,1.59493
163,16400,0.98093,0.06155,1.09630,1.41342,0.17400,1.59541
164,16500,0.99787,0.06051,1.09675,1.43412,0.17200,1.59479
165,16600,0.96852,0.05931,1.09688,1.43852,0.17028,1.59520
166,16700,1.03303,0.05825,1.09712,1.47823,0.16866,1.59353
167,16800,1.02966,0.05702,1.09703,1.44990,0.16655,1.59461
168,16900,1.00455,0.05571,1.09621,1.48197,0.16465,1.59388
169,17000,0.98466,0.05487,1.09748,1.38094,0.16291,1.59449
170,17100,1.01504,0.05354,1.09644,1.36893,0.16117,1.59433
171,17200,0.98588,0.05256,1.09689,1.39819,0.15942,1.59366
172,17300,1.01959,0.05151,1.09670,1.46805,0.15789,1.59320
173,17400,1.02951,0.05038,1.09642,1.42813,0.15592,1.59315
174,17500,1.01391,0.04934,1.09649,1.37674,0.15421,1.59203
175,17600,0.97386,0.04825,1.09598,1.40750,0.15262,1.59324
176,17700,1.00256,0.04736,1.09651,1.43478,0.15069,1.59285
177,17800,1.00597,0.04645,1.09671,1.44488,0.14897,1.59237
178,17900,1.00207,0.04559,1.09710,1.47086,0.14735,1.59261
179,18000,1.01709,0.04467,1.09673,1.39507,0.14581,1.59106
180,18100,1.02531,0.04374,1.09607,1.36106,0.14406,1.59200
181,18200,1.02414,0.04293,1.09635,1.44195,0.14267,1.59088
182,18300,1.00065,0.04209,1.09657,1.45781,0.14087,1.59143
183,18400,1.01387,0.04140,1.09655,1.42257,0.13943,1.59105
184,18500,1.00100,0.04056,1.09634,1.44409,0.13763,1.59017
185,18600,1.02853,0.03979,1.09637,1.41761,0.13605,1.59002
186,18700,1.01177,0.03916,1.09650,1.36539,0.13443,1.58983
187,18800,0.99470,0.03836,1.09620,1.40011,0.13298,1.58891
188,18900,1.00314,0.03763,1.09600,1.34527,0.13139,1.58780
189,19000,1.02051,0.03691,1.09563,1.36461,0.12978,1.58936
190,19100,0.99526,0.03638,1.09598,1.43716,0.12828,1.58979
191,19200,0.97129,0.03575,1.09615,1.36842,0.12678,1.58826
192,19300,0.98022,0.03515,1.09633,1.37410,0.12533,1.58695
193,19400,1.00559,0.03454,1.09634,1.39294,0.12398,1.58709
194,19500,1.00872,0.03393,1.09598,1.36760,0.12240,1.58715
195,19600,0.98754,0.03345,1.09625,1.38940,0.12079,1.58827
196,19700,0.98028,0.03290,1.09653,1.37559,0.11949,1.58669
197,19800,1.00026,0.03232,1.09618,1.37942,0.11784,1.58607
198,19900,0.98407,0.03181,1.09657,1.36312,0.11654,1.58605
199,20000,1.00688,0.03119,1.09572,1.36453,0.11493,1.58619
200,20100,1.02235,0.03079,1.09627,1.44863,0.11370,1.58674
201,20200,0.96917,0.03023,1.09587,1.34261,0.11210,1.58631
202,20300,0.99360,0.02975,1.09589,1.38615,0.11096,1.58426
203,20400,1.01452,0.02930,1.09579,1.37025,0.10944,1.58417
204,20500,0.97963,0.02886,1.09606,1.36329,0.10796,1.58441
205,20600,1.03317,0.02837,1.09561,1.36546,0.10665,1.58403
206,20700,1.00077,0.02797,1.09566,1.39372,0.10526,1.58500
207,20800,1.02112,0.02753,1.09583,1.41694,0.10413,1.58424
208,20900,0.98425,0.02708,1.09544,1.38088,0.10273,1.58325
209,21000,0.98730,0.02675,1.09598,1.38472,0.10136,1.58255
210,21100,1.02431,0.02621,1.09485,1.39375,0.09993,1.58348
211,21200,1.00339,0.02600,1.09579,1.34191,0.09875,1.58152
212,21300,1.02362,0.02563,1.09600,1.36025,0.09740,1.58178
213,21400,1.01593,0.02516,1.09514,1.34953,0.09612,1.58129
214,21500,0.99605,0.02476,1.09465,1.36024,0.09504,1.58045
215,21600,1.01208,0.02448,1.09536,1.33773,0.09374,1.57940
216,21700,1.00622,0.02417,1.09575,1.37589,0.09242,1.57972
217,21800,0.98086,0.02382,1.09550,1.32317,0.09114,1.57952
218,21900,0.98609,0.02352,1.09576,1.36280,0.08994,1.57862
219,22000,1.01441,0.02315,1.09551,1.33632,0.08873,1.57739
220,22100,1.02028,0.02282,1.09539,1.38264,0.08756,1.57803
221,22200,1.03109,0.02257,1.09571,1.40977,0.08629,1.57732
222,22300,0.99068,0.02212,1.09500,1.39411,0.08535,1.57768
223,22400,0.96467,0.02192,1.09562,1.32711,0.08412,1.57812
224,22500,0.98948,0.02158,1.09509,1.34904,0.08296,1.57607
225,22600,1.01323,0.02130,1.09511,1.39291,0.08183,1.57548
226,22700,0.98035,0.02104,1.09554,1.34517,0.08065,1.57677
227,22800,1.00624,0.02074,1.09527,1.42465,0.07950,1.57643
228,22900,0.99786,0.02051,1.09540,1.35275,0.07851,1.57506
229,23000,0.99551,0.02023,1.09536,1.31424,0.07737,1.57543
230,23100,1.01340,0.01996,1.09504,1.32784,0.07636,1.57326
231,23200,1.01669,0.01972,1.09528,1.32516,0.07531,1.57292
232,23300,1.02112,0.01947,1.09534,1.34755,0.07428,1.57487
233,23400,0.99733,0.01918,1.09479,1.39171,0.07317,1.57329
234,23500,1.01142,0.01896,1.09520,1.35330,0.07216,1.57348
235,23600,0.98590,0.01872,1.09513,1.35039,0.07117,1.57211
236,23700,1.00477,0.01852,1.09530,1.34557,0.07013,1.57107
237,23800,0.98612,0.01826,1.09496,1.32680,0.06919,1.57177
238,23900,1.00336,0.01807,1.09517,1.41437,0.06821,1.57050
239,24000,1.01400,0.01780,1.09411,1.37451,0.06724,1.57050
240,24100,0.99298,0.01760,1.09439,1.30025,0.06629,1.57039
241,24200,1.03278,0.01739,1.09446,1.33542,0.06527,1.57010
242,24300,0.97365,0.01718,1.09469,1.40086,0.06452,1.57076
243,24400,0.99300,0.01696,1.09422,1.34384,0.06346,1.56971
244,24500,0.98723,0.01679,1.09436,1.34905,0.06262,1.56835
245,24600,1.00842,0.01658,1.09442,1.35762,0.06174,1.56889
246,24700,0.98768,0.01641,1.09441,1.31478,0.06083,1.56870
247,24800,1.01711,0.01622,1.09431,1.37152,0.06009,1.56824
248,24900,0.99764,0.01602,1.09383,1.39715,0.05909,1.56813
