iteration,episode,1_maddpg_actor_loss,1_maddpg_critic_loss,1_rnd_forward_loss,2_maddpg_actor_loss,2_maddpg_critic_loss,2_rnd_forward_loss
61,6200,-34.28284,6.95900,0.88231,-33.48251,2.51045,0.85621
62,6300,-34.28996,6.81905,0.87719,-33.56851,2.60744,0.85324
63,6400,-34.21878,5.44527,0.87240,-33.73126,2.71733,0.84840
64,6500,-35.10075,4.56399,0.86702,-34.15593,3.44159,0.84364
65,6600,-34.98236,3.98481,0.86223,-33.95621,2.77045,0.83822
66,6700,-35.36143,2.32061,0.85706,-34.18958,2.38675,0.83459
67,6800,-35.42154,1.84739,0.85281,-34.10144,2.18655,0.83071
68,6900,-35.57114,1.92989,0.84705,-34.52352,1.78696,0.82537
69,7000,-36.09866,1.46770,0.84277,-34.85783,1.53434,0.82076
70,7100,-36.32376,1.28061,0.83788,-34.67968,1.55181,0.81606
71,7200,-36.47495,1.30199,0.83277,-34.86580,1.49466,0.81311
72,7300,-36.08123,1.27476,0.82815,-34.92589,1.49242,0.80853
73,7400,-35.93939,1.54998,0.82337,-35.05905,1.58776,0.80416
74,7500,-35.80807,2.29329,0.81856,-34.92219,1.90369,0.79992
75,7600,-36.21334,3.39585,0.81413,-34.84282,2.34071,0.79532
76,7700,-36.30382,3.85147,0.80860,-35.15507,1.74168,0.79160
77,7800,-36.23392,3.36723,0.80418,-34.96145,1.71496,0.78660
78,7900,-36.29675,3.31174,0.79958,-35.12988,1.78560,0.78395
79,8000,-36.77338,3.14305,0.79549,-35.19960,1.79955,0.77987
80,8100,-36.44835,3.24929,0.79016,-35.21975,1.70268,0.77527
81,8200,-36.46034,2.79189,0.78536,-35.20656,1.79691,0.77112
82,8300,-36.26260,2.70934,0.78123,-35.51471,1.85105,0.76821
83,8400,-36.12105,2.61965,0.77623,-35.52475,1.77740,0.76379
84,8500,-35.87761,2.59550,0.77176,-35.47506,1.72633,0.75990
85,8600,-36.18543,2.34881,0.76675,-35.52985,1.57609,0.75567
86,8700,-36.29542,2.37390,0.76256,-35.55534,1.73233,0.75187
87,8800,-36.49899,2.35317,0.75835,-35.57686,1.96283,0.74911
88,8900,-36.33682,2.37269,0.75381,-35.64500,1.90931,0.74589
89,9000,-36.52849,2.35058,0.74938,-35.65336,1.84465,0.74178
90,9100,-36.78462,2.21825,0.74536,-35.87439,1.89807,0.73747
91,9200,-36.58570,2.26049,0.74076,-35.78237,1.98470,0.73439
92,9300,-36.71101,2.12699,0.73646,-35.70848,2.09930,0.73060
93,9400,-36.58292,1.80833,0.73205,-35.66653,2.00730,0.72625
94,9500,-36.52752,1.70887,0.72801,-35.55900,1.89916,0.72260
95,9600,-36.32216,1.69163,0.72358,-35.57244,2.01821,0.71858
96,9700,-36.06306,1.72624,0.71927,-35.47691,1.91916,0.71487
97,9800,-35.82859,2.15724,0.71479,-35.52204,2.29946,0.71232
98,9900,-35.63521,2.74885,0.71121,-35.40150,2.54562,0.70795
99,10000,-35.88874,3.15906,0.70663,-35.36832,2.90214,0.70420
100,10100,-35.65568,2.92039,0.70228,-35.60947,2.84445,0.70108
101,10200,-35.23740,3.17476,0.69837,-34.97124,3.47385,0.69775
102,10300,-34.99545,4.64950,0.69462,-34.80257,3.97058,0.69483
103,10400,-34.37297,4.15905,0.69051,-34.49474,2.85481,0.69171
104,10500,-34.12268,3.06422,0.68637,-34.27930,2.05006,0.68570
105,10600,-33.92942,2.67330,0.68199,-33.97605,1.81120,0.68333
106,10700,-33.98680,2.88209,0.67765,-33.85509,1.90297,0.68038
107,10800,-33.74097,3.88141,0.67401,-33.79774,2.50336,0.67618
108,10900,-33.84475,4.69719,0.67004,-33.82936,2.88416,0.67248
109,11000,-33.69254,3.68435,0.66587,-33.72325,2.63062,0.66806
110,11100,-33.61990,3.05007,0.66224,-33.68211,2.41754,0.66505
111,11200,-33.50629,3.15083,0.65823,-33.50596,2.40023,0.66078
112,11300,-33.26079,2.75680,0.65445,-33.50403,2.35412,0.65741
113,11400,-33.28714,3.13946,0.65070,-33.38026,2.39884,0.65400
114,11500,-33.27618,3.50612,0.64671,-33.20979,2.28767,0.65006
115,11600,-32.94133,4.51179,0.64272,-33.13722,2.46487,0.64734
116,11700,-33.10161,3.55164,0.63962,-33.09867,2.56106,0.64324
117,11800,-33.04876,3.04943,0.63515,-32.91114,2.27328,0.63958
118,11900,-32.87661,2.62057,0.63164,-32.75056,2.03519,0.63551
119,12000,-32.76929,2.41584,0.62787,-32.88248,2.07089,0.63139
120,12100,-32.78625,2.30883,0.62392,-32.77143,2.07034,0.62856
121,12200,-32.55678,1.81538,0.62042,-32.68510,2.00873,0.62359
122,12300,-32.45471,1.74454,0.61650,-32.62879,1.87821,0.62030
123,12400,-32.53352,1.72273,0.61288,-32.48100,1.87210,0.61604
124,12500,-32.31595,1.58018,0.60919,-32.52929,1.76712,0.61233
125,12600,-32.18608,1.70951,0.60524,-32.51078,1.72191,0.60833
126,12700,-32.42805,1.86503,0.60182,-32.19469,1.76010,0.60502
127,12800,-32.12476,2.23832,0.59850,-32.39715,1.63320,0.60097
128,12900,-31.63161,3.54052,0.59454,-32.06330,1.73626,0.59709
129,13000,-30.93992,3.15618,0.59082,-31.74923,1.74331,0.59343
130,13100,-31.27459,2.18815,0.58755,-31.92466,1.81533,0.59074
131,13200,-31.41682,2.23909,0.58345,-31.92535,1.87147,0.58643
132,13300,-31.30886,2.15334,0.58019,-31.88097,1.81350,0.58348
133,13400,-31.32877,2.32448,0.57649,-31.65402,2.00117,0.58077
134,13500,-30.66595,2.49563,0.57290,-31.32884,2.04554,0.57713
135,13600,-30.19494,2.75083,0.56961,-31.19585,2.22321,0.57322
136,13700,-30.20617,2.67349,0.56587,-30.76419,2.32748,0.57069
137,13800,-30.39266,3.26853,0.56213,-30.73160,2.30781,0.56697
138,13900,-30.26238,2.54491,0.55872,-30.73342,2.24806,0.56444
139,14000,-29.89839,2.14992,0.55528,-30.41672,1.79794,0.56025
140,14100,-30.08719,2.23708,0.55180,-30.31910,1.64446,0.55722
141,14200,-30.00546,1.91732,0.54863,-30.17644,1.65400,0.55426
142,14300,-30.03214,1.80717,0.54480,-30.16800,1.68472,0.54980
143,14400,-30.09194,1.55399,0.54140,-30.25520,1.65787,0.54727
144,14500,-29.94120,1.45760,0.53828,-30.28707,1.65680,0.54258
145,14600,-29.81696,1.51521,0.53474,-30.25252,1.70296,0.53953
146,14700,-29.82992,1.44180,0.53135,-30.12997,1.78791,0.53603
147,14800,-29.65566,1.46690,0.52802,-29.99659,1.78840,0.53309
148,14900,-29.61335,1.46439,0.52469,-29.87226,1.79927,0.52910
149,15000,-29.64208,1.50471,0.52134,-29.92416,1.79467,0.52590
150,15100,-29.55484,1.45370,0.51804,-29.86782,1.83758,0.52192
151,15200,-29.40628,1.51271,0.51448,-29.85243,1.78357,0.51899
152,15300,-29.40417,1.47784,0.51145,-29.83832,1.88381,0.51486
153,15400,-29.28603,1.48106,0.50809,-29.77748,1.65101,0.51118
154,15500,-29.15924,1.47610,0.50474,-29.68382,1.66913,0.50838
155,15600,-29.10176,1.44386,0.50137,-29.60234,1.69413,0.50520
156,15700,-28.96560,1.43378,0.49828,-29.59063,1.66704,0.50174
157,15800,-28.79481,1.49277,0.49505,-29.56969,1.65636,0.49820
158,15900,-28.74734,1.42921,0.49175,-29.46916,1.70045,0.49516
159,16000,-28.79151,1.48760,0.48848,-29.39598,1.64290,0.49114
160,16100,-28.59654,1.43521,0.48536,-29.24936,1.65589,0.48754
161,16200,-28.39455,1.45585,0.48225,-29.25432,1.64968,0.48394
162,16300,-28.34626,1.46365,0.47896,-29.18419,1.64482,0.48106
163,16400,-28.22193,1.47650,0.47601,-29.10770,1.61577,0.47748
164,16500,-28.13386,1.51237,0.47277,-29.02634,1.68662,0.47455
165,16600,-28.06942,1.45838,0.46952,-28.92074,1.73400,0.47106
166,16700,-27.94859,1.44926,0.46631,-28.69686,1.76010,0.46790
167,16800,-27.87596,1.44680,0.46334,-28.63066,1.68229,0.46432
168,16900,-27.85388,1.52240,0.46014,-28.66800,1.71936,0.46098
169,17000,-27.68332,2.27377,0.45712,-28.53619,1.65388,0.45748
170,17100,-27.47889,2.23427,0.45403,-28.45741,1.63805,0.45440
171,17200,-27.52634,2.25940,0.45080,-28.31343,1.60682,0.45118
172,17300,-27.06289,2.30887,0.44786,-28.22857,1.62741,0.44768
173,17400,-27.34538,2.18327,0.44477,-28.17704,1.70928,0.44485
174,17500,-26.89190,2.31966,0.44184,-28.10935,1.72692,0.44113
175,17600,-27.11432,2.27019,0.43851,-27.95789,1.78007,0.43736
176,17700,-26.60779,2.20883,0.43550,-27.86954,2.05424,0.43479
177,17800,-26.64880,2.21745,0.43273,-27.69118,1.95971,0.43118
178,17900,-26.24538,2.24504,0.42974,-27.52849,1.90628,0.42830
179,18000,-26.32601,2.21389,0.42659,-27.39583,1.85504,0.42498
180,18100,-25.82365,2.19106,0.42371,-27.25567,1.72047,0.42262
181,18200,-25.98312,2.08176,0.42076,-27.10741,1.64121,0.41842
182,18300,-25.49532,2.12628,0.41775,-26.95906,1.72667,0.41523
183,18400,-25.58732,2.11714,0.41478,-26.72476,1.70721,0.41218
184,18500,-25.19132,2.27226,0.41192,-26.62617,1.79116,0.40909
185,18600,-25.29773,2.17683,0.40908,-26.58974,1.88079,0.40567
186,18700,-25.05965,1.91764,0.40607,-26.49492,1.82348,0.40258
187,18800,-24.86525,1.82374,0.40317,-26.34668,1.86742,0.39946
188,18900,-24.74867,1.76513,0.40031,-26.22708,1.86959,0.39655
189,19000,-24.69016,1.61495,0.39750,-26.11359,1.91315,0.39277
190,19100,-24.62350,1.56561,0.39462,-25.94726,1.85913,0.39014
191,19200,-24.44818,1.57974,0.39180,-25.87594,1.95612,0.38705
192,19300,-24.32155,1.57479,0.38893,-25.66210,1.84137,0.38341
193,19400,-24.17991,1.55636,0.38615,-25.53776,1.68226,0.38070
194,19500,-24.10849,1.59773,0.38334,-25.42047,1.83891,0.37761
195,19600,-23.95177,1.57040,0.38046,-25.21527,2.17293,0.37494
196,19700,-23.89564,1.52413,0.37769,-25.03018,2.21775,0.37132
197,19800,-23.75056,1.73156,0.37495,-24.92720,2.09641,0.36836
198,19900,-23.59737,1.57041,0.37214,-24.76356,2.03499,0.36557
199,20000,-23.53785,1.54021,0.36935,-24.70000,1.98835,0.36224
200,20100,-23.36963,1.53582,0.36658,-24.55119,1.81488,0.35893
201,20200,-23.13284,1.68839,0.36385,-24.42758,1.80001,0.35633
202,20300,-23.03863,1.72483,0.36119,-24.28250,1.81107,0.35378
203,20400,-22.95407,1.69370,0.35848,-24.09561,1.90117,0.35030
204,20500,-22.87853,1.67376,0.35563,-24.01616,1.80401,0.34763
205,20600,-22.74953,1.46361,0.35300,-23.95500,1.76237,0.34441
206,20700,-22.59606,1.51394,0.35030,-23.83034,1.99539,0.34194
207,20800,-22.49888,1.58637,0.34759,-23.69539,1.86578,0.33786
208,20900,-22.41349,1.48347,0.34491,-23.48883,2.02374,0.33532
209,21000,-22.26060,1.53388,0.34230,-23.36109,2.04552,0.33295
210,21100,-22.16100,1.53091,0.33958,-23.20135,1.88744,0.32982
211,21200,-22.01717,1.54193,0.33696,-23.05602,1.96610,0.32693
212,21300,-21.94281,1.58859,0.33435,-22.84593,1.99000,0.32424
213,21400,-21.80349,1.51438,0.33167,-22.79153,1.85001,0.32146
214,21500,-21.66406,1.51375,0.32899,-22.69093,1.89016,0.31791
215,21600,-21.54684,1.63152,0.32643,-22.58447,1.81711,0.31526
216,21700,-21.40079,1.60021,0.32391,-22.35820,1.90205,0.31257
217,21800,-21.32550,1.58417,0.32132,-22.27569,1.93496,0.30937
218,21900,-21.10717,1.75729,0.31866,-22.21949,2.06211,0.30674
219,22000,-21.02851,1.60172,0.31620,-21.94961,2.00136,0.30441
220,22100,-20.97974,1.61630,0.31361,-21.86222,1.81392,0.30140
221,22200,-20.76246,1.59417,0.31114,-21.70894,1.81463,0.29895
222,22300,-20.76052,1.59884,0.30856,-21.63692,1.88051,0.29590
223,22400,-20.61760,1.80189,0.30591,-21.49876,1.89204,0.29299
224,22500,-20.43154,1.55912,0.30330,-21.32979,1.89237,0.29129
225,22600,-20.34357,1.63373,0.30081,-21.17915,1.79106,0.28793
226,22700,-20.28482,1.59152,0.29824,-20.92966,2.20691,0.28561
227,22800,-20.13923,1.53307,0.29567,-20.84505,1.94656,0.28269
228,22900,-20.06703,1.62661,0.29312,-20.65819,1.88857,0.28024
229,23000,-19.94114,1.63120,0.29066,-20.51763,1.80534,0.27780
230,23100,-19.84502,1.66619,0.28808,-20.35133,2.19979,0.27479
231,23200,-19.75057,1.66782,0.28562,-20.26313,1.98072,0.27183
232,23300,-19.62299,1.66193,0.28312,-20.12217,2.08671,0.26982
233,23400,-19.45068,1.59713,0.28068,-20.04663,2.08214,0.26693
234,23500,-19.39143,1.61929,0.27817,-19.81961,2.15131,0.26512
235,23600,-19.25807,1.57356,0.27575,-19.78926,2.04137,0.26248
236,23700,-19.16505,1.52258,0.27339,-19.58517,1.94785,0.25980
237,23800,-18.97491,1.56805,0.27097,-19.58923,1.86508,0.25736
238,23900,-18.88191,1.53168,0.26862,-19.42974,1.94717,0.25467
239,24000,-18.73940,1.61420,0.26627,-19.38100,1.92549,0.25233
240,24100,-18.62252,1.58838,0.26387,-19.22893,1.93211,0.24939
241,24200,-18.49995,1.61890,0.26151,-18.98571,1.81963,0.24737
242,24300,-18.41196,1.68864,0.25915,-18.89249,2.06394,0.24450
243,24400,-18.29529,1.64135,0.25684,-18.74273,1.96208,0.24243
244,24500,-18.16342,1.53027,0.25451,-18.63640,2.05325,0.24020
245,24600,-18.12448,1.56216,0.25227,-18.46047,1.87128,0.23769
246,24700,-17.99981,1.54700,0.24995,-18.35554,1.98624,0.23570
247,24800,-17.89443,1.68755,0.24766,-18.23171,2.01919,0.23311
248,24900,-17.69546,1.74935,0.24540,-18.12573,1.91450,0.23056
