iteration,episode,1_iql_loss,2_iql_loss,3_iql_loss
56,5700,0.92286,0.96679,0.95445
57,5800,0.93829,0.94884,0.94787
58,5900,0.89100,1.01186,0.97765
59,6000,0.95447,0.92317,0.94954
60,6100,0.94951,1.07067,0.95344
61,6200,0.85941,0.98424,1.00295
62,6300,0.89591,0.96025,0.98327
63,6400,0.82543,1.04210,0.99150
64,6500,0.95782,0.95711,0.92213
65,6600,1.03553,0.98479,1.09344
66,6700,0.99380,0.88157,0.94234
67,6800,0.88557,0.99636,0.98952
68,6900,0.88942,1.01654,0.94310
69,7000,0.97936,0.95136,0.98975
70,7100,0.90656,0.87424,0.98618
71,7200,1.00099,0.96946,0.92287
72,7300,0.91843,0.99411,0.94496
73,7400,0.97077,0.98217,0.97543
74,7500,0.85590,0.95529,0.97734
75,7600,0.99305,0.91351,0.96869
76,7700,0.97045,1.01478,0.96077
77,7800,0.87364,0.95716,0.96983
78,7900,0.87568,1.04515,1.02790
79,8000,0.97166,0.98479,1.03413
80,8100,0.87440,0.96068,1.02849
81,8200,0.87583,0.98403,0.88242
82,8300,0.94602,0.93243,0.92809
83,8400,0.94333,0.96924,0.97695
84,8500,0.91947,0.99438,0.94930
85,8600,1.09607,0.89581,1.07243
86,8700,0.94307,0.98791,1.03711
87,8800,0.94589,0.97922,0.94738
88,8900,0.84894,0.95814,0.93815
89,9000,1.02823,1.01242,1.00206
90,9100,0.91920,0.92767,0.91915
91,9200,0.95178,0.88384,1.04081
92,9300,1.06540,0.98033,0.92925
93,9400,0.98808,0.94298,0.97049
94,9500,0.86586,1.04233,0.87759
95,9600,0.98538,1.04244,0.90465
96,9700,0.90262,1.03668,1.00160
97,9800,1.02366,0.97695,1.01214
98,9900,1.02421,1.04722,0.85129
99,10000,0.96620,0.99516,0.93984
100,10100,0.95770,0.96684,0.96653
101,10200,0.91123,0.99402,0.90964
102,10300,1.08523,0.94237,0.90376
103,10400,0.90524,0.91354,0.89306
104,10500,0.99665,0.96124,0.96076
105,10600,0.90055,0.92432,0.97926
106,10700,0.87056,0.96964,1.00267
107,10800,1.00034,0.97066,0.92166
108,10900,1.06060,0.92788,1.00359
109,11000,0.87376,1.02966,0.96693
110,11100,0.92329,0.95641,1.04251
111,11200,0.93398,0.91604,1.00446
112,11300,0.93047,0.95989,0.98955
113,11400,0.94051,0.93131,0.94414
114,11500,0.97646,0.96258,0.99472
115,11600,0.97819,1.00624,1.00239
116,11700,0.92071,0.93782,0.98321
117,11800,1.00852,1.02475,1.06119
118,11900,0.95059,0.95757,0.91413
119,12000,0.98915,0.98289,1.01132
120,12100,0.97404,0.98089,1.01879
121,12200,0.86384,0.93466,0.90761
122,12300,1.05114,1.00255,0.90093
123,12400,0.94065,1.01975,0.98828
124,12500,0.97798,0.90658,1.00308
125,12600,0.93472,1.01871,0.99192
126,12700,0.91484,0.96841,0.95841
127,12800,0.83234,0.90313,0.90779
128,12900,0.95884,0.91454,1.02072
129,13000,1.01967,0.94379,0.99611
130,13100,1.08487,0.93266,0.95236
131,13200,0.90227,0.94038,0.95335
132,13300,0.99097,0.98143,0.92549
133,13400,0.86878,0.98668,0.89424
134,13500,0.97473,0.98795,0.91702
135,13600,1.05939,0.80126,0.97074
136,13700,0.96420,0.98982,0.98549
137,13800,0.92204,0.98008,0.99217
138,13900,0.91246,0.88151,0.93727
139,14000,0.99730,0.99037,0.90368
140,14100,0.86015,0.99968,0.94768
141,14200,0.96915,0.98960,0.90768
142,14300,0.92754,1.10161,0.98926
143,14400,0.98991,1.00284,1.01463
144,14500,0.94685,0.91329,1.09662
145,14600,0.92770,1.03164,1.01571
146,14700,0.86745,0.89285,0.91168
147,14800,0.93663,0.99079,1.08807
148,14900,0.87660,0.88560,0.98108
149,15000,1.08718,0.89881,0.98700
150,15100,0.92420,0.92578,1.05000
151,15200,0.98917,1.06079,1.04192
152,15300,0.91147,0.97939,0.89110
153,15400,0.91186,1.07247,1.02979
154,15500,0.95703,0.98081,1.11023
155,15600,1.04041,0.89126,0.91714
156,15700,1.01010,1.08592,0.98601
157,15800,1.04586,1.11215,1.02970
158,15900,0.94059,0.95399,0.90332
159,16000,0.83506,0.85022,1.03024
160,16100,0.94821,0.91438,1.03774
161,16200,1.03660,1.02244,1.04965
162,16300,0.96402,1.06279,0.93213
163,16400,0.95842,1.02631,1.02039
164,16500,1.06820,1.02037,1.04450
165,16600,0.90721,0.98048,0.97901
166,16700,0.91160,0.99016,1.03852
167,16800,0.82030,1.01446,0.98432
168,16900,0.88918,1.08778,0.99740
169,17000,1.00634,0.98441,0.92230
170,17100,0.95660,1.01879,0.94751
171,17200,1.08152,1.07667,0.96750
172,17300,0.94152,0.89469,0.98532
173,17400,0.99338,0.99155,0.93102
174,17500,0.94850,0.98311,1.01838
175,17600,1.05296,0.99608,0.99315
176,17700,0.99340,0.88209,0.93731
177,17800,0.96807,1.00608,1.00703
178,17900,1.06954,1.01091,1.02206
179,18000,0.88679,1.02046,0.91864
180,18100,0.98417,1.04516,0.97731
181,18200,1.05533,0.97903,0.92377
182,18300,0.89178,0.91280,0.97369
183,18400,0.86735,0.98280,0.99194
184,18500,0.91301,1.03840,0.93293
185,18600,1.06872,0.98460,1.05997
186,18700,1.06699,1.02115,0.99218
187,18800,1.12321,0.97503,1.02264
188,18900,0.99180,0.93532,1.01105
189,19000,0.96518,0.99786,0.97300
190,19100,0.98162,1.05022,0.96167
191,19200,0.95554,0.94710,0.96465
192,19300,0.94420,0.97447,0.91815
193,19400,0.92743,0.94322,1.02964
194,19500,0.92748,0.96953,0.93219
195,19600,1.02738,0.99214,0.96278
196,19700,0.88759,0.95317,0.95298
197,19800,0.98091,0.91483,0.91846
198,19900,0.87723,1.02195,0.98008
199,20000,0.93310,1.03135,0.97651
200,20100,0.92914,0.96571,0.99359
201,20200,0.97701,1.02351,1.05850
202,20300,0.92520,0.95983,0.90318
203,20400,1.00018,0.96504,0.92071
204,20500,0.95612,0.97603,0.90301
205,20600,0.88259,0.95840,0.93637
206,20700,0.99854,1.01722,0.97129
207,20800,0.99898,0.94388,0.94127
208,20900,0.93434,0.96185,0.92724
209,21000,0.97548,0.93758,0.94371
210,21100,1.02743,1.05639,0.93690
211,21200,0.90452,1.05093,0.94083
212,21300,0.96246,1.04140,0.94517
213,21400,0.93568,1.04543,0.93890
214,21500,0.91570,0.95038,0.95063
215,21600,1.10169,0.93886,0.93098
216,21700,0.96857,0.96539,0.95021
217,21800,0.88123,0.96127,0.95485
218,21900,0.90844,1.06406,0.95238
219,22000,1.00240,1.02947,0.94797
220,22100,0.88732,0.94293,0.94459
221,22200,1.02839,0.97614,0.94761
222,22300,1.04757,0.89935,0.90395
223,22400,0.84792,0.96168,0.96613
224,22500,1.01426,1.03776,0.92012
225,22600,0.94194,0.97288,0.97394
226,22700,0.98676,1.01681,1.01322
227,22800,0.85355,0.96602,0.99321
228,22900,0.99743,1.03417,1.02387
229,23000,0.88703,0.94335,1.14001
230,23100,1.00070,1.03436,0.99122
231,23200,0.87785,1.06274,0.94034
232,23300,1.09584,0.97230,0.93274
233,23400,1.06763,1.03582,0.96435
234,23500,0.87455,0.97473,0.94594
235,23600,0.87169,1.09556,0.88931
236,23700,0.99855,0.99337,0.94733
237,23800,0.90662,0.98560,1.03556
238,23900,1.03278,0.92374,1.08470
239,24000,0.98587,1.04897,1.03004
240,24100,0.89150,1.06817,1.04731
241,24200,1.01940,0.99617,1.01863
242,24300,1.02689,0.96972,1.02809
243,24400,0.95295,1.04988,1.07750
244,24500,0.99446,0.93390,1.01280
245,24600,0.98414,0.89614,1.07378
246,24700,0.97019,0.91028,1.02316
247,24800,0.99933,1.01450,1.01337
248,24900,0.95125,0.97806,1.11400
