iteration,episode,1_iql_loss,1_rnd_forward_loss,2_iql_loss,2_rnd_forward_loss,3_iql_loss,3_rnd_forward_loss
218,21900,1.06886,0.76138,1.03526,0.91796,1.21645,0.96644
219,22000,1.11838,0.75480,1.17400,0.91319,1.16242,0.96238
220,22100,1.08641,0.75661,0.94825,0.90985,1.15112,0.95819
221,22200,1.13841,0.74817,1.05355,0.89936,1.17875,0.94955
222,22300,1.39125,0.73914,1.07871,0.90475,1.07899,0.94273
223,22400,1.16248,0.73457,1.47105,0.89690,1.27592,0.94657
224,22500,0.93622,0.73533,0.98109,0.88362,1.04588,0.95079
225,22600,1.04707,0.73243,1.12831,0.88210,1.00171,0.92273
226,22700,1.17993,0.73330,1.09354,0.87651,1.04194,0.93031
227,22800,0.93267,0.73218,0.99006,0.87290,1.04967,0.92370
228,22900,1.20184,0.72625,1.26926,0.87359,1.00983,0.91931
229,23000,1.43058,0.71817,0.87900,0.87257,1.12460,0.90877
230,23100,1.25009,0.71155,1.01936,0.86657,1.08889,0.90360
231,23200,1.07064,0.70820,1.14489,0.86156,0.97845,0.90513
232,23300,1.04699,0.70818,1.04340,0.85987,0.96644,0.90196
233,23400,0.98799,0.70151,1.09604,0.85774,1.41573,0.89451
234,23500,1.08706,0.69612,1.19909,0.84480,1.02084,0.88374
235,23600,0.94074,0.69221,1.10869,0.84605,1.14686,0.88761
236,23700,1.15648,0.69082,1.28760,0.84148,1.25721,0.88637
237,23800,1.01175,0.68778,1.21680,0.83836,1.03252,0.87291
238,23900,1.17768,0.68168,1.19350,0.83570,1.33815,0.86377
239,24000,1.38854,0.68214,1.17708,0.82505,1.02918,0.86722
240,24100,1.03304,0.67571,1.26720,0.82938,1.01124,0.85946
241,24200,0.98376,0.67419,1.17607,0.81466,0.99135,0.85263
242,24300,1.03817,0.67009,1.07993,0.82349,1.04792,0.84227
243,24400,0.98893,0.66705,1.29815,0.81354,1.14615,0.84143
244,24500,0.97443,0.65895,1.01504,0.79808,0.99178,0.84747
245,24600,1.08058,0.65921,1.24205,0.80745,1.27124,0.83485
246,24700,1.08665,0.65527,1.21887,0.79990,1.01463,0.83095
247,24800,1.13206,0.65736,1.19310,0.80398,1.00230,0.83022
248,24900,1.04874,0.64716,1.05653,0.79206,0.99004,0.81869
