iteration,episode,1_iql_loss,2_iql_loss,3_iql_loss
173,17400,1.33991,1.35444,1.36857
174,17500,1.35299,1.39134,1.33607
175,17600,1.41457,1.32871,1.36536
176,17700,1.31942,1.33183,1.34726
177,17800,1.33312,1.40301,1.37209
178,17900,1.34756,1.37553,1.36093
179,18000,1.34779,1.38716,1.36347
180,18100,1.33859,1.29418,1.35759
181,18200,1.37464,1.34594,1.35552
182,18300,1.38636,1.33661,1.35918
183,18400,1.38868,1.35261,1.35414
184,18500,1.33223,1.38053,1.33343
185,18600,1.35253,1.36093,1.39002
186,18700,1.36419,1.34189,1.42238
187,18800,1.32753,1.34255,1.40145
188,18900,1.36580,1.34986,1.38246
189,19000,1.33161,1.35667,1.33572
190,19100,1.35171,1.34347,1.42982
191,19200,1.37614,1.35676,1.37238
192,19300,1.37055,1.33089,1.35511
193,19400,1.34593,1.32897,1.31953
194,19500,1.41458,1.38015,1.34974
195,19600,1.34060,1.35214,1.33800
196,19700,1.39000,1.32861,1.35208
197,19800,1.35579,1.37323,1.36437
198,19900,1.37191,1.38255,1.33583
199,20000,1.39631,1.36030,1.36934
200,20100,1.37858,1.40698,1.37812
201,20200,1.37491,1.36192,1.39558
202,20300,1.37253,1.34470,1.37596
203,20400,1.38872,1.35587,1.37236
204,20500,1.40656,1.36081,1.37469
205,20600,1.36165,1.37210,1.35491
206,20700,1.34359,1.38251,1.35463
207,20800,1.33887,1.34842,1.40502
208,20900,1.37330,1.37129,1.36734
209,21000,1.36513,1.37257,1.37786
210,21100,1.33443,1.37034,1.34425
211,21200,1.32251,1.33882,1.37562
212,21300,1.36760,1.36380,1.39732
213,21400,1.39033,1.35280,1.37813
214,21500,1.34435,1.37666,1.40611
215,21600,1.36652,1.39458,1.38451
216,21700,1.35430,1.36009,1.37187
217,21800,1.37142,1.38086,1.36400
218,21900,1.37249,1.37803,1.36064
219,22000,1.39505,1.36348,1.39352
220,22100,1.39630,1.35896,1.38676
221,22200,1.34794,1.38535,1.39643
222,22300,1.38619,1.35595,1.39673
223,22400,1.36699,1.37548,1.39769
224,22500,1.35362,1.36273,1.40032
225,22600,1.34268,1.40370,1.37881
226,22700,1.36191,1.37014,1.38985
227,22800,1.32901,1.41141,1.44759
228,22900,1.32827,1.33793,1.39022
229,23000,1.39586,1.37151,1.36627
230,23100,1.35940,1.39900,1.38362
231,23200,1.40196,1.36483,1.36527
232,23300,1.35730,1.38764,1.39201
233,23400,1.39542,1.37308,1.37742
234,23500,1.33903,1.37066,1.38720
235,23600,1.37985,1.38563,1.35592
236,23700,1.40262,1.36463,1.38243
237,23800,1.37159,1.38248,1.37827
238,23900,1.33908,1.36283,1.39690
239,24000,1.35955,1.39827,1.35947
240,24100,1.37767,1.37972,1.38552
241,24200,1.41414,1.43519,1.37439
242,24300,1.38298,1.41330,1.37879
243,24400,1.35755,1.40143,1.40153
244,24500,1.36517,1.37323,1.38410
245,24600,1.36814,1.36746,1.39315
246,24700,1.40017,1.41245,1.38451
247,24800,1.39783,1.37411,1.38451
248,24900,1.34759,1.38502,1.35681
