iteration,episode,1_maddpg_actor_loss,1_maddpg_critic_loss,1_rnd_forward_loss,2_maddpg_actor_loss,2_maddpg_critic_loss,2_rnd_forward_loss
66,6700,-15.95902,0.75384,0.18672,-16.65198,0.74348,0.18457
67,6800,-15.87211,0.74301,0.18153,-16.42130,0.69998,0.18081
68,6900,-15.54017,0.70777,0.17751,-16.26725,0.76910,0.17774
69,7000,-15.50756,0.73092,0.17246,-16.10534,0.73286,0.17194
70,7100,-15.36660,0.70131,0.17003,-15.92109,0.70721,0.16927
71,7200,-15.19622,0.72671,0.16635,-15.77937,0.75195,0.16605
72,7300,-15.10301,0.67116,0.16240,-15.65638,0.58407,0.16431
73,7400,-14.93821,0.69888,0.15998,-15.50382,0.41550,0.16041
74,7500,-14.75650,0.71534,0.15700,-15.35448,0.39089,0.15749
75,7600,-14.70825,0.71591,0.15400,-15.20381,0.39775,0.15565
76,7700,-14.51667,0.69816,0.15233,-15.05313,0.35091,0.15295
77,7800,-14.44128,0.78288,0.15009,-14.75220,0.33678,0.15047
78,7900,-14.24183,0.66815,0.14690,-14.65844,0.35551,0.14709
79,8000,-13.95668,0.77712,0.14618,-14.53656,0.36317,0.14554
80,8100,-13.71832,0.79878,0.14401,-14.29419,0.36154,0.14284
81,8200,-13.64321,0.73799,0.14089,-14.23831,0.37989,0.14075
82,8300,-13.42778,0.62328,0.13955,-13.97986,0.37742,0.13941
83,8400,-13.25761,0.64710,0.13682,-13.92126,0.37640,0.13677
84,8500,-13.27689,0.72246,0.13606,-13.88697,0.34752,0.13528
85,8600,-13.17403,0.72724,0.13451,-13.73775,0.32557,0.13381
86,8700,-13.04772,0.58628,0.13146,-13.62727,0.31658,0.13116
87,8800,-12.92601,0.58202,0.13015,-13.47059,0.29118,0.12995
88,8900,-12.78246,0.61651,0.12806,-13.43096,0.27886,0.12812
89,9000,-12.59888,0.72683,0.12722,-13.27957,0.31211,0.12653
90,9100,-12.57668,0.71023,0.12545,-13.13389,0.28639,0.12572
91,9200,-12.39280,0.65111,0.12304,-13.02717,0.25904,0.12407
92,9300,-12.25796,0.67997,0.12335,-12.94410,0.30630,0.12201
93,9400,-12.17017,0.66161,0.12123,-12.73737,0.28083,0.12077
94,9500,-12.01952,0.72333,0.11957,-12.64757,0.28976,0.11892
95,9600,-11.86732,0.73413,0.11841,-12.54748,0.31857,0.11840
96,9700,-11.84201,0.42447,0.11603,-12.39625,0.40268,0.11662
97,9800,-11.76501,0.31183,0.11540,-12.34801,0.34687,0.11603
98,9900,-11.73294,0.36506,0.11409,-12.19637,0.35212,0.11355
99,10000,-11.57516,0.32394,0.11286,-12.07176,0.34629,0.11219
100,10100,-11.52506,0.32506,0.11189,-11.96605,0.33338,0.11141
101,10200,-11.44027,0.27812,0.11029,-11.84247,0.34973,0.11111
102,10300,-11.33907,0.25676,0.10916,-11.74639,0.33166,0.10931
103,10400,-11.21628,0.31208,0.10779,-11.73641,0.34301,0.10779
104,10500,-11.06954,0.39472,0.10684,-11.65078,0.33885,0.10575
105,10600,-11.04497,0.36190,0.10549,-11.55596,0.25127,0.10613
106,10700,-10.87599,0.36237,0.10518,-11.45578,0.23755,0.10492
107,10800,-10.80706,0.36540,0.10369,-11.35986,0.27193,0.10313
108,10900,-10.75813,0.35580,0.10296,-11.32873,0.23605,0.10156
109,11000,-10.58981,0.35056,0.10187,-11.22242,0.22089,0.10092
110,11100,-10.56697,0.35439,0.10029,-11.09313,0.25360,0.10019
111,11200,-10.44682,0.35385,0.09966,-11.00659,0.23044,0.09891
112,11300,-10.41155,0.33544,0.09772,-10.96683,0.21015,0.09840
113,11400,-10.33104,0.34376,0.09690,-10.88503,0.21366,0.09710
114,11500,-10.25448,0.33913,0.09620,-10.79504,0.23452,0.09546
115,11600,-10.16256,0.34710,0.09486,-10.71168,0.21833,0.09514
116,11700,-10.14506,0.28375,0.09435,-10.62262,0.28454,0.09474
117,11800,-10.07836,0.25687,0.09274,-10.59200,0.22968,0.09360
118,11900,-9.93535,0.25222,0.09272,-10.51223,0.24079,0.09247
119,12000,-9.91170,0.26816,0.09187,-10.48122,0.30837,0.09105
120,12100,-9.82417,0.26633,0.09049,-10.39757,0.21314,0.09072
121,12200,-9.80867,0.25555,0.08999,-10.36286,0.20253,0.09001
122,12300,-9.75247,0.31301,0.08875,-10.29037,0.19015,0.08809
123,12400,-9.69805,0.31618,0.08851,-10.17023,0.19594,0.08797
124,12500,-9.64913,0.30625,0.08710,-10.12684,0.17675,0.08698
125,12600,-9.50867,0.32182,0.08704,-10.06994,0.18402,0.08606
126,12700,-9.49909,0.31043,0.08500,-9.98375,0.22295,0.08524
127,12800,-9.49395,0.29825,0.08515,-9.94537,0.20792,0.08450
128,12900,-9.36961,0.31349,0.08441,-9.90694,0.17379,0.08333
129,13000,-9.28465,0.24470,0.08289,-9.79064,0.24291,0.08322
130,13100,-9.23871,0.22261,0.08266,-9.71560,0.22204,0.08209
131,13200,-9.21461,0.23224,0.08158,-9.77710,0.22169,0.08095
132,13300,-9.17197,0.22897,0.08082,-9.64043,0.21343,0.08096
133,13400,-9.09300,0.22885,0.08023,-9.56444,0.20068,0.08001
134,13500,-9.07396,0.27068,0.07977,-9.49383,0.18891,0.08005
135,13600,-9.03062,0.22404,0.07864,-9.41992,0.17885,0.07791
136,13700,-8.93071,0.21689,0.07834,-9.40448,0.18665,0.07779
137,13800,-8.88028,0.22669,0.07715,-9.31767,0.24683,0.07689
138,13900,-8.88595,0.20993,0.07681,-9.29327,0.24881,0.07637
139,14000,-8.84175,0.20137,0.07596,-9.24264,0.24927,0.07565
140,14100,-8.74478,0.20167,0.07508,-9.12211,0.23281,0.07503
141,14200,-8.73278,0.21583,0.07406,-9.09433,0.23217,0.07417
142,14300,-8.66250,0.23687,0.07372,-9.11302,0.21244,0.07346
143,14400,-8.55728,0.28755,0.07307,-9.00672,0.21810,0.07288
144,14500,-8.54507,0.22151,0.07274,-8.94354,0.21014,0.07257
145,14600,-8.48844,0.19866,0.07194,-8.92215,0.16939,0.07158
146,14700,-8.44707,0.21462,0.07135,-8.83060,0.18192,0.07099
147,14800,-8.38505,0.20552,0.07036,-8.80072,0.20335,0.07107
148,14900,-8.38839,0.21064,0.07001,-8.74673,0.19509,0.07029
149,15000,-8.26224,0.30891,0.06976,-8.69392,0.17274,0.06970
150,15100,-8.27680,0.29540,0.06911,-8.63453,0.18550,0.06897
151,15200,-8.25007,0.22537,0.06853,-8.65589,0.18268,0.06836
152,15300,-8.18516,0.22468,0.06787,-8.60741,0.18469,0.06799
153,15400,-8.18506,0.20062,0.06739,-8.53844,0.17321,0.06736
154,15500,-8.09011,0.19278,0.06670,-8.51383,0.18208,0.06642
155,15600,-8.14039,0.18599,0.06571,-8.47725,0.18664,0.06618
156,15700,-8.03946,0.18317,0.06563,-8.40266,0.16805,0.06559
157,15800,-7.98881,0.22633,0.06509,-8.46459,0.16739,0.06492
158,15900,-7.97408,0.24512,0.06410,-8.39177,0.17223,0.06442
159,16000,-7.93476,0.26675,0.06367,-8.32276,0.19168,0.06373
160,16100,-7.81959,0.25471,0.06342,-8.27368,0.18404,0.06326
161,16200,-7.79422,0.25614,0.06255,-8.28514,0.17472,0.06289
162,16300,-7.82059,0.26030,0.06199,-8.21035,0.17610,0.06234
163,16400,-7.76485,0.21194,0.06225,-8.22797,0.16741,0.06121
164,16500,-7.71264,0.21934,0.06130,-8.12840,0.16511,0.06129
165,16600,-7.73569,0.22710,0.06036,-8.11314,0.17492,0.06113
166,16700,-7.64613,0.22552,0.06040,-8.08766,0.24377,0.06030
167,16800,-7.55104,0.21779,0.06000,-8.05937,0.19152,0.06000
168,16900,-7.60845,0.21907,0.05956,-8.01627,0.21670,0.05936
169,17000,-7.57488,0.17871,0.05860,-7.96946,0.20098,0.05879
170,17100,-7.52905,0.20059,0.05811,-7.95453,0.19917,0.05826
171,17200,-7.54622,0.18478,0.05794,-7.89578,0.22959,0.05777
172,17300,-7.44797,0.20458,0.05780,-7.92498,0.18865,0.05768
173,17400,-7.41038,0.18810,0.05694,-7.87606,0.17351,0.05685
174,17500,-7.44628,0.17866,0.05642,-7.79415,0.17485,0.05697
175,17600,-7.41060,0.19413,0.05607,-7.84808,0.23633,0.05621
176,17700,-7.35403,0.18886,0.05582,-7.80912,0.20649,0.05583
177,17800,-7.27486,0.18585,0.05536,-7.72649,0.17517,0.05545
178,17900,-7.28420,0.19866,0.05520,-7.75801,0.16687,0.05501
179,18000,-7.28654,0.19438,0.05464,-7.74828,0.16135,0.05453
180,18100,-7.21511,0.17343,0.05439,-7.65263,0.16526,0.05405
181,18200,-7.20548,0.18780,0.05361,-7.66456,0.16811,0.05371
182,18300,-7.14198,0.19318,0.05353,-7.60853,0.17496,0.05352
183,18400,-7.13729,0.19937,0.05327,-7.61538,0.17780,0.05283
184,18500,-7.11795,0.19851,0.05217,-7.58392,0.19536,0.05253
185,18600,-7.08229,0.22674,0.05224,-7.53755,0.21652,0.05217
186,18700,-7.06458,0.19960,0.05200,-7.49294,0.18052,0.05182
187,18800,-7.03538,0.21931,0.05112,-7.44632,0.20121,0.05158
188,18900,-6.97757,0.18239,0.05103,-7.51074,0.18390,0.05110
189,19000,-6.90656,0.24296,0.05068,-7.42477,0.18446,0.05062
190,19100,-6.96515,0.23216,0.05013,-7.43680,0.17135,0.05023
191,19200,-6.94015,0.20890,0.04962,-7.40743,0.17490,0.05003
192,19300,-6.89294,0.24728,0.04958,-7.33616,0.18644,0.04966
193,19400,-6.82502,0.24968,0.04920,-7.33558,0.17861,0.04901
194,19500,-6.76786,0.25390,0.04893,-7.36137,0.22538,0.04862
195,19600,-6.84365,0.22894,0.04877,-7.32009,0.20204,0.04836
196,19700,-6.73334,0.27544,0.04806,-7.25761,0.19927,0.04845
197,19800,-6.76649,0.20580,0.04807,-7.28549,0.17162,0.04802
198,19900,-6.71278,0.22684,0.04745,-7.31432,0.17813,0.04747
199,20000,-6.66130,0.19109,0.04733,-7.28256,0.17676,0.04720
200,20100,-6.65837,0.18946,0.04666,-7.26068,0.18973,0.04677
201,20200,-6.57041,0.21037,0.04687,-7.19313,0.18308,0.04637
202,20300,-6.56846,0.21513,0.04586,-7.15536,0.20029,0.04646
203,20400,-6.56954,0.21027,0.04589,-7.14631,0.19664,0.04619
204,20500,-6.51759,0.20596,0.04573,-7.10091,0.20206,0.04558
205,20600,-6.47704,0.18759,0.04555,-7.05288,0.16463,0.04550
206,20700,-6.45083,0.19913,0.04504,-7.02136,0.19471,0.04522
207,20800,-6.44864,0.25004,0.04463,-7.01114,0.17468,0.04462
208,20900,-6.46061,0.26377,0.04466,-7.02063,0.16812,0.04440
209,21000,-6.36254,0.21819,0.04438,-6.94480,0.17352,0.04419
210,21100,-6.35315,0.20571,0.04386,-6.91773,0.18522,0.04385
211,21200,-6.30855,0.19726,0.04360,-6.95155,0.20941,0.04366
212,21300,-6.27579,0.20356,0.04342,-6.89485,0.18969,0.04351
213,21400,-6.30189,0.17353,0.04295,-6.86403,0.14559,0.04289
214,21500,-6.28488,0.21752,0.04277,-6.84980,0.16246,0.04265
215,21600,-6.20187,0.24565,0.04266,-6.85995,0.16513,0.04239
216,21700,-6.19368,0.21642,0.04202,-6.82954,0.16500,0.04198
217,21800,-6.12903,0.19118,0.04227,-6.76832,0.18333,0.04195
218,21900,-6.13022,0.18098,0.04180,-6.76931,0.17659,0.04140
219,22000,-6.09746,0.21384,0.04146,-6.71008,0.15031,0.04138
220,22100,-6.05412,0.20154,0.04120,-6.69600,0.16039,0.04118
221,22200,-6.06531,0.21395,0.04079,-6.67166,0.16085,0.04082
222,22300,-6.02199,0.17377,0.04056,-6.67120,0.17575,0.04067
223,22400,-5.97779,0.18753,0.04045,-6.66350,0.16764,0.04051
224,22500,-5.91933,0.23349,0.04060,-6.59934,0.16649,0.04030
225,22600,-5.94758,0.22957,0.04000,-6.65756,0.17901,0.04005
226,22700,-5.91081,0.20505,0.03994,-6.61348,0.15344,0.03995
227,22800,-5.85575,0.18426,0.03957,-6.54823,0.14964,0.03916
228,22900,-5.87885,0.19235,0.03924,-6.48845,0.18344,0.03944
229,23000,-5.77940,0.20326,0.03916,-6.51248,0.14996,0.03905
230,23100,-5.80355,0.22434,0.03884,-6.48724,0.19447,0.03882
231,23200,-5.81963,0.20731,0.03841,-6.52110,0.17639,0.03858
232,23300,-5.76214,0.20901,0.03834,-6.45634,0.19986,0.03844
233,23400,-5.75650,0.16858,0.03808,-6.46434,0.17296,0.03792
234,23500,-5.75035,0.20370,0.03791,-6.43848,0.18476,0.03778
235,23600,-5.73812,0.18011,0.03728,-6.38189,0.15693,0.03775
236,23700,-5.70379,0.23810,0.03735,-6.29013,0.21130,0.03764
237,23800,-5.68901,0.19208,0.03728,-6.31053,0.18624,0.03725
238,23900,-5.62677,0.18825,0.03686,-6.28962,0.16437,0.03703
239,24000,-5.64357,0.16920,0.03671,-6.28436,0.15606,0.03690
240,24100,-5.65646,0.20331,0.03669,-6.24011,0.16765,0.03685
241,24200,-5.64804,0.19024,0.03626,-6.22539,0.15786,0.03640
242,24300,-5.56506,0.19565,0.03629,-6.21927,0.19578,0.03624
243,24400,-5.60964,0.20540,0.03604,-6.12825,0.16349,0.03587
244,24500,-5.55979,0.19529,0.03573,-6.18953,0.16663,0.03586
245,24600,-5.53948,0.19244,0.03543,-6.12389,0.17165,0.03557
246,24700,-5.53461,0.21729,0.03557,-6.14770,0.20220,0.03554
247,24800,-5.47096,0.19433,0.03523,-6.17100,0.21861,0.03522
248,24900,-5.49663,0.23348,0.03512,-6.05696,0.19424,0.03491
