iteration,episode,1_iql_loss,1_rnd_forward_loss,2_iql_loss,2_rnd_forward_loss
62,6300,1.03089,0.44485,1.40351,0.44499
63,6400,1.02116,0.43987,1.41423,0.44020
64,6500,0.99897,0.43459,1.43808,0.43500
65,6600,1.01570,0.43002,1.38900,0.42992
66,6700,0.99466,0.42487,1.42796,0.42507
67,6800,1.02251,0.41992,1.43289,0.41971
68,6900,1.01542,0.41457,1.42434,0.41478
69,7000,0.99637,0.41001,1.40558,0.41011
70,7100,1.01853,0.40525,1.41111,0.40527
71,7200,1.00792,0.40010,1.41752,0.40009
72,7300,0.99712,0.39526,1.47607,0.39465
73,7400,0.98748,0.39021,1.43411,0.39026
74,7500,1.00957,0.38580,1.43638,0.38506
75,7600,1.03757,0.38065,1.41833,0.38039
76,7700,1.01575,0.37600,1.44360,0.37518
77,7800,1.02048,0.37051,1.38156,0.37045
78,7900,1.03060,0.36597,1.41779,0.36571
79,8000,1.02453,0.36107,1.39013,0.36058
80,8100,1.00530,0.35616,1.45216,0.35625
81,8200,1.00675,0.35115,1.40255,0.35073
82,8300,0.98966,0.34662,1.38396,0.34675
83,8400,0.98373,0.34192,1.46500,0.34196
84,8500,1.00556,0.33758,1.42418,0.33715
85,8600,1.03289,0.33244,1.43890,0.33252
86,8700,1.00694,0.32813,1.42084,0.32742
87,8800,1.02418,0.32312,1.38536,0.32303
88,8900,1.01129,0.31859,1.36415,0.31815
89,9000,1.00659,0.31363,1.38687,0.31354
90,9100,0.99499,0.30905,1.45247,0.30914
91,9200,1.02877,0.30481,1.42979,0.30453
92,9300,1.02745,0.30005,1.39256,0.30053
93,9400,1.01207,0.29576,1.39341,0.29576
94,9500,1.02046,0.29111,1.41056,0.29079
95,9600,1.01594,0.28654,1.41341,0.28635
96,9700,1.00622,0.28240,1.43114,0.28218
97,9800,1.02586,0.27777,1.41056,0.27779
98,9900,1.00393,0.27401,1.38452,0.27357
99,10000,1.02051,0.26938,1.38807,0.26951
100,10100,1.02133,0.26550,1.38821,0.26488
101,10200,1.01252,0.26106,1.37798,0.26144
102,10300,1.00773,0.25664,1.41261,0.25700
103,10400,1.00592,0.25276,1.39518,0.25264
104,10500,1.00298,0.24856,1.38750,0.24866
105,10600,1.00901,0.24454,1.40664,0.24414
106,10700,1.02423,0.24079,1.40569,0.24020
107,10800,1.00204,0.23656,1.36735,0.23674
108,10900,1.03071,0.23271,1.36649,0.23260
109,11000,0.99959,0.22833,1.39823,0.22829
110,11100,1.01862,0.22483,1.40287,0.22459
111,11200,0.99930,0.22079,1.39652,0.22113
112,11300,1.01894,0.21706,1.36253,0.21691
113,11400,1.01429,0.21325,1.36566,0.21308
114,11500,1.02058,0.20961,1.35688,0.20941
115,11600,0.99967,0.20589,1.39040,0.20548
116,11700,1.00524,0.20154,1.38997,0.20225
117,11800,1.03190,0.19889,1.42363,0.19868
118,11900,1.00923,0.19522,1.41321,0.19483
119,12000,1.01332,0.19113,1.39195,0.19156
120,12100,1.00766,0.18814,1.42875,0.18794
121,12200,0.99426,0.18446,1.46934,0.18462
122,12300,1.03213,0.18080,1.42033,0.18107
123,12400,1.01572,0.17762,1.41083,0.17755
124,12500,1.00312,0.17436,1.37916,0.17406
125,12600,0.99392,0.17109,1.43922,0.17067
126,12700,1.00716,0.16787,1.42083,0.16772
127,12800,1.00591,0.16454,1.41201,0.16454
128,12900,1.01904,0.16152,1.39055,0.16177
129,13000,0.99888,0.15821,1.39375,0.15861
130,13100,1.02221,0.15575,1.43590,0.15543
131,13200,1.02388,0.15236,1.44718,0.15249
132,13300,1.01982,0.14913,1.42127,0.14963
133,13400,1.02162,0.14658,1.44052,0.14677
134,13500,1.01033,0.14359,1.37523,0.14350
135,13600,1.00630,0.14123,1.43312,0.14104
136,13700,1.01478,0.13856,1.43309,0.13836
137,13800,0.99124,0.13535,1.41106,0.13546
138,13900,0.99532,0.13278,1.45703,0.13282
139,14000,0.98714,0.12991,1.38672,0.13024
140,14100,1.02276,0.12754,1.40626,0.12764
141,14200,1.01672,0.12459,1.45394,0.12503
142,14300,1.01031,0.12262,1.37989,0.12224
143,14400,1.01096,0.12023,1.47869,0.12020
144,14500,1.00505,0.11785,1.41170,0.11757
145,14600,1.00172,0.11537,1.40461,0.11523
146,14700,1.00960,0.11328,1.44018,0.11319
147,14800,1.02436,0.11049,1.49815,0.11065
148,14900,1.02931,0.10847,1.42639,0.10807
149,15000,1.01239,0.10607,1.45384,0.10571
150,15100,0.99356,0.10379,1.41898,0.10371
151,15200,0.99599,0.10167,1.41609,0.10182
152,15300,1.02215,0.09951,1.38506,0.09968
153,15400,1.01400,0.09786,1.37205,0.09760
154,15500,0.99308,0.09527,1.44932,0.09539
155,15600,1.00238,0.09351,1.46859,0.09340
156,15700,1.03863,0.09133,1.43543,0.09162
157,15800,1.02930,0.08956,1.44260,0.08954
158,15900,1.01925,0.08791,1.39843,0.08773
159,16000,1.04013,0.08593,1.49442,0.08605
160,16100,1.02356,0.08414,1.37951,0.08408
161,16200,0.99776,0.08252,1.42639,0.08235
162,16300,0.98635,0.08055,1.41141,0.08041
163,16400,0.99288,0.07901,1.42522,0.07877
164,16500,1.01504,0.07714,1.43211,0.07724
165,16600,1.04182,0.07597,1.42276,0.07559
166,16700,0.99685,0.07406,1.42601,0.07395
167,16800,0.99840,0.07278,1.43178,0.07254
168,16900,1.01997,0.07109,1.44107,0.07114
169,17000,0.99497,0.06955,1.38730,0.06953
170,17100,0.98058,0.06841,1.38989,0.06825
171,17200,0.99595,0.06708,1.42012,0.06715
172,17300,1.02826,0.06593,1.42524,0.06583
173,17400,0.96339,0.06442,1.40547,0.06447
174,17500,1.00596,0.06344,1.45975,0.06348
175,17600,0.99891,0.06215,1.45425,0.06255
176,17700,1.02788,0.06115,1.43298,0.06119
177,17800,1.00139,0.06034,1.40448,0.06006
178,17900,1.00467,0.05928,1.40590,0.05899
179,18000,1.01399,0.05813,1.46266,0.05787
180,18100,0.98860,0.05696,1.45189,0.05715
181,18200,1.00449,0.05621,1.39529,0.05621
182,18300,0.99627,0.05536,1.43807,0.05519
183,18400,1.00641,0.05432,1.40604,0.05436
184,18500,1.02488,0.05344,1.44197,0.05369
185,18600,1.01634,0.05245,1.36321,0.05247
186,18700,1.00796,0.05179,1.44553,0.05185
187,18800,0.99640,0.05083,1.41519,0.05102
188,18900,0.98708,0.05010,1.39889,0.05014
189,19000,0.99466,0.04921,1.40835,0.04940
190,19100,1.01982,0.04871,1.41296,0.04869
191,19200,0.99168,0.04779,1.44289,0.04778
192,19300,0.99485,0.04732,1.47747,0.04711
193,19400,0.98201,0.04642,1.40125,0.04657
194,19500,0.98021,0.04584,1.37484,0.04588
195,19600,1.00583,0.04516,1.48081,0.04526
196,19700,0.99331,0.04457,1.46941,0.04456
197,19800,0.97716,0.04394,1.41934,0.04369
198,19900,1.00445,0.04325,1.40387,0.04328
199,20000,0.97511,0.04269,1.44335,0.04257
200,20100,1.02958,0.04221,1.40136,0.04195
201,20200,1.02639,0.04139,1.39825,0.04150
202,20300,1.03417,0.04091,1.43474,0.04099
203,20400,0.98864,0.04044,1.41873,0.04043
204,20500,1.00845,0.03969,1.39760,0.03973
205,20600,0.98739,0.03931,1.40397,0.03926
206,20700,0.99479,0.03869,1.44791,0.03878
207,20800,1.00203,0.03815,1.45761,0.03816
208,20900,1.01015,0.03770,1.42071,0.03773
209,21000,1.02239,0.03730,1.40365,0.03735
210,21100,1.01642,0.03690,1.43034,0.03687
211,21200,1.01225,0.03628,1.41471,0.03631
212,21300,0.99255,0.03587,1.43839,0.03601
213,21400,1.00772,0.03566,1.44696,0.03551
214,21500,1.00425,0.03514,1.42103,0.03505
215,21600,0.99295,0.03467,1.44022,0.03470
216,21700,0.99160,0.03427,1.49558,0.03459
217,21800,1.02537,0.03398,1.42120,0.03382
218,21900,1.03057,0.03341,1.44444,0.03339
219,22000,0.99391,0.03318,1.41836,0.03319
220,22100,0.98810,0.03279,1.42960,0.03273
221,22200,0.98691,0.03232,1.44754,0.03236
222,22300,0.98942,0.03202,1.40453,0.03198
223,22400,0.99661,0.03162,1.43155,0.03154
224,22500,0.99230,0.03127,1.42475,0.03133
225,22600,1.01838,0.03088,1.43298,0.03107
226,22700,0.99686,0.03054,1.37404,0.03060
227,22800,1.00551,0.03019,1.42459,0.03019
228,22900,1.00370,0.02987,1.45031,0.03008
229,23000,0.98104,0.02976,1.43618,0.02967
230,23100,0.99819,0.02925,1.44519,0.02937
231,23200,1.02205,0.02905,1.38612,0.02900
232,23300,1.01655,0.02880,1.36349,0.02878
233,23400,0.98989,0.02841,1.38312,0.02836
234,23500,0.99500,0.02819,1.40179,0.02815
235,23600,0.98944,0.02783,1.36516,0.02793
236,23700,0.99610,0.02753,1.36512,0.02753
237,23800,0.99163,0.02717,1.36848,0.02730
238,23900,1.00758,0.02694,1.41941,0.02697
239,24000,1.02014,0.02685,1.42114,0.02678
240,24100,1.00667,0.02644,1.41912,0.02643
241,24200,1.01783,0.02630,1.36198,0.02612
242,24300,1.00558,0.02602,1.36869,0.02588
243,24400,1.03273,0.02575,1.44349,0.02579
244,24500,1.00334,0.02546,1.35601,0.02550
245,24600,0.98842,0.02524,1.46814,0.02520
246,24700,0.99816,0.02501,1.46204,0.02497
247,24800,1.00893,0.02478,1.37229,0.02491
248,24900,0.98708,0.02456,1.39442,0.02453
