iteration,episode,1_maddpg_actor_loss,1_maddpg_critic_loss,1_rnd_forward_loss,2_maddpg_actor_loss,2_maddpg_critic_loss,2_rnd_forward_loss,3_maddpg_actor_loss,3_maddpg_critic_loss,3_rnd_forward_loss
173,17400,-28.71657,1.87694,0.37685,-28.66953,2.03157,0.37902,-29.39252,1.08116,0.37549
174,17500,-28.75821,1.48593,0.37478,-28.28561,1.70493,0.37388,-29.16598,1.06477,0.37629
175,17600,-28.29034,1.30132,0.37958,-27.82756,1.71862,0.37185,-28.81020,1.06537,0.37414
176,17700,-28.06249,1.45247,0.37681,-27.70784,1.50776,0.37107,-28.72113,1.07660,0.37401
177,17800,-27.79555,1.34974,0.37256,-27.42024,1.83701,0.37354,-28.45024,1.03137,0.37063
178,17900,-27.47344,1.35687,0.36952,-27.22810,1.72037,0.37126,-28.25130,1.01394,0.37403
179,18000,-27.40545,1.21343,0.36812,-26.91908,1.83291,0.36648,-28.01054,0.99674,0.36512
180,18100,-27.17740,1.17344,0.36034,-26.82190,1.34531,0.36756,-27.78165,1.62010,0.36604
181,18200,-26.82097,1.24434,0.36374,-26.60694,2.09532,0.36481,-27.75993,2.20154,0.36375
182,18300,-26.47872,1.26838,0.36081,-26.39474,1.59449,0.36201,-27.21799,2.31461,0.35969
183,18400,-26.36235,1.18556,0.35771,-26.16412,1.11914,0.35929,-27.14280,1.80738,0.36406
184,18500,-25.98978,1.17404,0.35647,-26.07133,1.44723,0.35563,-26.98445,1.68104,0.36015
185,18600,-25.84832,1.17608,0.35677,-25.66426,1.16936,0.35689,-26.74708,1.70201,0.35591
186,18700,-25.71953,1.30036,0.35535,-25.41496,1.09534,0.35282,-26.28066,1.73633,0.35151
187,18800,-25.61921,1.13042,0.35391,-25.19365,1.18568,0.35030,-26.01528,1.93992,0.35106
188,18900,-25.32107,1.09674,0.34996,-24.91755,1.17629,0.34973,-25.87333,1.77845,0.34897
189,19000,-25.00886,1.21002,0.34824,-24.81814,1.23915,0.34437,-25.66605,1.54938,0.34613
190,19100,-24.72697,1.27962,0.34383,-24.51382,1.17895,0.34332,-25.35415,1.72685,0.34566
191,19200,-24.53932,1.36546,0.34308,-24.39036,1.14068,0.33992,-25.01409,1.72257,0.34236
192,19300,-24.69018,1.36298,0.33650,-24.06991,1.10639,0.33916,-25.00461,1.47866,0.33892
193,19400,-24.10310,1.20082,0.33580,-24.00752,1.14926,0.33714,-25.01000,1.54132,0.33716
194,19500,-24.01855,1.12915,0.33578,-23.75898,1.17644,0.33634,-24.62850,1.72536,0.33378
195,19600,-23.91917,1.24070,0.33390,-23.60545,1.20681,0.33134,-24.35708,1.84390,0.33489
196,19700,-23.62422,1.18693,0.33091,-23.41388,1.20077,0.32796,-24.11402,1.56926,0.32761
197,19800,-23.51395,1.11283,0.32601,-23.12879,1.15159,0.32838,-23.74044,1.65865,0.32826
198,19900,-23.33742,1.09857,0.32729,-23.04644,1.16920,0.32469,-23.65188,1.57282,0.32550
199,20000,-23.05886,1.06229,0.32314,-22.84117,1.15289,0.32293,-23.58504,1.32760,0.32110
200,20100,-22.93292,1.17312,0.32102,-22.67891,1.23449,0.32110,-23.38265,1.05434,0.31747
201,20200,-22.66910,2.28475,0.31958,-22.44937,1.11478,0.31958,-23.17312,1.26661,0.31784
202,20300,-22.61680,1.32820,0.31669,-22.33850,1.19143,0.31467,-22.86292,1.95623,0.31726
203,20400,-22.41956,1.19606,0.31317,-22.16198,1.19111,0.31557,-22.88701,1.54934,0.31255
204,20500,-22.26692,1.36749,0.31224,-21.89383,1.22360,0.30961,-22.45615,1.43560,0.31103
205,20600,-22.22169,1.53057,0.30939,-21.86297,1.14791,0.30863,-22.34139,1.81282,0.31124
206,20700,-22.02278,3.39863,0.30646,-21.56812,1.12503,0.30658,-22.24745,1.34423,0.30767
207,20800,-21.44028,2.46314,0.30616,-21.51174,1.08812,0.30486,-21.99776,1.42970,0.30459
208,20900,-21.67540,1.42063,0.30120,-21.25757,1.52002,0.30065,-21.89524,1.46339,0.30103
209,21000,-21.45536,0.99927,0.30079,-20.95273,1.51041,0.30016,-21.76853,1.47074,0.30193
210,21100,-21.20256,1.18157,0.29880,-20.76234,1.40215,0.29837,-21.37571,1.46694,0.29736
211,21200,-21.12018,1.18540,0.29782,-20.75103,1.44524,0.29649,-21.03703,1.50247,0.29508
212,21300,-20.74387,1.30889,0.29370,-20.49244,1.41088,0.29165,-20.91894,1.41374,0.29585
213,21400,-20.63584,1.20402,0.29034,-20.46496,1.39750,0.29223,-20.79177,1.36895,0.29204
214,21500,-20.57167,1.18927,0.28980,-20.28497,1.27439,0.28927,-20.65795,1.88803,0.29049
215,21600,-20.42254,1.24275,0.28747,-20.18726,1.39983,0.28962,-20.52162,1.11855,0.28579
216,21700,-20.25196,1.11798,0.28456,-19.78121,1.39712,0.28921,-20.36571,1.38869,0.28463
217,21800,-20.13081,1.20373,0.28368,-19.72184,1.41011,0.28369,-20.19946,1.77741,0.28193
218,21900,-19.95496,1.11170,0.28087,-19.56413,1.28780,0.28073,-19.86758,1.51606,0.28196
219,22000,-19.79051,1.39143,0.27886,-19.36046,1.23499,0.27776,-19.82651,1.14818,0.27810
220,22100,-19.57577,1.33112,0.27857,-19.22738,1.41897,0.27875,-19.66765,1.23748,0.27677
221,22200,-19.47447,1.26780,0.27350,-19.06188,1.33835,0.27748,-19.55484,1.40243,0.27569
222,22300,-19.28157,1.23319,0.27478,-18.87310,1.18392,0.27446,-19.23853,1.09051,0.27340
223,22400,-19.18186,1.07969,0.27118,-18.82473,1.22373,0.27051,-19.11564,1.06700,0.26946
224,22500,-19.00674,1.12542,0.26980,-18.66487,1.28193,0.26961,-18.95392,1.17098,0.26870
225,22600,-18.87447,1.12370,0.26534,-18.49907,1.38690,0.26618,-18.86719,1.13762,0.26637
226,22700,-18.73033,1.15697,0.26327,-18.34377,1.27652,0.26463,-18.66871,1.17322,0.26592
227,22800,-18.52416,1.36909,0.26309,-18.15795,1.16147,0.26289,-18.57948,1.12240,0.26283
228,22900,-18.49002,1.37446,0.26057,-17.98170,1.28203,0.26098,-18.27355,1.49851,0.26214
229,23000,-18.45529,1.55460,0.25937,-17.88626,1.04929,0.25817,-18.31219,1.64046,0.26133
230,23100,-18.20806,1.42139,0.25845,-17.72074,1.18447,0.25993,-18.13770,1.12250,0.25900
231,23200,-18.07455,0.98714,0.25872,-17.75882,1.09809,0.26075,-18.01911,1.19447,0.25707
232,23300,-17.97975,1.09203,0.25901,-17.54829,1.15621,0.25670,-17.77884,1.07379,0.25896
233,23400,-17.80614,1.42367,0.25571,-17.53892,1.62694,0.25610,-17.70793,1.34202,0.25782
234,23500,-17.79137,1.11507,0.25569,-17.22388,1.06840,0.25495,-17.64000,1.10646,0.25363
235,23600,-17.55743,1.18643,0.25412,-17.15237,1.11915,0.25389,-17.45307,1.33369,0.25385
236,23700,-17.39376,1.02654,0.25429,-17.00583,0.99571,0.25035,-17.33804,1.08911,0.25134
237,23800,-17.35990,1.02597,0.25081,-17.01901,1.17074,0.25163,-17.20377,0.94699,0.25034
238,23900,-17.22800,1.04525,0.24948,-16.80450,1.17430,0.25081,-17.03833,1.05707,0.24834
239,24000,-17.08029,1.06454,0.24766,-16.74536,1.52176,0.24898,-16.75820,1.15572,0.24661
240,24100,-16.97744,1.12341,0.24500,-16.51004,1.37566,0.24534,-16.78708,1.22647,0.24442
241,24200,-16.83171,0.96230,0.24471,-16.41225,1.03524,0.24391,-16.67811,1.19642,0.24660
242,24300,-16.75720,1.00427,0.24519,-16.28958,0.93722,0.24120,-16.59193,1.10759,0.24306
243,24400,-16.65704,0.99051,0.24208,-16.22582,1.19026,0.24310,-16.51986,1.25884,0.24097
244,24500,-16.54172,1.15865,0.23946,-16.08538,1.07580,0.24006,-16.22715,1.22974,0.24050
245,24600,-16.43436,1.16887,0.23882,-15.93675,1.07677,0.23913,-16.11535,1.30868,0.23756
246,24700,-16.30820,1.01535,0.23779,-15.85787,1.08654,0.23560,-16.09669,1.06030,0.23511
247,24800,-16.22170,1.07317,0.23734,-15.71252,1.13009,0.23792,-16.00852,1.20283,0.23539
248,24900,-16.10622,1.08260,0.23487,-15.60944,1.05997,0.23453,-15.78840,1.22166,0.23328
