iteration,episode,1_maddpg_actor_loss,1_maddpg_critic_loss,1_icm_forward_loss,1_icm_inverse_loss,2_maddpg_actor_loss,2_maddpg_critic_loss,2_icm_forward_loss,2_icm_inverse_loss
169,17000,-4.63704,0.98791,0.07070,1.51871,-4.62318,0.93868,0.07067,1.51358
170,17100,-4.63332,0.90527,0.06992,1.50627,-4.60758,1.04231,0.07107,1.50613
171,17200,-4.57767,0.93013,0.07070,1.50375,-4.58327,0.96981,0.07073,1.49986
172,17300,-4.55625,0.89569,0.07026,1.49479,-4.55626,0.93246,0.07027,1.49583
173,17400,-4.54962,0.78656,0.07008,1.48405,-4.52702,0.81570,0.07006,1.48872
174,17500,-4.51861,0.86132,0.07005,1.47949,-4.53651,0.86184,0.07010,1.47987
175,17600,-4.50081,0.98633,0.06942,1.47525,-4.50719,0.89275,0.06980,1.47555
176,17700,-4.47391,0.94864,0.06945,1.46787,-4.48665,0.94301,0.06919,1.48564
177,17800,-4.44757,0.99968,0.06949,1.46249,-4.47331,0.97638,0.06933,1.45551
178,17900,-4.40805,0.92811,0.06900,1.46102,-4.45321,0.93399,0.06891,1.46111
179,18000,-4.39261,0.87381,0.06886,1.45242,-4.42010,0.89790,0.06900,1.45116
180,18100,-4.38030,0.88356,0.06847,1.44448,-4.38909,0.89382,0.06919,1.44986
181,18200,-4.33571,0.94766,0.06880,1.44649,-4.37989,1.02956,0.06859,1.43905
182,18300,-4.32115,0.86601,0.06863,1.42841,-4.37212,0.89708,0.06895,1.42913
183,18400,-4.30001,0.99797,0.06822,1.43380,-4.34217,0.94098,0.06835,1.42642
184,18500,-4.29239,0.94927,0.06778,1.42189,-4.32769,1.02082,0.06795,1.42431
185,18600,-4.23044,0.98292,0.06796,1.40996,-4.30113,1.01362,0.06789,1.41935
186,18700,-4.20903,0.98588,0.06769,1.40811,-4.32299,0.90550,0.06725,1.41039
187,18800,-4.21190,0.94824,0.06763,1.41305,-4.25579,0.91156,0.06756,1.40558
188,18900,-4.16728,0.95064,0.06737,1.39848,-4.22871,0.90229,0.06792,1.39653
189,19000,-4.20284,0.96473,0.06749,1.39268,-4.24845,1.02891,0.06712,1.38971
190,19100,-4.18859,0.92726,0.06664,1.39020,-4.22160,0.89587,0.06747,1.39158
191,19200,-4.14374,0.95104,0.06635,1.38859,-4.21870,0.90828,0.06705,1.38011
192,19300,-4.14592,0.94351,0.06633,1.37246,-4.18552,0.98882,0.06680,1.38396
