iteration,episode,1_iql_loss,1_rnd_forward_loss,2_iql_loss,2_rnd_forward_loss
108,10900,0.93594,0.90556,1.97431,1.11516
109,11000,0.97628,0.89958,1.81461,1.11134
110,11100,1.04678,0.89756,1.65129,1.10307
111,11200,1.02565,0.89028,1.83707,1.09600
112,11300,1.10822,0.88639,1.76847,1.09323
113,11400,1.12590,0.88186,1.80627,1.07800
114,11500,1.04862,0.87730,1.61436,1.07767
115,11600,1.14767,0.87224,1.95242,1.07266
116,11700,1.04096,0.86794,2.08781,1.06185
117,11800,1.01310,0.86319,1.86070,1.04918
118,11900,0.97947,0.85860,1.89926,1.04733
119,12000,1.00645,0.85324,1.81181,1.04114
120,12100,0.96694,0.84739,1.81962,1.03088
121,12200,1.01640,0.84394,1.92611,1.02749
122,12300,0.97437,0.83882,1.57797,1.02448
123,12400,1.06926,0.83455,1.73039,1.01542
124,12500,1.10778,0.82989,1.79658,1.00894
125,12600,1.00226,0.82475,1.66283,1.00469
126,12700,0.96259,0.82038,1.70601,0.99624
127,12800,1.07252,0.81614,1.60597,0.99206
128,12900,1.09331,0.81147,1.60588,0.98638
129,13000,1.01067,0.80635,1.68787,0.97974
130,13100,0.99697,0.80153,1.53560,0.97104
131,13200,1.03179,0.79661,1.63013,0.97015
132,13300,0.97988,0.79228,1.57449,0.96027
133,13400,1.09283,0.78694,1.71905,0.95637
134,13500,0.95001,0.78169,1.50547,0.95036
135,13600,1.10513,0.77856,1.76609,0.94250
136,13700,1.03898,0.77360,1.50428,0.94018
137,13800,0.94742,0.76859,1.55306,0.93088
138,13900,0.93067,0.76363,1.56701,0.92449
139,14000,1.04480,0.76041,1.49319,0.92518
140,14100,1.09464,0.75309,1.66636,0.91547
141,14200,1.08545,0.75013,1.39585,0.90720
142,14300,1.02802,0.74634,1.60013,0.90482
143,14400,1.00847,0.74060,1.56699,0.90154
144,14500,0.98647,0.73605,1.48194,0.89493
145,14600,1.02435,0.73121,1.50724,0.88915
146,14700,1.00404,0.72697,1.52749,0.88003
147,14800,0.90071,0.72194,1.35511,0.87202
148,14900,0.91359,0.71743,1.44658,0.87132
149,15000,1.03565,0.71321,1.33956,0.86529
150,15100,1.04172,0.70787,1.27966,0.85665
151,15200,0.94847,0.70371,1.59344,0.85158
152,15300,1.10384,0.69885,1.45063,0.84839
153,15400,0.94998,0.69465,1.28784,0.83909
154,15500,1.03806,0.68929,1.42718,0.83616
155,15600,0.89417,0.68456,1.50441,0.83389
156,15700,1.12928,0.67984,1.35595,0.82925
157,15800,1.12630,0.67468,1.36638,0.82360
158,15900,1.06980,0.67100,1.29045,0.81913
159,16000,1.01212,0.66549,1.31025,0.81640
160,16100,1.10866,0.66167,1.25374,0.80585
161,16200,1.06124,0.65727,1.29404,0.80773
162,16300,1.04017,0.65270,1.41232,0.80525
163,16400,1.05260,0.64803,1.31363,0.79478
164,16500,0.95636,0.64372,1.28073,0.79146
165,16600,1.04279,0.63955,1.27516,0.79161
166,16700,0.91514,0.63435,1.32544,0.78134
167,16800,1.04807,0.63037,1.30249,0.77498
168,16900,1.01384,0.62642,1.39359,0.77310
169,17000,0.93605,0.62210,1.30755,0.76915
170,17100,1.12088,0.61740,1.13170,0.76308
171,17200,1.10965,0.61259,1.35350,0.75930
172,17300,0.93541,0.60786,1.29649,0.74788
173,17400,0.99405,0.60321,1.22230,0.74628
174,17500,1.04171,0.59969,1.13657,0.74370
175,17600,0.99382,0.59468,1.21555,0.73527
176,17700,0.99123,0.59059,1.25302,0.73375
177,17800,1.03908,0.58515,1.40525,0.72413
178,17900,1.03970,0.58112,1.26456,0.72419
179,18000,1.08916,0.57760,1.16863,0.71951
180,18100,1.02587,0.57334,1.36842,0.71147
181,18200,0.95325,0.56780,1.18230,0.70892
182,18300,0.98904,0.56391,1.23568,0.70425
183,18400,1.01931,0.56032,1.26119,0.70082
184,18500,0.99742,0.55559,1.13257,0.69524
185,18600,1.05630,0.55165,1.32485,0.69209
186,18700,1.01025,0.54726,1.19214,0.68629
187,18800,1.01799,0.54357,1.17114,0.67948
188,18900,1.04520,0.53920,1.15422,0.68002
189,19000,0.99849,0.53481,1.00832,0.66938
190,19100,1.04162,0.53149,1.33762,0.67133
191,19200,0.97148,0.52696,1.09641,0.66669
192,19300,1.00776,0.52198,1.11352,0.65976
193,19400,0.96599,0.51805,1.13255,0.65610
194,19500,1.00368,0.51342,1.14995,0.65315
195,19600,1.01583,0.51043,1.11224,0.64712
196,19700,0.95422,0.50544,1.08219,0.64387
197,19800,1.05349,0.50269,1.11177,0.63805
198,19900,1.02179,0.49768,1.15813,0.63882
199,20000,0.98028,0.49335,1.02705,0.63151
200,20100,0.96430,0.48950,1.24291,0.62869
201,20200,1.04015,0.48568,0.93181,0.62570
202,20300,1.09057,0.48133,1.07719,0.62118
203,20400,0.90796,0.47794,1.15508,0.61990
204,20500,0.98105,0.47355,1.15849,0.61156
205,20600,0.93400,0.46972,1.15641,0.60962
206,20700,0.97525,0.46621,0.99943,0.60113
207,20800,1.01470,0.46147,1.00250,0.59791
208,20900,1.05985,0.45833,1.21979,0.59216
209,21000,1.10025,0.45399,1.19330,0.59064
210,21100,1.05523,0.45093,1.09421,0.58640
211,21200,1.16621,0.44697,0.95160,0.58194
212,21300,0.92564,0.44301,1.10038,0.57811
213,21400,1.13809,0.43898,1.03610,0.57449
214,21500,1.09788,0.43502,1.09483,0.57236
215,21600,1.06131,0.43158,1.04901,0.56852
216,21700,0.97494,0.42733,1.18384,0.56369
217,21800,1.08590,0.42360,1.03368,0.55617
218,21900,1.05465,0.42076,1.01323,0.55650
219,22000,0.86834,0.41657,1.06018,0.55469
220,22100,1.01316,0.41318,1.18047,0.54838
221,22200,1.01339,0.40885,1.12464,0.54601
222,22300,0.98036,0.40536,1.10604,0.54058
223,22400,1.02905,0.40179,1.13237,0.54107
224,22500,1.01215,0.39804,1.10288,0.53234
225,22600,1.13905,0.39424,0.96544,0.53158
226,22700,1.07262,0.39110,1.16891,0.52896
227,22800,1.18357,0.38669,1.00819,0.52359
228,22900,0.99927,0.38378,1.06610,0.52261
229,23000,0.97468,0.37999,0.99937,0.51831
230,23100,0.95550,0.37626,1.07214,0.51391
231,23200,0.89817,0.37315,1.07407,0.51220
232,23300,1.06634,0.36847,1.03992,0.50727
233,23400,0.90125,0.36563,1.05998,0.50678
234,23500,1.02459,0.36218,0.94052,0.50071
235,23600,1.07066,0.35842,1.11478,0.49666
236,23700,0.97295,0.35521,0.97577,0.49561
237,23800,0.98579,0.35119,0.91408,0.49000
238,23900,0.99495,0.34852,0.97778,0.48974
239,24000,1.06263,0.34473,1.01345,0.48629
240,24100,1.01314,0.34140,0.95439,0.48122
241,24200,1.09007,0.33787,1.06204,0.48003
242,24300,0.94140,0.33474,0.91927,0.47370
243,24400,0.85816,0.33119,0.95009,0.47024
244,24500,1.04624,0.32798,1.02662,0.46683
245,24600,0.96577,0.32422,1.02608,0.46801
246,24700,0.98840,0.32113,1.07646,0.46541
247,24800,1.03039,0.31761,1.09063,0.46116
248,24900,1.04701,0.31462,1.24964,0.45887
