iteration,episode,1_iql_loss,2_iql_loss,3_iql_loss
199,20000,0.66234,0.67168,0.66037
200,20100,0.69348,0.64119,0.68021
201,20200,0.66968,0.67178,0.66842
202,20300,0.66551,0.65668,0.66759
203,20400,0.67751,0.65463,0.65412
204,20500,0.67738,0.67234,0.65693
205,20600,0.66536,0.67085,0.70951
206,20700,0.67339,0.64943,0.66292
207,20800,0.68886,0.64689,0.67167
208,20900,0.70042,0.67750,0.65537
209,21000,0.66572,0.65791,0.66328
210,21100,0.66063,0.67117,0.67104
211,21200,0.67726,0.65511,0.68316
212,21300,0.70352,0.63737,0.65028
213,21400,0.69077,0.67835,0.67636
214,21500,0.65603,0.65445,0.66969
215,21600,0.67516,0.66751,0.66329
216,21700,0.67340,0.66594,0.66747
217,21800,0.66000,0.65556,0.68163
218,21900,0.69056,0.67223,0.67220
219,22000,0.65766,0.64781,0.64765
220,22100,0.66360,0.64097,0.67740
221,22200,0.67390,0.65698,0.67635
222,22300,0.69630,0.64975,0.69228
223,22400,0.67221,0.65682,0.67659
224,22500,0.68724,0.66066,0.66550
225,22600,0.68806,0.71730,0.67198
226,22700,0.66800,0.71780,0.66403
227,22800,0.66607,0.66691,0.67473
228,22900,0.68477,0.65440,0.64357
229,23000,0.64774,0.65633,0.63567
230,23100,0.67090,0.66280,0.65680
231,23200,0.67775,0.66290,0.69401
232,23300,0.65423,0.65954,0.65762
233,23400,0.68078,0.65038,0.68674
234,23500,0.68206,0.65796,0.69038
235,23600,0.67000,0.65722,0.65650
236,23700,0.66026,0.64814,0.65743
237,23800,0.65085,0.66841,0.66429
238,23900,0.70566,0.66323,0.68005
239,24000,0.68852,0.65150,0.68520
240,24100,0.68620,0.66299,0.66381
241,24200,0.68807,0.67854,0.67327
242,24300,0.67296,0.65622,0.66342
243,24400,0.67763,0.67309,0.66878
244,24500,0.66376,0.65740,0.65228
245,24600,0.68165,0.65398,0.65446
246,24700,0.67142,0.65491,0.66630
247,24800,0.67439,0.64440,0.64538
248,24900,0.67552,0.65774,0.69973
