iteration,episode,1_iql_loss,1_icm_forward_loss,1_icm_inverse_loss,2_iql_loss,2_icm_forward_loss,2_icm_inverse_loss
66,6700,1.03144,0.14681,2.00293,1.34360,0.14658,2.00224
67,6800,0.98997,0.14357,2.00115,1.33559,0.14371,2.00122
68,6900,0.99992,0.14066,1.99956,1.32615,0.14039,1.99902
69,7000,0.99260,0.13765,1.99690,1.34330,0.13749,1.99700
70,7100,1.00766,0.13477,1.99486,1.34144,0.13448,1.99498
71,7200,0.97349,0.13179,1.99316,1.37308,0.13171,1.99325
72,7300,0.98946,0.12902,1.99079,1.31502,0.12875,1.99074
73,7400,1.02384,0.12618,1.98931,1.30740,0.12606,1.98943
74,7500,1.03474,0.12348,1.98748,1.33375,0.12341,1.98632
75,7600,1.01436,0.12084,1.98528,1.35710,0.12079,1.98557
76,7700,1.00235,0.11810,1.98330,1.35099,0.11806,1.98311
77,7800,1.00035,0.11548,1.98205,1.30909,0.11537,1.98103
78,7900,0.98414,0.11307,1.97891,1.31637,0.11297,1.97969
79,8000,0.98931,0.11042,1.97746,1.35205,0.11037,1.97697
80,8100,1.01410,0.10778,1.97571,1.37776,0.10793,1.97578
81,8200,1.00518,0.10549,1.97308,1.37220,0.10546,1.97300
82,8300,1.02038,0.10316,1.97208,1.35600,0.10308,1.97164
83,8400,1.03471,0.10071,1.96849,1.32201,0.10081,1.96935
84,8500,1.04702,0.09849,1.96667,1.37793,0.09863,1.96629
85,8600,1.00250,0.09629,1.96411,1.36988,0.09626,1.96439
86,8700,1.00730,0.09416,1.96237,1.38940,0.09397,1.96259
87,8800,1.00219,0.09195,1.95951,1.35172,0.09190,1.96031
88,8900,1.00355,0.08989,1.95903,1.38277,0.08977,1.95770
89,9000,1.02769,0.08767,1.95592,1.41302,0.08787,1.95564
90,9100,1.02826,0.08587,1.95240,1.40463,0.08581,1.95285
91,9200,1.02001,0.08365,1.94984,1.37834,0.08358,1.94989
92,9300,0.97150,0.08192,1.94739,1.41473,0.08186,1.94906
93,9400,0.97863,0.07995,1.94607,1.38432,0.07992,1.94617
94,9500,1.02687,0.07825,1.94392,1.37467,0.07799,1.94366
95,9600,0.99978,0.07633,1.94192,1.38364,0.07637,1.94132
96,9700,1.02309,0.07448,1.93916,1.42484,0.07462,1.93936
97,9800,0.99647,0.07291,1.93812,1.43492,0.07301,1.93625
98,9900,0.98423,0.07136,1.93294,1.38609,0.07136,1.93347
99,10000,1.01491,0.06969,1.93110,1.42629,0.06982,1.93049
100,10100,0.97613,0.06812,1.92837,1.41756,0.06816,1.92858
101,10200,1.01580,0.06661,1.92571,1.39050,0.06661,1.92621
102,10300,0.97318,0.06511,1.92572,1.45627,0.06514,1.92441
103,10400,0.98678,0.06365,1.92030,1.40469,0.06370,1.92161
104,10500,0.99236,0.06237,1.91813,1.40514,0.06229,1.91902
105,10600,1.00107,0.06089,1.91650,1.47353,0.06084,1.91759
106,10700,1.00819,0.05966,1.91293,1.40581,0.05949,1.91278
107,10800,1.02299,0.05838,1.90890,1.45223,0.05837,1.91087
108,10900,0.99362,0.05717,1.90806,1.43064,0.05716,1.90620
109,11000,1.01996,0.05613,1.90404,1.41008,0.05602,1.90356
110,11100,1.00923,0.05484,1.90262,1.44465,0.05491,1.90109
111,11200,1.00532,0.05374,1.90007,1.44493,0.05359,1.89787
112,11300,1.01338,0.05280,1.89528,1.47338,0.05272,1.89494
113,11400,0.97953,0.05167,1.89408,1.46103,0.05173,1.89506
114,11500,1.01525,0.05077,1.88946,1.41270,0.05065,1.88965
115,11600,0.99343,0.04979,1.88730,1.45394,0.04966,1.88787
116,11700,1.00937,0.04873,1.88428,1.43861,0.04885,1.88361
117,11800,1.00290,0.04791,1.88172,1.51010,0.04796,1.88075
118,11900,1.01659,0.04711,1.87724,1.44757,0.04716,1.87636
119,12000,0.99245,0.04639,1.87528,1.45905,0.04630,1.87455
120,12100,1.01227,0.04551,1.87132,1.42559,0.04563,1.87033
121,12200,0.98042,0.04476,1.86857,1.46605,0.04480,1.86638
122,12300,0.98860,0.04406,1.86479,1.45176,0.04408,1.86682
123,12400,1.01954,0.04350,1.85897,1.45471,0.04348,1.86221
124,12500,1.02261,0.04270,1.85969,1.43040,0.04269,1.85942
125,12600,0.98397,0.04218,1.85450,1.46861,0.04208,1.85327
126,12700,0.98657,0.04168,1.84976,1.47359,0.04153,1.85146
127,12800,1.02797,0.04096,1.85033,1.44789,0.04112,1.84807
128,12900,1.03647,0.04056,1.84400,1.38254,0.04046,1.84443
129,13000,0.99291,0.04012,1.84112,1.42360,0.03999,1.84022
130,13100,1.02019,0.03948,1.83853,1.45204,0.03944,1.83959
131,13200,1.01732,0.03913,1.83271,1.44501,0.03891,1.83572
132,13300,0.99595,0.03854,1.83298,1.45098,0.03861,1.83141
133,13400,0.99818,0.03818,1.82676,1.46205,0.03815,1.83014
134,13500,0.98293,0.03768,1.82355,1.42307,0.03778,1.82688
135,13600,0.98244,0.03736,1.82223,1.38274,0.03727,1.82259
136,13700,0.99257,0.03691,1.81625,1.45402,0.03689,1.81558
137,13800,1.00631,0.03673,1.81445,1.43815,0.03659,1.81358
138,13900,1.00389,0.03625,1.80819,1.45515,0.03627,1.81097
139,14000,0.98072,0.03615,1.80393,1.43410,0.03598,1.80816
140,14100,1.00019,0.03578,1.80238,1.47516,0.03580,1.80133
141,14200,0.97198,0.03547,1.80004,1.45141,0.03544,1.79958
142,14300,0.99283,0.03528,1.79711,1.39381,0.03497,1.79669
143,14400,1.01590,0.03488,1.79002,1.46898,0.03484,1.79332
144,14500,0.98593,0.03461,1.78828,1.47826,0.03458,1.78773
145,14600,0.99885,0.03451,1.78214,1.42410,0.03432,1.78264
146,14700,1.00336,0.03424,1.77885,1.45459,0.03410,1.78006
147,14800,0.97690,0.03386,1.77383,1.48684,0.03394,1.77418
148,14900,1.00188,0.03365,1.76903,1.44282,0.03358,1.77175
149,15000,0.98930,0.03350,1.76734,1.40658,0.03345,1.76717
150,15100,0.98282,0.03323,1.76307,1.49559,0.03326,1.76408
151,15200,1.00232,0.03303,1.75929,1.43358,0.03308,1.75911
152,15300,1.00974,0.03276,1.75738,1.47626,0.03275,1.75637
153,15400,0.98915,0.03251,1.75468,1.40483,0.03256,1.75175
154,15500,0.97955,0.03240,1.74701,1.48788,0.03246,1.74399
155,15600,1.01827,0.03219,1.74231,1.43816,0.03222,1.74579
156,15700,1.00477,0.03196,1.73916,1.46957,0.03203,1.74143
157,15800,0.99439,0.03179,1.73632,1.41669,0.03163,1.73711
158,15900,0.99552,0.03151,1.73088,1.47575,0.03146,1.73348
159,16000,1.00614,0.03141,1.72727,1.50216,0.03144,1.72511
160,16100,0.99879,0.03121,1.72337,1.44438,0.03112,1.72450
161,16200,0.98089,0.03100,1.72127,1.46947,0.03106,1.72209
162,16300,0.98901,0.03080,1.71737,1.42131,0.03074,1.71604
163,16400,0.99746,0.03060,1.71202,1.47403,0.03063,1.71181
164,16500,0.98460,0.03046,1.70670,1.44602,0.03045,1.70782
165,16600,1.01857,0.03033,1.70586,1.44212,0.03012,1.70560
166,16700,0.99648,0.03007,1.69855,1.46887,0.03018,1.69991
167,16800,1.02215,0.02990,1.69633,1.44782,0.02985,1.69797
168,16900,0.98924,0.02970,1.69022,1.47669,0.02969,1.69412
169,17000,0.97471,0.02957,1.69417,1.46572,0.02948,1.69288
170,17100,0.99140,0.02936,1.68101,1.45243,0.02938,1.68677
171,17200,0.99497,0.02912,1.68361,1.48464,0.02916,1.67977
172,17300,1.02393,0.02893,1.67810,1.47391,0.02900,1.67654
173,17400,0.97482,0.02869,1.67618,1.46799,0.02880,1.67451
174,17500,0.98670,0.02858,1.67301,1.45849,0.02858,1.67080
175,17600,1.02554,0.02846,1.66750,1.47590,0.02849,1.66355
176,17700,1.00011,0.02817,1.66034,1.46705,0.02828,1.65720
177,17800,0.99632,0.02810,1.65911,1.43847,0.02807,1.65636
178,17900,0.99408,0.02783,1.65464,1.49836,0.02790,1.66077
179,18000,1.00666,0.02781,1.65365,1.47796,0.02775,1.64595
180,18100,1.02001,0.02759,1.64975,1.37801,0.02764,1.64905
181,18200,0.99042,0.02748,1.64668,1.46299,0.02736,1.65001
182,18300,1.02167,0.02725,1.63912,1.41303,0.02717,1.64184
183,18400,1.02810,0.02706,1.63961,1.45407,0.02694,1.63623
184,18500,1.00560,0.02683,1.63418,1.42664,0.02704,1.63728
185,18600,0.99644,0.02676,1.63188,1.40313,0.02685,1.62881
186,18700,0.99187,0.02671,1.62292,1.38543,0.02657,1.61994
187,18800,1.01085,0.02651,1.62182,1.44024,0.02636,1.62428
188,18900,1.02593,0.02637,1.61733,1.43108,0.02633,1.61365
189,19000,0.98422,0.02619,1.61802,1.38091,0.02614,1.61209
190,19100,1.02770,0.02612,1.60804,1.44578,0.02604,1.61209
191,19200,0.99807,0.02599,1.60618,1.43343,0.02583,1.60600
192,19300,0.96959,0.02576,1.60411,1.49552,0.02580,1.60034
193,19400,0.99183,0.02563,1.59865,1.40762,0.02560,1.59942
194,19500,1.01096,0.02547,1.60002,1.42668,0.02559,1.58913
195,19600,0.97239,0.02533,1.59243,1.43694,0.02539,1.59519
196,19700,0.99226,0.02529,1.58580,1.39436,0.02531,1.58684
197,19800,1.00527,0.02501,1.58367,1.45673,0.02522,1.58401
198,19900,1.00246,0.02499,1.58116,1.43105,0.02511,1.57696
199,20000,0.99677,0.02482,1.57778,1.43239,0.02489,1.57726
200,20100,1.00181,0.02482,1.57348,1.42817,0.02471,1.57945
201,20200,0.99889,0.02466,1.57462,1.45179,0.02475,1.57190
202,20300,0.97874,0.02459,1.56844,1.41134,0.02448,1.56545
203,20400,0.98565,0.02450,1.56695,1.39290,0.02446,1.56109
204,20500,1.00278,0.02428,1.56992,1.42825,0.02443,1.56206
205,20600,1.00143,0.02423,1.55522,1.46515,0.02421,1.55826
206,20700,1.00529,0.02419,1.55240,1.38596,0.02424,1.55390
207,20800,1.02122,0.02409,1.55078,1.39287,0.02410,1.55390
208,20900,0.99978,0.02403,1.54612,1.43312,0.02404,1.54481
209,21000,1.01358,0.02396,1.54133,1.39256,0.02397,1.54782
210,21100,1.00822,0.02378,1.54255,1.41761,0.02377,1.54242
211,21200,1.04240,0.02375,1.53885,1.44029,0.02378,1.53948
212,21300,1.02093,0.02377,1.54363,1.35722,0.02361,1.53649
213,21400,0.98042,0.02339,1.54110,1.42066,0.02355,1.53581
214,21500,1.01486,0.02346,1.53370,1.36051,0.02357,1.53074
215,21600,0.99232,0.02342,1.52715,1.43004,0.02359,1.52502
216,21700,1.01052,0.02335,1.52569,1.37512,0.02347,1.52740
217,21800,0.99944,0.02343,1.51753,1.46847,0.02343,1.51863
218,21900,1.00599,0.02328,1.51850,1.40589,0.02329,1.50608
219,22000,1.00275,0.02310,1.51238,1.37722,0.02319,1.52033
220,22100,0.98296,0.02324,1.51909,1.44890,0.02323,1.51071
221,22200,0.98338,0.02314,1.50922,1.44094,0.02324,1.50815
222,22300,1.02399,0.02311,1.50527,1.46336,0.02313,1.50987
223,22400,1.01722,0.02311,1.50871,1.39804,0.02306,1.50609
224,22500,0.99753,0.02302,1.50749,1.39195,0.02302,1.50332
225,22600,0.98556,0.02293,1.49989,1.42062,0.02305,1.49696
226,22700,1.00323,0.02305,1.49343,1.45210,0.02301,1.49960
227,22800,0.95995,0.02298,1.49093,1.35303,0.02297,1.49097
228,22900,0.97654,0.02296,1.49695,1.38529,0.02299,1.48526
229,23000,0.99234,0.02301,1.48915,1.43711,0.02301,1.48409
230,23100,1.00121,0.02291,1.49090,1.41922,0.02294,1.47969
231,23200,0.99342,0.02296,1.48064,1.38263,0.02294,1.47941
232,23300,0.98480,0.02283,1.47848,1.37536,0.02299,1.47638
233,23400,1.01756,0.02292,1.47923,1.43647,0.02294,1.47972
234,23500,1.02331,0.02295,1.47308,1.42191,0.02311,1.47133
235,23600,0.98336,0.02300,1.46352,1.39346,0.02281,1.47574
236,23700,1.00750,0.02286,1.46986,1.42709,0.02299,1.46413
237,23800,0.98695,0.02308,1.46268,1.38292,0.02294,1.46466
238,23900,1.03381,0.02313,1.46420,1.43470,0.02309,1.46116
239,24000,0.98774,0.02294,1.45915,1.40532,0.02325,1.46512
240,24100,1.00561,0.02309,1.45304,1.39511,0.02309,1.46993
241,24200,0.98685,0.02314,1.45559,1.42172,0.02318,1.45494
242,24300,0.98047,0.02326,1.45222,1.40291,0.02308,1.45456
243,24400,0.97810,0.02323,1.45800,1.41864,0.02320,1.44716
244,24500,1.00548,0.02327,1.44336,1.41749,0.02352,1.44704
245,24600,0.98020,0.02325,1.44403,1.33131,0.02320,1.43578
246,24700,0.98484,0.02358,1.44553,1.43981,0.02328,1.44617
247,24800,0.96642,0.02339,1.43344,1.38588,0.02339,1.43514
248,24900,0.97901,0.02344,1.43766,1.42882,0.02338,1.44148
