iteration,episode,1_iql_loss,2_iql_loss,3_iql_loss
94,9500,0.91141,1.02739,0.95500
95,9600,0.85725,0.96741,0.94338
96,9700,1.04131,0.98798,0.95681
97,9800,0.84198,0.93645,0.92840
98,9900,0.87325,0.93423,1.00542
99,10000,0.93524,1.00279,0.96382
100,10100,0.94891,0.98378,0.97363
101,10200,0.90059,0.90775,1.00279
102,10300,1.01123,0.92419,0.92511
103,10400,0.92698,0.98391,1.07180
104,10500,0.96872,1.00921,1.00707
105,10600,0.94603,1.04820,0.91836
106,10700,0.88671,0.94182,0.92089
107,10800,0.96229,0.88808,0.96089
108,10900,0.82861,1.00796,0.94864
109,11000,0.94724,0.92759,1.00838
110,11100,0.94310,0.97257,0.91759
111,11200,0.98779,0.99337,0.98946
112,11300,0.82768,1.04673,1.00823
113,11400,0.91884,0.93875,0.91614
114,11500,0.91490,0.91887,1.00541
115,11600,0.97837,0.97302,1.02366
116,11700,0.89440,0.96022,0.94090
117,11800,0.96057,0.87713,0.97049
118,11900,1.00304,0.96629,0.96667
119,12000,0.89120,0.94523,1.01834
120,12100,1.03975,0.99138,0.90569
121,12200,1.01236,0.97893,0.92108
122,12300,1.02328,1.01270,1.02340
123,12400,0.91652,1.00011,1.02835
124,12500,0.99984,0.95741,0.99113
125,12600,0.91586,0.94043,0.87004
126,12700,1.02365,0.89834,0.98304
127,12800,0.94789,1.00731,0.95406
128,12900,1.06129,0.95439,1.01537
129,13000,1.04326,0.96610,0.98109
130,13100,0.87626,0.99607,1.04451
131,13200,0.98710,1.01145,0.97399
132,13300,0.93173,0.95527,0.98698
133,13400,1.07457,1.06093,1.03027
134,13500,0.96578,0.96754,1.02193
135,13600,0.93787,1.02570,1.05684
136,13700,0.98843,0.93682,1.01578
137,13800,0.94651,0.93054,0.95166
138,13900,0.91854,1.01049,0.97409
139,14000,0.92575,0.90530,0.95254
140,14100,0.96227,0.91551,0.93761
141,14200,0.92512,0.95871,1.00414
142,14300,0.97510,0.95594,0.89412
143,14400,0.91116,0.95847,0.95420
144,14500,0.96775,0.99309,0.95604
145,14600,0.87447,1.01062,0.91282
146,14700,1.00638,1.03241,0.90380
147,14800,0.93559,1.02977,0.93793
148,14900,0.84526,1.04552,0.88691
149,15000,0.97911,0.98327,0.97885
150,15100,0.88779,1.01593,0.94090
151,15200,0.94972,0.90078,1.00004
152,15300,0.88501,0.92945,0.95581
153,15400,0.98342,0.95651,0.92321
154,15500,0.96427,0.95723,1.06556
155,15600,0.93103,1.01675,0.94484
156,15700,0.88766,0.99941,1.00967
157,15800,0.99462,0.92270,0.93517
158,15900,1.01121,0.98864,0.98447
159,16000,0.93190,0.95631,0.97000
160,16100,1.07025,0.93215,0.97511
161,16200,0.99873,0.95577,1.00271
162,16300,0.91998,0.99079,0.87589
163,16400,1.06285,1.05331,0.96354
164,16500,0.86586,0.96404,0.97853
165,16600,1.03564,1.00829,0.97466
166,16700,0.99545,0.95809,0.98246
167,16800,0.99702,1.07555,0.87094
168,16900,0.94765,0.93330,0.98412
169,17000,0.90322,1.00132,0.97774
170,17100,0.96366,0.90068,0.96370
171,17200,0.89922,0.92802,1.02896
172,17300,0.99320,0.99921,0.99666
173,17400,1.01143,0.93493,0.92415
174,17500,0.98071,0.97585,1.00717
175,17600,0.89512,0.97063,1.01561
176,17700,1.04382,0.97998,0.93895
177,17800,0.95769,0.95281,0.98529
178,17900,0.93465,1.03968,0.93651
179,18000,0.96749,1.03432,0.93655
180,18100,1.02058,0.97808,1.02276
181,18200,0.93886,1.00506,0.91715
182,18300,0.99426,0.93153,0.99122
183,18400,0.92318,0.94992,1.00036
184,18500,1.09512,0.98395,1.00627
185,18600,0.88855,0.92066,1.08468
186,18700,0.90048,1.00567,0.92702
187,18800,0.91834,0.91444,1.03637
188,18900,0.94876,0.90106,0.94316
189,19000,1.02461,1.01477,0.97177
190,19100,0.94402,0.96448,1.07901
191,19200,0.96694,0.97349,0.97153
192,19300,0.90994,0.99781,0.95858
193,19400,0.96823,1.01002,0.88547
194,19500,1.08993,1.02315,0.91770
195,19600,0.90702,1.11592,0.96476
196,19700,1.00157,0.93414,0.98593
197,19800,0.96246,0.91849,1.05224
198,19900,0.94441,1.00098,0.95861
199,20000,0.91832,0.91329,1.07835
200,20100,1.05341,0.89164,0.96653
201,20200,0.87949,1.03667,1.03842
202,20300,0.94235,0.90193,1.05318
203,20400,1.00653,0.89372,0.93892
204,20500,0.99719,0.98468,1.01949
205,20600,1.00460,1.01389,0.94469
206,20700,1.05630,0.96810,1.01899
207,20800,1.05265,1.06635,1.02507
208,20900,1.02384,1.00701,1.02529
209,21000,0.97479,0.98682,0.87993
210,21100,0.91609,1.03506,0.85367
211,21200,1.04140,0.97683,1.11838
212,21300,0.97928,0.96985,0.99878
213,21400,0.89396,0.90749,1.01469
214,21500,1.00596,1.02863,1.04190
215,21600,1.11823,0.95965,1.00230
216,21700,1.07431,0.93603,1.02876
217,21800,1.03825,0.90767,1.06066
218,21900,0.83662,1.00794,0.96188
219,22000,1.01957,1.01131,0.98164
220,22100,0.88057,0.95252,0.93267
221,22200,1.00237,1.00407,1.12972
222,22300,1.01448,0.97594,0.98955
223,22400,0.93402,1.05639,0.88074
224,22500,0.92925,1.02259,0.97696
225,22600,0.98085,1.09722,1.01702
226,22700,0.96099,0.98118,0.98929
227,22800,0.92002,0.97180,0.99164
228,22900,0.82579,0.96682,0.98659
229,23000,1.10366,0.94026,0.94849
230,23100,0.92850,0.93915,0.99542
231,23200,0.91690,0.97789,1.15283
232,23300,1.01973,0.88832,0.96944
233,23400,0.92908,1.01154,1.07836
234,23500,0.99673,0.93243,0.98467
235,23600,0.99413,0.87686,0.96449
236,23700,0.94959,0.93520,0.98788
237,23800,0.97457,0.93319,0.95941
238,23900,0.98569,0.93393,0.92127
239,24000,0.90346,1.06348,1.01268
240,24100,0.88021,0.98337,1.13463
241,24200,0.99361,1.00048,0.99231
242,24300,0.91181,0.92966,1.01032
243,24400,0.88869,0.95398,0.95567
244,24500,0.92443,0.97628,0.95023
245,24600,0.91925,0.93977,1.06285
246,24700,0.90700,0.95613,0.94924
247,24800,0.95125,0.94871,0.96700
248,24900,0.94603,0.99598,0.99364
