iteration,episode,1_iql_loss,1_icm_forward_loss,1_icm_inverse_loss,2_iql_loss,2_icm_forward_loss,2_icm_inverse_loss
31,3200,1.00761,0.35059,1.09869,0.94445,0.46430,1.60414
32,3300,0.97305,0.34720,1.09872,1.05181,0.46099,1.60345
33,3400,1.01573,0.34329,1.09911,1.07819,0.45542,1.60250
34,3500,0.92863,0.34007,1.09890,1.04109,0.45100,1.60225
35,3600,1.00736,0.33704,1.09845,1.00195,0.44643,1.60246
36,3700,1.05220,0.33366,1.09861,1.03418,0.44277,1.60164
37,3800,1.02920,0.33007,1.09850,1.12611,0.43794,1.60169
38,3900,1.03294,0.32691,1.09859,1.09666,0.43339,1.60145
39,4000,0.95696,0.32361,1.09873,0.97115,0.42803,1.60093
40,4100,1.09017,0.32032,1.09841,1.09466,0.42321,1.60146
41,4200,0.92668,0.31700,1.09873,0.97590,0.41896,1.60026
42,4300,0.99621,0.31391,1.09844,0.98672,0.41449,1.60043
43,4400,0.92928,0.31035,1.09915,1.07757,0.40925,1.59933
44,4500,1.00036,0.30727,1.09874,1.06913,0.40443,1.59918
45,4600,1.00100,0.30444,1.09860,1.13756,0.40099,1.59976
46,4700,0.96074,0.30132,1.09859,1.16640,0.39529,1.59921
47,4800,1.04784,0.29838,1.09876,0.98485,0.39108,1.59900
48,4900,1.02858,0.29506,1.09871,1.15223,0.38712,1.59966
49,5000,1.03136,0.29237,1.09852,1.06969,0.38253,1.59861
50,5100,0.98992,0.28973,1.09818,1.01422,0.37890,1.59895
51,5200,0.93086,0.28635,1.09863,1.01993,0.37418,1.59872
52,5300,1.14218,0.28320,1.09875,0.95948,0.37017,1.59889
53,5400,1.15795,0.28073,1.09834,1.04159,0.36567,1.59919
54,5500,1.08423,0.27771,1.09847,1.01872,0.36158,1.59853
55,5600,0.94887,0.27473,1.09845,1.11134,0.35676,1.59883
56,5700,0.96130,0.27199,1.09848,0.97374,0.35254,1.59817
57,5800,1.08417,0.26917,1.09849,1.01712,0.34880,1.59882
58,5900,1.12034,0.26641,1.09823,0.99537,0.34474,1.59888
59,6000,0.95017,0.26329,1.09849,1.07330,0.34123,1.59923
60,6100,0.99468,0.26074,1.09837,1.04651,0.33686,1.59908
61,6200,1.04095,0.25820,1.09815,1.04565,0.33306,1.60029
62,6300,0.94632,0.25525,1.09847,1.06660,0.32948,1.59957
63,6400,0.88316,0.25262,1.09827,1.17523,0.32548,1.60047
64,6500,1.00929,0.25004,1.09835,1.02757,0.32177,1.59997
65,6600,1.01688,0.24747,1.09814,1.09524,0.31819,1.59884
66,6700,0.96076,0.24479,1.09818,1.13216,0.31441,1.59875
67,6800,0.91353,0.24199,1.09823,1.08715,0.31098,1.59949
68,6900,0.95367,0.23930,1.09815,1.08251,0.30743,1.59907
69,7000,0.97227,0.23659,1.09853,1.00058,0.30425,1.59879
70,7100,0.88574,0.23410,1.09793,1.13026,0.30082,1.60028
71,7200,1.03784,0.23164,1.09816,1.06240,0.29696,1.59963
72,7300,1.04058,0.22913,1.09824,1.07197,0.29428,1.59836
73,7400,0.92224,0.22670,1.09805,1.11809,0.29053,1.59951
74,7500,1.08478,0.22407,1.09833,1.00229,0.28661,1.59999
75,7600,0.91566,0.22165,1.09828,0.98836,0.28292,1.59976
76,7700,1.02788,0.21915,1.09832,1.14626,0.28038,1.59972
77,7800,0.99511,0.21675,1.09824,1.01351,0.27671,1.59941
78,7900,1.05488,0.21416,1.09843,1.04058,0.27384,1.59897
79,8000,0.97076,0.21212,1.09799,0.97458,0.26961,1.60034
80,8100,1.15622,0.20933,1.09851,1.12440,0.26693,1.60067
81,8200,1.00963,0.20700,1.09844,1.09131,0.26398,1.60055
82,8300,1.02863,0.20486,1.09818,1.12149,0.26111,1.60089
83,8400,0.99014,0.20223,1.09859,1.01209,0.25778,1.60060
84,8500,1.10613,0.20033,1.09835,0.96081,0.25423,1.60046
85,8600,1.08144,0.19807,1.09831,1.02154,0.25156,1.60084
86,8700,1.15850,0.19586,1.09823,1.02823,0.24951,1.60084
87,8800,0.99030,0.19336,1.09860,1.06718,0.24600,1.60091
88,8900,0.99097,0.19111,1.09854,0.93039,0.24254,1.60054
89,9000,0.97656,0.18920,1.09808,1.08608,0.24056,1.59964
90,9100,0.99092,0.18694,1.09807,0.95215,0.23765,1.60062
91,9200,1.00778,0.18459,1.09821,1.07234,0.23474,1.60030
92,9300,1.12091,0.18267,1.09817,1.15301,0.23224,1.59971
93,9400,1.04907,0.18046,1.09785,0.94505,0.22961,1.60051
94,9500,1.01089,0.17836,1.09787,1.07181,0.22679,1.60012
95,9600,0.99322,0.17628,1.09794,1.01989,0.22366,1.60007
96,9700,1.01505,0.17421,1.09803,1.06224,0.22096,1.60046
97,9800,0.98315,0.17212,1.09792,1.08873,0.21842,1.60110
98,9900,1.07055,0.17012,1.09795,1.09185,0.21598,1.59997
99,10000,0.95695,0.16829,1.09780,1.05788,0.21356,1.60044
100,10100,1.01989,0.16625,1.09764,1.07742,0.21092,1.60079
101,10200,0.92304,0.16429,1.09765,0.98011,0.20813,1.59985
102,10300,1.06729,0.16248,1.09760,0.98469,0.20555,1.59963
103,10400,0.92661,0.16048,1.09762,1.03976,0.20332,1.60040
104,10500,0.95529,0.15853,1.09765,1.04695,0.20096,1.60105
105,10600,1.04213,0.15662,1.09753,0.97901,0.19888,1.60043
106,10700,1.19654,0.15458,1.09760,1.02921,0.19692,1.59901
107,10800,1.01909,0.15291,1.09766,0.97095,0.19396,1.60061
108,10900,0.97039,0.15080,1.09768,1.14829,0.19190,1.59989
109,11000,0.87727,0.14930,1.09740,0.97644,0.18919,1.60006
110,11100,0.99379,0.14722,1.09758,0.92408,0.18733,1.59975
111,11200,0.95631,0.14557,1.09737,1.05643,0.18497,1.60020
112,11300,1.09318,0.14378,1.09756,0.96503,0.18250,1.60022
113,11400,1.06573,0.14184,1.09764,0.96243,0.18062,1.60005
114,11500,1.06844,0.14017,1.09756,0.94049,0.17796,1.60060
115,11600,1.05180,0.13849,1.09749,0.97772,0.17605,1.60022
116,11700,0.97358,0.13676,1.09758,0.93183,0.17327,1.60077
117,11800,0.98983,0.13506,1.09738,1.03810,0.17141,1.59897
118,11900,1.07677,0.13337,1.09746,1.17391,0.16956,1.60117
119,12000,1.00970,0.13168,1.09727,1.00925,0.16737,1.60027
120,12100,0.93853,0.13003,1.09760,0.94794,0.16526,1.59985
121,12200,1.08285,0.12846,1.09729,0.89553,0.16284,1.60123
122,12300,1.04997,0.12677,1.09730,0.95248,0.16161,1.59969
123,12400,1.08637,0.12518,1.09725,0.97299,0.15939,1.60034
124,12500,0.99902,0.12350,1.09719,0.99808,0.15754,1.59980
125,12600,0.99115,0.12205,1.09719,1.08965,0.15550,1.60001
126,12700,0.95105,0.12018,1.09731,0.90924,0.15337,1.60032
127,12800,0.92471,0.11859,1.09697,0.93374,0.15200,1.60034
128,12900,1.04414,0.11699,1.09713,1.00286,0.14978,1.60062
129,13000,0.97224,0.11530,1.09723,1.06493,0.14834,1.60010
130,13100,1.12135,0.11379,1.09701,0.81005,0.14626,1.59944
131,13200,1.07783,0.11213,1.09711,1.03302,0.14446,1.59963
132,13300,0.98436,0.11064,1.09695,0.99278,0.14270,1.60026
133,13400,0.98301,0.10910,1.09701,0.91387,0.14092,1.59995
134,13500,0.91688,0.10774,1.09670,0.97417,0.13891,1.60040
135,13600,0.99744,0.10604,1.09682,1.07453,0.13754,1.59956
136,13700,0.99472,0.10461,1.09672,0.95014,0.13564,1.60016
137,13800,0.91874,0.10314,1.09677,0.91228,0.13373,1.60060
138,13900,1.00006,0.10160,1.09651,0.96853,0.13214,1.60067
139,14000,0.94994,0.10022,1.09653,1.12576,0.13097,1.59966
140,14100,0.96775,0.09877,1.09666,0.96584,0.12918,1.59941
141,14200,1.01053,0.09739,1.09661,0.91022,0.12736,1.59930
142,14300,1.09944,0.09595,1.09637,0.82974,0.12628,1.59967
143,14400,1.01243,0.09437,1.09704,0.95900,0.12433,1.59898
144,14500,0.82544,0.09321,1.09649,1.16620,0.12250,1.59922
145,14600,1.11219,0.09183,1.09655,1.03761,0.12078,1.59992
146,14700,0.97133,0.09047,1.09648,0.97246,0.12009,1.59986
147,14800,0.84326,0.08909,1.09675,1.00397,0.11876,1.59983
148,14900,1.00407,0.08788,1.09656,0.97365,0.11710,1.59908
149,15000,1.02980,0.08660,1.09632,1.02388,0.11563,1.59871
150,15100,1.06079,0.08524,1.09662,0.97480,0.11418,1.59932
151,15200,0.99720,0.08406,1.09656,0.99514,0.11243,1.59804
152,15300,1.13276,0.08257,1.09724,1.05020,0.11134,1.59787
153,15400,1.00365,0.08152,1.09621,0.96430,0.10995,1.59862
154,15500,1.08016,0.08030,1.09674,1.01890,0.10860,1.59837
155,15600,0.79724,0.07914,1.09618,1.00944,0.10733,1.59867
156,15700,1.08916,0.07789,1.09658,0.84336,0.10573,1.60006
157,15800,1.04883,0.07673,1.09652,0.96731,0.10443,1.59923
158,15900,1.07402,0.07563,1.09642,0.93137,0.10339,1.59819
159,16000,1.04317,0.07443,1.09611,1.00800,0.10224,1.59725
160,16100,1.14884,0.07330,1.09593,0.88603,0.10068,1.59872
161,16200,1.06469,0.07216,1.09592,0.99829,0.09987,1.59768
162,16300,1.07034,0.07090,1.09639,0.93359,0.09868,1.59804
163,16400,1.03359,0.06991,1.09590,0.90305,0.09746,1.59686
164,16500,0.94091,0.06862,1.09631,0.91991,0.09612,1.59867
165,16600,1.05370,0.06754,1.09608,0.95908,0.09549,1.59856
166,16700,0.96034,0.06656,1.09583,1.23645,0.09458,1.59805
167,16800,1.11626,0.06543,1.09592,1.08998,0.09326,1.59763
168,16900,0.89433,0.06433,1.09599,0.95739,0.09240,1.59614
169,17000,0.94839,0.06338,1.09555,0.90888,0.09117,1.59731
170,17100,1.04595,0.06227,1.09573,0.91013,0.09048,1.59726
171,17200,1.05009,0.06133,1.09564,1.02987,0.08951,1.59700
172,17300,1.08956,0.06026,1.09616,0.92890,0.08879,1.59640
173,17400,0.95819,0.05930,1.09598,0.93261,0.08760,1.59646
174,17500,1.13872,0.05832,1.09558,0.89897,0.08658,1.59637
175,17600,0.90649,0.05732,1.09551,0.92846,0.08591,1.59656
176,17700,1.06816,0.05640,1.09541,0.83272,0.08489,1.59661
177,17800,1.15445,0.05553,1.09553,0.92744,0.08407,1.59602
178,17900,0.94723,0.05458,1.09523,1.03797,0.08338,1.59578
179,18000,1.07997,0.05353,1.09563,0.89795,0.08250,1.59582
180,18100,1.14235,0.05268,1.09535,0.96931,0.08159,1.59625
181,18200,0.90727,0.05191,1.09534,0.96415,0.08087,1.59567
182,18300,0.95649,0.05099,1.09542,0.91075,0.08026,1.59713
183,18400,0.98307,0.05012,1.09493,0.93038,0.07948,1.59637
184,18500,1.10418,0.04921,1.09599,1.01429,0.07884,1.59656
185,18600,1.12478,0.04843,1.09471,1.07949,0.07792,1.59582
186,18700,1.01515,0.04767,1.09473,0.96513,0.07754,1.59525
187,18800,1.09670,0.04681,1.09485,0.95361,0.07657,1.59581
188,18900,0.94684,0.04608,1.09469,0.96355,0.07626,1.59544
189,19000,1.07720,0.04530,1.09485,0.99789,0.07548,1.59462
190,19100,1.03228,0.04449,1.09466,1.07361,0.07503,1.59460
191,19200,1.16134,0.04383,1.09490,0.98075,0.07442,1.59561
192,19300,1.00552,0.04316,1.09539,1.02483,0.07363,1.59517
193,19400,0.90997,0.04254,1.09403,0.87476,0.07304,1.59542
194,19500,0.99545,0.04186,1.09421,0.88179,0.07220,1.59494
195,19600,0.98868,0.04100,1.09445,0.99081,0.07186,1.59522
196,19700,1.04355,0.04046,1.09462,0.86474,0.07113,1.59506
197,19800,1.02560,0.03970,1.09448,0.94580,0.07045,1.59463
198,19900,0.97219,0.03910,1.09491,0.95647,0.06991,1.59402
199,20000,1.01592,0.03846,1.09488,1.01555,0.06959,1.59376
200,20100,1.05340,0.03783,1.09438,1.12096,0.06921,1.59353
201,20200,1.01413,0.03718,1.09476,0.82242,0.06819,1.59408
202,20300,1.05083,0.03665,1.09463,0.90085,0.06836,1.59301
203,20400,0.85465,0.03608,1.09420,0.89422,0.06771,1.59486
204,20500,0.96792,0.03548,1.09456,1.00395,0.06690,1.59346
205,20600,0.88041,0.03489,1.09501,0.93229,0.06651,1.59356
206,20700,1.00892,0.03429,1.09502,0.95309,0.06588,1.59432
207,20800,1.07541,0.03391,1.09359,0.99920,0.06537,1.59446
208,20900,0.90815,0.03325,1.09470,1.00995,0.06497,1.59384
209,21000,1.00505,0.03282,1.09388,1.02382,0.06477,1.59408
210,21100,1.00502,0.03221,1.09374,0.94624,0.06413,1.59351
211,21200,1.09797,0.03175,1.09340,0.96172,0.06348,1.59395
212,21300,0.97284,0.03126,1.09347,0.92979,0.06321,1.59153
213,21400,1.13105,0.03073,1.09437,0.96324,0.06274,1.59215
214,21500,1.16481,0.03035,1.09360,0.92166,0.06224,1.59266
215,21600,0.97532,0.02986,1.09370,1.03230,0.06186,1.59377
216,21700,0.99313,0.02945,1.09364,1.15357,0.06172,1.59311
217,21800,1.01725,0.02894,1.09454,1.01639,0.06109,1.59222
218,21900,1.01931,0.02848,1.09374,0.98242,0.06086,1.59194
219,22000,1.01684,0.02808,1.09322,0.88930,0.06024,1.59231
220,22100,1.00913,0.02761,1.09366,1.00026,0.05995,1.59197
221,22200,1.05037,0.02727,1.09360,0.98714,0.05965,1.59167
222,22300,0.94420,0.02687,1.09350,1.03797,0.05907,1.59237
223,22400,1.07086,0.02648,1.09295,1.05998,0.05912,1.59248
224,22500,1.01592,0.02606,1.09352,1.09327,0.05869,1.59220
225,22600,0.98156,0.02570,1.09334,0.92567,0.05796,1.59215
226,22700,1.10772,0.02531,1.09271,0.97665,0.05781,1.59250
227,22800,1.03362,0.02500,1.09298,0.95666,0.05752,1.59161
228,22900,0.87683,0.02457,1.09367,0.93185,0.05706,1.59067
229,23000,0.90890,0.02421,1.09318,1.03318,0.05687,1.59088
230,23100,1.03023,0.02393,1.09279,0.95986,0.05600,1.59044
231,23200,0.92498,0.02352,1.09347,1.11440,0.05617,1.59295
232,23300,1.00965,0.02335,1.09228,1.09622,0.05559,1.59093
233,23400,0.94188,0.02291,1.09299,0.89788,0.05516,1.59110
234,23500,0.94674,0.02256,1.09319,0.88070,0.05497,1.59131
235,23600,0.96819,0.02230,1.09282,1.04481,0.05462,1.58978
236,23700,1.00547,0.02194,1.09290,0.94399,0.05435,1.59032
237,23800,1.01526,0.02173,1.09201,0.97410,0.05381,1.59028
238,23900,1.00990,0.02132,1.09318,0.92527,0.05372,1.59048
239,24000,0.96751,0.02109,1.09225,0.92364,0.05340,1.59020
240,24100,1.02003,0.02079,1.09224,0.91429,0.05305,1.58991
241,24200,1.06095,0.02048,1.09274,0.86200,0.05278,1.58997
242,24300,0.91336,0.02019,1.09222,0.84188,0.05252,1.58904
243,24400,1.15761,0.01999,1.09099,0.91594,0.05241,1.59074
244,24500,1.07668,0.01963,1.09209,0.94023,0.05190,1.58999
245,24600,0.93909,0.01942,1.09194,1.01987,0.05184,1.58956
246,24700,0.97459,0.01912,1.09179,1.02565,0.05169,1.58948
247,24800,1.03177,0.01889,1.09202,0.91696,0.05106,1.58956
248,24900,1.01074,0.01860,1.09151,1.04566,0.05086,1.58809
