iteration,episode,1_maddpg_actor_loss,1_maddpg_critic_loss,1_icm_forward_loss,1_icm_inverse_loss,2_maddpg_actor_loss,2_maddpg_critic_loss,2_icm_forward_loss,2_icm_inverse_loss,3_maddpg_actor_loss,3_maddpg_critic_loss,3_icm_forward_loss,3_icm_inverse_loss
111,11200,-11.80878,3.01627,0.16390,1.60801,-12.06155,3.36764,0.16641,1.59518,-11.89668,3.62786,0.16415,1.54718
112,11300,-11.73243,2.91775,0.16176,1.60770,-12.01540,3.38183,0.16426,1.59560,-11.73358,3.32575,0.16212,1.54751
113,11400,-11.67138,2.78445,0.15967,1.60713,-11.90483,3.25019,0.16219,1.59591,-11.67451,3.59408,0.16049,1.54680
114,11500,-11.51048,3.07032,0.15766,1.60735,-11.80586,3.26637,0.16015,1.59521,-11.62798,3.19839,0.15860,1.54689
115,11600,-11.41458,2.71946,0.15575,1.60668,-11.70356,3.14583,0.15796,1.59613,-11.49653,3.35122,0.15656,1.54502
116,11700,-11.37944,2.92141,0.15368,1.60677,-11.65606,3.33454,0.15583,1.59667,-11.52138,3.39955,0.15466,1.54546
117,11800,-11.33117,2.75818,0.15183,1.60556,-11.62266,3.43037,0.15375,1.59531,-11.35574,3.41938,0.15300,1.54520
118,11900,-11.16879,2.63909,0.14973,1.60568,-11.58941,3.50104,0.15170,1.59581,-11.28767,3.11890,0.15114,1.54537
119,12000,-11.20778,2.66528,0.14773,1.60479,-11.33347,3.49638,0.14961,1.59579,-11.27187,3.24977,0.14894,1.54378
120,12100,-11.09830,2.59659,0.14594,1.60545,-11.24298,3.54862,0.14761,1.59682,-11.13503,3.36876,0.14714,1.54305
121,12200,-10.92851,2.69582,0.14393,1.60473,-11.12911,3.42082,0.14560,1.59592,-11.02278,3.14229,0.14554,1.54341
122,12300,-10.89136,2.60436,0.14205,1.60466,-11.10116,3.36851,0.14347,1.59616,-10.96532,3.03786,0.14343,1.54224
123,12400,-10.84792,2.49909,0.14012,1.60408,-11.07433,3.46189,0.14148,1.59444,-10.96497,3.22523,0.14177,1.54231
124,12500,-10.70696,2.49541,0.13832,1.60395,-11.04527,3.22153,0.13959,1.59592,-10.88054,3.15097,0.13988,1.54148
125,12600,-10.80662,2.47316,0.13650,1.60351,-11.00424,3.56647,0.13765,1.59704,-10.64631,3.15663,0.13780,1.53899
126,12700,-10.57574,2.50085,0.13473,1.60342,-10.75683,3.30770,0.13549,1.59542,-10.58548,3.20807,0.13592,1.54014
127,12800,-10.64853,2.28843,0.13282,1.60332,-10.68599,3.31797,0.13362,1.59570,-10.53552,3.19453,0.13414,1.53850
128,12900,-10.47716,2.42593,0.13102,1.60268,-10.61659,3.06254,0.13161,1.59574,-10.42011,3.05252,0.13247,1.53952
129,13000,-10.34381,2.47593,0.12923,1.60209,-10.55596,3.28543,0.12962,1.59554,-10.39000,3.24164,0.13074,1.54033
130,13100,-10.45510,2.61596,0.12742,1.60206,-10.35334,3.27930,0.12751,1.59630,-10.27685,3.22207,0.12885,1.53895
131,13200,-10.23453,2.47197,0.12569,1.60184,-10.37366,3.21384,0.12574,1.59601,-10.22215,3.17121,0.12712,1.53828
132,13300,-10.11450,2.48899,0.12396,1.60148,-10.21728,3.39634,0.12366,1.59696,-10.00491,3.20781,0.12551,1.53881
133,13400,-10.02882,2.35449,0.12223,1.60104,-10.13261,3.44522,0.12186,1.59643,-9.98811,3.19874,0.12341,1.53693
134,13500,-9.96769,2.44175,0.12049,1.60068,-10.03886,3.22053,0.11986,1.59645,-9.88158,3.00899,0.12172,1.53748
135,13600,-9.98493,2.37801,0.11878,1.60022,-9.96395,3.19250,0.11806,1.59559,-9.73992,3.01931,0.12020,1.53697
136,13700,-9.78008,2.32653,0.11718,1.59980,-9.85922,3.33080,0.11628,1.59658,-9.80668,3.36993,0.11845,1.53669
137,13800,-9.78130,2.18584,0.11555,1.59991,-9.76388,3.29741,0.11447,1.59600,-9.51071,3.47729,0.11661,1.53565
138,13900,-9.70758,2.37061,0.11392,1.59967,-9.72024,3.18816,0.11258,1.59676,-9.61541,3.32909,0.11496,1.53501
139,14000,-9.65156,2.20289,0.11225,1.59937,-9.52850,3.31994,0.11089,1.59682,-9.33465,3.12131,0.11315,1.53263
140,14100,-9.47298,2.50520,0.11066,1.59863,-9.44649,3.38238,0.10912,1.59563,-9.41128,3.24936,0.11163,1.53333
141,14200,-9.41909,2.25729,0.10902,1.59884,-9.29956,3.26275,0.10732,1.59573,-9.22331,3.10252,0.11004,1.53255
142,14300,-9.41032,2.16157,0.10745,1.59808,-9.27266,3.07037,0.10571,1.59610,-9.21039,3.17208,0.10854,1.53387
143,14400,-9.16386,2.29448,0.10589,1.59828,-9.03225,3.27885,0.10389,1.59616,-9.09075,3.40969,0.10704,1.53415
144,14500,-9.04967,2.35409,0.10432,1.59736,-9.10461,3.25902,0.10217,1.59610,-9.00238,3.13617,0.10528,1.53239
145,14600,-8.94064,2.16818,0.10283,1.59750,-9.00615,3.21963,0.10046,1.59633,-8.89109,3.18275,0.10392,1.53331
146,14700,-8.85185,2.15993,0.10137,1.59746,-9.05186,3.45397,0.09873,1.59543,-8.79136,3.20302,0.10235,1.53289
147,14800,-8.82853,2.14597,0.09981,1.59673,-8.68032,3.28758,0.09695,1.59652,-8.86247,3.10722,0.10077,1.53296
148,14900,-8.72852,2.11754,0.09838,1.59669,-8.73955,3.39404,0.09540,1.59592,-8.72844,3.16567,0.09917,1.53146
149,15000,-8.65860,2.18528,0.09682,1.59658,-8.63146,3.23766,0.09364,1.59669,-8.65547,3.22540,0.09784,1.53213
150,15100,-8.55531,2.17474,0.09541,1.59629,-8.50689,3.45297,0.09201,1.59723,-8.54408,3.23205,0.09611,1.53011
151,15200,-8.57867,2.27928,0.09394,1.59578,-8.24098,3.38635,0.09040,1.59724,-8.56444,3.06057,0.09488,1.52948
152,15300,-8.46718,2.07119,0.09246,1.59521,-8.32430,3.27074,0.08877,1.59688,-8.36928,3.32113,0.09349,1.53280
153,15400,-8.34911,2.06585,0.09115,1.59551,-8.24040,3.46285,0.08724,1.59584,-8.28574,3.55428,0.09171,1.52818
154,15500,-8.24940,1.96603,0.08965,1.59430,-8.00771,3.29639,0.08578,1.59740,-8.22450,2.95020,0.09031,1.52913
155,15600,-8.29080,2.05687,0.08834,1.59436,-8.00714,3.31593,0.08404,1.59629,-8.14650,3.04320,0.08895,1.52964
156,15700,-8.15425,2.17429,0.08689,1.59387,-8.05855,3.45875,0.08268,1.59648,-8.03877,3.03226,0.08737,1.52854
157,15800,-8.15620,2.21949,0.08568,1.59392,-7.78517,3.26734,0.08112,1.59691,-7.86453,3.17394,0.08605,1.52786
158,15900,-8.10740,2.01640,0.08420,1.59372,-7.71688,3.27958,0.07976,1.59639,-7.82219,3.03072,0.08449,1.52642
159,16000,-7.99312,1.96715,0.08297,1.59319,-7.61859,3.26634,0.07819,1.59665,-7.85562,3.00717,0.08314,1.52587
160,16100,-7.84042,1.95005,0.08156,1.59324,-7.52344,3.36318,0.07681,1.59707,-7.67303,3.10439,0.08182,1.52605
161,16200,-7.81311,1.95258,0.08031,1.59268,-7.50544,3.13244,0.07536,1.59766,-7.59099,3.06357,0.08056,1.52549
162,16300,-7.72337,1.97217,0.07903,1.59227,-7.47994,3.13262,0.07387,1.59612,-7.56256,3.00606,0.07907,1.52417
163,16400,-7.68105,1.92112,0.07782,1.59257,-7.22149,3.23368,0.07235,1.59681,-7.51373,3.13394,0.07799,1.52618
164,16500,-7.64651,1.93736,0.07643,1.59201,-7.26161,3.19514,0.07108,1.59606,-7.29665,3.06259,0.07658,1.52398
165,16600,-7.54533,1.93221,0.07528,1.59223,-7.16028,3.20933,0.06979,1.59653,-7.32832,3.16040,0.07542,1.52481
166,16700,-7.43279,1.94930,0.07402,1.59115,-7.15570,3.25658,0.06835,1.59627,-7.25116,3.24546,0.07398,1.52308
167,16800,-7.47189,2.02428,0.07284,1.59163,-6.97486,3.26615,0.06704,1.59752,-7.16259,3.21861,0.07289,1.52409
168,16900,-7.31147,1.86040,0.07159,1.59099,-6.98052,3.26356,0.06583,1.59665,-7.07816,3.00472,0.07172,1.52277
169,17000,-7.23298,1.88057,0.07036,1.59061,-6.82447,3.18576,0.06438,1.59634,-7.03675,3.08691,0.07032,1.52056
170,17100,-7.13191,1.99538,0.06918,1.58994,-6.80192,3.38692,0.06318,1.59702,-6.90406,2.93683,0.06907,1.52149
171,17200,-7.16109,1.97354,0.06805,1.59008,-6.73863,3.47445,0.06192,1.59675,-6.88077,3.21312,0.06797,1.52116
172,17300,-7.01227,1.99654,0.06693,1.58975,-6.67817,3.14790,0.06074,1.59599,-6.68554,3.09626,0.06669,1.51913
173,17400,-6.85830,1.99339,0.06582,1.58980,-6.61679,3.15497,0.05956,1.59679,-6.68296,3.13936,0.06558,1.51945
174,17500,-6.87704,1.87214,0.06471,1.58870,-6.44251,3.08876,0.05835,1.59657,-6.57437,2.99409,0.06443,1.51907
175,17600,-6.74226,1.92882,0.06359,1.58893,-6.36441,3.09900,0.05705,1.59547,-6.55249,2.97958,0.06334,1.51894
176,17700,-6.76568,1.80154,0.06249,1.58763,-6.32029,3.21828,0.05600,1.59621,-6.46650,3.02438,0.06220,1.51916
177,17800,-6.67734,1.96292,0.06133,1.58754,-6.25088,3.11661,0.05493,1.59613,-6.33406,3.09804,0.06103,1.51687
178,17900,-6.65442,1.79333,0.06025,1.58770,-6.16648,3.17052,0.05383,1.59613,-6.28705,3.04666,0.05996,1.51726
179,18000,-6.47854,1.75460,0.05916,1.58707,-6.06117,3.36548,0.05272,1.59646,-6.24083,3.04836,0.05891,1.51577
180,18100,-6.45042,1.73700,0.05803,1.58691,-5.94339,3.12649,0.05154,1.59619,-6.17647,3.07036,0.05796,1.51612
181,18200,-6.45057,1.80107,0.05697,1.58687,-5.95816,3.03006,0.05062,1.59621,-6.02110,2.90699,0.05667,1.51426
182,18300,-6.30189,1.75167,0.05599,1.58645,-5.81645,3.04360,0.04941,1.59592,-6.06696,2.95492,0.05596,1.51571
183,18400,-6.27613,1.68913,0.05495,1.58741,-5.80178,3.19404,0.04849,1.59622,-5.92801,3.06519,0.05477,1.51458
184,18500,-6.24277,1.74946,0.05392,1.58608,-5.69706,2.99476,0.04748,1.59677,-5.86363,3.11349,0.05387,1.51482
185,18600,-6.17928,1.77429,0.05292,1.58518,-5.60013,3.17191,0.04654,1.59580,-5.83683,3.16633,0.05283,1.51351
186,18700,-6.13442,1.74765,0.05196,1.58553,-5.48823,3.04776,0.04557,1.59579,-5.68047,2.99310,0.05192,1.51232
187,18800,-6.03966,1.81024,0.05098,1.58499,-5.45292,3.04717,0.04461,1.59581,-5.62550,2.95919,0.05094,1.51224
188,18900,-5.96789,1.81471,0.05001,1.58430,-5.32032,3.12679,0.04366,1.59611,-5.54104,2.94116,0.04998,1.51227
189,19000,-5.86704,1.83951,0.04909,1.58441,-5.31122,3.01851,0.04286,1.59683,-5.47760,2.97321,0.04907,1.50995
190,19100,-5.87407,1.66192,0.04819,1.58429,-5.26337,3.13360,0.04196,1.59598,-5.53394,2.99119,0.04833,1.51081
191,19200,-5.82456,1.71514,0.04727,1.58386,-5.08898,3.18880,0.04111,1.59671,-5.46431,2.91148,0.04742,1.51101
192,19300,-5.75265,1.67337,0.04643,1.58340,-4.97963,3.12332,0.04030,1.59630,-5.25958,2.77086,0.04659,1.51214
193,19400,-5.64519,1.72968,0.04549,1.58247,-5.00806,3.10144,0.03963,1.59649,-5.33185,3.03163,0.04568,1.51036
194,19500,-5.64013,1.76134,0.04467,1.58324,-4.96916,3.05037,0.03880,1.59557,-5.21596,2.89590,0.04477,1.50846
195,19600,-5.56575,1.72333,0.04383,1.58346,-4.85739,3.33787,0.03809,1.59698,-5.21530,3.03297,0.04390,1.50687
