iteration,episode,1_maddpg_actor_loss,1_maddpg_critic_loss,1_icm_forward_loss,1_icm_inverse_loss,2_maddpg_actor_loss,2_maddpg_critic_loss,2_icm_forward_loss,2_icm_inverse_loss,3_maddpg_actor_loss,3_maddpg_critic_loss,3_icm_forward_loss,3_icm_inverse_loss
92,9300,-6.66868,1.05415,0.08109,2.49089,-6.72713,0.95308,0.08112,2.48940,-6.83510,0.97186,0.08151,2.49034
93,9400,-6.57393,1.01154,0.08006,2.48487,-6.63920,1.01136,0.08052,2.48456,-6.81312,1.08790,0.08061,2.48438
94,9500,-6.63037,1.08558,0.08011,2.47935,-6.60756,0.97359,0.08052,2.47948,-6.77534,1.00649,0.08002,2.47847
95,9600,-6.48572,1.12192,0.07955,2.47318,-6.58002,0.98908,0.08021,2.47153,-6.69416,0.93110,0.07977,2.47262
96,9700,-6.43239,0.98204,0.07922,2.46874,-6.49256,0.97571,0.07966,2.46900,-6.61586,0.94813,0.07881,2.46593
97,9800,-6.38498,1.02199,0.07950,2.46484,-6.43466,1.07243,0.07885,2.46395,-6.51309,1.04027,0.07897,2.46297
98,9900,-6.33499,0.97127,0.07898,2.45624,-6.40562,1.04076,0.07894,2.45649,-6.52041,0.94315,0.07853,2.45956
99,10000,-6.24225,1.00201,0.07893,2.45307,-6.29608,1.02856,0.07887,2.44750,-6.40681,0.99488,0.07842,2.45161
100,10100,-6.18752,1.10745,0.07762,2.44810,-6.23889,0.93518,0.07938,2.44493,-6.30604,0.96156,0.07912,2.44491
101,10200,-6.13160,1.09190,0.07886,2.44088,-6.20652,0.99141,0.07821,2.44088,-6.33003,0.99548,0.07864,2.44001
102,10300,-6.09101,1.01079,0.07817,2.43676,-6.10962,1.08563,0.07832,2.43667,-6.24628,1.00245,0.07789,2.43415
103,10400,-6.02684,0.91921,0.07787,2.42744,-6.05756,1.14542,0.07819,2.42799,-6.21355,0.94589,0.07797,2.42934
104,10500,-5.97247,1.07484,0.07833,2.42047,-6.00985,1.02224,0.07840,2.42183,-6.15327,0.95337,0.07794,2.42012
105,10600,-5.91367,1.11825,0.07818,2.41589,-5.93656,0.95500,0.07746,2.41306,-6.11979,1.13081,0.07785,2.41365
106,10700,-5.87029,1.03398,0.07687,2.40971,-5.90354,0.95295,0.07812,2.40906,-6.04389,1.05439,0.07734,2.41080
107,10800,-5.85284,0.95822,0.07729,2.40084,-5.86339,0.94744,0.07761,2.40340,-5.96598,0.98139,0.07715,2.40100
108,10900,-5.77230,1.16130,0.07797,2.39611,-5.78742,1.01504,0.07738,2.39347,-5.92238,0.91124,0.07774,2.39411
109,11000,-5.76714,0.99843,0.07705,2.38731,-5.71765,0.95011,0.07755,2.38354,-5.89127,0.93753,0.07672,2.38766
110,11100,-5.77761,1.09050,0.07689,2.37935,-5.69743,0.97365,0.07803,2.38204,-5.79682,1.01852,0.07820,2.37605
111,11200,-5.72924,1.07170,0.07805,2.37198,-5.66713,0.98100,0.07715,2.37412,-5.75465,1.07126,0.07739,2.37277
112,11300,-5.58469,0.93807,0.07808,2.36611,-5.62436,0.97040,0.07753,2.36571,-5.77289,0.90230,0.07703,2.37220
113,11400,-5.60140,1.00167,0.07704,2.35892,-5.56608,0.99614,0.07642,2.36158,-5.68655,0.98558,0.07780,2.36170
114,11500,-5.52839,1.00205,0.07717,2.35102,-5.53367,1.03701,0.07706,2.35347,-5.64917,0.97004,0.07774,2.35434
115,11600,-5.55825,0.99887,0.07754,2.34152,-5.46338,1.05603,0.07685,2.34736,-5.64759,0.91895,0.07663,2.34722
116,11700,-5.45676,1.05437,0.07703,2.33817,-5.44068,0.99081,0.07713,2.34038,-5.55015,0.94635,0.07644,2.33850
117,11800,-5.41551,1.05902,0.07708,2.33186,-5.44049,1.01874,0.07680,2.33278,-5.50754,0.91719,0.07646,2.33645
118,11900,-5.41344,1.01467,0.07666,2.32474,-5.35682,1.10048,0.07626,2.32901,-5.46700,0.93910,0.07641,2.32694
119,12000,-5.35600,0.95019,0.07717,2.31965,-5.35641,1.01474,0.07591,2.32032,-5.42639,1.04873,0.07661,2.31649
120,12100,-5.27052,0.97183,0.07611,2.31197,-5.31470,0.92941,0.07565,2.31509,-5.37941,1.00811,0.07608,2.30855
121,12200,-5.29257,0.91393,0.07446,2.31214,-5.28451,1.00292,0.07616,2.31007,-5.39437,1.02983,0.07559,2.30609
122,12300,-5.30929,1.05091,0.07553,2.30702,-5.22525,0.96707,0.07556,2.29902,-5.38686,1.10913,0.07624,2.29901
123,12400,-5.23501,1.00405,0.07470,2.29719,-5.22805,1.03957,0.07533,2.29694,-5.23367,1.09273,0.07503,2.29748
124,12500,-5.22497,1.08476,0.07389,2.29087,-5.16722,0.97623,0.07432,2.29190,-5.22665,0.95475,0.07477,2.29317
125,12600,-5.10491,1.04603,0.07576,2.27863,-5.12316,1.01518,0.07457,2.27993,-5.21412,0.97675,0.07432,2.28145
126,12700,-5.13109,1.01694,0.07405,2.27704,-5.08459,1.00936,0.07423,2.27907,-5.20278,0.98131,0.07346,2.28124
127,12800,-5.07257,1.15873,0.07385,2.27888,-5.04629,1.01132,0.07316,2.27080,-5.10999,0.97704,0.07336,2.27448
128,12900,-5.05502,1.14013,0.07342,2.27094,-4.99878,0.97868,0.07263,2.27544,-5.07896,0.97744,0.07246,2.27383
129,13000,-5.11913,1.08848,0.07268,2.26572,-4.98498,1.00908,0.07352,2.26302,-5.05919,0.95045,0.07277,2.26351
130,13100,-5.01652,1.02967,0.07152,2.26192,-4.94735,1.02048,0.07117,2.26216,-5.01360,0.97470,0.07190,2.26433
131,13200,-5.00578,0.99725,0.07159,2.25551,-4.92105,0.98992,0.07144,2.25322,-4.98153,0.97606,0.07096,2.25969
132,13300,-4.98147,0.98681,0.07077,2.25044,-4.89555,0.90686,0.07062,2.24888,-4.94578,1.01318,0.07071,2.25188
133,13400,-4.86502,1.10329,0.06970,2.25657,-4.86140,1.00147,0.07074,2.24446,-4.90991,0.95762,0.06983,2.24792
134,13500,-5.03261,0.96907,0.06869,2.24331,-4.81675,0.99490,0.06930,2.24657,-4.88757,1.04211,0.06948,2.24875
135,13600,-4.81434,1.04718,0.06874,2.24259,-4.78528,0.95718,0.06918,2.24177,-4.82142,1.00510,0.06880,2.23790
136,13700,-4.79807,0.99737,0.06767,2.24432,-4.76758,1.00531,0.06820,2.23851,-4.78037,1.01280,0.06775,2.24364
137,13800,-4.83000,1.00947,0.06743,2.23211,-4.73691,0.90938,0.06649,2.23608,-4.76979,1.07670,0.06771,2.22483
138,13900,-4.77979,0.90824,0.06666,2.23374,-4.69073,1.01874,0.06744,2.22747,-4.71380,0.94192,0.06663,2.23416
139,14000,-4.74242,0.95182,0.06561,2.22598,-4.65727,1.01222,0.06532,2.23211,-4.65100,1.03825,0.06552,2.22452
140,14100,-4.75660,1.01475,0.06485,2.23050,-4.61524,0.94887,0.06562,2.22260,-4.67402,0.91667,0.06472,2.22072
141,14200,-4.64758,1.09352,0.06445,2.22080,-4.59916,1.02730,0.06474,2.22060,-4.60951,0.90428,0.06391,2.22019
142,14300,-4.62567,1.09047,0.06337,2.21586,-4.55970,0.96200,0.06373,2.21791,-4.54138,0.95096,0.06360,2.22224
143,14400,-4.68516,1.00813,0.06283,2.21389,-4.52132,0.91865,0.06264,2.22256,-4.53490,0.96445,0.06263,2.21798
144,14500,-4.61424,0.94806,0.06195,2.21302,-4.49033,0.94573,0.06194,2.21772,-4.49462,0.98112,0.06241,2.21330
145,14600,-4.60222,0.94775,0.06145,2.21349,-4.49764,0.96808,0.06109,2.21502,-4.46108,0.94507,0.06110,2.21415
146,14700,-4.52496,1.02360,0.06047,2.21073,-4.46980,0.96291,0.06041,2.21492,-4.42715,0.97813,0.05996,2.21418
147,14800,-4.49995,1.00599,0.05978,2.20298,-4.43096,0.98537,0.05982,2.20472,-4.42684,1.03612,0.05963,2.20943
148,14900,-4.47306,0.95178,0.05890,2.20505,-4.40052,0.94122,0.05905,2.20741,-4.40040,0.89192,0.05872,2.20891
149,15000,-4.38199,1.01291,0.05848,2.20539,-4.35480,0.97405,0.05850,2.21298,-4.36277,0.94230,0.05766,2.21166
