iteration,episode,1_iql_loss,1_icm_forward_loss,1_icm_inverse_loss,2_iql_loss,2_icm_forward_loss,2_icm_inverse_loss
151,15200,0.95509,0.05526,1.74361,1.01489,0.05564,1.74342
152,15300,0.82406,0.05522,1.74210,0.99465,0.05526,1.73969
153,15400,0.94363,0.05507,1.73336,0.95687,0.05470,1.73593
154,15500,1.03148,0.05477,1.73482,0.94057,0.05457,1.73249
155,15600,0.96195,0.05431,1.73080,0.90753,0.05440,1.73205
156,15700,0.99064,0.05390,1.72514,1.08396,0.05410,1.72530
157,15800,0.97046,0.05387,1.72226,0.77586,0.05362,1.72256
158,15900,0.96016,0.05342,1.72002,1.08632,0.05349,1.72070
159,16000,0.93450,0.05334,1.71228,0.89630,0.05345,1.71188
160,16100,1.00103,0.05316,1.71116,1.08939,0.05313,1.71145
161,16200,0.94517,0.05306,1.70354,1.01662,0.05309,1.70601
162,16300,1.03791,0.05263,1.70247,1.01406,0.05256,1.70575
163,16400,1.00029,0.05246,1.69819,1.03626,0.05268,1.69582
164,16500,1.07968,0.05232,1.69515,0.98080,0.05239,1.69622
165,16600,0.99592,0.05206,1.69239,0.95178,0.05214,1.68828
166,16700,1.01979,0.05168,1.68697,0.95818,0.05155,1.68898
167,16800,1.06684,0.05173,1.68603,0.90236,0.05163,1.68062
168,16900,0.94309,0.05140,1.67657,1.06915,0.05115,1.68284
169,17000,1.06621,0.05126,1.68032,1.01343,0.05119,1.67985
170,17100,0.97385,0.05109,1.67324,0.81966,0.05084,1.67688
171,17200,1.04623,0.05068,1.66959,0.95201,0.05066,1.67531
172,17300,1.15136,0.05046,1.66724,1.06323,0.05085,1.66672
173,17400,1.03933,0.05018,1.66224,1.00637,0.05047,1.66642
174,17500,0.84680,0.04983,1.66292,0.95884,0.04999,1.66298
175,17600,1.08015,0.04999,1.65523,0.95312,0.04991,1.65841
176,17700,0.85745,0.04974,1.65355,0.90472,0.04962,1.65586
177,17800,1.09107,0.04935,1.65065,0.96338,0.04938,1.65289
178,17900,0.93503,0.04899,1.64751,1.00445,0.04916,1.64812
179,18000,1.02357,0.04909,1.64172,1.08907,0.04919,1.64265
180,18100,1.02893,0.04883,1.64234,1.05152,0.04881,1.63790
181,18200,0.93639,0.04871,1.63888,1.11983,0.04848,1.63973
182,18300,1.02091,0.04858,1.63234,0.86246,0.04821,1.63754
183,18400,1.25338,0.04827,1.63055,0.92938,0.04839,1.62776
184,18500,0.90937,0.04781,1.63443,0.75476,0.04796,1.63285
185,18600,1.00421,0.04772,1.62837,0.95361,0.04772,1.62455
186,18700,0.94989,0.04762,1.62673,0.93282,0.04762,1.62227
187,18800,1.01385,0.04771,1.61952,0.87585,0.04722,1.62079
188,18900,1.01896,0.04738,1.61741,1.03001,0.04744,1.61300
189,19000,1.11367,0.04709,1.61533,0.93404,0.04705,1.61376
190,19100,1.05699,0.04677,1.61371,0.95352,0.04695,1.60597
191,19200,0.96451,0.04684,1.61170,0.99086,0.04655,1.60995
192,19300,0.88755,0.04669,1.60239,1.09115,0.04686,1.60696
193,19400,1.11676,0.04632,1.59854,0.82350,0.04622,1.60260
194,19500,0.93839,0.04615,1.59767,1.04576,0.04671,1.59537
195,19600,1.04028,0.04620,1.59706,1.01323,0.04622,1.59151
196,19700,1.08585,0.04609,1.59631,1.01315,0.04610,1.59429
197,19800,1.01122,0.04570,1.59444,0.98027,0.04585,1.59137
198,19900,1.05719,0.04581,1.59087,0.90182,0.04581,1.59230
199,20000,1.09336,0.04526,1.58794,1.13994,0.04576,1.58267
