iteration,episode,1_maddpg_actor_loss,1_maddpg_critic_loss,1_count_value,2_maddpg_actor_loss,2_maddpg_critic_loss,2_count_value
43,4400,-7.68889,3.07675,0.13831,-7.90328,2.95644,0.13697
44,4500,-7.76254,3.04304,0.13541,-8.17389,2.91010,0.13775
45,4600,-7.74972,3.14150,0.13579,-8.07233,3.10491,0.13390
46,4700,-7.97548,3.01234,0.13396,-8.27189,2.93703,0.13515
47,4800,-8.05205,3.14328,0.13212,-8.33096,2.87703,0.13280
48,4900,-8.14224,3.12348,0.13195,-8.50937,3.06102,0.13214
49,5000,-8.17670,3.11956,0.13200,-8.59325,2.90363,0.13069
50,5100,-8.20082,3.03991,0.12937,-8.61413,2.99445,0.13062
51,5200,-8.30213,3.23139,0.13095,-8.70662,3.00499,0.12986
52,5300,-8.35081,3.27081,0.12777,-8.81157,3.00950,0.12823
53,5400,-8.44556,3.04235,0.12748,-8.88857,3.00698,0.12875
54,5500,-8.49694,3.14180,0.12845,-8.87640,3.05453,0.12721
55,5600,-8.62207,3.18553,0.12914,-9.01886,3.08705,0.12835
56,5700,-8.51863,3.23731,0.12625,-9.07152,3.40833,0.12750
57,5800,-8.67287,3.18596,0.12838,-9.12936,3.08811,0.12670
58,5900,-8.76264,3.29577,0.12663,-9.24154,3.05539,0.12848
59,6000,-8.82716,3.33144,0.12515,-9.34377,3.04949,0.12422
60,6100,-8.89693,3.42475,0.12670,-9.34824,3.25245,0.12471
61,6200,-8.81410,3.44051,0.12538,-9.41360,3.19008,0.12440
62,6300,-8.92995,3.20718,0.12459,-9.53180,3.23653,0.12520
63,6400,-8.89099,3.37483,0.12481,-9.51926,3.06025,0.12371
64,6500,-8.92878,3.31077,0.12269,-9.55181,3.15027,0.12404
65,6600,-9.13746,3.31040,0.12388,-9.70610,3.27562,0.12578
66,6700,-9.18672,3.24909,0.12280,-9.76699,3.40815,0.12395
67,6800,-9.12952,3.46217,0.12129,-9.85276,3.25785,0.12299
68,6900,-9.15184,3.32922,0.12198,-9.80989,3.31126,0.11972
69,7000,-9.23221,3.45957,0.12212,-9.90678,3.28026,0.12132
70,7100,-9.28943,3.44129,0.12131,-9.92384,3.20164,0.12303
71,7200,-9.26346,3.39576,0.12165,-9.91564,3.27213,0.12098
72,7300,-9.33391,3.27885,0.12294,-10.05916,3.16505,0.12059
73,7400,-9.42669,3.50001,0.12248,-10.03726,3.19528,0.12242
74,7500,-9.40919,3.38349,0.12085,-10.12796,3.22243,0.12035
75,7600,-9.46519,3.48620,0.11993,-10.07436,3.37901,0.11955
76,7700,-9.42281,3.68379,0.11962,-10.12968,3.29786,0.12129
77,7800,-9.51184,3.35723,0.12058,-10.14827,3.36609,0.12013
78,7900,-9.49315,3.67248,0.12091,-10.22946,3.45618,0.12150
79,8000,-9.52732,3.44853,0.11777,-10.21221,3.45788,0.11930
80,8100,-9.62907,3.42374,0.12119,-10.20990,3.49789,0.11921
81,8200,-9.51402,3.60531,0.11957,-10.30563,3.52649,0.12055
82,8300,-9.59961,3.66112,0.11957,-10.33555,3.33525,0.12010
83,8400,-9.69188,3.51912,0.11847,-10.39939,3.25791,0.11875
84,8500,-9.69974,3.49235,0.11995,-10.36007,3.41313,0.11811
85,8600,-9.56731,3.50482,0.11743,-10.43423,3.31859,0.11968
86,8700,-9.77479,3.51698,0.11771,-10.41273,3.40696,0.11712
87,8800,-9.74777,3.57874,0.11612,-10.45549,3.29582,0.11723
88,8900,-9.68502,3.71591,0.11710,-10.58522,3.33945,0.11808
89,9000,-9.80441,3.68907,0.11693,-10.56188,3.51909,0.11697
90,9100,-9.73486,3.45086,0.11651,-10.49804,3.43887,0.11469
91,9200,-9.94370,3.53270,0.11600,-10.57857,3.43859,0.11630
92,9300,-9.94371,3.63599,0.11567,-10.54312,3.41992,0.11549
93,9400,-9.83319,3.60944,0.11567,-10.50670,3.60856,0.11567
94,9500,-9.89954,3.71395,0.11586,-10.60966,3.57824,0.11519
95,9600,-9.98282,3.51654,0.11441,-10.50217,3.38166,0.11326
96,9700,-9.94267,3.54763,0.11582,-10.65972,3.31644,0.11492
97,9800,-10.04947,3.43808,0.11344,-10.61446,3.29915,0.11539
98,9900,-9.96929,3.45682,0.11328,-10.56471,3.48214,0.11413
99,10000,-9.86364,3.46801,0.11385,-10.68450,3.28856,0.11477
100,10100,-9.89983,3.38693,0.11515,-10.61002,3.45714,0.11348
101,10200,-9.93661,3.44548,0.11398,-10.55681,3.48773,0.11423
102,10300,-9.90825,3.41997,0.11320,-10.74294,3.39737,0.11455
103,10400,-9.96165,3.46962,0.11364,-10.75576,3.41130,0.11472
104,10500,-10.03746,3.76687,0.11471,-10.66494,3.31327,0.11445
105,10600,-10.03211,3.70052,0.11500,-10.68131,3.32703,0.11397
106,10700,-10.02419,3.77189,0.11446,-10.60959,3.46697,0.11501
107,10800,-9.96418,3.56722,0.11417,-10.57523,3.55476,0.11387
108,10900,-9.97808,3.64021,0.11209,-10.60241,3.60221,0.11359
109,11000,-10.10139,3.46184,0.11226,-10.70368,3.68090,0.11351
110,11100,-10.06266,3.55177,0.11307,-10.74405,3.36294,0.11217
111,11200,-10.00412,3.55023,0.11324,-10.74938,3.36360,0.11336
112,11300,-10.12443,3.68010,0.11358,-10.54404,3.62305,0.11067
113,11400,-9.98015,3.53564,0.11282,-10.58837,3.52609,0.11309
114,11500,-9.96813,3.77172,0.11247,-10.60046,3.40586,0.11259
115,11600,-10.02470,3.45025,0.11295,-10.70178,3.41349,0.11320
116,11700,-10.24158,3.34774,0.11259,-10.74167,3.54778,0.11136
117,11800,-10.15455,3.56789,0.11240,-10.78709,3.50534,0.11392
118,11900,-10.10556,3.59505,0.11258,-10.75928,3.38102,0.11223
119,12000,-10.12139,3.43971,0.11166,-10.75574,3.38116,0.10939
120,12100,-10.14878,3.31376,0.11157,-10.68709,3.41264,0.11208
121,12200,-10.21838,3.35451,0.10935,-10.81591,3.71241,0.11094
122,12300,-10.15902,3.58583,0.11083,-10.74862,3.37977,0.11003
123,12400,-10.11415,3.39951,0.11204,-10.72397,3.31608,0.11068
124,12500,-10.17743,3.30663,0.11058,-10.69825,3.45696,0.10935
125,12600,-10.26237,3.23663,0.11212,-10.61709,3.43097,0.11165
126,12700,-10.29514,3.47951,0.11188,-10.73596,3.41110,0.11386
127,12800,-10.15928,3.42464,0.11212,-10.70943,3.27861,0.11239
128,12900,-10.30830,3.28407,0.11243,-10.66690,3.29933,0.11130
129,13000,-10.28618,3.49583,0.11041,-10.64356,3.54545,0.11049
130,13100,-10.39135,3.35125,0.11330,-10.72257,3.54881,0.11252
131,13200,-10.25728,3.33149,0.11380,-10.70680,3.45733,0.11389
132,13300,-10.32864,3.51574,0.11342,-10.86524,3.61955,0.11458
133,13400,-10.25699,3.46252,0.11329,-10.66916,3.57378,0.11626
134,13500,-10.30939,3.21739,0.11582,-10.85088,3.27254,0.11458
135,13600,-10.47429,3.34450,0.11625,-10.75200,3.40145,0.11620
136,13700,-10.53060,3.55194,0.11702,-10.93209,3.69016,0.11457
137,13800,-10.62895,3.37044,0.11703,-10.91434,3.41273,0.11794
138,13900,-10.70297,3.35946,0.11724,-10.92791,3.53762,0.11621
139,14000,-10.85450,3.48762,0.11833,-10.94936,3.83559,0.11781
140,14100,-10.86913,3.36838,0.11939,-11.05873,3.75281,0.11739
141,14200,-10.95022,3.35224,0.11863,-11.10141,3.62180,0.11761
142,14300,-11.02419,3.61796,0.11917,-11.31568,3.78043,0.11901
143,14400,-11.07997,3.54824,0.11982,-11.34232,3.84061,0.12016
144,14500,-11.11245,3.59303,0.12045,-11.43377,3.72546,0.11821
145,14600,-11.20900,3.72015,0.12195,-11.55152,3.84783,0.12147
146,14700,-11.37077,3.51180,0.12063,-11.75553,3.77563,0.12207
147,14800,-11.45348,3.50292,0.12097,-11.65219,3.83717,0.12150
148,14900,-11.57476,3.69570,0.11985,-11.91995,3.90320,0.12368
149,15000,-11.68621,3.55481,0.12263,-11.99175,3.98215,0.12065
150,15100,-11.70102,3.76457,0.12136,-12.15108,3.99628,0.12271
151,15200,-11.97672,3.57069,0.12313,-12.39241,4.11635,0.12257
152,15300,-11.92089,3.72358,0.12036,-12.37790,4.05315,0.12423
153,15400,-12.09711,3.94777,0.12268,-12.53387,4.19009,0.12150
154,15500,-12.32676,3.81622,0.12088,-12.51482,4.27938,0.12102
155,15600,-12.20173,3.97908,0.12251,-12.64066,4.21854,0.12167
156,15700,-12.24433,4.13471,0.12181,-12.66904,4.36525,0.12068
157,15800,-12.42401,4.17869,0.12148,-12.91422,4.22563,0.12298
158,15900,-12.35439,3.90877,0.11998,-12.79377,4.33693,0.12165
159,16000,-12.55439,4.11308,0.12095,-12.88225,4.45618,0.12225
160,16100,-12.70180,4.41412,0.12252,-12.88514,4.22287,0.11988
161,16200,-12.76785,4.20837,0.12279,-13.05970,4.37114,0.12074
162,16300,-12.77917,4.32694,0.12056,-13.00710,4.24117,0.12121
163,16400,-12.84086,4.40872,0.12069,-13.19614,4.27679,0.12194
164,16500,-12.88807,4.74082,0.12222,-13.11427,4.50178,0.12282
165,16600,-12.82855,4.29688,0.12025,-13.20308,4.34164,0.12079
166,16700,-13.00468,4.64792,0.12135,-13.32625,4.52676,0.11993
167,16800,-12.91108,4.43896,0.11923,-13.41863,4.18117,0.12208
168,16900,-12.99864,4.48628,0.12021,-13.21952,4.51832,0.12032
169,17000,-13.07469,4.44403,0.12069,-13.33716,4.40228,0.11945
170,17100,-13.01056,4.33407,0.11910,-13.25076,4.35496,0.11872
171,17200,-13.07285,4.74315,0.12127,-13.51537,4.65142,0.11891
172,17300,-12.93116,4.37365,0.11823,-13.38554,4.59773,0.11922
173,17400,-13.08409,4.73459,0.11879,-13.42112,4.33977,0.11856
174,17500,-13.21882,4.60264,0.11987,-13.61871,4.44974,0.11965
175,17600,-13.17998,4.63882,0.11921,-13.50734,4.63526,0.11832
176,17700,-13.08331,4.79905,0.11979,-13.66509,4.88626,0.11780
177,17800,-12.96678,4.46042,0.11824,-13.49700,4.29002,0.11808
178,17900,-13.01848,4.61734,0.11681,-13.50341,4.56669,0.11803
179,18000,-13.07228,4.58414,0.11698,-13.70114,4.49237,0.11850
180,18100,-13.14280,4.51833,0.11635,-13.56195,4.50158,0.11773
181,18200,-12.95797,4.69843,0.11619,-13.61868,4.44180,0.11707
182,18300,-13.15349,4.46351,0.11647,-13.40679,4.47714,0.11728
183,18400,-13.30624,4.59421,0.11771,-13.54374,4.39216,0.11478
184,18500,-13.20205,4.63517,0.11604,-13.42677,4.09104,0.11486
185,18600,-13.18894,4.47146,0.11542,-13.53580,4.48209,0.11645
186,18700,-13.31768,4.82819,0.11556,-13.64065,4.17929,0.11573
187,18800,-13.28435,4.48249,0.11560,-13.66692,4.02661,0.11378
188,18900,-13.36749,4.33486,0.11462,-13.43752,4.02110,0.11547
189,19000,-13.33809,4.82787,0.11576,-13.48286,4.02889,0.11386
190,19100,-13.21584,4.34863,0.11448,-13.44646,4.07986,0.11388
191,19200,-13.12268,4.25389,0.11394,-13.49515,3.93912,0.11500
192,19300,-13.19843,4.27865,0.11329,-13.39328,4.11155,0.11244
193,19400,-13.25044,4.28196,0.11548,-13.51394,4.30337,0.11435
194,19500,-12.99215,4.57138,0.11386,-13.42031,3.88185,0.11265
195,19600,-13.20289,4.56072,0.11403,-13.48306,4.17737,0.11408
196,19700,-12.95745,4.31218,0.11127,-13.24701,4.45282,0.11138
197,19800,-12.98723,4.14460,0.11224,-13.26580,3.97319,0.11271
198,19900,-12.94028,4.60184,0.11143,-13.23221,4.17590,0.11127
199,20000,-13.01411,4.04168,0.11254,-13.17124,4.00997,0.11229
200,20100,-12.82745,4.35561,0.11156,-13.17903,4.09080,0.11304
201,20200,-12.82990,4.38213,0.11255,-13.26399,3.96423,0.11355
202,20300,-12.78123,4.26013,0.11014,-13.14796,3.96438,0.11241
203,20400,-12.92385,4.37330,0.11142,-13.16084,3.88276,0.11203
204,20500,-12.83140,4.17457,0.11132,-12.97831,4.11096,0.11116
205,20600,-12.64790,4.50791,0.11245,-13.00563,3.91415,0.10959
206,20700,-12.66777,4.27894,0.11108,-12.99688,4.33171,0.11079
207,20800,-12.60131,4.36392,0.11103,-13.02952,3.94895,0.11078
208,20900,-12.57580,4.17133,0.11060,-12.92032,3.87545,0.11291
209,21000,-12.51741,4.30806,0.11062,-12.93995,3.93753,0.11057
210,21100,-12.66277,4.30621,0.11226,-12.93338,3.88472,0.11049
211,21200,-12.45950,4.51871,0.11085,-12.84759,4.08661,0.10884
212,21300,-12.37194,4.49151,0.10968,-12.84513,4.10839,0.11040
213,21400,-12.52099,4.36819,0.11033,-12.90578,3.92044,0.11126
214,21500,-12.46894,4.20431,0.11067,-12.66199,4.07582,0.10995
215,21600,-12.38132,4.37475,0.11034,-12.85002,4.27204,0.10975
216,21700,-12.40325,4.21301,0.11011,-12.62820,4.02985,0.10905
217,21800,-12.27882,4.37070,0.11032,-12.64563,3.94759,0.11046
218,21900,-12.28910,4.49771,0.10844,-12.59328,4.15723,0.10927
219,22000,-12.18128,4.72323,0.11031,-12.67835,3.97298,0.10950
220,22100,-12.20690,4.58682,0.10745,-12.60356,4.02213,0.11001
221,22200,-12.29179,4.43224,0.10827,-12.45097,4.01982,0.10920
222,22300,-12.26938,4.75707,0.10909,-12.49779,4.22387,0.10804
223,22400,-12.22091,4.47478,0.10913,-12.55711,4.22905,0.10741
224,22500,-12.18058,4.62118,0.10724,-12.48102,3.97544,0.10816
225,22600,-12.02010,4.96164,0.10713,-12.47539,4.29899,0.10645
226,22700,-12.24242,4.78547,0.10720,-12.58039,4.31234,0.10883
227,22800,-12.22647,4.56006,0.10669,-12.32795,3.88821,0.10607
228,22900,-12.25662,4.28781,0.10689,-12.40573,4.28127,0.10646
229,23000,-12.12436,4.11704,0.10585,-12.28611,4.26826,0.10666
230,23100,-12.17829,4.18253,0.10615,-12.10527,3.87455,0.10505
231,23200,-12.17754,4.03287,0.10505,-12.29328,3.76633,0.10523
232,23300,-12.10875,4.06368,0.10431,-12.03865,4.17683,0.10438
233,23400,-12.05888,4.01932,0.10409,-12.14056,3.88934,0.10532
234,23500,-12.14483,4.02868,0.10385,-12.20734,4.09895,0.10553
235,23600,-12.09827,4.07737,0.10390,-11.98545,4.07177,0.10298
236,23700,-12.14624,3.82731,0.10422,-12.06683,3.84732,0.10278
237,23800,-12.20632,4.05821,0.10344,-12.00247,3.99751,0.10380
238,23900,-12.39034,3.88747,0.10275,-12.01213,3.77182,0.10266
239,24000,-12.32015,3.88797,0.10352,-11.78811,3.89691,0.10277
240,24100,-12.20522,3.83750,0.10147,-12.01463,3.85338,0.10182
241,24200,-12.24360,3.74097,0.10281,-11.96929,3.58315,0.10276
242,24300,-12.23992,3.38991,0.10094,-11.95606,3.70771,0.10320
243,24400,-12.22478,3.53449,0.10202,-11.87641,3.56841,0.10140
244,24500,-12.11988,3.56867,0.09967,-11.86673,3.52926,0.10047
245,24600,-12.42170,3.38316,0.10100,-11.78938,3.59067,0.10040
246,24700,-12.33989,3.48233,0.09989,-11.80079,3.40052,0.09980
247,24800,-12.15936,3.37248,0.09963,-11.84742,3.37188,0.10163
248,24900,-12.21859,3.38933,0.09993,-11.76072,3.43383,0.10083
