iteration,episode,1_iql_loss,1_count_value,2_iql_loss,2_count_value,3_iql_loss,3_count_value
201,20200,2.28221,0.18408,2.49009,0.18216,2.49114,0.18517
202,20300,2.36291,0.18228,2.47147,0.18446,2.42134,0.18509
203,20400,2.41879,0.18471,2.55652,0.18362,2.33937,0.18323
204,20500,2.35953,0.18583,2.55832,0.18276,2.30695,0.18463
205,20600,2.37362,0.18405,2.51389,0.18393,2.32006,0.18315
206,20700,2.31404,0.18238,2.56194,0.18421,2.29895,0.18360
207,20800,2.37196,0.18457,2.52634,0.18319,2.38297,0.18143
208,20900,2.34730,0.18271,2.51943,0.18201,2.41100,0.18255
209,21000,2.43798,0.18277,2.47936,0.18471,2.41021,0.18217
210,21100,2.37036,0.18446,2.56389,0.18207,2.40407,0.18253
211,21200,2.30339,0.18222,2.61435,0.18237,2.32869,0.18219
212,21300,2.36053,0.18202,2.50834,0.18306,2.39101,0.18217
213,21400,2.40627,0.18235,2.60399,0.18368,2.34176,0.18276
214,21500,2.31116,0.18203,2.46628,0.18104,2.35698,0.18395
215,21600,2.37575,0.18338,2.59645,0.18164,2.49862,0.18199
216,21700,2.42192,0.18243,2.60147,0.18329,2.33661,0.18124
217,21800,2.24158,0.18260,2.55453,0.18155,2.38585,0.18237
218,21900,2.34042,0.18288,2.53709,0.18278,2.37031,0.18159
219,22000,2.29546,0.18223,2.55669,0.18176,2.40172,0.18215
220,22100,2.39232,0.18055,2.61627,0.18230,2.39949,0.18237
221,22200,2.36133,0.18246,2.61501,0.18018,2.40501,0.18201
222,22300,2.36559,0.18162,2.70775,0.18302,2.36659,0.17938
223,22400,2.39890,0.18065,2.62259,0.18028,2.32456,0.18173
224,22500,2.34972,0.18078,2.55077,0.18180,2.35623,0.18114
225,22600,2.38047,0.18143,2.54451,0.18028,2.41088,0.18253
226,22700,2.32916,0.17967,2.58147,0.18257,2.41481,0.18098
227,22800,2.30484,0.18220,2.67832,0.18254,2.42424,0.18292
228,22900,2.29390,0.18094,2.60468,0.18150,2.39350,0.17973
229,23000,2.38646,0.18210,2.59598,0.18110,2.43454,0.18258
230,23100,2.41245,0.18038,2.57260,0.17934,2.38319,0.18042
231,23200,2.35410,0.18030,2.59138,0.17857,2.37994,0.18053
232,23300,2.26698,0.17838,2.58830,0.18096,2.41728,0.17812
233,23400,2.39992,0.17860,2.65799,0.17873,2.45255,0.18164
234,23500,2.24304,0.18059,2.60026,0.18046,2.45277,0.18047
235,23600,2.29344,0.17934,2.59006,0.17910,2.44846,0.18026
236,23700,2.39597,0.18159,2.56594,0.17936,2.41356,0.18115
237,23800,2.29522,0.17959,2.60263,0.17837,2.47291,0.17937
238,23900,2.34121,0.17962,2.61031,0.17837,2.48463,0.17921
239,24000,2.31015,0.17969,2.64221,0.18018,2.41108,0.17894
240,24100,2.35542,0.17878,2.70819,0.18044,2.44419,0.18084
241,24200,2.37766,0.17755,2.72549,0.17836,2.46846,0.18164
242,24300,2.39834,0.17855,2.72834,0.17830,2.44379,0.17926
243,24400,2.43918,0.17780,2.68432,0.17808,2.46477,0.17916
244,24500,2.37324,0.17924,2.69689,0.17764,2.44217,0.17794
245,24600,2.31631,0.17646,2.61418,0.17707,2.45926,0.17776
246,24700,2.28988,0.17848,2.65240,0.17801,2.43545,0.18015
247,24800,2.38770,0.17716,2.72350,0.17752,2.42942,0.17753
248,24900,2.39684,0.17788,2.75332,0.17818,2.43763,0.17665
