iteration,episode,1_iql_loss,1_icm_forward_loss,1_icm_inverse_loss,2_iql_loss,2_icm_forward_loss,2_icm_inverse_loss,3_iql_loss,3_icm_forward_loss,3_icm_inverse_loss,4_iql_loss,4_icm_forward_loss,4_icm_inverse_loss
142,14300,0.72572,0.16033,1.60099,0.87545,0.16234,1.60074,1.18255,0.16031,1.60352,0.73875,0.13188,1.60718
143,14400,0.68115,0.15805,1.60129,0.83000,0.16026,1.60063,0.88534,0.15838,1.60340,0.83765,0.13076,1.60723
144,14500,1.19728,0.15734,1.60133,0.75210,0.15768,1.60060,0.92734,0.15627,1.60360,0.97455,0.12901,1.60714
145,14600,1.08943,0.15519,1.60085,1.10009,0.15677,1.60050,1.29342,0.15455,1.60304,0.82343,0.12813,1.60715
146,14700,0.71036,0.15352,1.60085,1.19251,0.15517,1.60003,0.93390,0.15238,1.60277,0.87466,0.12670,1.60663
147,14800,0.84146,0.15141,1.60017,0.90921,0.15206,1.60022,0.85192,0.15059,1.60258,0.85327,0.12534,1.60667
148,14900,0.91182,0.15014,1.60061,1.14616,0.15112,1.59908,1.01822,0.14871,1.60242,0.82951,0.12382,1.60671
149,15000,0.88041,0.14841,1.59997,0.63162,0.14935,1.59977,0.86682,0.14844,1.60234,0.86211,0.12218,1.60667
150,15100,0.76449,0.14595,1.59964,1.06462,0.14747,1.59987,1.18723,0.14512,1.60182,0.95343,0.12062,1.60679
151,15200,0.99355,0.14490,1.59862,1.49106,0.14609,1.59879,1.21091,0.14405,1.60145,0.74861,0.11936,1.60683
152,15300,0.98535,0.14304,1.59954,0.70550,0.14448,1.59840,1.08771,0.14193,1.60115,0.88410,0.11814,1.60677
153,15400,1.08451,0.14140,1.59965,1.05464,0.14341,1.59930,0.96515,0.14066,1.60114,0.88016,0.11715,1.60622
154,15500,1.00399,0.14024,1.59891,0.88000,0.14017,1.59908,0.76450,0.13867,1.60092,0.88153,0.11641,1.60596
155,15600,0.88070,0.13841,1.59913,1.29769,0.13908,1.59842,1.03372,0.13659,1.60097,1.07804,0.11514,1.60621
156,15700,0.99422,0.13597,1.59917,1.17851,0.13801,1.59885,1.53842,0.13582,1.60023,0.95254,0.11390,1.60598
157,15800,0.72211,0.13489,1.59907,1.08993,0.13652,1.59831,1.08956,0.13393,1.60037,0.99593,0.11169,1.60608
158,15900,0.84655,0.13320,1.59757,0.99062,0.13432,1.59817,1.03778,0.13289,1.59969,1.03308,0.11148,1.60594
159,16000,0.88320,0.13159,1.59795,1.23561,0.13321,1.59727,0.83158,0.13151,1.59986,0.91397,0.10959,1.60599
160,16100,1.13090,0.12990,1.59846,1.00807,0.13138,1.59801,1.00792,0.13027,1.59933,0.82973,0.10979,1.60611
161,16200,0.81305,0.12828,1.59790,1.05684,0.13007,1.59807,0.90366,0.12826,1.59954,0.94097,0.10813,1.60620
162,16300,0.94407,0.12749,1.59798,1.14281,0.12824,1.59804,1.39886,0.12737,1.59852,0.83176,0.10754,1.60572
163,16400,0.85529,0.12592,1.59732,1.18697,0.12697,1.59731,1.05873,0.12555,1.59856,1.00215,0.10623,1.60616
164,16500,1.03230,0.12469,1.59699,1.04541,0.12601,1.59732,0.87316,0.12406,1.59804,1.02946,0.10552,1.60565
165,16600,1.01340,0.12359,1.59669,0.78742,0.12439,1.59705,1.03758,0.12302,1.59788,0.89576,0.10436,1.60593
166,16700,1.18706,0.12240,1.59621,0.99776,0.12364,1.59698,1.02246,0.12145,1.59758,0.93455,0.10325,1.60570
167,16800,0.75134,0.12059,1.59654,1.12768,0.12178,1.59607,0.96001,0.11999,1.59778,0.90030,0.10265,1.60572
168,16900,0.94657,0.11950,1.59654,0.83921,0.12036,1.59663,0.81330,0.11910,1.59678,0.94610,0.10178,1.60562
169,17000,0.91314,0.11795,1.59684,0.95016,0.11890,1.59631,1.02320,0.11770,1.59709,0.94809,0.10063,1.60559
170,17100,1.06365,0.11659,1.59650,1.25437,0.11775,1.59552,0.98347,0.11599,1.59730,0.92138,0.09998,1.60549
171,17200,1.05127,0.11534,1.59608,1.23528,0.11673,1.59513,1.38158,0.11506,1.59646,0.76081,0.09869,1.60534
