iteration,episode,1_maddpg_actor_loss,1_maddpg_critic_loss,1_count_value,2_maddpg_actor_loss,2_maddpg_critic_loss,2_count_value,3_maddpg_actor_loss,3_maddpg_critic_loss,3_count_value,4_maddpg_actor_loss,4_maddpg_critic_loss,4_count_value
199,20000,-19.99283,1.64887,0.18668,-19.27881,1.38980,0.18652,-19.87489,1.76941,0.18687,-18.99708,1.85747,0.18738
200,20100,-19.91379,1.47235,0.18845,-19.30119,1.87885,0.18957,-19.91948,1.65392,0.18802,-18.93352,2.06640,0.18793
201,20200,-20.03278,1.58944,0.18862,-19.25187,1.51305,0.18789,-20.01769,2.04132,0.18578,-19.02707,1.95736,0.18849
202,20300,-20.00283,1.76362,0.18912,-19.34735,2.01444,0.19061,-20.01554,1.56731,0.18801,-19.05263,1.67548,0.18797
203,20400,-19.97337,1.69173,0.18911,-19.31957,2.22903,0.18806,-20.01428,1.63578,0.18871,-18.96935,2.08506,0.18654
204,20500,-20.04107,1.92599,0.18685,-19.41317,2.04893,0.18914,-19.93378,1.82695,0.18976,-18.93956,1.80729,0.18763
205,20600,-20.06866,1.82671,0.18904,-19.38651,1.82756,0.18907,-20.13855,1.81133,0.18887,-18.80858,1.83546,0.18833
206,20700,-20.00827,1.81429,0.18851,-19.48733,1.61873,0.18957,-20.02964,1.79854,0.19103,-18.92768,1.92696,0.19022
207,20800,-20.17861,1.69155,0.19014,-19.53728,1.50003,0.18952,-20.09980,1.62749,0.18820,-18.93819,2.06627,0.18944
208,20900,-20.29806,1.77095,0.18783,-19.37546,2.12318,0.18910,-20.08362,1.75199,0.18977,-18.91705,1.93669,0.18853
209,21000,-20.23105,1.68451,0.18855,-19.38892,1.67274,0.19071,-20.15547,1.80876,0.18967,-18.86788,1.94499,0.19012
210,21100,-20.35294,1.85252,0.19096,-19.50605,1.62786,0.18934,-20.12909,2.18242,0.18951,-18.90177,1.66625,0.18945
211,21200,-20.27185,1.53521,0.19059,-19.50570,1.78877,0.18896,-20.10042,1.72465,0.18751,-19.03173,1.78205,0.18915
212,21300,-20.21735,1.73670,0.18829,-19.53549,2.06322,0.18941,-20.18273,1.74399,0.18939,-18.95089,1.75565,0.18900
213,21400,-20.32484,1.58382,0.19079,-19.54753,1.79909,0.18841,-20.28626,1.95121,0.19201,-19.07726,1.61435,0.18991
214,21500,-20.38923,1.77575,0.18976,-19.60458,1.85903,0.18936,-20.30836,1.79377,0.19143,-18.98188,1.68242,0.18760
215,21600,-20.35290,1.69910,0.19153,-19.57548,1.68532,0.18996,-20.33665,1.73842,0.19026,-19.01360,1.75884,0.19098
216,21700,-20.23999,1.90284,0.18825,-19.58415,1.71299,0.18888,-20.26530,1.43877,0.18784,-19.00766,1.73429,0.19043
217,21800,-20.47379,1.64725,0.18977,-19.60364,1.60474,0.19027,-20.45663,2.32706,0.19115,-18.92061,1.93639,0.19009
218,21900,-20.45243,1.76047,0.18830,-19.67232,1.77826,0.18823,-20.28555,1.72562,0.18839,-19.07763,1.66644,0.18930
219,22000,-20.39901,1.64012,0.18892,-19.69074,1.70761,0.19045,-20.27770,1.82023,0.18981,-19.08491,1.61892,0.19267
220,22100,-20.46077,1.65287,0.18849,-19.82582,1.77611,0.18947,-20.26255,2.03233,0.18903,-19.06608,1.77697,0.18862
221,22200,-20.47445,1.66350,0.18938,-19.72254,1.64647,0.19026,-20.46259,1.65919,0.19078,-19.11960,1.58154,0.19044
222,22300,-20.48621,1.77272,0.19010,-19.72231,1.72297,0.19062,-20.47028,1.51845,0.19050,-19.04172,1.62417,0.18976
223,22400,-20.56286,2.58587,0.18892,-20.00593,1.60059,0.19077,-20.46807,1.68154,0.18932,-19.18338,1.71986,0.18980
224,22500,-20.63875,1.99417,0.19044,-19.91745,1.87715,0.18859,-20.39672,1.64827,0.18908,-19.09489,1.75650,0.18875
225,22600,-20.66632,1.74474,0.19046,-19.97709,1.69958,0.18897,-20.41994,1.57663,0.19071,-19.14443,1.69519,0.19313
226,22700,-20.71105,1.90375,0.18944,-19.97552,1.84620,0.19063,-20.45329,1.90967,0.18997,-19.23333,1.69262,0.19033
227,22800,-20.75169,1.86184,0.18813,-20.06023,1.69153,0.19165,-20.43679,1.78600,0.19025,-19.25045,1.65323,0.18972
228,22900,-20.95280,1.82782,0.19042,-20.02301,1.51905,0.19047,-20.49045,1.76670,0.19085,-19.24127,1.83168,0.19339
229,23000,-20.86315,1.68018,0.18975,-20.20132,1.63361,0.18856,-20.64478,1.85648,0.18996,-19.26417,2.48653,0.19001
230,23100,-20.81964,1.95322,0.18897,-20.14069,1.94096,0.19040,-20.63186,1.99245,0.19114,-19.19191,1.77247,0.19021
231,23200,-20.98707,2.08937,0.19216,-20.19862,1.73334,0.19153,-20.65121,1.85494,0.19187,-19.31277,1.70238,0.19123
232,23300,-20.85044,1.80206,0.18990,-20.27345,2.02224,0.19266,-20.47919,1.91845,0.18902,-19.38615,2.38411,0.18949
233,23400,-20.88846,1.76376,0.18972,-20.31151,1.92845,0.19018,-20.96636,2.27341,0.18934,-19.35319,1.79901,0.19144
234,23500,-20.99233,1.60058,0.19088,-20.19576,1.90162,0.19022,-20.79846,1.87716,0.19093,-19.41378,2.02812,0.19020
235,23600,-20.98402,1.74341,0.19026,-20.39520,2.00462,0.18913,-20.70913,1.77299,0.18938,-19.39038,1.72392,0.19131
236,23700,-21.00567,1.67562,0.18944,-20.33893,1.80427,0.18993,-20.82266,1.58916,0.18944,-19.53498,2.05753,0.19156
237,23800,-21.10260,1.72435,0.19025,-20.34822,1.62910,0.19138,-20.91450,1.73111,0.19012,-19.53147,2.26265,0.19090
238,23900,-21.11734,1.79602,0.18941,-20.46615,1.65443,0.19099,-20.81929,1.60715,0.18867,-19.48328,1.63406,0.19198
239,24000,-21.06665,1.77854,0.18988,-20.61740,1.56007,0.19107,-20.79001,1.50356,0.18926,-19.50410,1.89718,0.19012
240,24100,-21.24346,2.42179,0.18985,-20.49354,1.72987,0.19163,-20.95735,1.58258,0.19011,-19.61536,1.76655,0.19135
241,24200,-21.06242,1.71223,0.19010,-20.55373,1.71534,0.19081,-20.93731,1.71067,0.19058,-19.42480,1.72172,0.18903
242,24300,-21.20489,1.78389,0.19094,-20.62063,1.67739,0.19213,-20.97898,1.64121,0.19137,-19.62013,1.69507,0.18923
243,24400,-21.10191,1.84930,0.19058,-20.58875,1.77076,0.18884,-20.94527,1.63744,0.18941,-19.49817,1.82796,0.18988
244,24500,-21.21285,1.68960,0.19052,-20.62814,1.68867,0.19068,-20.89063,1.69879,0.19118,-19.56996,1.80803,0.18929
245,24600,-21.09644,1.90010,0.18920,-20.65093,1.66067,0.18930,-20.92078,1.67175,0.19000,-19.59680,1.91996,0.18866
246,24700,-21.24958,1.70051,0.18944,-20.63735,1.59125,0.18921,-21.00211,1.64065,0.18996,-19.30015,2.47082,0.19003
247,24800,-21.05264,1.67273,0.18947,-20.74454,1.87402,0.18815,-21.06618,1.68238,0.19006,-19.70348,1.96481,0.18874
248,24900,-21.09070,1.74514,0.19108,-20.71463,1.73440,0.19035,-21.07918,1.78684,0.18929,-19.57286,1.68122,0.18790
