iteration,episode,1_iql_loss,1_icm_forward_loss,1_icm_inverse_loss,2_iql_loss,2_icm_forward_loss,2_icm_inverse_loss,3_iql_loss,3_icm_forward_loss,3_icm_inverse_loss,4_iql_loss,4_icm_forward_loss,4_icm_inverse_loss
151,15200,1.34329,0.04069,1.59744,1.18788,0.04157,1.58760,1.16442,0.04165,1.59064,0.98325,0.03478,1.60479
152,15300,1.28063,0.04054,1.59760,1.21525,0.04152,1.58772,1.07299,0.04143,1.59070,0.96764,0.03457,1.60472
153,15400,1.38485,0.04031,1.59750,1.24826,0.04126,1.58820,1.09356,0.04098,1.58864,1.01786,0.03414,1.60473
154,15500,1.31431,0.03967,1.59700,1.26879,0.04067,1.58768,1.15245,0.04086,1.58958,1.01385,0.03389,1.60473
155,15600,1.33232,0.03966,1.59687,1.24864,0.04064,1.58794,1.09808,0.04065,1.59033,1.01428,0.03376,1.60459
156,15700,1.37286,0.03938,1.59680,1.27916,0.04039,1.58617,1.12731,0.04031,1.58883,1.04484,0.03348,1.60456
157,15800,1.40600,0.03898,1.59667,1.23711,0.03981,1.58629,1.11545,0.03970,1.58865,0.99932,0.03313,1.60454
158,15900,1.30910,0.03885,1.59623,1.28145,0.03948,1.58577,1.16452,0.03961,1.58856,1.03824,0.03305,1.60452
159,16000,1.37857,0.03871,1.59613,1.26509,0.03934,1.58627,1.17361,0.03926,1.58805,0.99422,0.03272,1.60431
160,16100,1.43665,0.03855,1.59605,1.27075,0.03896,1.58547,1.12810,0.03907,1.58739,1.05639,0.03239,1.60422
161,16200,1.39306,0.03809,1.59547,1.30590,0.03873,1.58484,1.19401,0.03867,1.58858,1.07216,0.03219,1.60426
162,16300,1.47565,0.03784,1.59563,1.29974,0.03855,1.58460,1.17733,0.03845,1.58703,1.03791,0.03189,1.60426
163,16400,1.45310,0.03758,1.59487,1.34014,0.03847,1.58488,1.21539,0.03804,1.58750,1.08050,0.03172,1.60422
164,16500,1.31218,0.03727,1.59483,1.33865,0.03821,1.58460,1.22193,0.03788,1.58612,1.04148,0.03149,1.60402
165,16600,1.47076,0.03699,1.59489,1.33235,0.03782,1.58362,1.14607,0.03776,1.58718,1.02996,0.03120,1.60403
166,16700,1.43517,0.03665,1.59461,1.33089,0.03765,1.58350,1.21389,0.03717,1.58602,1.07409,0.03119,1.60401
167,16800,1.45054,0.03652,1.59417,1.36213,0.03734,1.58209,1.19667,0.03723,1.58543,1.06123,0.03079,1.60392
168,16900,1.45640,0.03626,1.59388,1.43692,0.03695,1.58296,1.25054,0.03681,1.58481,1.12473,0.03066,1.60374
169,17000,1.45467,0.03609,1.59385,1.34094,0.03677,1.58173,1.24592,0.03677,1.58524,1.06062,0.03054,1.60378
170,17100,1.49736,0.03563,1.59356,1.41151,0.03658,1.58222,1.23808,0.03658,1.58491,1.10361,0.03018,1.60365
171,17200,1.48994,0.03557,1.59324,1.33508,0.03617,1.58120,1.28324,0.03629,1.58462,1.12586,0.02992,1.60348
172,17300,1.50671,0.03535,1.59283,1.35107,0.03604,1.58079,1.22672,0.03604,1.58474,1.13516,0.02971,1.60345
173,17400,1.51100,0.03514,1.59263,1.36519,0.03599,1.57955,1.26928,0.03573,1.58413,1.11614,0.02959,1.60336
174,17500,1.53305,0.03473,1.59258,1.39705,0.03550,1.57999,1.18850,0.03558,1.58425,1.12001,0.02946,1.60353
175,17600,1.52473,0.03449,1.59279,1.40803,0.03518,1.58006,1.24882,0.03524,1.58300,1.15745,0.02915,1.60334
176,17700,1.53399,0.03434,1.59276,1.38745,0.03533,1.57873,1.30251,0.03508,1.58492,1.12436,0.02907,1.60308
177,17800,1.49429,0.03400,1.59223,1.39309,0.03484,1.57876,1.27463,0.03480,1.58252,1.15111,0.02881,1.60325
178,17900,1.52633,0.03393,1.59189,1.40343,0.03472,1.57903,1.28090,0.03461,1.58285,1.14092,0.02862,1.60308
179,18000,1.56446,0.03380,1.59103,1.44019,0.03439,1.57812,1.25329,0.03445,1.58255,1.16320,0.02831,1.60282
180,18100,1.53997,0.03352,1.59076,1.44015,0.03416,1.57887,1.32748,0.03415,1.58243,1.10858,0.02815,1.60289
181,18200,1.47609,0.03328,1.59064,1.42458,0.03413,1.57835,1.32705,0.03385,1.58089,1.14462,0.02803,1.60263
182,18300,1.55757,0.03298,1.58963,1.48494,0.03388,1.57672,1.31984,0.03373,1.58193,1.17378,0.02784,1.60268
183,18400,1.51985,0.03306,1.59082,1.48361,0.03364,1.57810,1.24867,0.03346,1.58157,1.14224,0.02765,1.60258
184,18500,1.51671,0.03261,1.59003,1.49100,0.03351,1.57651,1.31238,0.03338,1.58110,1.15010,0.02749,1.60250
185,18600,1.52684,0.03254,1.58906,1.50208,0.03334,1.57676,1.36667,0.03307,1.58025,1.12309,0.02728,1.60223
186,18700,1.58006,0.03220,1.58862,1.46192,0.03314,1.57602,1.33594,0.03286,1.58015,1.13969,0.02694,1.60235
187,18800,1.56322,0.03200,1.58866,1.47868,0.03279,1.57536,1.33976,0.03263,1.58008,1.16357,0.02693,1.60223
188,18900,1.54851,0.03186,1.58862,1.49054,0.03285,1.57434,1.31797,0.03240,1.57927,1.20534,0.02680,1.60203
189,19000,1.49801,0.03163,1.58814,1.48894,0.03254,1.57325,1.36205,0.03246,1.57953,1.20057,0.02667,1.60189
190,19100,1.48997,0.03151,1.58886,1.46322,0.03243,1.57475,1.34794,0.03196,1.57949,1.19820,0.02635,1.60184
191,19200,1.56135,0.03123,1.58806,1.55361,0.03221,1.57223,1.37431,0.03212,1.57770,1.17567,0.02631,1.60176
192,19300,1.59981,0.03115,1.58788,1.52404,0.03235,1.57283,1.37094,0.03176,1.57834,1.17168,0.02606,1.60145
