iteration,episode,1_iql_loss,2_iql_loss,3_iql_loss
53,5400,1.16047,1.18004,1.19819
54,5500,1.19694,1.14408,1.18778
55,5600,1.15632,1.17637,1.15672
56,5700,1.18288,1.17267,1.20341
57,5800,1.17799,1.17804,1.20432
58,5900,1.16448,1.18321,1.19926
59,6000,1.18588,1.16336,1.20646
60,6100,1.18744,1.19506,1.20057
61,6200,1.20585,1.17974,1.17225
62,6300,1.17365,1.18553,1.22644
63,6400,1.19276,1.17412,1.22035
64,6500,1.19197,1.23818,1.23897
65,6600,1.18729,1.21894,1.22429
66,6700,1.18884,1.21093,1.22306
67,6800,1.20559,1.21153,1.26253
68,6900,1.20789,1.19856,1.21838
69,7000,1.20558,1.21878,1.24632
70,7100,1.23262,1.20565,1.24739
71,7200,1.19152,1.26810,1.21398
72,7300,1.23823,1.24116,1.24388
73,7400,1.24604,1.22900,1.21177
74,7500,1.20758,1.24406,1.26399
75,7600,1.23673,1.22784,1.25625
76,7700,1.23349,1.20029,1.24360
77,7800,1.22965,1.25143,1.26708
78,7900,1.23969,1.24748,1.26643
79,8000,1.27642,1.23326,1.27058
80,8100,1.24754,1.27274,1.27067
81,8200,1.23003,1.24116,1.26501
82,8300,1.26619,1.25303,1.26297
83,8400,1.22456,1.25353,1.25992
84,8500,1.21696,1.24791,1.27974
85,8600,1.26037,1.28405,1.26786
86,8700,1.23602,1.27555,1.27700
87,8800,1.26281,1.24532,1.27901
88,8900,1.26070,1.28103,1.27998
89,9000,1.25288,1.28423,1.27237
90,9100,1.24924,1.27306,1.27066
91,9200,1.28166,1.25780,1.28450
92,9300,1.25592,1.27982,1.32352
93,9400,1.26263,1.24164,1.25313
94,9500,1.24049,1.27555,1.33142
95,9600,1.28482,1.27027,1.28308
96,9700,1.25892,1.28119,1.27336
97,9800,1.25571,1.29709,1.29632
98,9900,1.28582,1.27768,1.31553
99,10000,1.27881,1.33744,1.28778
100,10100,1.23327,1.27599,1.28106
101,10200,1.26295,1.29020,1.29966
102,10300,1.27940,1.30139,1.29101
103,10400,1.25426,1.26598,1.29087
104,10500,1.29585,1.28940,1.30225
105,10600,1.25781,1.30481,1.27856
106,10700,1.26159,1.31140,1.31903
107,10800,1.26282,1.28992,1.27766
108,10900,1.24539,1.28159,1.28009
109,11000,1.29776,1.28552,1.29042
110,11100,1.30647,1.29858,1.36348
111,11200,1.31970,1.33914,1.31140
112,11300,1.29667,1.31786,1.32549
113,11400,1.28541,1.31373,1.34733
114,11500,1.28107,1.31510,1.28460
115,11600,1.29672,1.25619,1.30750
116,11700,1.27283,1.31706,1.32237
117,11800,1.30482,1.32614,1.30218
118,11900,1.31211,1.29828,1.33457
119,12000,1.28445,1.32043,1.32121
120,12100,1.29039,1.31076,1.29306
121,12200,1.31955,1.34038,1.32544
122,12300,1.30684,1.33517,1.31392
123,12400,1.30555,1.28457,1.36410
124,12500,1.33871,1.33058,1.30860
125,12600,1.35993,1.29937,1.32326
126,12700,1.31501,1.32864,1.31381
127,12800,1.30731,1.32394,1.31843
128,12900,1.30705,1.29445,1.36605
129,13000,1.33136,1.31917,1.33176
130,13100,1.30980,1.32603,1.35267
131,13200,1.30283,1.32711,1.35422
132,13300,1.32697,1.31581,1.32666
133,13400,1.30166,1.35289,1.30793
134,13500,1.29253,1.31561,1.35555
135,13600,1.33569,1.31609,1.32703
136,13700,1.28291,1.36431,1.29196
137,13800,1.31769,1.33048,1.32569
138,13900,1.30765,1.33963,1.37609
139,14000,1.29021,1.31383,1.32341
140,14100,1.34287,1.36538,1.35356
141,14200,1.32035,1.35287,1.33186
142,14300,1.33763,1.33633,1.33419
143,14400,1.32095,1.33124,1.33043
144,14500,1.30524,1.31549,1.31463
145,14600,1.28177,1.35967,1.33920
146,14700,1.32930,1.41328,1.35133
147,14800,1.31562,1.36430,1.30394
148,14900,1.31639,1.33488,1.35225
149,15000,1.30103,1.35876,1.33401
150,15100,1.31352,1.35178,1.35076
151,15200,1.34251,1.32641,1.38249
152,15300,1.31937,1.35380,1.32462
153,15400,1.30610,1.33884,1.34051
154,15500,1.34148,1.34973,1.33857
155,15600,1.32356,1.33687,1.39006
156,15700,1.31666,1.38073,1.35334
157,15800,1.34647,1.36557,1.34593
158,15900,1.34843,1.33248,1.33522
159,16000,1.30791,1.35429,1.33521
160,16100,1.35525,1.32620,1.28794
161,16200,1.33580,1.35025,1.32119
162,16300,1.33186,1.34076,1.36219
163,16400,1.35630,1.38775,1.33992
164,16500,1.36750,1.37257,1.38304
165,16600,1.32671,1.34391,1.36890
166,16700,1.32314,1.35202,1.34446
167,16800,1.30641,1.36224,1.33982
168,16900,1.32970,1.35441,1.37268
169,17000,1.32487,1.34749,1.36698
170,17100,1.30899,1.36747,1.37953
171,17200,1.35046,1.37925,1.36428
172,17300,1.36683,1.34448,1.35837
173,17400,1.31912,1.32594,1.33623
174,17500,1.35549,1.35965,1.36462
175,17600,1.38858,1.39102,1.37929
176,17700,1.36964,1.36709,1.35188
177,17800,1.36528,1.35618,1.37617
178,17900,1.37288,1.34833,1.33577
179,18000,1.33290,1.39590,1.35521
180,18100,1.35056,1.36427,1.36746
181,18200,1.34315,1.38808,1.37660
182,18300,1.32271,1.36242,1.39438
183,18400,1.32489,1.37381,1.38840
184,18500,1.35938,1.37250,1.35727
185,18600,1.38577,1.39776,1.37676
186,18700,1.34970,1.38212,1.34441
187,18800,1.38582,1.40090,1.41777
188,18900,1.35501,1.35847,1.36371
189,19000,1.36025,1.36422,1.37991
190,19100,1.34968,1.39152,1.37930
191,19200,1.30654,1.36536,1.38840
192,19300,1.37185,1.35873,1.38910
193,19400,1.37210,1.35255,1.41353
194,19500,1.36523,1.37814,1.36036
195,19600,1.38611,1.38908,1.38013
196,19700,1.38173,1.35995,1.36440
197,19800,1.40741,1.37148,1.34511
198,19900,1.40576,1.38997,1.39071
199,20000,1.38995,1.35922,1.38253
200,20100,1.35411,1.34738,1.35966
201,20200,1.34361,1.36787,1.37329
202,20300,1.33373,1.39809,1.38558
203,20400,1.39097,1.39070,1.41593
204,20500,1.35946,1.37686,1.40436
205,20600,1.34428,1.38991,1.36604
206,20700,1.36817,1.40046,1.39307
207,20800,1.34352,1.38594,1.37229
208,20900,1.40653,1.41424,1.39570
209,21000,1.38580,1.41863,1.38403
210,21100,1.38194,1.37267,1.36241
211,21200,1.39323,1.38426,1.36876
212,21300,1.39400,1.37301,1.36132
213,21400,1.35822,1.41588,1.36290
214,21500,1.39836,1.40965,1.35021
215,21600,1.38559,1.40806,1.38430
216,21700,1.37726,1.38590,1.41264
217,21800,1.38162,1.38293,1.39020
218,21900,1.38750,1.37408,1.37606
219,22000,1.34927,1.37465,1.37215
220,22100,1.36462,1.39287,1.38364
221,22200,1.36216,1.42026,1.37358
222,22300,1.35832,1.35894,1.38251
223,22400,1.37193,1.36814,1.38876
224,22500,1.37553,1.36087,1.41371
225,22600,1.39261,1.40868,1.39897
226,22700,1.35538,1.38537,1.39515
227,22800,1.37097,1.43722,1.38475
228,22900,1.38246,1.37998,1.39349
229,23000,1.38244,1.43132,1.42403
230,23100,1.37023,1.37737,1.39473
231,23200,1.38536,1.37943,1.41385
232,23300,1.32083,1.41477,1.43292
233,23400,1.34000,1.44180,1.41912
234,23500,1.39903,1.37901,1.35494
235,23600,1.35782,1.43710,1.37927
236,23700,1.36248,1.41720,1.40570
237,23800,1.35199,1.35880,1.42546
238,23900,1.36291,1.42012,1.40458
239,24000,1.37197,1.39788,1.41899
240,24100,1.36455,1.39073,1.39225
241,24200,1.38303,1.39482,1.36895
242,24300,1.36659,1.43210,1.42627
243,24400,1.35026,1.42960,1.39822
244,24500,1.35891,1.38072,1.38749
245,24600,1.42795,1.38254,1.39661
246,24700,1.37804,1.41486,1.41823
247,24800,1.37259,1.40914,1.43367
248,24900,1.36635,1.39320,1.40596
