iteration,episode,1_iql_loss,1_icm_forward_loss,1_icm_inverse_loss,2_iql_loss,2_icm_forward_loss,2_icm_inverse_loss
173,17400,0.97727,0.02906,1.62857,1.51310,0.02898,1.62953
174,17500,1.00593,0.02916,1.62602,1.44082,0.02908,1.62496
175,17600,0.99392,0.02935,1.61926,1.49839,0.02925,1.62006
176,17700,1.01961,0.02919,1.61729,1.45582,0.02927,1.61442
177,17800,1.01898,0.02939,1.61273,1.53757,0.02923,1.61379
178,17900,1.01280,0.02943,1.60413,1.47596,0.02949,1.60711
179,18000,0.98564,0.02952,1.60323,1.47251,0.02960,1.60130
180,18100,1.01088,0.02977,1.59479,1.47727,0.02955,1.59833
181,18200,1.01386,0.02950,1.59426,1.46881,0.02963,1.59320
182,18300,0.99228,0.02983,1.58684,1.46358,0.02962,1.58947
183,18400,0.98007,0.02971,1.58559,1.47810,0.02979,1.58348
184,18500,1.00899,0.03002,1.57581,1.51020,0.02987,1.58515
185,18600,1.00728,0.02990,1.57725,1.45718,0.02986,1.57484
186,18700,1.01094,0.03008,1.56962,1.49484,0.03025,1.56811
187,18800,1.00707,0.03004,1.56844,1.50633,0.03006,1.56738
188,18900,0.98227,0.03017,1.55992,1.43620,0.03007,1.56866
189,19000,1.00991,0.03022,1.55724,1.48154,0.03029,1.55519
190,19100,0.99894,0.03042,1.55239,1.44226,0.03023,1.55513
191,19200,1.00565,0.03037,1.54982,1.46420,0.03035,1.54726
192,19300,0.99706,0.03049,1.54328,1.51880,0.03051,1.54207
193,19400,0.96756,0.03055,1.54223,1.43636,0.03048,1.54250
194,19500,0.97419,0.03041,1.53312,1.46061,0.03054,1.53595
195,19600,1.01108,0.03084,1.52781,1.48998,0.03068,1.53165
196,19700,0.98997,0.03077,1.52491,1.47562,0.03076,1.52291
197,19800,0.96810,0.03094,1.51662,1.46131,0.03081,1.51683
198,19900,0.99237,0.03077,1.51548,1.45762,0.03076,1.52026
199,20000,0.98921,0.03112,1.50803,1.50696,0.03096,1.50933
200,20100,1.01215,0.03108,1.50999,1.48653,0.03100,1.50687
201,20200,1.01878,0.03102,1.50769,1.50226,0.03119,1.49735
202,20300,1.01030,0.03135,1.49306,1.56430,0.03111,1.49598
203,20400,0.98619,0.03120,1.49464,1.47761,0.03135,1.49139
204,20500,1.01210,0.03150,1.48512,1.47635,0.03135,1.48583
205,20600,0.99248,0.03146,1.47944,1.50234,0.03152,1.48247
206,20700,0.97830,0.03160,1.47898,1.42372,0.03176,1.47732
207,20800,1.02609,0.03163,1.47058,1.46830,0.03166,1.47124
208,20900,0.99623,0.03175,1.46713,1.54421,0.03189,1.46742
209,21000,1.01562,0.03174,1.46425,1.46299,0.03180,1.46650
210,21100,1.01296,0.03205,1.45472,1.42788,0.03218,1.45758
211,21200,1.00793,0.03214,1.45039,1.52766,0.03199,1.45676
212,21300,1.00686,0.03215,1.44075,1.48737,0.03202,1.44876
213,21400,1.01508,0.03229,1.44255,1.43232,0.03222,1.44120
214,21500,1.00403,0.03238,1.44124,1.47613,0.03231,1.43503
215,21600,0.97993,0.03251,1.42983,1.47581,0.03250,1.43548
216,21700,0.98193,0.03251,1.42104,1.45483,0.03264,1.43376
217,21800,1.00081,0.03268,1.42453,1.45392,0.03262,1.42003
218,21900,1.04175,0.03287,1.41335,1.49266,0.03254,1.42271
219,22000,1.00290,0.03270,1.41263,1.49453,0.03289,1.41609
220,22100,0.98815,0.03325,1.40775,1.43490,0.03299,1.40872
221,22200,1.00335,0.03305,1.40150,1.46555,0.03321,1.39713
222,22300,0.98056,0.03311,1.39631,1.46339,0.03333,1.39582
223,22400,0.99817,0.03330,1.39417,1.47259,0.03333,1.39668
224,22500,0.99954,0.03337,1.38367,1.44563,0.03338,1.38421
225,22600,1.00835,0.03343,1.39135,1.45117,0.03363,1.38566
226,22700,0.99917,0.03345,1.38127,1.46172,0.03379,1.37679
227,22800,1.01079,0.03370,1.37554,1.46459,0.03383,1.37317
228,22900,0.99078,0.03395,1.36932,1.48327,0.03390,1.36924
229,23000,0.99796,0.03412,1.35965,1.48423,0.03403,1.36557
230,23100,0.99153,0.03399,1.35646,1.47100,0.03436,1.35288
231,23200,1.02692,0.03442,1.35636,1.44221,0.03428,1.35056
232,23300,1.01612,0.03440,1.34204,1.48219,0.03460,1.34460
233,23400,0.98170,0.03488,1.34069,1.48984,0.03467,1.33760
234,23500,1.00280,0.03472,1.33311,1.46281,0.03482,1.33917
235,23600,1.00583,0.03486,1.32877,1.41199,0.03478,1.33499
236,23700,0.98725,0.03510,1.32275,1.46134,0.03496,1.32335
237,23800,1.01805,0.03504,1.31920,1.46036,0.03534,1.31486
238,23900,1.00928,0.03527,1.30985,1.47776,0.03510,1.31601
239,24000,1.00982,0.03547,1.30739,1.47299,0.03550,1.30945
240,24100,0.99871,0.03548,1.30621,1.40403,0.03557,1.30724
241,24200,1.01816,0.03566,1.29368,1.41820,0.03590,1.29890
242,24300,0.99974,0.03615,1.29380,1.38143,0.03593,1.29431
243,24400,1.04086,0.03629,1.29396,1.49758,0.03619,1.28556
244,24500,0.99933,0.03623,1.28762,1.46706,0.03659,1.28303
245,24600,0.98315,0.03651,1.28181,1.47630,0.03639,1.27094
246,24700,0.99593,0.03685,1.27529,1.37597,0.03656,1.27764
247,24800,0.99508,0.03654,1.27369,1.42079,0.03672,1.26761
248,24900,0.99936,0.03706,1.26865,1.46330,0.03667,1.25926
