iteration,episode,1_iql_loss,2_iql_loss,3_iql_loss
202,20300,1.00505,0.94351,1.02786
203,20400,0.98532,1.03283,0.94211
204,20500,0.96621,0.96279,1.01817
205,20600,0.95401,0.97011,0.95774
206,20700,0.95535,0.94196,0.95583
207,20800,0.98735,0.98368,1.00286
208,20900,0.95382,0.95776,0.99154
209,21000,0.95265,0.96761,0.96987
210,21100,0.92669,0.99442,0.97954
211,21200,1.06000,0.95504,0.99112
212,21300,1.03573,0.98596,0.92541
213,21400,0.99692,0.94993,0.96505
214,21500,0.99749,0.96729,0.96439
215,21600,0.99506,0.94752,0.98759
216,21700,0.94538,0.92775,0.99977
217,21800,0.98131,0.96439,0.97119
218,21900,1.06039,0.99029,1.01572
219,22000,1.07430,1.00646,0.94660
220,22100,0.93961,0.99251,1.01854
221,22200,0.99861,0.97784,0.99601
222,22300,1.00100,0.91959,0.99023
223,22400,0.97801,0.96220,1.01506
224,22500,0.97332,0.95432,0.97517
225,22600,0.99180,1.01471,0.96033
226,22700,0.96771,0.97188,0.98231
227,22800,0.99010,0.98605,0.96351
228,22900,1.00901,0.96177,0.99629
229,23000,1.01635,0.96348,0.95986
230,23100,0.96599,1.00473,0.95176
231,23200,0.96015,1.01685,0.97532
232,23300,0.98035,0.96529,0.95984
233,23400,0.98056,0.96182,0.99560
234,23500,0.99800,0.98847,1.03744
235,23600,1.00689,1.01805,0.96842
236,23700,1.00142,0.97654,0.97366
237,23800,0.92319,1.00509,1.04699
238,23900,0.99534,1.03382,0.96192
239,24000,0.98841,0.93599,0.92503
240,24100,0.97114,0.97720,0.97363
241,24200,1.01896,0.99928,1.01652
242,24300,0.97353,1.00207,0.99690
243,24400,1.04301,0.97582,0.93853
244,24500,0.98407,0.98838,0.98143
245,24600,1.00694,0.99450,0.94752
246,24700,1.00052,0.96738,1.00292
247,24800,1.00817,0.98331,0.96762
248,24900,0.99673,0.93752,0.98069
