iteration,episode,1_iql_loss,1_count_value,2_iql_loss,2_count_value,3_iql_loss,3_count_value,4_iql_loss,4_count_value
122,12300,1.74181,0.15936,1.70998,0.16194,1.80472,0.16169,1.43605,0.16245
123,12400,1.80074,0.16311,1.74102,0.16109,1.80138,0.16255,1.38313,0.16000
124,12500,1.80746,0.16097,1.77137,0.16329,1.79522,0.16060,1.45818,0.16034
125,12600,1.78889,0.16169,1.76155,0.16247,1.78663,0.16088,1.33941,0.16141
126,12700,1.85641,0.16118,1.76211,0.16210,1.77763,0.16226,1.31289,0.16139
127,12800,1.85965,0.16247,1.82901,0.16102,1.81964,0.16183,1.36229,0.16259
128,12900,1.81702,0.16216,1.81647,0.16229,1.81025,0.16300,1.39214,0.16272
129,13000,1.82612,0.16336,1.83396,0.16280,1.79925,0.16107,1.37700,0.16318
130,13100,1.86057,0.16413,1.83589,0.16343,1.76707,0.16126,1.39303,0.16342
131,13200,1.82345,0.16487,1.83662,0.16176,1.82987,0.16294,1.36502,0.16385
132,13300,1.86443,0.16436,1.83089,0.16405,1.81994,0.16600,1.45135,0.16610
133,13400,1.90960,0.16425,1.90493,0.16476,1.88469,0.16378,1.40259,0.16554
134,13500,1.93209,0.16572,1.83762,0.16432,1.81872,0.16386,1.43652,0.16602
135,13600,1.90441,0.16734,1.88192,0.16582,1.90062,0.16360,1.40685,0.16476
136,13700,1.83021,0.16560,1.87592,0.16690,1.86991,0.16724,1.36799,0.16601
137,13800,1.87579,0.16629,1.94250,0.16826,1.89415,0.16668,1.42260,0.16724
138,13900,1.84698,0.16629,1.93539,0.16789,1.87805,0.16696,1.42673,0.16857
139,14000,1.83936,0.16609,1.90801,0.16817,1.85887,0.17044,1.35584,0.17008
140,14100,1.81413,0.16936,2.00683,0.16808,1.90055,0.16850,1.38968,0.17039
141,14200,1.88225,0.16897,1.96797,0.16979,1.88419,0.16820,1.39006,0.16993
142,14300,1.89058,0.17083,1.89305,0.16856,1.88099,0.16790,1.39704,0.16883
143,14400,1.88245,0.17108,1.93445,0.17006,1.89639,0.17118,1.42723,0.17018
144,14500,1.80840,0.17008,2.02395,0.17043,1.87024,0.17158,1.38959,0.17231
145,14600,1.80809,0.17102,2.06201,0.17155,1.96297,0.17061,1.37698,0.17297
146,14700,1.81333,0.17120,1.96191,0.17293,1.93351,0.17146,1.38778,0.17149
147,14800,1.85651,0.17295,1.99968,0.17191,1.93670,0.17344,1.40579,0.17281
148,14900,1.78135,0.17217,2.01175,0.17285,1.94857,0.17327,1.40649,0.17377
149,15000,1.80672,0.17370,2.00812,0.17394,1.96970,0.17408,1.40392,0.17281
150,15100,1.79994,0.17345,2.04719,0.17371,1.97736,0.17455,1.40098,0.17335
151,15200,1.76878,0.17536,2.07635,0.17323,1.94773,0.17419,1.39028,0.17447
152,15300,1.75578,0.17405,2.08018,0.17409,1.98968,0.17345,1.43986,0.17359
153,15400,1.80017,0.17473,2.18168,0.17505,1.98032,0.17358,1.38336,0.17319
154,15500,1.77081,0.17361,2.11358,0.17556,1.99404,0.17334,1.34204,0.17548
155,15600,1.81572,0.17505,2.16195,0.17528,1.97236,0.17582,1.43216,0.17478
156,15700,1.77376,0.17658,2.13881,0.17513,1.99195,0.17412,1.42896,0.17351
157,15800,1.76993,0.17570,2.13885,0.17685,2.12539,0.17715,1.38839,0.17323
158,15900,1.76491,0.17460,2.06775,0.17397,2.07215,0.17612,1.38943,0.17548
159,16000,1.70750,0.17408,2.15078,0.17553,2.04954,0.17443,1.38421,0.17447
160,16100,1.68789,0.17519,2.18371,0.17533,2.05222,0.17425,1.39174,0.17465
161,16200,1.68400,0.17558,2.14381,0.17530,2.13899,0.17746,1.43496,0.17668
162,16300,1.68010,0.17448,2.11462,0.17477,2.05443,0.17495,1.39140,0.17459
163,16400,1.71117,0.17644,2.05725,0.17707,2.05472,0.17373,1.41961,0.17424
164,16500,1.69553,0.17663,2.22227,0.17341,2.06303,0.17670,1.43149,0.17757
165,16600,1.66077,0.17592,2.18047,0.17620,2.05449,0.17537,1.36196,0.17252
166,16700,1.68521,0.17666,2.20467,0.17380,2.02654,0.17420,1.43272,0.17634
167,16800,1.66517,0.17745,2.22375,0.17549,2.00701,0.17544,1.44945,0.17448
168,16900,1.62999,0.17413,2.20452,0.17496,2.05549,0.17449,1.41989,0.17354
169,17000,1.62696,0.17366,2.17171,0.17491,1.98410,0.17421,1.38481,0.17314
170,17100,1.64901,0.17280,2.20340,0.17519,2.03072,0.17572,1.42978,0.17582
171,17200,1.59865,0.17502,2.17170,0.17212,2.01578,0.17328,1.46985,0.17462
172,17300,1.59487,0.17380,2.22717,0.17391,2.04362,0.17484,1.42674,0.17339
173,17400,1.63448,0.17489,2.17466,0.17411,2.06268,0.17377,1.43925,0.17424
174,17500,1.62393,0.17384,2.16219,0.17183,1.99773,0.17316,1.44114,0.17372
175,17600,1.58259,0.17372,2.23705,0.17379,2.03180,0.17465,1.43406,0.17432
176,17700,1.58560,0.17515,2.16765,0.17323,2.01027,0.17121,1.46113,0.17515
177,17800,1.61141,0.17302,2.18607,0.17342,1.95018,0.17271,1.43708,0.17233
178,17900,1.58195,0.17332,2.20844,0.17167,1.95563,0.17316,1.43709,0.17151
179,18000,1.58327,0.17222,2.19502,0.17294,2.04069,0.17144,1.40467,0.17128
180,18100,1.57841,0.17339,2.18262,0.17209,1.96536,0.17190,1.40752,0.17351
181,18200,1.57749,0.17324,2.18968,0.17103,1.98685,0.17366,1.40454,0.17218
182,18300,1.48682,0.17117,2.21518,0.17271,1.94148,0.17091,1.44290,0.17108
183,18400,1.55845,0.17158,2.21513,0.17139,1.95149,0.17061,1.44269,0.17156
184,18500,1.53294,0.17093,2.18395,0.17188,1.91520,0.17203,1.46852,0.17147
185,18600,1.56656,0.16861,2.10269,0.16983,1.86228,0.17132,1.40880,0.16969
186,18700,1.53052,0.17002,2.22005,0.17121,1.94437,0.16853,1.43146,0.17174
187,18800,1.54785,0.17045,2.19269,0.17043,1.88978,0.17045,1.44773,0.17096
188,18900,1.60764,0.17140,2.15116,0.16978,1.88804,0.16930,1.45214,0.17087
189,19000,1.59459,0.17013,2.11752,0.16981,1.85562,0.16861,1.42865,0.17045
190,19100,1.56801,0.17077,2.20463,0.17008,1.88108,0.17007,1.47153,0.17087
191,19200,1.59741,0.16968,2.20374,0.17043,1.80023,0.16881,1.48284,0.16838
192,19300,1.58423,0.17013,2.13570,0.16882,1.85318,0.16791,1.44891,0.16807
193,19400,1.61733,0.16860,2.21076,0.16991,1.83489,0.16745,1.46245,0.17036
194,19500,1.54008,0.16921,2.23300,0.16853,1.86143,0.17033,1.51032,0.16940
195,19600,1.51958,0.16767,2.13701,0.17159,1.82383,0.16923,1.45449,0.16652
196,19700,1.63627,0.16873,2.15944,0.16846,1.78648,0.16865,1.43542,0.16737
197,19800,1.56396,0.16845,2.13099,0.16758,1.79851,0.16996,1.48465,0.16857
198,19900,1.60078,0.16814,2.07346,0.16805,1.76529,0.16816,1.48635,0.16797
199,20000,1.58938,0.16880,2.20876,0.16956,1.68775,0.16787,1.45816,0.16834
200,20100,1.55689,0.16695,2.11054,0.16724,1.78235,0.16774,1.49444,0.16765
201,20200,1.54746,0.16633,2.13767,0.16793,1.77264,0.16765,1.45191,0.16661
202,20300,1.56352,0.16707,2.15265,0.16781,1.74820,0.16734,1.43703,0.16666
203,20400,1.63667,0.16797,2.19209,0.16687,1.78420,0.16960,1.52187,0.16744
204,20500,1.61500,0.16876,2.14906,0.16946,1.74897,0.16760,1.49520,0.16682
205,20600,1.55212,0.16697,2.15056,0.16792,1.77496,0.16718,1.45190,0.16678
206,20700,1.64684,0.16763,2.19289,0.16689,1.74716,0.16700,1.51214,0.16678
207,20800,1.59036,0.16784,2.16015,0.16832,1.72099,0.16686,1.49323,0.16571
208,20900,1.63828,0.16740,2.17024,0.16711,1.73830,0.16736,1.47965,0.16751
209,21000,1.57554,0.16531,2.17443,0.16778,1.67439,0.16569,1.45706,0.16770
210,21100,1.59394,0.16690,2.16052,0.16659,1.74091,0.16696,1.47898,0.16532
211,21200,1.62188,0.16745,2.12190,0.16609,1.68676,0.16701,1.47310,0.16537
212,21300,1.59004,0.16493,2.14297,0.16660,1.67904,0.16645,1.48290,0.16649
213,21400,1.58962,0.16740,2.13070,0.16703,1.74627,0.16446,1.52396,0.16642
214,21500,1.62399,0.16513,2.13445,0.16578,1.73563,0.16726,1.46495,0.16624
215,21600,1.62108,0.16500,2.17620,0.16430,1.68877,0.16674,1.50986,0.16513
216,21700,1.57872,0.16459,2.18376,0.16657,1.74766,0.16717,1.46325,0.16521
217,21800,1.67873,0.16636,2.18740,0.16692,1.69382,0.16556,1.53760,0.16656
