iteration,episode,1_iql_loss,1_icm_forward_loss,1_icm_inverse_loss,2_iql_loss,2_icm_forward_loss,2_icm_inverse_loss,3_iql_loss,3_icm_forward_loss,3_icm_inverse_loss
91,9200,0.95651,0.22438,1.60484,0.94922,0.21596,1.60719,0.95579,0.22029,1.60803
92,9300,0.94567,0.22112,1.60516,0.93503,0.21418,1.60705,0.95083,0.21798,1.60794
93,9400,0.97165,0.21947,1.60452,0.97455,0.21194,1.60705,0.92912,0.21509,1.60806
94,9500,0.92832,0.21694,1.60531,0.92503,0.20940,1.60673,0.90600,0.21307,1.60811
95,9600,0.91873,0.21355,1.60455,0.93343,0.20697,1.60706,0.94083,0.21119,1.60797
96,9700,0.92332,0.21162,1.60464,0.96020,0.20560,1.60667,0.95897,0.20882,1.60823
97,9800,0.91553,0.20973,1.60471,0.99616,0.20364,1.60706,0.93721,0.20671,1.60800
98,9900,0.97077,0.20777,1.60436,0.99621,0.20133,1.60661,0.93274,0.20443,1.60804
99,10000,0.99906,0.20532,1.60473,0.94446,0.19944,1.60653,0.94380,0.20265,1.60766
100,10100,0.94880,0.20274,1.60480,1.00493,0.19682,1.60672,0.95319,0.20017,1.60758
101,10200,0.92876,0.20052,1.60469,0.91396,0.19523,1.60675,0.94708,0.19750,1.60764
102,10300,0.94688,0.19963,1.60487,0.98055,0.19307,1.60636,0.94219,0.19604,1.60769
103,10400,0.92202,0.19666,1.60476,0.98718,0.19146,1.60672,0.92215,0.19474,1.60755
104,10500,0.89288,0.19462,1.60459,0.96711,0.18925,1.60630,0.94426,0.19185,1.60767
105,10600,0.93372,0.19203,1.60410,0.96097,0.18674,1.60624,0.94048,0.19015,1.60707
106,10700,0.97141,0.19034,1.60403,0.98497,0.18507,1.60614,0.90955,0.18730,1.60745
107,10800,0.96715,0.18740,1.60418,0.96596,0.18300,1.60632,0.89966,0.18513,1.60702
108,10900,0.92178,0.18554,1.60466,0.99128,0.18076,1.60585,0.94275,0.18353,1.60713
109,11000,0.92087,0.18393,1.60375,1.02560,0.17901,1.60602,0.95905,0.18134,1.60719
110,11100,0.95777,0.18190,1.60419,0.94459,0.17715,1.60600,0.97376,0.17967,1.60720
111,11200,1.01074,0.18035,1.60466,0.97319,0.17577,1.60594,0.98157,0.17805,1.60678
112,11300,0.97418,0.17824,1.60449,0.96721,0.17352,1.60643,0.93317,0.17625,1.60676
113,11400,0.96225,0.17680,1.60409,0.93761,0.17096,1.60622,0.96503,0.17377,1.60702
114,11500,0.97060,0.17418,1.60383,0.93212,0.16965,1.60599,0.98793,0.17197,1.60708
115,11600,0.96135,0.17279,1.60381,0.96524,0.16773,1.60595,0.95177,0.17023,1.60683
116,11700,0.92342,0.17082,1.60469,0.92227,0.16602,1.60565,0.93378,0.16823,1.60709
117,11800,0.93794,0.16849,1.60410,0.97109,0.16413,1.60574,0.92258,0.16626,1.60678
118,11900,0.96685,0.16697,1.60375,0.96572,0.16258,1.60623,0.91600,0.16449,1.60710
119,12000,0.91092,0.16522,1.60439,0.93860,0.16034,1.60648,0.98680,0.16300,1.60668
120,12100,0.91251,0.16296,1.60405,0.97070,0.15913,1.60588,0.91514,0.16154,1.60657
121,12200,0.96795,0.16170,1.60452,0.93877,0.15798,1.60596,0.99313,0.15938,1.60693
122,12300,0.93579,0.15986,1.60454,0.96845,0.15630,1.60573,0.97662,0.15739,1.60676
123,12400,0.93362,0.15774,1.60424,0.96558,0.15429,1.60583,1.00837,0.15559,1.60660
124,12500,0.96490,0.15663,1.60433,0.95308,0.15286,1.60570,0.99054,0.15384,1.60668
125,12600,0.95948,0.15463,1.60395,0.93585,0.15167,1.60589,0.95823,0.15255,1.60646
