iteration,episode,1_maddpg_actor_loss,1_maddpg_critic_loss,1_icm_forward_loss,1_icm_inverse_loss,2_maddpg_actor_loss,2_maddpg_critic_loss,2_icm_forward_loss,2_icm_inverse_loss,3_maddpg_actor_loss,3_maddpg_critic_loss,3_icm_forward_loss,3_icm_inverse_loss,4_maddpg_actor_loss,4_maddpg_critic_loss,4_icm_forward_loss,4_icm_inverse_loss
61,6200,-12.66708,1.27693,0.27792,1.61753,-13.16117,1.61955,0.27617,1.58915,-12.87399,1.33310,0.28005,1.62692,-13.29854,0.61300,0.25217,1.60706
62,6300,-12.68804,1.25613,0.27549,1.61654,-13.12192,1.30828,0.27362,1.58750,-12.99516,1.16183,0.27728,1.62633,-13.13294,0.88953,0.24877,1.60732
63,6400,-12.52744,1.37477,0.27242,1.61757,-13.06212,1.38553,0.27074,1.58833,-12.92119,1.20157,0.27469,1.62583,-13.05360,0.83077,0.24580,1.60681
64,6500,-12.60363,1.18274,0.26982,1.61799,-12.92574,1.73208,0.26804,1.58963,-12.90679,1.49329,0.27150,1.62674,-13.12794,0.93175,0.24268,1.60693
65,6600,-12.60066,1.30650,0.26724,1.61678,-13.04266,1.22195,0.26603,1.58698,-12.92781,1.89506,0.26886,1.62649,-13.11842,0.65907,0.24022,1.60592
66,6700,-12.51105,1.25784,0.26446,1.61780,-12.90489,1.11192,0.26322,1.58789,-12.83303,1.66503,0.26655,1.62489,-13.01845,0.81553,0.23726,1.60540
67,6800,-12.54531,1.42373,0.26173,1.61734,-12.93483,1.21155,0.26042,1.58754,-12.98883,1.49115,0.26332,1.62650,-13.08614,0.73635,0.23473,1.60479
68,6900,-12.50298,1.33529,0.25935,1.61728,-12.87811,1.20332,0.25804,1.58610,-12.82188,1.49209,0.26061,1.62641,-13.00089,0.75175,0.23128,1.60488
69,7000,-12.47455,1.19857,0.25681,1.61672,-12.90022,1.35318,0.25539,1.58681,-12.86207,1.18664,0.25824,1.62495,-13.16061,1.04127,0.22855,1.60433
70,7100,-12.37975,1.16174,0.25423,1.61662,-12.79998,1.25350,0.25301,1.58654,-12.77309,1.33228,0.25572,1.62500,-13.11209,0.73614,0.22589,1.60410
71,7200,-12.44154,1.33472,0.25172,1.61715,-12.70642,1.17873,0.25064,1.58454,-12.79226,1.43302,0.25274,1.62599,-13.06223,0.72208,0.22321,1.60338
72,7300,-12.31700,1.25725,0.24906,1.61727,-12.72671,1.27389,0.24813,1.58426,-12.80146,1.19216,0.25014,1.62601,-13.04160,0.73214,0.21994,1.60364
73,7400,-12.37977,1.29392,0.24660,1.61657,-12.76741,1.24634,0.24569,1.58405,-12.66535,1.44643,0.24746,1.62523,-12.94932,0.89164,0.21738,1.60301
74,7500,-12.23646,1.19184,0.24405,1.61619,-12.61286,1.35052,0.24295,1.58375,-12.64334,1.38026,0.24498,1.62518,-12.98845,0.70732,0.21499,1.60222
75,7600,-12.17600,1.08432,0.24132,1.61769,-12.75471,1.24613,0.24064,1.58277,-12.48437,1.11037,0.24217,1.62555,-12.98513,0.72209,0.21211,1.60225
76,7700,-12.13149,1.15957,0.23878,1.61659,-12.60424,1.18697,0.23853,1.58294,-12.40197,1.10743,0.23947,1.62562,-12.88467,0.65234,0.20973,1.60086
77,7800,-12.06691,1.06040,0.23610,1.61775,-12.51269,1.18072,0.23605,1.58172,-12.49145,1.32552,0.23726,1.62525,-12.75734,0.70933,0.20680,1.60109
