iteration,episode,1_iql_loss,1_count_value,2_iql_loss,2_count_value
140,14100,0.90863,0.00091,1.63124,0.22463
141,14200,1.00148,0.00091,1.60463,0.22669
142,14300,0.89474,0.00091,1.64918,0.22242
143,14400,1.04529,0.00090,1.66384,0.22205
144,14500,0.96343,0.00090,1.73379,0.22383
145,14600,0.97410,0.00090,1.71913,0.22346
146,14700,1.03671,0.00090,1.68080,0.22189
147,14800,1.05884,0.00089,1.68716,0.22299
148,14900,1.05184,0.00089,1.75259,0.21981
149,15000,0.88203,0.00089,1.66547,0.21962
150,15100,0.98635,0.00088,1.74504,0.21821
151,15200,0.87609,0.00088,1.69363,0.21879
152,15300,0.91727,0.00088,1.66698,0.21750
153,15400,1.00032,0.00087,1.69129,0.21652
154,15500,1.03523,0.00087,1.62390,0.21567
155,15600,0.90570,0.00087,1.64671,0.21629
156,15700,0.99350,0.00087,1.71780,0.21690
157,15800,0.91396,0.00086,1.59610,0.21689
158,15900,0.92187,0.00086,1.67747,0.21679
159,16000,1.01185,0.00086,1.59095,0.21399
160,16100,0.93271,0.00086,1.73502,0.21385
161,16200,0.93738,0.00085,1.62535,0.21275
162,16300,1.06324,0.00085,1.72455,0.21497
163,16400,1.06316,0.00085,1.67279,0.21211
164,16500,1.01565,0.00085,1.67499,0.21025
165,16600,1.04096,0.00084,1.65341,0.21307
166,16700,1.09674,0.00084,1.70147,0.21093
167,16800,1.08967,0.00084,1.61554,0.21105
168,16900,0.95942,0.00083,1.69885,0.21015
169,17000,0.94196,0.00083,1.68688,0.20999
170,17100,0.96887,0.00083,1.58738,0.20842
171,17200,1.02205,0.00083,1.70872,0.20900
172,17300,1.07757,0.00082,1.70348,0.20905
173,17400,0.92178,0.00082,1.65430,0.20787
174,17500,1.02118,0.00082,1.66299,0.20710
175,17600,1.08859,0.00082,1.60209,0.20823
176,17700,0.98324,0.00082,1.61356,0.20804
177,17800,1.09948,0.00081,1.66388,0.20592
178,17900,0.96460,0.00081,1.64856,0.20526
179,18000,0.98246,0.00081,1.74798,0.20614
180,18100,1.15452,0.00081,1.61665,0.20342
181,18200,0.99285,0.00080,1.76231,0.20519
182,18300,1.10518,0.00080,1.70646,0.20577
183,18400,0.93453,0.00080,1.73492,0.20477
184,18500,1.04956,0.00080,1.65228,0.20419
185,18600,0.95455,0.00080,1.66904,0.20283
186,18700,0.89445,0.00079,1.66117,0.20265
187,18800,1.03780,0.00079,1.76190,0.20439
188,18900,1.02781,0.00079,1.65035,0.20015
189,19000,1.00099,0.00079,1.60646,0.20272
190,19100,0.96789,0.00079,1.69165,0.20175
191,19200,1.02975,0.00078,1.69764,0.20212
192,19300,1.03287,0.00078,1.69378,0.19836
193,19400,1.08906,0.00078,1.56144,0.19941
194,19500,0.94912,0.00078,1.57336,0.19933
195,19600,0.99614,0.00078,1.74614,0.20086
196,19700,1.05637,0.00077,1.62873,0.19836
197,19800,1.02938,0.00077,1.63439,0.19998
198,19900,1.12555,0.00077,1.70416,0.19811
199,20000,1.03481,0.00077,1.70321,0.19842
200,20100,0.99715,0.00077,1.69274,0.19902
201,20200,1.01023,0.00076,1.60719,0.19719
202,20300,0.99688,0.00076,1.60380,0.19917
203,20400,0.98500,0.00076,1.66582,0.19836
204,20500,0.89506,0.00076,1.64069,0.19481
205,20600,0.96729,0.00076,1.63463,0.19592
206,20700,1.09515,0.00075,1.60719,0.19561
207,20800,0.93789,0.00075,1.62708,0.19650
208,20900,0.89316,0.00075,1.63470,0.19770
209,21000,1.05259,0.00075,1.64573,0.19746
210,21100,0.91444,0.00075,1.68326,0.19559
211,21200,0.96680,0.00075,1.66573,0.19377
212,21300,0.97960,0.00074,1.63072,0.19609
213,21400,1.01747,0.00074,1.62721,0.19573
214,21500,0.99223,0.00074,1.67551,0.19636
215,21600,1.07702,0.00074,1.58463,0.19589
216,21700,0.88145,0.00074,1.66388,0.19682
217,21800,0.94057,0.00073,1.70708,0.19412
218,21900,1.03396,0.00073,1.61334,0.19440
219,22000,1.02363,0.00073,1.59436,0.19469
220,22100,0.88312,0.00073,1.69127,0.19621
221,22200,0.89214,0.00073,1.62254,0.19409
222,22300,1.01071,0.00073,1.63917,0.19371
223,22400,1.02006,0.00072,1.61768,0.19157
224,22500,1.00771,0.00072,1.57405,0.19293
225,22600,0.90506,0.00072,1.55694,0.19171
226,22700,1.02693,0.00072,1.63783,0.19254
227,22800,1.04588,0.00072,1.67757,0.19119
228,22900,1.06568,0.00072,1.45873,0.19015
229,23000,0.99781,0.00072,1.60438,0.18917
230,23100,0.90823,0.00071,1.59797,0.19050
231,23200,0.99125,0.00071,1.68653,0.18941
232,23300,1.09079,0.00071,1.63205,0.18871
233,23400,0.95086,0.00071,1.60412,0.18829
234,23500,0.99812,0.00071,1.55684,0.18758
235,23600,0.94701,0.00071,1.70631,0.18892
236,23700,1.06360,0.00070,1.60243,0.18770
237,23800,0.94105,0.00070,1.61670,0.18702
238,23900,1.06553,0.00070,1.57512,0.18787
239,24000,1.06301,0.00070,1.54967,0.18622
240,24100,1.09774,0.00070,1.51200,0.18670
241,24200,0.98459,0.00070,1.59266,0.18780
242,24300,0.95440,0.00070,1.57328,0.18667
243,24400,1.07120,0.00069,1.65743,0.18656
244,24500,0.89390,0.00069,1.47519,0.18469
245,24600,1.03196,0.00069,1.59237,0.18569
246,24700,0.93769,0.00069,1.55277,0.18509
247,24800,0.99187,0.00069,1.58093,0.18531
248,24900,0.93480,0.00069,1.68484,0.18400
