iteration,episode,1_iql_loss,1_icm_forward_loss,1_icm_inverse_loss,2_iql_loss,2_icm_forward_loss,2_icm_inverse_loss
205,20600,1.00689,0.00972,0.93720,0.72075,0.02210,1.58602
206,20700,0.99581,0.00971,0.93161,0.69492,0.02197,1.58536
207,20800,0.98593,0.00969,0.92932,0.69888,0.02171,1.58499
208,20900,1.00035,0.00980,0.92730,0.69421,0.02151,1.58532
209,21000,0.99672,0.00981,0.92831,0.71265,0.02155,1.58505
210,21100,0.97592,0.00983,0.92245,0.71679,0.02140,1.58401
211,21200,0.99745,0.00989,0.91646,0.69921,0.02141,1.58402
212,21300,1.01961,0.01001,0.92002,0.67330,0.02110,1.58376
213,21400,0.96583,0.01005,0.92201,0.70381,0.02108,1.58315
214,21500,1.03481,0.01011,0.92066,0.69835,0.02107,1.58305
215,21600,0.98224,0.01006,0.91645,0.74613,0.02104,1.58256
216,21700,0.99648,0.01013,0.91737,0.72598,0.02081,1.58262
217,21800,0.97794,0.01011,0.91108,0.71500,0.02092,1.58236
218,21900,0.98864,0.01010,0.90749,0.73107,0.02065,1.58172
219,22000,0.93823,0.01006,0.90390,0.70024,0.02083,1.58158
220,22100,0.96370,0.01021,0.90622,0.71943,0.02059,1.58114
221,22200,1.00313,0.01032,0.90331,0.72275,0.02063,1.58060
222,22300,1.01369,0.01038,0.90796,0.74290,0.02055,1.58059
223,22400,1.00177,0.01032,0.90238,0.75607,0.02034,1.58061
224,22500,0.95658,0.01033,0.90043,0.72171,0.02022,1.57963
225,22600,0.98371,0.01033,0.89839,0.72437,0.02036,1.57918
226,22700,0.97945,0.01049,0.89918,0.71903,0.02030,1.57900
227,22800,0.95745,0.01040,0.89244,0.74629,0.02009,1.57906
228,22900,1.00218,0.01049,0.89440,0.75421,0.02001,1.57831
229,23000,1.00386,0.01051,0.89239,0.73499,0.02008,1.57870
230,23100,0.99958,0.01061,0.88995,0.76562,0.02008,1.57786
231,23200,0.97864,0.01055,0.88368,0.74916,0.02006,1.57752
232,23300,0.95034,0.01055,0.88262,0.74850,0.01988,1.57728
233,23400,1.01215,0.01063,0.88269,0.73455,0.01972,1.57688
234,23500,1.01520,0.01071,0.88547,0.75168,0.01975,1.57645
235,23600,0.95878,0.01071,0.87926,0.72887,0.01967,1.57639
236,23700,0.99140,0.01076,0.88184,0.74831,0.01966,1.57575
237,23800,0.94752,0.01074,0.87573,0.76704,0.01965,1.57553
238,23900,1.02910,0.01084,0.87606,0.76422,0.01950,1.57507
239,24000,0.96473,0.01080,0.87186,0.76786,0.01965,1.57415
240,24100,0.98204,0.01094,0.87162,0.76707,0.01950,1.57423
241,24200,1.00068,0.01099,0.87044,0.76018,0.01950,1.57305
242,24300,0.95487,0.01097,0.86775,0.73826,0.01940,1.57305
243,24400,0.94356,0.01107,0.86915,0.73226,0.01929,1.57273
244,24500,0.99980,0.01112,0.86667,0.78614,0.01941,1.57212
245,24600,0.99770,0.01110,0.86205,0.75960,0.01933,1.57178
246,24700,0.98480,0.01126,0.86318,0.76191,0.01929,1.57153
247,24800,0.97492,0.01104,0.84964,0.75258,0.01937,1.57153
248,24900,0.94901,0.01124,0.85906,0.78566,0.01927,1.57056
