iteration,episode,1_iql_loss,1_rnd_forward_loss,2_iql_loss,2_rnd_forward_loss
187,18800,1.12098,0.43770,1.05838,0.73418
188,18900,1.05547,0.43503,1.08946,0.73085
189,19000,1.07232,0.43187,1.16355,0.72820
190,19100,1.06226,0.42900,1.27105,0.72061
191,19200,1.09323,0.42610,1.13628,0.71834
192,19300,0.99942,0.42352,1.15456,0.71392
193,19400,1.12448,0.42057,1.02309,0.70789
194,19500,0.95923,0.41767,1.18902,0.70715
195,19600,0.93683,0.41500,1.33962,0.70222
196,19700,1.00855,0.41184,1.12062,0.69856
197,19800,1.01964,0.40936,1.18019,0.69454
198,19900,1.07966,0.40637,1.09212,0.69167
199,20000,1.06720,0.40377,1.14686,0.68574
200,20100,1.20837,0.40075,1.14279,0.68102
201,20200,0.94676,0.39793,1.05997,0.67834
202,20300,1.04607,0.39520,1.08849,0.67371
203,20400,0.87745,0.39278,1.04374,0.66854
204,20500,0.87321,0.39002,0.99733,0.66424
205,20600,1.07414,0.38709,1.19164,0.66296
206,20700,1.06244,0.38438,1.10203,0.65912
207,20800,0.97882,0.38175,1.18345,0.65544
208,20900,0.88425,0.37907,1.00701,0.65060
209,21000,1.10384,0.37650,1.05124,0.64426
210,21100,1.04227,0.37378,1.10223,0.64175
211,21200,1.05954,0.37102,1.06192,0.63891
212,21300,0.96892,0.36831,1.04081,0.63602
213,21400,1.03944,0.36590,1.13919,0.63241
214,21500,0.94238,0.36301,1.03162,0.62770
215,21600,0.97632,0.36077,0.97380,0.62306
216,21700,0.97100,0.35810,1.03082,0.61789
217,21800,0.99118,0.35538,1.10605,0.61537
218,21900,0.98756,0.35292,1.05412,0.61453
219,22000,1.08538,0.35039,1.03716,0.60901
220,22100,0.90931,0.34791,1.21590,0.60581
221,22200,0.89861,0.34521,1.01819,0.60200
222,22300,0.99253,0.34269,1.02092,0.59984
223,22400,1.03653,0.34027,0.99540,0.59523
224,22500,1.02795,0.33775,1.08899,0.59142
225,22600,0.91926,0.33514,1.01270,0.58964
226,22700,0.96753,0.33278,1.14620,0.58504
227,22800,1.09481,0.33028,0.98198,0.58203
228,22900,0.92706,0.32783,0.95465,0.57723
229,23000,1.04365,0.32543,1.01728,0.57491
230,23100,0.98198,0.32308,1.00332,0.57082
231,23200,0.97117,0.32039,1.04817,0.56836
232,23300,1.09933,0.31809,1.00994,0.56337
233,23400,0.96567,0.31568,1.00598,0.55984
234,23500,0.97096,0.31338,0.93790,0.55995
235,23600,1.11642,0.31085,0.97323,0.55371
236,23700,1.03928,0.30878,1.08363,0.55260
237,23800,0.98095,0.30628,1.01826,0.54914
238,23900,0.96558,0.30403,1.01641,0.54800
239,24000,0.95144,0.30161,1.01696,0.54467
240,24100,1.06696,0.29923,0.96866,0.53914
241,24200,1.05628,0.29696,0.90399,0.53720
242,24300,0.95535,0.29450,0.90850,0.53165
243,24400,1.02891,0.29228,0.97612,0.52925
244,24500,1.03465,0.29008,1.09658,0.52724
245,24600,1.03803,0.28785,1.00188,0.52413
246,24700,1.01920,0.28556,1.02220,0.52145
247,24800,0.97281,0.28319,1.00388,0.51953
248,24900,1.01334,0.28099,1.03602,0.51619
