iteration,episode,1_iql_loss,2_iql_loss,3_iql_loss
75,7600,1.41575,1.63448,1.53296
76,7700,1.35610,1.62595,1.56278
77,7800,1.36692,1.66093,1.53843
78,7900,1.36855,1.65146,1.55546
79,8000,1.36359,1.67918,1.58849
80,8100,1.34495,1.67637,1.57400
81,8200,1.37681,1.63022,1.59267
82,8300,1.39334,1.64827,1.57511
83,8400,1.39340,1.65648,1.56462
84,8500,1.40410,1.65555,1.59523
85,8600,1.44540,1.62228,1.62902
86,8700,1.41145,1.70677,1.56868
87,8800,1.32060,1.65911,1.55390
88,8900,1.35429,1.65348,1.56687
89,9000,1.38266,1.66409,1.54311
90,9100,1.40591,1.65783,1.61143
91,9200,1.28929,1.66441,1.55667
92,9300,1.32063,1.68137,1.58511
93,9400,1.32692,1.63874,1.63241
94,9500,1.28343,1.66402,1.56853
95,9600,1.37066,1.69281,1.58662
96,9700,1.30644,1.70612,1.67790
97,9800,1.35292,1.69349,1.58990
98,9900,1.37815,1.70966,1.60780
99,10000,1.37018,1.70741,1.65665
100,10100,1.38738,1.68636,1.62676
101,10200,1.40068,1.71470,1.63113
102,10300,1.31445,1.69648,1.60405
103,10400,1.33816,1.67781,1.67153
104,10500,1.34768,1.70005,1.58291
105,10600,1.33616,1.64814,1.65666
106,10700,1.34193,1.68981,1.59461
107,10800,1.43654,1.73651,1.58411
108,10900,1.39115,1.71166,1.63794
109,11000,1.38821,1.69079,1.60013
110,11100,1.33733,1.71909,1.65442
111,11200,1.45345,1.74038,1.65173
112,11300,1.36523,1.67250,1.65467
113,11400,1.42909,1.70800,1.64796
114,11500,1.45312,1.71343,1.67849
115,11600,1.45163,1.75280,1.66099
116,11700,1.40412,1.73069,1.62719
117,11800,1.43204,1.71042,1.69747
118,11900,1.42128,1.75524,1.65936
119,12000,1.37910,1.73285,1.63917
120,12100,1.33504,1.74605,1.65538
121,12200,1.42277,1.76470,1.71889
122,12300,1.44334,1.81095,1.67012
123,12400,1.37616,1.74273,1.65131
124,12500,1.40103,1.78775,1.66089
125,12600,1.40664,1.71879,1.65494
126,12700,1.32664,1.77408,1.70206
127,12800,1.35482,1.75007,1.67191
128,12900,1.38993,1.79832,1.69507
129,13000,1.39073,1.74922,1.66739
130,13100,1.42183,1.79234,1.74677
131,13200,1.43937,1.72276,1.72387
132,13300,1.43185,1.76317,1.65004
133,13400,1.41537,1.73469,1.69214
134,13500,1.50970,1.73531,1.69879
135,13600,1.41578,1.77463,1.76267
136,13700,1.45735,1.83552,1.76278
137,13800,1.40465,1.75780,1.68669
138,13900,1.41332,1.83763,1.73959
139,14000,1.38557,1.74594,1.73965
140,14100,1.45810,1.72712,1.67356
141,14200,1.44578,1.82003,1.75290
142,14300,1.45897,1.78586,1.67424
143,14400,1.49556,1.80617,1.71214
144,14500,1.46123,1.73894,1.70166
145,14600,1.43150,1.78727,1.73020
146,14700,1.44601,1.80707,1.73438
147,14800,1.46985,1.86290,1.78763
148,14900,1.49419,1.85828,1.68898
149,15000,1.44129,1.85400,1.70104
150,15100,1.41868,1.87351,1.70452
151,15200,1.38253,1.77749,1.73012
152,15300,1.47835,1.79766,1.75020
153,15400,1.42634,1.88515,1.83005
154,15500,1.43898,1.79815,1.77341
155,15600,1.47712,1.81471,1.74339
156,15700,1.41408,1.84411,1.80936
157,15800,1.51292,1.89072,1.75682
158,15900,1.50465,1.85096,1.80045
159,16000,1.47116,1.82393,1.76777
160,16100,1.37118,1.89996,1.80151
161,16200,1.45832,1.83789,1.75254
162,16300,1.41128,1.89960,1.80735
163,16400,1.50160,1.84435,1.80247
164,16500,1.41804,1.87606,1.75289
165,16600,1.49204,1.88574,1.73958
166,16700,1.49593,1.85101,1.77311
167,16800,1.45247,1.89419,1.78754
168,16900,1.38363,1.89471,1.83625
169,17000,1.44047,1.79701,1.80581
170,17100,1.43725,1.90907,1.78621
171,17200,1.51144,1.85446,1.83891
172,17300,1.47656,1.89258,1.85960
173,17400,1.40517,1.87242,1.78268
174,17500,1.47717,1.91272,1.84584
175,17600,1.47262,1.90411,1.77625
176,17700,1.33432,1.80465,1.83101
177,17800,1.41106,1.88798,1.84191
178,17900,1.46896,1.91675,1.79783
179,18000,1.46343,1.87794,1.75058
180,18100,1.41283,1.85844,1.74213
181,18200,1.47317,1.86389,1.86649
182,18300,1.49973,1.85231,1.84919
183,18400,1.42475,1.91525,1.83567
184,18500,1.46768,1.88941,1.81543
185,18600,1.44539,1.89538,1.86123
186,18700,1.41551,1.89749,1.86097
187,18800,1.58165,1.93691,1.86231
188,18900,1.46432,1.97778,1.85273
189,19000,1.48147,1.92949,1.86683
190,19100,1.43210,1.91514,1.90685
191,19200,1.36804,1.91434,1.89856
192,19300,1.48135,1.94781,1.93222
193,19400,1.44592,2.03768,1.77840
194,19500,1.44263,1.89806,1.89514
195,19600,1.46742,1.92807,1.82081
196,19700,1.42765,1.95328,1.98315
197,19800,1.49262,2.00753,1.84957
198,19900,1.47162,1.84413,1.87197
199,20000,1.43715,1.91816,1.91334
200,20100,1.52333,1.91921,1.88104
201,20200,1.47953,2.01221,1.89509
202,20300,1.50132,1.88911,1.92916
203,20400,1.55420,1.87763,1.84515
204,20500,1.48218,1.96062,1.97104
205,20600,1.51460,1.84854,1.88346
206,20700,1.46697,1.85194,1.84077
207,20800,1.47019,1.88804,1.86987
208,20900,1.51575,1.85867,1.85233
209,21000,1.55756,1.93897,1.91092
210,21100,1.46717,1.89716,1.86283
211,21200,1.46358,1.85160,1.93941
212,21300,1.45013,1.88235,1.91233
213,21400,1.51160,1.90957,1.85944
214,21500,1.46721,1.92047,1.81470
215,21600,1.49692,1.92273,1.88658
216,21700,1.48932,1.97369,1.91907
217,21800,1.44556,2.03427,1.90363
218,21900,1.45769,1.86198,1.90674
219,22000,1.47658,1.93644,1.89102
220,22100,1.55039,1.82444,1.90382
221,22200,1.42804,1.90574,1.95526
222,22300,1.46302,1.95691,1.85077
223,22400,1.46155,1.93303,1.94279
224,22500,1.48379,1.84090,1.87106
225,22600,1.55169,1.82873,1.92398
226,22700,1.53718,1.85376,1.90130
227,22800,1.49869,1.87557,1.95393
228,22900,1.49187,1.86426,1.85793
229,23000,1.56234,1.92380,1.90264
230,23100,1.50837,1.90813,2.00485
231,23200,1.49144,1.91717,1.93062
232,23300,1.43507,1.89949,1.88646
233,23400,1.50008,1.89076,1.87093
234,23500,1.41157,1.80496,1.94913
235,23600,1.52710,1.89652,1.90612
236,23700,1.44196,1.93656,1.90978
237,23800,1.43021,1.96186,1.92882
238,23900,1.49067,1.92512,1.93326
239,24000,1.56130,1.92242,1.91207
240,24100,1.41951,1.81704,1.96223
241,24200,1.50605,1.89050,1.94148
242,24300,1.56767,1.84968,1.95508
243,24400,1.48080,1.89815,1.93129
244,24500,1.46065,1.87693,1.83229
245,24600,1.42868,1.94142,1.91352
246,24700,1.42061,1.82856,1.87981
247,24800,1.50541,1.92123,1.86482
248,24900,1.48228,1.85452,1.88027
