iteration,episode,1_iql_loss,1_count_value,2_iql_loss,2_count_value,3_iql_loss,3_count_value
165,16600,2.18855,0.32531,2.20963,0.31895,2.07978,0.31889
166,16700,2.25823,0.32779,2.16735,0.31706,2.00954,0.31499
167,16800,2.21852,0.32782,2.18405,0.31521,2.08036,0.31590
168,16900,2.14437,0.32616,2.18094,0.31746,2.08353,0.31843
169,17000,2.30605,0.32997,2.20434,0.31535,2.09568,0.31432
170,17100,2.21220,0.32075,2.19212,0.31559,2.02466,0.31501
171,17200,2.19529,0.32459,2.22574,0.31532,2.11144,0.31571
172,17300,2.17414,0.32348,2.16341,0.31275,2.12055,0.31612
173,17400,2.17342,0.32259,2.13119,0.31513,2.01952,0.31473
174,17500,2.20967,0.32263,2.20798,0.31366,2.11342,0.31370
175,17600,2.14001,0.32257,2.18263,0.31318,2.03876,0.31319
176,17700,2.24138,0.32188,2.23144,0.31428,2.10472,0.31448
177,17800,2.24897,0.32264,2.25276,0.31352,2.07817,0.31164
178,17900,2.24553,0.32273,2.13137,0.31088,2.09512,0.30980
179,18000,2.28436,0.31944,2.19871,0.31234,2.05029,0.30767
180,18100,2.18748,0.31839,2.18213,0.31236,2.10078,0.30927
181,18200,2.20306,0.31906,2.15537,0.31127,2.07032,0.30918
182,18300,2.16609,0.31845,2.20263,0.31248,2.06612,0.30864
183,18400,2.23175,0.31660,2.21767,0.31069,2.04511,0.31060
184,18500,2.15642,0.31486,2.20112,0.31027,1.97506,0.30799
185,18600,2.23788,0.31406,2.18819,0.30986,1.96942,0.30745
186,18700,2.19287,0.31477,2.22204,0.31117,2.02792,0.30757
187,18800,2.17045,0.31285,2.20092,0.30976,2.07218,0.30441
188,18900,2.18619,0.31429,2.19402,0.30865,1.96718,0.30466
189,19000,2.14569,0.31217,2.15638,0.30858,2.01933,0.30251
190,19100,2.16395,0.31060,2.15503,0.30845,2.01053,0.30257
191,19200,2.21875,0.31410,2.16812,0.30814,2.02233,0.30197
192,19300,2.19052,0.30886,2.20870,0.30926,2.10167,0.30248
193,19400,2.17548,0.30861,2.22258,0.30835,2.00062,0.30178
194,19500,2.17530,0.30850,2.20134,0.30634,2.06711,0.30154
195,19600,2.26320,0.30716,2.22608,0.30740,2.01765,0.30094
196,19700,2.22914,0.30896,2.17731,0.30576,2.03500,0.30012
197,19800,2.18172,0.30623,2.24266,0.30645,2.06255,0.30089
198,19900,2.20600,0.30761,2.18981,0.30485,2.09885,0.30153
199,20000,2.22930,0.30543,2.18361,0.30615,2.06376,0.29887
200,20100,2.21473,0.30840,2.21308,0.30677,2.01851,0.30006
201,20200,2.20757,0.30562,2.18677,0.30447,2.01822,0.29860
202,20300,2.21543,0.30125,2.21367,0.30254,2.09529,0.30071
203,20400,2.24283,0.30437,2.18747,0.30298,1.98819,0.30078
204,20500,2.17517,0.30161,2.20629,0.30385,2.17670,0.30007
205,20600,2.18544,0.29901,2.22251,0.30490,1.99452,0.29854
206,20700,2.15429,0.30176,2.22989,0.30592,2.04872,0.29889
207,20800,2.21132,0.30035,2.15086,0.30092,2.00685,0.29734
208,20900,2.21435,0.30146,2.15377,0.29997,2.03242,0.29827
209,21000,2.21858,0.30103,2.19761,0.30185,2.00377,0.29745
210,21100,2.15919,0.29963,2.20235,0.30165,2.06280,0.29735
211,21200,2.19364,0.29948,2.23611,0.30520,2.06127,0.29602
212,21300,2.14869,0.30092,2.22941,0.29983,2.08535,0.29785
213,21400,2.21527,0.29835,2.19075,0.29913,2.02107,0.29776
214,21500,2.14591,0.29870,2.24022,0.30056,2.10225,0.30008
215,21600,2.17188,0.29346,2.22365,0.29998,2.09642,0.29756
216,21700,2.15881,0.29586,2.20973,0.30067,2.06949,0.29797
217,21800,2.18389,0.29764,2.16175,0.30258,1.99866,0.29879
218,21900,2.15516,0.29562,2.25463,0.30076,2.06501,0.29793
219,22000,2.18768,0.29528,2.25427,0.29829,2.08349,0.29979
220,22100,2.15499,0.29509,2.22253,0.29697,2.07137,0.29805
221,22200,2.15070,0.29293,2.22092,0.29950,2.06467,0.29382
222,22300,2.24507,0.29429,2.22834,0.29991,2.12193,0.29619
223,22400,2.19005,0.29371,2.34849,0.29888,2.18603,0.29880
224,22500,2.18578,0.29341,2.27104,0.29761,2.07513,0.29559
225,22600,2.13634,0.29227,2.21710,0.29759,2.10281,0.29843
226,22700,2.18166,0.29179,2.23557,0.29686,2.06763,0.29424
227,22800,2.16403,0.29161,2.29226,0.29527,2.04868,0.29622
228,22900,2.22121,0.29047,2.18444,0.29601,2.06843,0.29693
229,23000,2.18127,0.29147,2.18444,0.29554,2.03776,0.29607
230,23100,2.21036,0.28854,2.21982,0.29789,2.09641,0.29522
231,23200,2.19394,0.29095,2.18770,0.29570,2.06959,0.29406
232,23300,2.17605,0.29118,2.25417,0.29724,2.08589,0.29617
233,23400,2.17291,0.28586,2.20589,0.29422,2.13645,0.29273
234,23500,2.17159,0.28905,2.21813,0.29619,2.12153,0.29461
235,23600,2.15896,0.28947,2.22776,0.29347,2.06655,0.29321
236,23700,2.12574,0.28789,2.24678,0.29365,2.05117,0.29408
237,23800,2.16887,0.28511,2.24902,0.29642,2.12699,0.29074
238,23900,2.14439,0.28621,2.35548,0.29393,2.11680,0.29352
239,24000,2.16606,0.28583,2.24075,0.29169,2.16326,0.29425
240,24100,2.14818,0.28629,2.20426,0.29532,2.08248,0.29189
241,24200,2.19190,0.28688,2.22514,0.29131,2.14953,0.29406
242,24300,2.13673,0.28393,2.21210,0.29471,2.12825,0.29134
243,24400,2.09515,0.28414,2.21916,0.29526,2.11760,0.29086
244,24500,2.19051,0.28561,2.24653,0.29240,2.05980,0.29345
245,24600,2.18853,0.28321,2.16745,0.29459,2.11993,0.29003
246,24700,2.16279,0.28273,2.25984,0.29405,2.11845,0.29028
247,24800,2.19033,0.28522,2.26300,0.29166,2.08826,0.29240
248,24900,2.14016,0.28091,2.24270,0.28987,2.14521,0.29324
