iteration,episode,1_iql_loss,1_rnd_forward_loss,2_iql_loss,2_rnd_forward_loss
104,10500,1.05566,0.19051,0.92662,0.26623
105,10600,1.04781,0.18653,0.86156,0.26362
106,10700,1.00302,0.18252,0.84438,0.25878
107,10800,0.98857,0.17859,0.82239,0.25472
108,10900,1.03705,0.17461,0.75781,0.25181
109,11000,1.02021,0.17111,0.82965,0.24745
110,11100,0.98533,0.16691,0.81638,0.24472
111,11200,0.99376,0.16334,0.87701,0.24178
112,11300,1.03159,0.15943,0.83146,0.23758
113,11400,0.96921,0.15590,0.74276,0.23355
114,11500,1.00330,0.15206,0.74861,0.23177
115,11600,0.98843,0.14841,0.73030,0.22676
116,11700,1.01306,0.14508,0.76990,0.22382
117,11800,1.01820,0.14155,0.72555,0.22070
118,11900,0.98952,0.13814,0.71767,0.21772
119,12000,0.99276,0.13459,0.72627,0.21556
120,12100,0.96773,0.13126,0.69546,0.21152
121,12200,1.01437,0.12798,0.69904,0.20927
122,12300,0.98500,0.12475,0.76822,0.20534
123,12400,1.00695,0.12186,0.74208,0.20285
124,12500,1.00316,0.11883,0.73991,0.20065
125,12600,0.97841,0.11575,0.74835,0.19805
126,12700,0.96683,0.11269,0.79437,0.19473
127,12800,0.98284,0.10995,0.72089,0.19180
128,12900,1.03682,0.10692,0.75651,0.18967
129,13000,1.01246,0.10422,0.73862,0.18701
130,13100,1.02289,0.10131,0.72575,0.18508
131,13200,1.00479,0.09870,0.68174,0.18226
132,13300,0.99524,0.09603,0.72876,0.17964
133,13400,1.00088,0.09325,0.69161,0.17693
134,13500,0.99849,0.09062,0.75400,0.17573
135,13600,1.00629,0.08854,0.70121,0.17376
136,13700,0.98960,0.08582,0.71550,0.17081
137,13800,1.03585,0.08339,0.68067,0.16824
138,13900,1.00536,0.08110,0.76795,0.16796
139,14000,0.97443,0.07859,0.68345,0.16455
140,14100,0.99744,0.07640,0.69781,0.16305
141,14200,1.00542,0.07434,0.67455,0.15983
142,14300,1.00372,0.07221,0.66371,0.15919
143,14400,0.97560,0.07007,0.64947,0.15583
144,14500,1.00254,0.06808,0.66508,0.15430
145,14600,1.01016,0.06582,0.66046,0.15319
146,14700,1.04248,0.06421,0.66631,0.15155
147,14800,1.01793,0.06213,0.64096,0.14967
148,14900,0.96693,0.06028,0.65170,0.14839
149,15000,0.97796,0.05837,0.67971,0.14691
150,15100,0.98727,0.05657,0.68290,0.14460
151,15200,1.00294,0.05499,0.71731,0.14432
152,15300,0.99364,0.05319,0.66354,0.14279
153,15400,0.97763,0.05139,0.65988,0.14116
154,15500,1.02181,0.04995,0.63387,0.14084
155,15600,1.00111,0.04831,0.70176,0.13890
156,15700,0.99345,0.04678,0.66421,0.13847
157,15800,0.94768,0.04515,0.63679,0.13736
158,15900,1.02718,0.04380,0.67468,0.13558
159,16000,1.01463,0.04231,0.67874,0.13438
160,16100,0.97341,0.04114,0.64198,0.13360
161,16200,0.95383,0.03970,0.62553,0.13236
162,16300,0.97971,0.03841,0.62687,0.13150
163,16400,0.97380,0.03722,0.63116,0.12925
164,16500,0.99175,0.03606,0.67271,0.12923
165,16600,0.94892,0.03490,0.64628,0.12869
166,16700,0.99984,0.03374,0.61524,0.12715
167,16800,1.00312,0.03262,0.65339,0.12653
168,16900,0.98585,0.03157,0.65777,0.12477
169,17000,1.00531,0.03059,0.63914,0.12415
170,17100,0.99116,0.02958,0.61993,0.12336
171,17200,0.97670,0.02876,0.64129,0.12198
172,17300,1.00737,0.02790,0.63858,0.12161
173,17400,1.01889,0.02717,0.64071,0.12057
174,17500,1.02450,0.02647,0.62417,0.11995
175,17600,0.96664,0.02575,0.64833,0.11933
176,17700,0.99490,0.02515,0.62892,0.11797
177,17800,0.99317,0.02445,0.65938,0.11782
178,17900,0.99402,0.02383,0.65127,0.11641
179,18000,0.99995,0.02333,0.65778,0.11573
180,18100,1.01632,0.02274,0.65466,0.11461
181,18200,1.00047,0.02232,0.64581,0.11377
182,18300,0.97391,0.02180,0.65691,0.11317
183,18400,0.99989,0.02128,0.64637,0.11268
184,18500,1.03507,0.02094,0.67458,0.11253
185,18600,0.97996,0.02049,0.62913,0.11108
186,18700,0.97299,0.02011,0.62154,0.11016
187,18800,0.97172,0.01973,0.63459,0.10890
188,18900,0.98424,0.01931,0.64567,0.10930
189,19000,1.02879,0.01895,0.63832,0.10835
190,19100,0.94959,0.01857,0.65818,0.10869
191,19200,0.97533,0.01827,0.64227,0.10718
192,19300,0.98688,0.01799,0.64868,0.10638
193,19400,1.02467,0.01763,0.61867,0.10497
194,19500,1.04735,0.01737,0.65117,0.10465
195,19600,0.98513,0.01707,0.62095,0.10419
196,19700,0.94422,0.01677,0.63775,0.10406
197,19800,0.97014,0.01650,0.65195,0.10334
198,19900,0.99318,0.01626,0.62446,0.10271
199,20000,0.96562,0.01601,0.64783,0.10240
200,20100,1.00527,0.01576,0.64357,0.10146
201,20200,0.99730,0.01547,0.64389,0.10088
202,20300,1.00583,0.01527,0.65972,0.09968
203,20400,1.01763,0.01503,0.66181,0.09881
204,20500,1.01132,0.01478,0.63048,0.09858
205,20600,0.98554,0.01459,0.65677,0.09817
206,20700,0.99176,0.01432,0.63717,0.09802
207,20800,0.99774,0.01413,0.66266,0.09762
208,20900,0.94506,0.01397,0.64833,0.09643
209,21000,0.98792,0.01373,0.67645,0.09617
210,21100,1.01354,0.01348,0.69086,0.09592
211,21200,1.03641,0.01332,0.65665,0.09438
212,21300,0.98941,0.01314,0.65609,0.09410
213,21400,1.01270,0.01298,0.66282,0.09386
214,21500,0.99054,0.01281,0.67259,0.09335
215,21600,0.96628,0.01264,0.66579,0.09314
216,21700,0.99986,0.01243,0.65421,0.09268
217,21800,0.96277,0.01227,0.66824,0.09141
218,21900,0.99693,0.01211,0.67740,0.09108
219,22000,1.00032,0.01191,0.67397,0.09090
220,22100,0.97114,0.01174,0.67280,0.09043
221,22200,0.96865,0.01160,0.64569,0.08970
222,22300,0.98733,0.01144,0.67632,0.08926
223,22400,0.99110,0.01129,0.66419,0.08881
224,22500,1.00694,0.01116,0.68589,0.08830
225,22600,0.99297,0.01098,0.67383,0.08790
226,22700,1.00621,0.01083,0.68455,0.08736
227,22800,1.00549,0.01066,0.69966,0.08711
228,22900,1.00087,0.01055,0.69445,0.08654
229,23000,1.01514,0.01040,0.65504,0.08575
230,23100,0.98032,0.01025,0.67320,0.08557
231,23200,1.03546,0.01015,0.67210,0.08479
232,23300,1.00186,0.00999,0.68472,0.08435
233,23400,1.02995,0.00987,0.67261,0.08413
234,23500,0.99153,0.00973,0.68258,0.08366
235,23600,1.02095,0.00960,0.69888,0.08284
236,23700,0.95554,0.00947,0.70242,0.08262
237,23800,1.01150,0.00932,0.67645,0.08193
238,23900,1.01897,0.00921,0.69226,0.08198
239,24000,1.03313,0.00910,0.70132,0.08079
240,24100,1.01148,0.00894,0.68946,0.08033
241,24200,1.02056,0.00884,0.69574,0.08035
242,24300,0.98822,0.00872,0.69880,0.07993
243,24400,0.97657,0.00859,0.68910,0.07963
244,24500,0.95917,0.00848,0.70159,0.07938
245,24600,0.95440,0.00836,0.72624,0.07903
246,24700,0.95640,0.00825,0.68654,0.07801
247,24800,0.98634,0.00814,0.73588,0.07790
248,24900,0.98247,0.00802,0.74335,0.07801
