iteration,episode,1_iql_loss,2_iql_loss,3_iql_loss
144,14500,1.00376,0.93186,0.94722
145,14600,0.95276,0.96385,0.97985
146,14700,0.95973,0.95218,0.98099
147,14800,0.95809,0.97126,0.96814
148,14900,0.99209,0.97880,0.91807
149,15000,0.94723,0.98644,0.95244
150,15100,0.98191,0.98695,0.96106
151,15200,0.98459,0.98649,0.95295
152,15300,1.01084,0.97810,0.91915
153,15400,0.95730,0.92389,1.03513
154,15500,0.95203,1.00685,0.94356
155,15600,1.05073,1.04259,0.98319
156,15700,1.02601,0.99314,0.99427
157,15800,1.00551,0.99420,0.94333
158,15900,0.98673,0.99087,0.97892
159,16000,0.99942,1.02587,0.95067
160,16100,0.97558,0.95206,0.95602
161,16200,0.98768,0.97660,0.97838
162,16300,0.98839,0.99678,0.98774
163,16400,0.98738,1.02066,0.98068
164,16500,0.99557,0.93898,0.97259
165,16600,1.00227,0.98493,0.99855
166,16700,1.00208,0.99632,0.95488
167,16800,0.99062,0.99858,0.99786
168,16900,0.92414,0.95759,0.99724
169,17000,0.97501,0.99623,1.00478
170,17100,0.98539,0.97679,0.95723
171,17200,0.99858,0.99622,1.03277
172,17300,0.95526,0.98501,1.02438
173,17400,0.94984,0.91619,0.96824
174,17500,1.00730,0.98770,1.00132
175,17600,0.93522,1.01041,0.96348
176,17700,1.00898,1.01198,0.96885
177,17800,1.02170,1.05190,1.02012
178,17900,1.00953,0.95357,1.00881
179,18000,1.04090,0.99559,0.98073
180,18100,0.94116,0.96646,1.02515
181,18200,0.97733,0.94334,0.98498
182,18300,0.97729,0.99243,0.97731
183,18400,0.97976,1.05813,0.94570
184,18500,0.95836,1.01657,0.92975
185,18600,1.02129,0.98145,0.92314
186,18700,0.97724,1.02710,0.98117
187,18800,0.98480,0.98914,1.02251
188,18900,0.99116,0.97957,0.94467
189,19000,0.95056,0.96567,0.98190
190,19100,0.95509,0.98269,0.96326
191,19200,0.95055,0.97115,1.01580
192,19300,0.97974,0.99324,1.02425
193,19400,0.96418,1.02160,0.95212
194,19500,0.96570,1.03605,1.00913
195,19600,0.98752,1.00190,0.94485
196,19700,1.00435,0.97024,0.97636
197,19800,1.02232,1.03805,0.98688
198,19900,0.98923,1.00203,1.04713
199,20000,0.99426,0.93215,0.99594
200,20100,1.02053,0.96799,0.99026
201,20200,0.97094,0.98021,0.99825
202,20300,0.99861,0.99213,1.04789
203,20400,1.04583,0.98930,0.94153
204,20500,0.98193,0.98448,1.05400
205,20600,0.95986,0.98212,0.94713
206,20700,0.93343,0.96985,0.95409
207,20800,1.01361,0.96822,0.96066
208,20900,0.97809,1.00491,0.97444
209,21000,1.00328,0.97157,0.94504
210,21100,0.98398,0.96873,0.99531
211,21200,1.00185,0.98177,0.99518
212,21300,0.95272,1.01821,1.00300
213,21400,1.00478,0.98625,0.99020
214,21500,0.94087,1.00859,1.02425
215,21600,0.96253,1.01256,0.96839
216,21700,0.95455,0.99322,1.01102
217,21800,0.98700,0.88950,0.91915
218,21900,0.96397,1.01131,0.96540
219,22000,0.97203,1.00441,0.97349
220,22100,0.90116,0.96118,0.95569
221,22200,0.97129,1.02517,0.98477
222,22300,1.01775,0.98678,0.99367
223,22400,1.00518,1.10986,1.02982
224,22500,1.00969,0.98177,0.98052
225,22600,0.94552,0.94663,0.98900
226,22700,0.95966,0.99117,0.93920
227,22800,0.96574,1.05800,0.93654
228,22900,1.02306,0.99849,0.96776
229,23000,0.99149,0.98871,0.95670
230,23100,0.99954,0.98069,0.97654
231,23200,0.97595,0.96828,0.97226
232,23300,0.95303,0.98785,0.96903
233,23400,1.01010,0.94410,1.03468
234,23500,0.96500,0.94914,1.01058
235,23600,0.98830,0.99255,0.96031
236,23700,0.91723,1.01921,0.94929
237,23800,1.02975,0.96392,0.98200
238,23900,0.99611,1.02865,0.97028
239,24000,0.96583,1.00148,1.06782
240,24100,0.99231,1.00111,0.95444
241,24200,0.98106,0.98111,1.04662
242,24300,0.97433,0.93317,1.01582
243,24400,0.91193,0.93754,0.99547
244,24500,1.00671,0.97969,0.91966
245,24600,1.03917,0.94374,0.98570
246,24700,0.99461,0.95170,0.97565
247,24800,1.00250,0.98344,0.95554
248,24900,0.99838,0.97854,0.99270
