iteration,episode,1_maddpg_actor_loss,1_maddpg_critic_loss,1_rnd_forward_loss,2_maddpg_actor_loss,2_maddpg_critic_loss,2_rnd_forward_loss
91,9200,-13.04634,0.35191,0.11281,-12.50455,0.31191,0.11306
92,9300,-12.96930,0.34679,0.11204,-12.35894,0.33174,0.11198
93,9400,-12.80808,0.34564,0.11071,-12.27626,0.31027,0.11019
94,9500,-12.67125,0.33396,0.10945,-12.21492,0.31123,0.10951
95,9600,-12.56068,0.35292,0.10756,-12.12450,0.31444,0.10762
96,9700,-12.61819,0.35226,0.10639,-12.05194,0.30141,0.10652
97,9800,-12.45387,0.23065,0.10533,-11.93692,0.30385,0.10512
98,9900,-12.35391,0.26394,0.10409,-11.83073,0.30417,0.10430
99,10000,-12.19678,0.23492,0.10357,-11.72996,0.29481,0.10311
100,10100,-12.15978,0.22500,0.10264,-11.71237,0.31565,0.10139
101,10200,-12.08899,0.28281,0.10075,-11.59442,0.33291,0.10105
102,10300,-11.92710,0.25347,0.09999,-11.59855,0.32914,0.10014
103,10400,-11.82940,0.27535,0.09815,-11.44981,0.30683,0.09858
104,10500,-11.75948,0.32132,0.09728,-11.37016,0.29352,0.09742
105,10600,-11.64884,0.27967,0.09656,-11.28334,0.29269,0.09685
106,10700,-11.59068,0.21871,0.09613,-11.17010,0.27493,0.09566
107,10800,-11.45061,0.31591,0.09490,-11.07481,0.28018,0.09428
108,10900,-11.33826,0.21171,0.09362,-11.05547,0.27617,0.09383
109,11000,-11.27195,0.25721,0.09316,-10.95899,0.22304,0.09275
110,11100,-11.18597,0.22758,0.09171,-10.81550,0.24475,0.09159
111,11200,-11.14834,0.20851,0.09067,-10.82982,0.21191,0.09076
112,11300,-11.05311,0.19256,0.08946,-10.71083,0.18715,0.08993
113,11400,-10.93504,0.18939,0.08972,-10.63688,0.18530,0.08861
114,11500,-10.78444,0.25686,0.08814,-10.53927,0.20392,0.08864
115,11600,-10.76634,0.23214,0.08750,-10.47923,0.27230,0.08786
116,11700,-10.66976,0.30714,0.08657,-10.45716,0.27932,0.08638
117,11800,-10.60596,0.25178,0.08566,-10.36825,0.25508,0.08542
118,11900,-10.52372,0.18734,0.08463,-10.23842,0.26861,0.08491
119,12000,-10.45704,0.19526,0.08421,-10.18423,0.26620,0.08420
120,12100,-10.39978,0.20046,0.08311,-10.10155,0.25124,0.08311
121,12200,-10.35483,0.30917,0.08248,-10.06584,0.25257,0.08222
122,12300,-10.17872,0.28233,0.08138,-10.03078,0.25389,0.08154
123,12400,-10.09862,0.25871,0.08041,-9.92762,0.18426,0.08043
124,12500,-10.02312,0.26805,0.07994,-9.88147,0.19890,0.08004
125,12600,-9.99202,0.24880,0.07882,-9.77478,0.23319,0.07929
126,12700,-9.90191,0.24357,0.07886,-9.77998,0.22865,0.07764
127,12800,-9.81516,0.26471,0.07768,-9.69074,0.27407,0.07737
128,12900,-9.82145,0.25611,0.07709,-9.56482,0.24207,0.07705
129,13000,-9.68315,0.25831,0.07655,-9.55957,0.23952,0.07595
130,13100,-9.59032,0.25539,0.07568,-9.50226,0.17356,0.07555
131,13200,-9.53923,0.23020,0.07535,-9.37958,0.19474,0.07463
132,13300,-9.49367,0.20611,0.07414,-9.37253,0.23695,0.07408
133,13400,-9.39504,0.20650,0.07375,-9.28462,0.20650,0.07309
134,13500,-9.38592,0.16674,0.07241,-9.24028,0.22289,0.07254
135,13600,-9.26313,0.20304,0.07232,-9.11254,0.17555,0.07202
136,13700,-9.30545,0.27617,0.07114,-9.10306,0.18170,0.07119
137,13800,-9.14325,0.24165,0.07051,-9.05766,0.19356,0.07077
138,13900,-9.10739,0.19755,0.06989,-8.95696,0.15792,0.07010
139,14000,-9.09617,0.16503,0.06938,-8.91946,0.14306,0.06939
140,14100,-8.98996,0.18193,0.06858,-8.81182,0.15660,0.06862
141,14200,-8.94176,0.15731,0.06805,-8.76563,0.17445,0.06767
142,14300,-8.83965,0.23974,0.06769,-8.70141,0.16181,0.06733
143,14400,-8.81989,0.16182,0.06664,-8.65625,0.13139,0.06665
144,14500,-8.70600,0.17609,0.06666,-8.59460,0.14279,0.06641
145,14600,-8.62103,0.17077,0.06589,-8.55176,0.14356,0.06572
146,14700,-8.63153,0.20272,0.06522,-8.49406,0.17903,0.06491
147,14800,-8.53320,0.25135,0.06445,-8.40441,0.21750,0.06449
148,14900,-8.49315,0.21678,0.06414,-8.34329,0.20191,0.06387
149,15000,-8.43234,0.15049,0.06354,-8.34745,0.22072,0.06337
150,15100,-8.41246,0.17635,0.06270,-8.29818,0.17644,0.06307
151,15200,-8.33752,0.17689,0.06232,-8.22744,0.17384,0.06220
152,15300,-8.26025,0.15747,0.06195,-8.15899,0.13921,0.06196
153,15400,-8.22031,0.22350,0.06093,-8.07588,0.14579,0.06096
154,15500,-8.16895,0.20871,0.06067,-8.06077,0.13833,0.06089
155,15600,-8.05275,0.21646,0.06034,-7.96650,0.18665,0.06004
156,15700,-8.01146,0.14679,0.05986,-7.88997,0.15013,0.05973
157,15800,-8.00914,0.17397,0.05902,-7.90421,0.16894,0.05910
158,15900,-7.90524,0.17949,0.05890,-7.86314,0.17314,0.05860
159,16000,-7.91876,0.17893,0.05841,-7.83924,0.15278,0.05823
160,16100,-7.82889,0.18600,0.05758,-7.75566,0.16452,0.05750
161,16200,-7.81210,0.17970,0.05704,-7.75075,0.18305,0.05694
162,16300,-7.68828,0.15394,0.05664,-7.68233,0.13048,0.05659
163,16400,-7.72211,0.14495,0.05589,-7.63838,0.18587,0.05600
164,16500,-7.59553,0.19394,0.05552,-7.55365,0.18419,0.05550
165,16600,-7.59488,0.17382,0.05512,-7.51300,0.16829,0.05521
166,16700,-7.50294,0.13426,0.05481,-7.53319,0.18764,0.05456
167,16800,-7.50158,0.16355,0.05440,-7.50243,0.15395,0.05428
168,16900,-7.43102,0.14784,0.05395,-7.40751,0.14692,0.05375
169,17000,-7.42711,0.16023,0.05354,-7.36637,0.19036,0.05350
170,17100,-7.33296,0.15214,0.05273,-7.28399,0.13578,0.05337
171,17200,-7.32634,0.14032,0.05263,-7.35152,0.13500,0.05251
172,17300,-7.26631,0.14986,0.05241,-7.22879,0.12746,0.05219
173,17400,-7.23286,0.17315,0.05214,-7.21991,0.13529,0.05169
174,17500,-7.17088,0.19600,0.05132,-7.19713,0.14315,0.05116
175,17600,-7.14433,0.17441,0.05130,-7.10261,0.13191,0.05103
176,17700,-7.13317,0.12905,0.05058,-7.16396,0.13793,0.05052
177,17800,-7.07773,0.14122,0.05016,-7.04499,0.15834,0.05042
178,17900,-7.04657,0.19114,0.04994,-7.06003,0.14027,0.04978
179,18000,-7.00714,0.17338,0.04931,-7.05646,0.14233,0.04925
180,18100,-6.96675,0.17011,0.04903,-7.01559,0.14304,0.04902
181,18200,-6.91844,0.16783,0.04854,-6.92156,0.14632,0.04881
182,18300,-6.88002,0.20834,0.04866,-6.88904,0.14790,0.04836
183,18400,-6.93694,0.14443,0.04760,-6.90109,0.16490,0.04802
184,18500,-6.85589,0.16202,0.04737,-6.86451,0.16481,0.04794
185,18600,-6.81558,0.18821,0.04736,-6.80131,0.15348,0.04715
186,18700,-6.76897,0.16018,0.04696,-6.78986,0.16228,0.04690
187,18800,-6.72700,0.13384,0.04658,-6.77472,0.17513,0.04643
188,18900,-6.74585,0.16883,0.04603,-6.72633,0.18350,0.04617
189,19000,-6.71127,0.15347,0.04590,-6.70953,0.17923,0.04597
190,19100,-6.64500,0.17290,0.04578,-6.59350,0.21579,0.04573
191,19200,-6.64006,0.13761,0.04498,-6.58986,0.15687,0.04547
192,19300,-6.64160,0.13964,0.04487,-6.59749,0.14889,0.04484
193,19400,-6.59908,0.21135,0.04473,-6.58171,0.15350,0.04460
194,19500,-6.56545,0.16583,0.04419,-6.55558,0.14561,0.04423
195,19600,-6.49330,0.17353,0.04401,-6.53290,0.16671,0.04413
196,19700,-6.50234,0.13420,0.04399,-6.46534,0.17728,0.04381
197,19800,-6.51293,0.16712,0.04350,-6.46812,0.15223,0.04353
198,19900,-6.41182,0.12894,0.04301,-6.44115,0.20381,0.04315
199,20000,-6.39678,0.19392,0.04285,-6.44367,0.13886,0.04273
200,20100,-6.42897,0.18507,0.04256,-6.41199,0.14647,0.04263
201,20200,-6.38358,0.17571,0.04214,-6.43232,0.18577,0.04204
202,20300,-6.33934,0.17743,0.04220,-6.32421,0.17681,0.04202
203,20400,-6.28735,0.15297,0.04170,-6.38155,0.18606,0.04170
204,20500,-6.24029,0.21955,0.04168,-6.33197,0.13266,0.04122
205,20600,-6.27256,0.13167,0.04103,-6.26274,0.16176,0.04121
206,20700,-6.25362,0.13424,0.04083,-6.28413,0.16097,0.04084
207,20800,-6.20761,0.16663,0.04076,-6.25531,0.14650,0.04064
208,20900,-6.16695,0.18093,0.04043,-6.22486,0.17465,0.04040
209,21000,-6.13357,0.17123,0.04020,-6.19288,0.16422,0.03991
210,21100,-6.15487,0.14037,0.03979,-6.19521,0.14819,0.04003
211,21200,-6.11364,0.15363,0.03972,-6.10557,0.16010,0.03987
212,21300,-6.04960,0.13158,0.03967,-6.14487,0.17193,0.03956
213,21400,-6.07728,0.13239,0.03916,-6.16275,0.15799,0.03934
214,21500,-6.07434,0.16483,0.03879,-6.10712,0.15694,0.03920
215,21600,-6.01914,0.13453,0.03858,-6.14365,0.14019,0.03872
216,21700,-5.99868,0.13857,0.03849,-6.04352,0.13123,0.03854
217,21800,-5.97128,0.14927,0.03828,-6.11253,0.17025,0.03804
218,21900,-5.96761,0.13686,0.03829,-6.04549,0.13982,0.03790
219,22000,-5.95181,0.12658,0.03762,-6.00598,0.18582,0.03780
220,22100,-5.93227,0.15911,0.03722,-5.99071,0.17403,0.03748
221,22200,-5.90113,0.16188,0.03722,-5.98089,0.15658,0.03690
222,22300,-5.90548,0.16565,0.03703,-5.99385,0.13375,0.03691
223,22400,-5.87217,0.20497,0.03672,-5.97821,0.16877,0.03672
224,22500,-5.85104,0.16128,0.03669,-5.91632,0.16186,0.03680
225,22600,-5.73636,0.18478,0.03632,-5.93523,0.14174,0.03607
226,22700,-5.77978,0.18332,0.03600,-5.91482,0.16971,0.03639
227,22800,-5.76985,0.14402,0.03607,-5.94568,0.12334,0.03593
228,22900,-5.74827,0.15590,0.03573,-5.85580,0.16369,0.03582
229,23000,-5.73238,0.14834,0.03547,-5.89950,0.18562,0.03538
230,23100,-5.73174,0.17758,0.03549,-5.77404,0.17138,0.03542
231,23200,-5.75052,0.16726,0.03482,-5.78131,0.14782,0.03513
232,23300,-5.66879,0.15016,0.03493,-5.73054,0.16459,0.03515
233,23400,-5.63940,0.15558,0.03476,-5.81726,0.17683,0.03479
234,23500,-5.61035,0.15911,0.03469,-5.74003,0.14818,0.03450
235,23600,-5.61571,0.17438,0.03441,-5.73175,0.16120,0.03444
236,23700,-5.60817,0.18189,0.03412,-5.71815,0.13475,0.03414
237,23800,-5.59148,0.19512,0.03412,-5.71054,0.12225,0.03387
238,23900,-5.56738,0.30134,0.03371,-5.74754,0.14205,0.03362
239,24000,-5.55038,0.16488,0.03350,-5.71033,0.16249,0.03339
240,24100,-5.49814,0.15939,0.03335,-5.67767,0.16929,0.03346
241,24200,-5.57576,0.18847,0.03292,-5.66522,0.17607,0.03313
242,24300,-5.47627,0.17860,0.03289,-5.69140,0.14745,0.03290
243,24400,-5.49234,0.12236,0.03283,-5.66273,0.13962,0.03286
244,24500,-5.46234,0.12737,0.03289,-5.61896,0.15786,0.03262
245,24600,-5.46040,0.13085,0.03242,-5.61613,0.18301,0.03255
246,24700,-5.44844,0.12565,0.03233,-5.63359,0.22159,0.03248
247,24800,-5.37565,0.16269,0.03201,-5.68751,0.16108,0.03188
248,24900,-5.45401,0.16208,0.03209,-5.59626,0.16519,0.03189
