iteration,episode,1_maddpg_actor_loss,1_maddpg_critic_loss,1_rnd_forward_loss,2_maddpg_actor_loss,2_maddpg_critic_loss,2_rnd_forward_loss,3_maddpg_actor_loss,3_maddpg_critic_loss,3_rnd_forward_loss
145,14600,-9.44266,2.40708,0.04499,-10.19184,4.60985,0.04499,-11.71820,4.83596,0.04501
146,14700,-9.31011,2.47998,0.04315,-10.09644,4.38666,0.04307,-11.31021,4.34053,0.04313
147,14800,-9.15629,2.37736,0.04132,-10.17296,4.58260,0.04125,-11.17358,4.58442,0.04125
148,14900,-8.96356,2.28230,0.03952,-9.93533,4.84262,0.03954,-11.01224,4.75837,0.03946
149,15000,-8.80476,2.44557,0.03789,-9.79542,4.67516,0.03792,-10.71942,4.92854,0.03787
150,15100,-8.73334,2.47115,0.03628,-9.68227,4.95027,0.03634,-10.61212,4.17544,0.03634
151,15200,-8.47583,2.29960,0.03480,-9.45949,4.72455,0.03479,-10.30105,4.19608,0.03483
152,15300,-8.34525,2.30102,0.03355,-9.41081,4.41495,0.03335,-10.21803,4.28792,0.03335
153,15400,-8.15988,2.36833,0.03216,-9.25294,4.84862,0.03202,-9.87221,3.98952,0.03199
154,15500,-7.96009,2.20085,0.03085,-9.10398,4.73674,0.03074,-9.82838,4.17226,0.03078
155,15600,-7.75686,2.30867,0.02952,-9.07175,4.48849,0.02964,-9.71404,4.05823,0.02965
156,15700,-7.66079,2.06378,0.02856,-8.85905,4.76947,0.02862,-9.54686,3.92082,0.02853
157,15800,-7.57242,2.17161,0.02737,-8.73904,4.38168,0.02741,-9.29104,3.75465,0.02738
158,15900,-7.39033,2.24105,0.02635,-8.52815,4.48799,0.02648,-9.31060,3.72079,0.02649
159,16000,-7.23771,2.06742,0.02547,-8.39914,4.46066,0.02544,-9.09403,3.92129,0.02542
160,16100,-7.08895,2.06571,0.02459,-8.31932,4.47894,0.02461,-8.87112,3.77152,0.02462
161,16200,-6.92530,2.11820,0.02374,-8.01692,4.21655,0.02374,-8.75335,3.94778,0.02365
162,16300,-6.79306,2.11042,0.02291,-8.12561,4.43795,0.02291,-8.72643,3.90186,0.02280
163,16400,-6.57762,2.18564,0.02206,-7.90973,4.30893,0.02214,-8.63355,3.66104,0.02206
164,16500,-6.63789,2.04446,0.02135,-7.72378,4.07573,0.02127,-8.31951,3.53584,0.02134
165,16600,-6.38886,2.05730,0.02059,-7.60824,4.08126,0.02062,-8.42671,3.87878,0.02058
166,16700,-6.33042,2.04016,0.01991,-7.47552,4.29611,0.01994,-8.19221,4.15033,0.01994
167,16800,-6.18372,2.01206,0.01925,-7.35250,4.09517,0.01925,-8.00165,3.53891,0.01925
168,16900,-6.08829,2.03840,0.01863,-7.29912,4.12921,0.01863,-7.94214,3.65336,0.01868
169,17000,-5.90694,1.91077,0.01809,-7.13867,4.18819,0.01805,-7.74997,3.48876,0.01792
170,17100,-5.82184,2.20973,0.01751,-7.03741,4.17964,0.01749,-7.53808,3.47891,0.01739
171,17200,-5.69948,2.07607,0.01692,-6.82936,4.05408,0.01680,-7.47008,3.48401,0.01693
172,17300,-5.55741,1.95954,0.01640,-6.69731,3.95088,0.01629,-7.36321,3.84144,0.01627
173,17400,-5.45116,1.92875,0.01590,-6.73831,3.96380,0.01576,-7.24321,3.48873,0.01591
174,17500,-5.36936,1.85536,0.01539,-6.58540,4.16253,0.01541,-7.13123,3.63102,0.01532
175,17600,-5.20442,1.88532,0.01487,-6.45884,3.92333,0.01493,-7.02330,3.34537,0.01502
176,17700,-5.05114,1.93872,0.01447,-6.36371,3.90784,0.01446,-6.83481,3.46653,0.01451
177,17800,-4.99177,1.97194,0.01404,-6.40023,3.97412,0.01413,-6.86956,3.62267,0.01407
178,17900,-4.89864,1.91799,0.01355,-6.18818,4.03107,0.01359,-6.59045,3.45606,0.01363
179,18000,-4.79322,1.87913,0.01319,-6.22028,3.77647,0.01333,-6.48965,3.38434,0.01331
180,18100,-4.74765,1.86959,0.01283,-6.03039,3.88345,0.01297,-6.34830,3.61422,0.01302
181,18200,-4.57791,2.02308,0.01257,-6.07183,3.66557,0.01260,-6.39755,3.61702,0.01257
182,18300,-4.51599,2.02475,0.01217,-5.92733,3.94217,0.01222,-6.17881,3.23040,0.01228
183,18400,-4.44933,1.92075,0.01199,-5.83777,4.01173,0.01189,-6.07747,3.47627,0.01201
184,18500,-4.38372,1.86084,0.01171,-5.57138,3.73160,0.01167,-6.06816,3.46641,0.01180
185,18600,-4.33295,2.03792,0.01132,-5.55123,3.70204,0.01135,-5.85840,3.42472,0.01137
186,18700,-4.17441,2.07917,0.01103,-5.50838,3.80418,0.01120,-5.70990,3.46081,0.01102
187,18800,-4.10009,1.96682,0.01088,-5.31850,3.83188,0.01095,-5.66020,3.54344,0.01093
188,18900,-4.01057,1.90272,0.01075,-5.18837,3.81719,0.01057,-5.59873,3.38558,0.01068
189,19000,-3.95622,1.85075,0.01042,-5.08957,3.65928,0.01044,-5.55660,3.56279,0.01045
190,19100,-3.91435,1.84368,0.01025,-5.19594,3.73104,0.01026,-5.44687,3.40169,0.01031
191,19200,-3.83564,1.93568,0.01003,-5.01515,3.59270,0.01000,-5.44861,3.39821,0.01006
192,19300,-3.77366,1.90954,0.00989,-4.90329,3.42806,0.00980,-5.31894,3.34048,0.00988
193,19400,-3.74047,1.94100,0.00974,-4.86289,3.83940,0.00962,-5.16349,3.34338,0.00967
194,19500,-3.60848,1.90571,0.00961,-4.80162,3.48402,0.00957,-5.09459,3.37711,0.00956
195,19600,-3.56526,1.87103,0.00940,-4.83134,3.53505,0.00939,-5.01716,3.14469,0.00934
196,19700,-3.56084,1.83875,0.00926,-4.64692,3.53854,0.00926,-4.90908,3.29590,0.00923
197,19800,-3.45303,1.80442,0.00911,-4.52760,3.63872,0.00908,-4.86822,3.13258,0.00912
198,19900,-3.33872,1.93279,0.00895,-4.49880,3.49028,0.00907,-4.81019,3.15049,0.00886
199,20000,-3.33424,1.95228,0.00881,-4.41252,3.31734,0.00886,-4.81428,3.21347,0.00892
200,20100,-3.29503,1.78842,0.00869,-4.36641,3.45498,0.00875,-4.64823,3.27150,0.00876
201,20200,-3.22068,1.82921,0.00860,-4.24174,3.65218,0.00864,-4.53927,3.17991,0.00865
202,20300,-3.15183,1.96900,0.00860,-4.31220,3.48614,0.00853,-4.50612,3.35541,0.00854
