iteration,episode,1_iql_loss,1_icm_forward_loss,1_icm_inverse_loss,2_iql_loss,2_icm_forward_loss,2_icm_inverse_loss,3_iql_loss,3_icm_forward_loss,3_icm_inverse_loss
126,12700,0.92674,0.05820,2.35135,0.94537,0.05857,2.35498,0.96504,0.05868,2.35443
127,12800,0.88528,0.05802,2.34748,0.92016,0.05786,2.34691,0.94422,0.05800,2.34555
128,12900,0.95615,0.05803,2.34230,0.91879,0.05831,2.34187,0.95480,0.05750,2.34088
129,13000,0.92536,0.05745,2.33879,0.91167,0.05764,2.33839,0.99143,0.05736,2.33427
130,13100,0.91440,0.05706,2.33578,0.92687,0.05694,2.33342,0.88698,0.05716,2.32805
131,13200,0.97269,0.05642,2.33045,0.92362,0.05668,2.33619,0.93160,0.05708,2.33160
132,13300,0.96317,0.05628,2.32766,0.94233,0.05642,2.32359,0.93710,0.05638,2.32703
133,13400,0.96744,0.05637,2.32330,0.99850,0.05637,2.32100,0.87825,0.05559,2.32357
134,13500,0.91267,0.05582,2.32262,0.92910,0.05551,2.31209,0.91702,0.05556,2.32283
135,13600,0.90529,0.05524,2.31117,0.88936,0.05554,2.31582,0.92458,0.05541,2.31612
136,13700,0.95230,0.05534,2.30961,0.94997,0.05504,2.30819,0.94023,0.05496,2.30801
137,13800,0.94948,0.05465,2.30774,0.96189,0.05476,2.30761,0.93501,0.05488,2.29936
138,13900,0.91363,0.05407,2.30213,0.97715,0.05399,2.30901,0.94186,0.05400,2.30950
139,14000,0.95306,0.05384,2.30011,0.90853,0.05324,2.30261,0.93961,0.05353,2.30331
140,14100,0.93167,0.05306,2.29432,0.90971,0.05302,2.30322,0.94924,0.05335,2.29208
141,14200,1.01762,0.05291,2.29135,0.90426,0.05276,2.29715,0.98812,0.05300,2.29583
142,14300,0.91672,0.05253,2.29434,0.91492,0.05234,2.29095,0.94381,0.05226,2.29840
143,14400,0.90272,0.05177,2.28536,0.91403,0.05198,2.29084,0.95436,0.05226,2.28927
144,14500,0.94307,0.05180,2.28241,0.88331,0.05206,2.28176,0.92393,0.05161,2.29169
145,14600,0.90786,0.05112,2.28999,0.93485,0.05135,2.27782,0.92416,0.05124,2.27837
146,14700,0.91618,0.05075,2.28072,0.93274,0.05062,2.27656,0.95280,0.05086,2.26957
147,14800,0.92253,0.05041,2.28211,0.94549,0.05032,2.27694,0.94346,0.05065,2.28059
148,14900,0.94336,0.04959,2.27714,0.94479,0.04982,2.28179,0.89467,0.05015,2.28258
149,15000,0.91197,0.04967,2.27260,0.93402,0.04941,2.26916,0.91430,0.04965,2.27593
150,15100,0.95487,0.04925,2.27115,0.95635,0.04895,2.27271,0.90836,0.04912,2.26995
151,15200,0.92090,0.04873,2.26450,0.95652,0.04902,2.27051,0.92610,0.04870,2.27376
152,15300,0.96440,0.04827,2.27044,0.92642,0.04831,2.26084,0.89589,0.04823,2.26664
153,15400,0.91899,0.04780,2.26767,0.88720,0.04794,2.26720,0.97789,0.04804,2.26425
154,15500,0.90132,0.04716,2.26757,0.95605,0.04726,2.26728,0.90256,0.04710,2.26621
155,15600,1.00378,0.04723,2.25751,0.99423,0.04699,2.25450,0.93923,0.04693,2.26584
156,15700,0.97581,0.04654,2.25428,0.95122,0.04628,2.25918,0.96179,0.04652,2.26179
157,15800,0.97415,0.04613,2.25522,0.96539,0.04634,2.25935,0.92013,0.04632,2.25494
158,15900,0.92647,0.04590,2.25161,0.94036,0.04552,2.24973,0.96466,0.04589,2.24981
159,16000,0.96205,0.04521,2.25824,0.97942,0.04513,2.25754,0.93147,0.04528,2.25156
160,16100,0.91815,0.04467,2.24842,0.92480,0.04474,2.24877,0.90666,0.04499,2.25051
161,16200,0.94872,0.04451,2.25211,0.95201,0.04439,2.24584,0.94172,0.04471,2.24339
162,16300,0.92547,0.04421,2.24943,0.95223,0.04411,2.25033,0.93070,0.04428,2.25729
163,16400,0.92831,0.04365,2.24543,0.96968,0.04363,2.24487,0.94010,0.04361,2.24203
164,16500,0.96033,0.04305,2.25237,0.89131,0.04323,2.24160,0.93512,0.04319,2.25005
165,16600,0.96873,0.04295,2.24030,0.94842,0.04293,2.24476,0.97167,0.04293,2.24142
166,16700,0.96040,0.04218,2.24524,0.95613,0.04259,2.24429,0.91664,0.04238,2.24926
167,16800,0.94708,0.04206,2.24044,0.95870,0.04220,2.25160,0.95671,0.04205,2.24050
168,16900,0.89055,0.04133,2.23623,0.92082,0.04146,2.23690,0.94612,0.04165,2.24161
169,17000,0.93850,0.04125,2.23850,0.94350,0.04111,2.23802,0.96237,0.04135,2.23252
170,17100,0.95964,0.04082,2.22893,0.91670,0.04071,2.23674,0.94455,0.04063,2.24080
171,17200,0.95506,0.04023,2.23664,0.97281,0.04022,2.23143,0.97329,0.04023,2.23645
172,17300,0.92060,0.03996,2.22949,0.93497,0.04021,2.23190,0.97668,0.03998,2.23739
173,17400,0.93023,0.03955,2.23203,0.88250,0.03958,2.23323,0.92777,0.03963,2.23834
174,17500,0.95812,0.03904,2.23279,0.93756,0.03951,2.23636,0.95872,0.03938,2.23893
175,17600,0.89707,0.03853,2.22914,0.95585,0.03904,2.23336,0.92289,0.03884,2.23311
176,17700,0.95786,0.03842,2.22587,0.97459,0.03840,2.23139,0.91355,0.03818,2.23673
177,17800,0.97208,0.03789,2.22681,0.99331,0.03799,2.22157,0.96438,0.03814,2.22568
178,17900,0.96211,0.03732,2.23585,0.90841,0.03768,2.22622,0.97253,0.03781,2.22755
179,18000,0.99207,0.03709,2.22975,0.93658,0.03721,2.22712,0.95742,0.03715,2.22636
180,18100,0.89354,0.03665,2.23043,0.90517,0.03678,2.22537,0.96905,0.03693,2.23156
181,18200,0.93787,0.03638,2.22125,0.92049,0.03646,2.22284,0.94015,0.03639,2.23061
182,18300,0.96119,0.03623,2.22707,0.95206,0.03619,2.22172,0.93866,0.03603,2.21398
183,18400,0.94010,0.03588,2.23015,0.98855,0.03581,2.22659,0.91952,0.03575,2.22323
184,18500,0.92908,0.03518,2.22896,0.98747,0.03563,2.22189,0.91241,0.03513,2.22660
185,18600,0.99607,0.03499,2.21712,0.91561,0.03521,2.22416,0.91388,0.03510,2.22415
186,18700,0.94061,0.03462,2.21712,0.94976,0.03459,2.21675,0.93002,0.03487,2.20820
187,18800,0.95342,0.03447,2.22005,0.95313,0.03453,2.21903,0.97926,0.03443,2.21906
188,18900,0.95045,0.03393,2.21299,0.93970,0.03412,2.21952,0.90091,0.03385,2.22358
189,19000,0.91181,0.03368,2.21210,0.93570,0.03372,2.21380,0.93619,0.03378,2.21382
190,19100,0.93261,0.03343,2.21071,0.95896,0.03325,2.21760,0.90796,0.03357,2.20988
191,19200,0.92901,0.03307,2.21902,0.93490,0.03301,2.21130,1.00082,0.03324,2.22399
192,19300,0.94968,0.03262,2.21565,0.96065,0.03266,2.21173,0.98087,0.03277,2.21754
193,19400,0.93458,0.03252,2.21850,0.97834,0.03227,2.22342,0.91514,0.03257,2.21353
194,19500,0.93285,0.03205,2.21516,0.96045,0.03209,2.21646,0.95603,0.03199,2.22452
195,19600,0.93850,0.03173,2.21765,0.95581,0.03185,2.21770,0.91514,0.03171,2.21242
196,19700,0.99839,0.03140,2.21477,0.93900,0.03152,2.21273,0.92064,0.03124,2.21541
197,19800,0.97595,0.03121,2.21930,0.98242,0.03113,2.21602,0.93531,0.03101,2.20856
198,19900,0.95604,0.03080,2.22091,0.95775,0.03067,2.21745,1.01983,0.03075,2.21565
199,20000,0.96880,0.03060,2.21244,0.89988,0.03046,2.20442,0.96592,0.03045,2.21296
200,20100,0.97151,0.03020,2.20866,0.95415,0.03017,2.21623,0.95616,0.03019,2.21428
201,20200,0.93178,0.03001,2.22587,0.95926,0.02992,2.20982,0.94846,0.02989,2.20926
202,20300,0.95841,0.02954,2.20714,0.94755,0.02966,2.21233,0.99660,0.02956,2.20994
203,20400,0.99719,0.02959,2.21171,0.92680,0.02916,2.20983,0.90402,0.02936,2.20719
204,20500,0.94592,0.02892,2.21044,0.95019,0.02898,2.21323,1.01114,0.02904,2.20883
205,20600,0.92795,0.02870,2.20331,0.96123,0.02874,2.20549,0.91011,0.02869,2.20489
206,20700,0.89510,0.02853,2.21542,0.94954,0.02862,2.20089,0.91671,0.02866,2.20798
207,20800,0.98410,0.02825,2.20681,0.92702,0.02834,2.20918,0.91643,0.02825,2.21171
208,20900,0.95936,0.02814,2.20844,0.95506,0.02799,2.21179,0.92696,0.02798,2.20180
209,21000,0.96406,0.02783,2.20558,0.93965,0.02762,2.20734,0.90089,0.02753,2.20788
210,21100,0.93631,0.02756,2.20874,0.91618,0.02742,2.20370,0.94233,0.02754,2.20540
211,21200,0.95507,0.02731,2.20780,0.95382,0.02738,2.21497,0.95334,0.02735,2.21053
212,21300,0.89535,0.02708,2.20757,0.96446,0.02704,2.20708,0.96864,0.02701,2.20783
213,21400,0.96570,0.02679,2.20407,0.96034,0.02690,2.20384,0.94743,0.02667,2.20705
214,21500,0.91621,0.02641,2.20507,0.96970,0.02651,2.20914,0.98633,0.02663,2.19991
215,21600,0.94119,0.02627,2.22007,0.97374,0.02635,2.21273,0.95036,0.02622,2.21011
216,21700,0.93257,0.02608,2.20360,0.94797,0.02606,2.20726,0.98210,0.02604,2.20821
217,21800,0.93483,0.02582,2.20508,0.85224,0.02583,2.20485,0.87017,0.02590,2.19911
218,21900,0.91459,0.02568,2.21161,0.96501,0.02558,2.20298,0.90363,0.02574,2.19792
219,22000,0.92866,0.02529,2.20942,0.96137,0.02535,2.20013,0.93301,0.02558,2.20109
220,22100,0.88589,0.02508,2.20399,0.91667,0.02512,2.20398,0.92402,0.02530,2.20209
221,22200,0.92072,0.02486,2.20835,0.97701,0.02515,2.20287,0.94727,0.02507,2.19476
222,22300,0.95547,0.02484,2.19423,0.94990,0.02477,2.20340,0.95368,0.02476,2.20103
223,22400,0.96847,0.02462,2.19956,1.03713,0.02474,2.20094,0.97975,0.02453,2.20084
224,22500,0.99462,0.02435,2.20083,0.96219,0.02441,2.20850,0.94692,0.02435,2.21327
225,22600,0.91786,0.02406,2.20430,0.91236,0.02413,2.20561,0.95786,0.02410,2.20808
226,22700,0.92389,0.02388,2.19810,0.94295,0.02385,2.20029,0.90407,0.02401,2.20062
227,22800,0.94037,0.02385,2.20549,1.00939,0.02400,2.20037,0.91800,0.02382,2.19931
228,22900,0.98274,0.02365,2.20414,0.95881,0.02361,2.20052,0.92884,0.02356,2.20207
229,23000,0.93768,0.02354,2.20767,0.94909,0.02344,2.19212,0.94363,0.02334,2.19242
230,23100,0.98490,0.02334,2.20294,0.93727,0.02322,2.20125,0.94344,0.02318,2.19971
231,23200,0.92969,0.02306,2.19943,0.93552,0.02282,2.20721,0.92720,0.02307,2.20692
232,23300,0.94036,0.02287,2.19723,0.95406,0.02291,2.19851,0.94016,0.02308,2.19636
233,23400,0.96871,0.02282,2.19717,0.90381,0.02275,2.20554,0.99081,0.02269,2.20058
234,23500,0.95761,0.02258,2.19574,0.92517,0.02261,2.19666,0.97166,0.02249,2.19785
235,23600,0.95388,0.02230,2.18937,0.93200,0.02237,2.19986,0.92177,0.02237,2.19270
236,23700,0.88714,0.02201,2.20350,0.95854,0.02205,2.19402,0.90913,0.02229,2.20212
237,23800,0.97875,0.02202,2.19407,0.94484,0.02217,2.19833,0.95547,0.02206,2.20113
238,23900,0.96548,0.02198,2.19826,1.00839,0.02199,2.20276,0.93395,0.02186,2.19819
239,24000,0.92525,0.02174,2.20413,0.96226,0.02178,2.19415,1.01418,0.02170,2.20039
240,24100,0.96571,0.02162,2.19318,0.96910,0.02158,2.19080,0.93743,0.02167,2.19288
241,24200,0.95730,0.02141,2.18369,0.92034,0.02150,2.20137,0.99590,0.02145,2.19799
242,24300,0.94657,0.02131,2.19885,0.90327,0.02129,2.18984,0.99321,0.02129,2.20421
243,24400,0.88006,0.02121,2.19108,0.91679,0.02117,2.19227,0.95790,0.02124,2.18917
244,24500,0.96477,0.02113,2.18267,0.93433,0.02109,2.19310,0.88351,0.02092,2.18765
245,24600,0.97784,0.02099,2.18730,0.90564,0.02083,2.18822,0.93278,0.02095,2.20206
246,24700,0.95426,0.02086,2.19149,0.90701,0.02077,2.19277,0.93438,0.02070,2.19216
247,24800,0.95914,0.02054,2.19797,0.95619,0.02068,2.19805,0.91893,0.02059,2.18980
248,24900,0.96517,0.02048,2.18901,0.95085,0.02051,2.19256,0.95420,0.02052,2.19679
