iteration,episode,1_iql_loss,1_rnd_forward_loss,2_iql_loss,2_rnd_forward_loss,3_iql_loss,3_rnd_forward_loss,4_iql_loss,4_rnd_forward_loss
133,13400,1.08233,1.21025,1.21479,1.22045,0.92075,1.23468,0.92562,1.09545
134,13500,1.02438,1.21047,1.35216,1.21354,1.57449,1.21665,0.93561,1.09537
135,13600,1.14179,1.19306,1.13604,1.21168,1.02514,1.21496,1.08655,1.07619
136,13700,0.92150,1.19278,0.82570,1.20470,1.04311,1.21068,1.15169,1.07168
137,13800,0.91795,1.19506,0.85537,1.20035,1.20946,1.20056,0.91524,1.07214
138,13900,1.42973,1.18540,1.45377,1.19673,0.92175,1.19790,0.98322,1.06200
139,14000,1.24118,1.18146,0.87363,1.18895,1.21052,1.19261,0.86861,1.05532
140,14100,1.30814,1.17119,0.97048,1.18552,1.08249,1.18864,0.91059,1.05246
141,14200,1.25571,1.17460,1.30071,1.18100,1.01305,1.18047,1.00290,1.03899
142,14300,1.60810,1.16818,1.37930,1.17041,0.83810,1.17551,0.92741,1.03910
143,14400,1.34404,1.15637,0.96671,1.17257,1.04450,1.17597,0.88699,1.03545
144,14500,0.86829,1.15078,1.12686,1.16033,1.08751,1.16463,1.02776,1.02896
145,14600,0.89217,1.14911,0.84103,1.15683,0.85610,1.15971,1.11500,1.02242
146,14700,0.97127,1.14869,0.95930,1.15872,1.36536,1.15663,1.30860,1.01940
147,14800,1.39954,1.14436,1.34819,1.15274,1.64347,1.14429,0.98505,1.01677
148,14900,0.84648,1.13699,1.28960,1.14365,1.50661,1.14128,0.96446,1.00487
149,15000,1.10581,1.13352,0.87534,1.13688,1.09824,1.13287,1.09067,1.00851
150,15100,0.93928,1.12236,0.87376,1.13599,0.90908,1.12668,1.09574,1.00270
151,15200,0.84005,1.11808,1.22050,1.12613,1.08595,1.12256,1.04164,0.99092
152,15300,1.66242,1.11222,0.98197,1.12781,0.97703,1.11628,0.94336,0.98553
153,15400,1.53154,1.10940,1.28773,1.11939,0.86404,1.11260,0.99188,0.98099
154,15500,1.57511,1.10273,1.07905,1.11151,0.87931,1.11143,0.86122,0.97121
155,15600,1.14633,1.09837,1.11750,1.10902,1.21841,1.10141,0.89875,0.97484
156,15700,1.69704,1.09494,1.07917,1.10540,1.29299,1.10718,1.11222,0.97056
157,15800,0.92181,1.08530,1.16289,1.09319,0.87906,1.09350,1.04930,0.96240
158,15900,0.80792,1.07886,0.87164,1.09486,1.28864,1.09000,0.97319,0.95916
159,16000,1.03352,1.08440,1.30941,1.08678,1.40483,1.08410,0.93974,0.95662
160,16100,1.32780,1.07977,1.20785,1.08149,0.87852,1.07964,1.03201,0.95095
161,16200,1.09187,1.06873,1.11403,1.07727,1.06731,1.07770,0.88524,0.94472
162,16300,1.18933,1.06777,0.90185,1.07084,1.22203,1.07058,1.00335,0.94002
163,16400,1.02603,1.06205,1.05207,1.06949,1.05602,1.06285,0.92041,0.93817
164,16500,1.01506,1.05498,0.99873,1.06297,1.43782,1.05548,1.18404,0.93345
165,16600,1.14035,1.05128,1.18402,1.06123,0.87046,1.05033,0.90292,0.92710
166,16700,0.94798,1.04860,1.27559,1.05096,1.02744,1.04738,1.00595,0.92105
167,16800,1.05523,1.04212,1.31091,1.04664,0.98379,1.04497,1.02701,0.92012
168,16900,1.12784,1.03906,0.99771,1.04186,1.02196,1.04051,0.90158,0.91577
169,17000,1.04668,1.03180,0.88927,1.03832,1.53674,1.03461,1.04017,0.90706
170,17100,1.16245,1.02989,0.81204,1.03236,0.81130,1.02723,1.06308,0.90469
171,17200,0.95739,1.02518,0.74436,1.02893,0.92273,1.02816,1.08679,0.89766
172,17300,1.38520,1.01816,1.20598,1.02065,1.04099,1.02158,0.89232,0.89493
173,17400,1.23645,1.01297,1.03137,1.01792,0.89352,1.01384,1.06412,0.89285
174,17500,0.98621,1.00586,1.07754,1.01210,0.94501,1.00709,0.95334,0.88667
175,17600,1.23926,1.00209,0.87402,1.01054,0.95536,1.00570,0.91464,0.88352
176,17700,1.31213,0.99727,1.83763,1.00544,1.14139,1.00538,0.89949,0.87748
177,17800,1.35120,0.99455,0.86264,0.99776,1.28503,0.99724,0.92947,0.87812
178,17900,1.30704,0.98723,0.81860,0.99056,1.23956,0.98593,1.08395,0.87670
179,18000,1.13477,0.98413,1.13872,0.98943,1.27862,0.98558,0.99990,0.87045
180,18100,1.53953,0.97779,1.10818,0.98912,0.96274,0.97743,0.91882,0.85936
181,18200,1.19088,0.97418,0.98629,0.97687,1.07432,0.97224,1.03971,0.86088
182,18300,0.99231,0.96757,1.71700,0.97584,1.22450,0.96980,1.10339,0.85425
183,18400,1.20828,0.95892,1.03906,0.97079,0.93702,0.96621,1.04254,0.85429
184,18500,0.86805,0.95784,1.36790,0.96781,0.89711,0.96519,1.27896,0.84553
185,18600,1.05230,0.95436,1.09903,0.96647,0.78855,0.95566,0.99819,0.84005
186,18700,1.18240,0.95141,1.12699,0.95408,1.13346,0.95089,0.89881,0.83648
187,18800,0.94370,0.94165,1.28800,0.94948,0.81735,0.94610,1.25650,0.83594
188,18900,1.08094,0.93873,0.87300,0.94043,1.49085,0.93985,1.11319,0.83726
189,19000,1.03402,0.93621,1.11691,0.94266,1.10540,0.93531,0.88884,0.82461
190,19100,1.03088,0.93195,1.39560,0.93514,1.12660,0.93472,1.06195,0.81884
191,19200,1.08319,0.92867,1.18975,0.93241,1.06788,0.92836,0.90646,0.81682
192,19300,0.96822,0.92244,0.93544,0.92973,0.80786,0.92215,1.27005,0.81494
193,19400,1.50335,0.92376,1.05319,0.92748,1.47993,0.92009,1.06873,0.80994
194,19500,0.93459,0.90997,1.34010,0.92605,0.89342,0.91360,0.96851,0.80763
195,19600,1.07537,0.90831,0.97141,0.91990,1.00900,0.91290,0.94492,0.80177
196,19700,1.18217,0.90481,1.11225,0.91283,1.52262,0.90210,0.88892,0.79598
197,19800,0.95662,0.90470,0.95857,0.90618,0.74772,0.90583,0.95953,0.80161
198,19900,0.94076,0.89487,1.29399,0.90425,0.90180,0.89419,0.94130,0.79265
199,20000,1.01460,0.89583,1.16440,0.89227,0.81862,0.89152,1.39981,0.79030
200,20100,0.83557,0.88797,1.28297,0.89742,0.98525,0.88911,0.94094,0.78845
201,20200,1.10565,0.88091,1.04646,0.88616,1.38192,0.88324,1.05189,0.77908
202,20300,1.15844,0.88393,1.00054,0.88188,1.48108,0.87721,0.96526,0.78094
203,20400,1.40927,0.87418,1.43453,0.88005,1.34633,0.87329,0.96205,0.77489
204,20500,0.87895,0.87359,1.08772,0.87689,1.08927,0.87155,1.07023,0.77108
205,20600,1.28941,0.87041,1.67102,0.86884,1.16876,0.86962,0.91838,0.76886
206,20700,1.13635,0.86404,1.25837,0.86242,1.01477,0.86345,0.85162,0.76404
207,20800,0.88555,0.86184,1.26312,0.86266,1.22797,0.85753,0.88616,0.76440
208,20900,0.83351,0.85267,1.09371,0.85995,1.33466,0.85331,0.87195,0.75470
209,21000,1.11653,0.85084,0.72639,0.85603,1.12649,0.84675,0.92285,0.74886
210,21100,0.83811,0.84415,0.92924,0.85115,0.94983,0.84797,0.86623,0.75128
211,21200,0.93360,0.84132,0.89665,0.84096,1.16260,0.84207,0.93508,0.74949
212,21300,1.03843,0.83427,1.08247,0.84398,1.10100,0.83199,1.07340,0.74389
213,21400,1.06715,0.82914,0.95934,0.83581,1.12143,0.83638,0.98884,0.74679
214,21500,0.92797,0.82625,1.27774,0.83289,0.98527,0.82389,0.99943,0.73965
215,21600,1.46377,0.82331,1.54858,0.82802,0.84983,0.82412,0.85593,0.73172
216,21700,1.02070,0.81908,1.28320,0.82478,1.13072,0.81938,0.91516,0.73514
217,21800,0.86037,0.81454,1.06524,0.82093,1.16897,0.81569,0.88781,0.72880
218,21900,1.23614,0.81048,0.75570,0.81734,1.08380,0.80709,0.98202,0.72604
219,22000,1.31540,0.80720,1.19870,0.80925,0.82382,0.80499,1.02158,0.72372
220,22100,0.87922,0.80135,0.93821,0.80975,1.21686,0.80095,1.06792,0.72273
221,22200,0.93242,0.80043,1.34751,0.80515,1.30069,0.79572,1.06325,0.71643
222,22300,1.46581,0.79508,1.09561,0.79842,1.11970,0.79269,0.87845,0.71196
223,22400,0.89374,0.79100,1.41390,0.79396,0.92006,0.79115,1.08782,0.71016
224,22500,0.97031,0.78626,1.60250,0.79166,1.08010,0.78536,0.97026,0.71140
225,22600,1.02163,0.78286,0.97510,0.78806,0.87049,0.78233,1.01652,0.70588
226,22700,0.86957,0.77597,1.11991,0.78046,1.07649,0.77818,1.09169,0.70334
227,22800,0.88433,0.77058,0.83449,0.77781,0.98900,0.77478,1.11921,0.69763
228,22900,0.93850,0.77369,1.09764,0.77153,1.35830,0.76866,0.86007,0.69438
229,23000,0.94569,0.76538,1.07969,0.76798,1.23422,0.76406,0.93221,0.69250
230,23100,1.35921,0.75871,0.77702,0.76877,1.33444,0.75997,1.05175,0.68726
231,23200,0.79984,0.75850,1.12583,0.76052,0.91711,0.75499,1.03838,0.69083
232,23300,1.16080,0.75735,1.26585,0.75413,0.70158,0.75215,1.02369,0.68186
233,23400,0.95415,0.74976,1.33618,0.75420,1.18760,0.74797,0.96137,0.68271
234,23500,0.92645,0.74560,0.65453,0.74997,0.95561,0.74412,0.83350,0.67520
235,23600,1.09893,0.74470,1.18446,0.74327,1.00932,0.73961,0.94838,0.67091
236,23700,1.34196,0.73740,0.93294,0.73851,1.03801,0.73789,1.04467,0.67144
237,23800,0.94219,0.73446,1.03490,0.73858,0.91558,0.73422,1.02045,0.66909
238,23900,1.02526,0.73315,1.33658,0.73265,1.23323,0.73078,0.89135,0.66423
239,24000,1.53818,0.72669,0.98253,0.73138,1.12854,0.72576,1.00499,0.66085
240,24100,1.45170,0.72218,0.89744,0.72435,1.18681,0.71794,0.86944,0.65342
241,24200,1.35403,0.71884,1.34153,0.72205,1.08141,0.71754,1.00852,0.65305
242,24300,1.03277,0.71600,0.91146,0.71608,0.87294,0.71152,0.88011,0.65635
243,24400,1.09404,0.70633,0.89537,0.71695,0.85121,0.71100,0.97665,0.64732
244,24500,1.14012,0.70919,0.76781,0.70770,0.84275,0.70845,0.96653,0.64490
245,24600,1.62382,0.70672,1.05442,0.70883,1.10497,0.70196,1.17127,0.64415
246,24700,1.13278,0.70608,0.97459,0.70021,0.93687,0.69974,1.04111,0.64067
247,24800,1.03504,0.69776,0.77950,0.69938,0.92654,0.69809,0.84614,0.64091
248,24900,0.96963,0.69256,0.93392,0.69776,0.73892,0.69142,0.85145,0.63820
