iteration,episode,1_iql_loss,1_count_value,2_iql_loss,2_count_value,3_iql_loss,3_count_value,4_iql_loss,4_count_value
108,10900,2.41776,0.29845,2.34532,0.33531,2.49985,0.31574,1.80764,0.32433
109,11000,2.33384,0.29756,2.11998,0.33680,2.22626,0.32149,1.93846,0.32659
110,11100,2.52502,0.29973,2.62403,0.33757,2.24219,0.31910,1.83451,0.32587
111,11200,2.27628,0.29948,2.35183,0.33627,2.44303,0.31796,1.79698,0.32364
112,11300,2.37610,0.29604,2.46788,0.33863,2.28262,0.31918,1.78153,0.32134
113,11400,2.26147,0.29881,2.47801,0.33526,2.38967,0.32034,1.78214,0.32567
114,11500,2.23589,0.29897,2.55530,0.33812,2.38183,0.31958,1.96464,0.32486
115,11600,2.28643,0.30136,2.31721,0.33639,2.28961,0.32054,1.93398,0.32324
116,11700,2.39778,0.30044,2.55814,0.33661,2.39718,0.31974,1.88329,0.32154
117,11800,2.32973,0.30259,2.51698,0.33950,2.22479,0.32272,1.81294,0.32177
118,11900,2.38463,0.30138,2.42806,0.33561,2.59004,0.32232,1.95325,0.32375
119,12000,2.28181,0.30251,2.39813,0.33817,2.38636,0.31986,1.91040,0.32551
120,12100,2.34240,0.30338,2.27016,0.33636,2.29079,0.32115,1.89465,0.32258
121,12200,2.18771,0.30341,2.41320,0.33618,2.39507,0.32209,1.90085,0.32135
122,12300,2.24069,0.30331,2.28908,0.33444,2.55949,0.32550,2.00208,0.32366
123,12400,2.34845,0.30501,2.34875,0.33984,2.76536,0.32381,2.06202,0.32095
124,12500,2.51750,0.30419,2.47636,0.34006,2.39691,0.32227,1.92594,0.32020
125,12600,2.54007,0.30431,2.72778,0.33808,2.25347,0.32077,1.95131,0.32249
126,12700,2.20591,0.30502,2.43973,0.33739,2.36252,0.32452,2.03835,0.32126
127,12800,2.49468,0.30764,2.41061,0.33582,2.49687,0.32757,1.92786,0.32114
128,12900,2.29245,0.30413,2.44710,0.33698,2.56517,0.32692,1.97854,0.32188
129,13000,2.36202,0.30604,2.73947,0.33743,2.46600,0.32385,2.09101,0.31949
130,13100,2.53856,0.31011,2.46996,0.34219,2.42598,0.32466,1.96354,0.32342
131,13200,2.46228,0.30682,2.44682,0.33731,2.62773,0.32564,1.98339,0.31936
132,13300,2.38459,0.30893,2.51431,0.33788,2.41463,0.32710,1.92012,0.32316
133,13400,2.37181,0.30930,2.54083,0.33942,2.62007,0.32855,1.91451,0.31938
134,13500,2.48943,0.30784,2.53808,0.33906,2.62942,0.32557,1.80460,0.32094
135,13600,2.46380,0.31053,2.48219,0.33549,2.55501,0.32746,1.92893,0.32122
136,13700,2.40918,0.30994,2.41919,0.34014,2.60636,0.32585,1.99690,0.31867
137,13800,2.56242,0.31136,2.58271,0.33857,2.42943,0.32752,1.82932,0.32001
138,13900,2.56455,0.31122,2.55866,0.33616,2.67658,0.32599,1.95810,0.31982
139,14000,2.40389,0.30936,2.54844,0.33680,2.61588,0.32944,1.98732,0.32155
140,14100,2.76704,0.31224,2.54832,0.33619,2.46766,0.32907,2.10192,0.32089
141,14200,2.50031,0.31232,2.53954,0.33567,2.60241,0.32794,1.92104,0.31933
142,14300,2.69674,0.31396,2.62661,0.33395,2.42480,0.32640,1.81337,0.31707
143,14400,2.46280,0.31522,2.50505,0.33863,2.67777,0.33166,2.05236,0.31567
144,14500,2.48506,0.31310,2.50172,0.33637,2.68552,0.33060,2.15925,0.32134
145,14600,2.51826,0.31470,2.55486,0.34091,2.56615,0.32893,2.10027,0.31606
146,14700,2.57167,0.31464,2.67805,0.33984,2.59585,0.32781,1.91835,0.31645
147,14800,2.59404,0.31778,2.39223,0.33832,2.59270,0.32964,2.04054,0.31739
148,14900,2.37255,0.31344,2.60030,0.33936,2.51687,0.32945,1.89650,0.31706
149,15000,2.61883,0.31767,2.34814,0.33818,2.73341,0.32996,1.85587,0.31625
150,15100,2.48689,0.31912,2.42276,0.33894,2.78637,0.33017,1.98458,0.31546
151,15200,2.69346,0.31937,2.38882,0.33716,2.59347,0.33098,2.03544,0.31581
152,15300,2.59566,0.31862,2.63162,0.33983,2.56790,0.32788,2.01234,0.31364
153,15400,2.52018,0.31953,2.45531,0.33884,2.53461,0.32908,1.96746,0.31435
154,15500,2.50971,0.31823,2.55832,0.33946,2.62763,0.32947,1.97531,0.31686
155,15600,2.71137,0.31865,2.71889,0.33813,2.76378,0.33062,2.11472,0.31472
156,15700,2.62395,0.32036,2.54964,0.33938,2.63974,0.32800,2.17475,0.31530
157,15800,2.55134,0.31859,2.44109,0.33874,2.75617,0.33120,2.00030,0.31366
158,15900,2.78589,0.31669,2.43003,0.33569,2.87537,0.33240,2.01953,0.31261
159,16000,2.85556,0.31608,2.52707,0.33779,2.62127,0.33112,2.03190,0.31317
160,16100,2.78011,0.31760,2.55312,0.33867,2.73884,0.33097,2.17497,0.31229
161,16200,2.59242,0.31933,2.52028,0.33796,2.73037,0.33403,1.94744,0.31496
162,16300,2.76278,0.31810,2.40854,0.33768,2.66625,0.33172,1.97034,0.31324
163,16400,2.86487,0.32043,2.49595,0.34127,2.77532,0.32806,1.97888,0.31239
164,16500,2.69878,0.31973,2.44658,0.33539,2.97546,0.33328,2.17564,0.31282
165,16600,2.74341,0.31854,2.60925,0.33471,2.72630,0.33060,1.94848,0.31020
166,16700,2.91006,0.32240,2.55392,0.33666,2.77227,0.33041,2.05623,0.31327
167,16800,2.86691,0.32298,2.58393,0.33753,2.97036,0.33146,1.87792,0.31033
168,16900,2.72103,0.31906,2.60235,0.33636,2.69387,0.33066,2.09429,0.30952
169,17000,2.51693,0.31826,2.55614,0.33441,2.74403,0.32991,1.92224,0.31008
170,17100,2.63695,0.31962,2.50960,0.33696,2.76201,0.33378,1.95185,0.31253
171,17200,2.76151,0.32082,2.63281,0.33722,2.78295,0.33126,2.08104,0.31201
172,17300,2.67560,0.31954,2.53081,0.33598,2.55957,0.33130,2.08527,0.31200
173,17400,2.72896,0.32548,2.68892,0.33615,2.78396,0.33230,2.05258,0.31331
174,17500,2.51003,0.32266,2.56851,0.33285,2.92869,0.33012,1.99718,0.31109
175,17600,2.52078,0.32254,2.60471,0.33587,2.61877,0.33361,2.12918,0.31292
176,17700,2.59895,0.32179,2.68344,0.33723,2.62165,0.32819,2.03981,0.31188
177,17800,2.72140,0.32230,2.65981,0.33591,2.83823,0.33207,1.98991,0.30935
178,17900,2.93713,0.32103,2.65980,0.33586,2.69699,0.32937,2.09006,0.30967
179,18000,2.74030,0.31916,2.56852,0.33679,2.78836,0.32849,1.99031,0.31060
180,18100,2.67708,0.32524,2.53230,0.33599,2.53481,0.32927,1.91336,0.31014
181,18200,2.65557,0.32257,2.59796,0.33706,2.82710,0.33358,2.02000,0.31055
182,18300,2.70972,0.31951,2.55244,0.33412,2.76278,0.32980,1.99512,0.30875
183,18400,2.63832,0.32321,2.52967,0.33472,2.87889,0.33111,1.98011,0.31019
184,18500,2.63842,0.31960,2.65053,0.33704,2.62884,0.33053,2.13795,0.30929
185,18600,2.70947,0.31805,2.60780,0.33598,2.81391,0.33269,1.95989,0.31067
186,18700,2.68961,0.32179,2.53622,0.33519,2.62904,0.32823,1.98443,0.30964
187,18800,2.80201,0.32051,2.62185,0.33332,2.86190,0.33092,1.94708,0.30963
188,18900,2.75261,0.32434,2.65082,0.33371,2.65552,0.32802,1.97896,0.30938
189,19000,2.69203,0.32001,2.55022,0.33431,2.62783,0.32794,2.15674,0.30841
190,19100,2.67841,0.32292,2.68314,0.33587,2.75662,0.33237,2.07472,0.31089
191,19200,2.60605,0.32202,2.62974,0.33461,2.65803,0.33173,2.06939,0.30852
192,19300,2.51762,0.32288,2.49229,0.33172,2.69074,0.32741,2.15668,0.30716
193,19400,2.68144,0.32129,2.55423,0.33428,2.73908,0.32730,2.06733,0.31197
194,19500,2.51703,0.32130,2.71599,0.33337,2.84265,0.33032,2.02769,0.30985
195,19600,2.82895,0.31965,2.66593,0.33791,2.86382,0.33129,1.96319,0.30479
196,19700,2.60130,0.32175,2.56574,0.33322,2.62735,0.33159,2.04614,0.30807
197,19800,2.46190,0.32226,2.55616,0.33136,2.55738,0.33061,1.96015,0.30867
198,19900,2.85620,0.31947,2.66788,0.33189,2.76371,0.32912,2.23309,0.30726
199,20000,2.69324,0.32345,2.66858,0.33323,2.77769,0.32883,1.98647,0.30863
200,20100,2.61893,0.32287,2.74537,0.33090,2.62717,0.32938,2.06467,0.30551
201,20200,2.60755,0.32034,2.55801,0.33195,2.68314,0.32839,1.90662,0.30697
202,20300,2.51838,0.31903,2.55281,0.33286,2.65811,0.32984,2.07931,0.30711
203,20400,2.58274,0.31903,2.54402,0.33245,2.74611,0.32841,1.99117,0.30590
204,20500,2.76204,0.32440,2.58026,0.33369,2.59753,0.33108,2.04436,0.30636
205,20600,2.69316,0.32074,2.54114,0.33082,2.70729,0.32794,1.99273,0.30626
206,20700,2.62008,0.31889,2.61294,0.33211,2.67779,0.32846,1.97090,0.30665
207,20800,2.49045,0.32378,2.75941,0.33264,2.61712,0.32902,2.03873,0.30520
208,20900,2.54981,0.32121,2.72232,0.33108,2.59157,0.32972,1.96927,0.30471
209,21000,2.52522,0.32209,2.42167,0.33096,2.67585,0.32815,2.04377,0.30810
210,21100,2.63314,0.32115,2.50651,0.32909,2.55084,0.32717,2.07097,0.30820
211,21200,2.37763,0.32136,2.67482,0.33045,2.61434,0.33141,2.06247,0.30373
212,21300,2.49488,0.31927,2.47049,0.33050,2.61434,0.32773,2.10490,0.30597
213,21400,2.49121,0.32390,2.50273,0.32978,2.70212,0.32728,2.09310,0.30445
214,21500,2.52373,0.31921,2.72715,0.32889,2.41873,0.32882,2.09859,0.30460
215,21600,2.57896,0.31838,2.70640,0.33118,2.56154,0.32847,2.03987,0.30434
216,21700,2.47553,0.31736,2.66900,0.32969,2.71332,0.32964,2.10812,0.30402
217,21800,2.47050,0.32265,2.61353,0.33029,2.54703,0.32808,2.03246,0.30520
218,21900,2.50195,0.32070,2.70816,0.32971,2.54370,0.32750,2.08937,0.30305
219,22000,2.41211,0.32298,2.83726,0.33130,2.58020,0.32510,2.04051,0.30265
220,22100,2.34450,0.32029,2.46680,0.32993,2.50785,0.32639,2.12562,0.30211
221,22200,2.58765,0.32129,2.60250,0.33091,2.49799,0.32700,1.98140,0.30129
222,22300,2.50072,0.31901,2.61901,0.32634,2.57988,0.32798,2.01671,0.30342
223,22400,2.48597,0.31917,2.52937,0.32833,2.69683,0.32855,2.03081,0.30090
224,22500,2.55835,0.31771,2.47201,0.32768,2.54780,0.32795,2.00169,0.30224
225,22600,2.39704,0.31786,2.61974,0.32840,2.51155,0.32572,1.87500,0.30208
226,22700,2.46745,0.31721,2.51301,0.32868,2.47079,0.32663,2.10941,0.30395
227,22800,2.52804,0.31894,2.42763,0.32900,2.64357,0.32822,1.85681,0.30148
228,22900,2.36973,0.32104,2.54895,0.32791,2.45118,0.32576,2.19870,0.30175
229,23000,2.39762,0.31797,2.56610,0.33020,2.44512,0.32568,1.96186,0.30137
230,23100,2.49226,0.31810,2.55073,0.32478,2.64248,0.32841,2.04225,0.30270
231,23200,2.41067,0.31800,2.53930,0.32482,2.48467,0.32591,2.03526,0.30101
232,23300,2.31569,0.31877,2.57661,0.33006,2.57299,0.32609,1.97477,0.29901
233,23400,2.37310,0.31658,2.74442,0.32670,2.54307,0.32623,1.97955,0.29964
234,23500,2.38629,0.31802,2.64404,0.32810,2.50365,0.32361,2.06394,0.29889
235,23600,2.26222,0.32000,2.42819,0.32465,2.56236,0.32557,1.98351,0.29745
236,23700,2.36674,0.31907,2.54610,0.32539,2.56853,0.32373,2.07030,0.29779
237,23800,2.31977,0.31683,2.44996,0.32467,2.52704,0.32557,2.01743,0.29809
238,23900,2.29220,0.31802,2.62941,0.32700,2.56999,0.32309,1.93358,0.29706
239,24000,2.14037,0.31993,2.42850,0.32757,2.45132,0.32534,2.05352,0.30004
240,24100,2.51019,0.31914,2.53898,0.32766,2.35005,0.32399,1.99016,0.29538
241,24200,2.45528,0.31601,2.46879,0.32677,2.38709,0.32327,2.19385,0.29747
242,24300,2.43157,0.31662,2.55395,0.32513,2.50308,0.32425,1.95080,0.29769
243,24400,2.38576,0.31694,2.56520,0.32514,2.45264,0.32481,2.06305,0.29611
244,24500,2.42449,0.31664,2.51244,0.32463,2.44165,0.32469,2.26562,0.29597
245,24600,2.28163,0.31564,2.52916,0.32479,2.34213,0.32574,1.96475,0.29470
246,24700,2.36870,0.31822,2.58768,0.32518,2.42495,0.32300,1.98705,0.29703
247,24800,2.41620,0.31862,2.46187,0.32618,2.35594,0.32459,2.08734,0.29387
248,24900,2.40436,0.31547,2.54106,0.32464,2.52358,0.32539,2.10543,0.29535
