iteration,episode,1_maddpg_actor_loss,1_maddpg_critic_loss,1_rnd_forward_loss,2_maddpg_actor_loss,2_maddpg_critic_loss,2_rnd_forward_loss,3_maddpg_actor_loss,3_maddpg_critic_loss,3_rnd_forward_loss
165,16600,-76.83472,2.52819,1.30622,-92.24494,6.97202,1.63898,-101.53742,2.07019,1.68989
166,16700,-76.18357,1.52066,1.29525,-91.17450,12.13485,1.61218,-101.03507,2.02248,1.66123
167,16800,-75.73543,1.76816,1.29201,-91.33495,8.89945,1.60466,-100.59172,1.92464,1.63795
168,16900,-75.36366,1.59394,1.28202,-90.47457,23.08354,1.60888,-100.14142,2.05624,1.64866
169,17000,-74.93888,1.67278,1.27975,-91.34154,7.62619,1.58046,-99.60647,2.08044,1.62478
170,17100,-74.35715,2.48204,1.26501,-90.11205,7.23091,1.56416,-99.11993,2.07558,1.60438
171,17200,-73.68588,6.18406,1.26024,-88.94431,7.80284,1.55904,-98.70434,1.87287,1.60799
172,17300,-74.22576,3.94359,1.25744,-88.88089,4.23969,1.55482,-98.25242,2.01546,1.59610
173,17400,-73.99128,2.68547,1.24535,-88.85980,3.99357,1.54198,-97.68393,1.89016,1.58268
174,17500,-73.75730,2.92329,1.23485,-88.55392,3.42135,1.52845,-97.17582,1.78483,1.58830
175,17600,-72.87495,2.90337,1.23310,-88.45145,5.11061,1.49922,-96.78529,1.80735,1.54689
176,17700,-72.22902,2.92867,1.21814,-87.89532,3.25439,1.50037,-96.34339,1.97558,1.52999
177,17800,-72.48025,3.19407,1.21079,-87.11233,3.16897,1.50343,-95.81300,1.89651,1.52710
178,17900,-72.40740,3.85341,1.20330,-86.42227,3.34896,1.48556,-95.16485,1.83514,1.51327
179,18000,-72.29711,2.75038,1.19606,-85.84023,3.16120,1.45241,-94.76466,1.88531,1.50901
180,18100,-71.58494,2.54701,1.19247,-85.22110,3.53948,1.45816,-94.23979,2.23900,1.48647
181,18200,-71.00427,2.67298,1.18556,-85.10547,2.52164,1.43877,-93.68872,2.24903,1.50300
182,18300,-70.45989,2.61316,1.17242,-85.00233,1.76211,1.45188,-93.20322,2.42371,1.47721
183,18400,-69.75256,2.96148,1.17007,-84.39389,1.72554,1.42418,-92.72144,2.07879,1.47474
