iteration,episode,1_iql_loss,1_icm_forward_loss,1_icm_inverse_loss,2_iql_loss,2_icm_forward_loss,2_icm_inverse_loss
28,2900,1.00476,0.14883,2.02995,0.53686,0.14791,2.02998
29,3000,0.99375,0.14214,2.02737,0.52452,0.14191,2.02807
30,3100,0.97665,0.13622,2.02608,0.51920,0.13616,2.02645
31,3200,1.02887,0.13064,2.02468,0.56167,0.13082,2.02451
32,3300,0.99087,0.12540,2.02213,0.54209,0.12501,2.02175
33,3400,1.01268,0.12025,2.02005,0.54153,0.11987,2.02011
34,3500,1.00547,0.11564,2.01820,0.53867,0.11509,2.01709
35,3600,1.00684,0.11090,2.01643,0.55610,0.11081,2.01655
36,3700,1.01858,0.10628,2.01385,0.54883,0.10655,2.01395
37,3800,0.97286,0.10234,2.01265,0.53476,0.10224,2.01169
38,3900,0.98880,0.09822,2.00953,0.57444,0.09858,2.01040
39,4000,0.98536,0.09473,2.00738,0.58656,0.09457,2.00800
40,4100,1.01300,0.09116,2.00591,0.56333,0.09111,2.00563
41,4200,0.99811,0.08764,2.00332,0.55884,0.08783,2.00272
42,4300,1.01064,0.08473,2.00046,0.53649,0.08458,2.00014
43,4400,1.04382,0.08191,1.99810,0.55182,0.08197,1.99763
44,4500,1.01732,0.07911,1.99491,0.54644,0.07878,1.99447
45,4600,1.00543,0.07629,1.99239,0.56062,0.07632,1.99310
46,4700,0.98954,0.07383,1.98968,0.59641,0.07400,1.99083
47,4800,0.99639,0.07186,1.98676,0.56556,0.07173,1.98737
48,4900,1.00332,0.06979,1.98443,0.56359,0.06957,1.98386
49,5000,1.01174,0.06761,1.98199,0.57943,0.06769,1.98175
50,5100,1.01028,0.06575,1.97813,0.56760,0.06606,1.97926
51,5200,0.99587,0.06424,1.97577,0.56997,0.06424,1.97649
52,5300,1.02200,0.06282,1.97401,0.57003,0.06267,1.97195
53,5400,0.96413,0.06133,1.96829,0.55714,0.06126,1.96985
54,5500,0.99279,0.05969,1.96730,0.56657,0.05992,1.96653
55,5600,1.00293,0.05889,1.96387,0.56362,0.05872,1.96393
56,5700,1.00682,0.05785,1.96019,0.57736,0.05765,1.96079
57,5800,0.97010,0.05641,1.95767,0.61022,0.05664,1.95804
58,5900,0.98821,0.05568,1.95514,0.57074,0.05553,1.95400
59,6000,1.00499,0.05485,1.95107,0.56751,0.05469,1.94961
60,6100,0.99427,0.05410,1.94800,0.59434,0.05422,1.94805
61,6200,0.99992,0.05308,1.94389,0.56977,0.05333,1.94321
62,6300,1.01478,0.05268,1.94048,0.59882,0.05248,1.94165
63,6400,0.99187,0.05200,1.93768,0.60336,0.05194,1.93788
64,6500,1.03028,0.05172,1.93360,0.57742,0.05112,1.93392
65,6600,1.00009,0.05085,1.92998,0.57449,0.05081,1.93015
66,6700,1.03639,0.05045,1.92674,0.58796,0.05005,1.92818
67,6800,0.98647,0.04966,1.92217,0.58107,0.04960,1.92351
68,6900,0.98967,0.04931,1.91822,0.59289,0.04928,1.91692
69,7000,0.98939,0.04902,1.91483,0.58514,0.04880,1.91471
70,7100,1.01145,0.04839,1.90919,0.55175,0.04861,1.90974
71,7200,0.95603,0.04798,1.90608,0.60246,0.04827,1.90775
72,7300,0.97912,0.04762,1.90146,0.56827,0.04780,1.90212
73,7400,1.03187,0.04786,1.89899,0.58935,0.04742,1.89756
74,7500,1.01420,0.04744,1.89478,0.56735,0.04714,1.89207
75,7600,1.03782,0.04722,1.88921,0.55616,0.04666,1.89196
76,7700,0.98852,0.04682,1.88509,0.56563,0.04666,1.88511
77,7800,0.98310,0.04637,1.88247,0.55619,0.04657,1.88105
78,7900,0.98502,0.04631,1.87609,0.58277,0.04625,1.87768
79,8000,0.97243,0.04592,1.87349,0.57582,0.04580,1.87237
80,8100,0.97558,0.04590,1.87034,0.59574,0.04613,1.86903
81,8200,0.98583,0.04580,1.86623,0.59436,0.04570,1.86597
82,8300,1.01536,0.04539,1.86284,0.57937,0.04563,1.85938
83,8400,1.05440,0.04559,1.85491,0.57534,0.04513,1.85419
84,8500,1.01619,0.04496,1.85192,0.57465,0.04508,1.85093
85,8600,1.00215,0.04522,1.84689,0.60164,0.04488,1.84679
86,8700,1.01734,0.04491,1.84178,0.59350,0.04487,1.83989
87,8800,1.00520,0.04481,1.83432,0.56705,0.04478,1.83615
88,8900,0.98826,0.04449,1.83336,0.57130,0.04457,1.83223
89,9000,1.01669,0.04452,1.82579,0.58264,0.04453,1.82796
90,9100,1.04893,0.04465,1.82288,0.60275,0.04455,1.82064
91,9200,1.04183,0.04447,1.81693,0.57811,0.04432,1.81842
92,9300,0.97034,0.04417,1.81069,0.58693,0.04415,1.81286
93,9400,0.95871,0.04376,1.80893,0.61193,0.04418,1.80803
94,9500,1.03848,0.04411,1.80379,0.57685,0.04374,1.79993
95,9600,1.01328,0.04400,1.79704,0.58312,0.04381,1.79698
96,9700,0.98327,0.04359,1.79180,0.58034,0.04361,1.79463
97,9800,1.00220,0.04336,1.78819,0.60629,0.04374,1.78401
98,9900,0.96442,0.04336,1.78040,0.57451,0.04333,1.78223
99,10000,0.99412,0.04332,1.77475,0.60176,0.04340,1.77343
100,10100,0.95482,0.04309,1.76978,0.58694,0.04328,1.76739
101,10200,1.01036,0.04320,1.76114,0.57759,0.04302,1.76395
102,10300,0.98085,0.04281,1.76081,0.60281,0.04310,1.75965
103,10400,0.97356,0.04272,1.75458,0.62186,0.04298,1.75301
104,10500,0.97862,0.04253,1.75090,0.59920,0.04271,1.74927
105,10600,0.98460,0.04246,1.74181,0.61540,0.04276,1.74743
106,10700,1.00617,0.04248,1.73881,0.61186,0.04231,1.73951
107,10800,0.99634,0.04235,1.72767,0.61717,0.04225,1.72937
108,10900,1.00125,0.04225,1.72382,0.58287,0.04208,1.72125
109,11000,1.02642,0.04211,1.71190,0.59802,0.04207,1.71470
110,11100,0.99559,0.04190,1.71020,0.60863,0.04183,1.71221
111,11200,0.96425,0.04153,1.70773,0.58919,0.04193,1.70213
112,11300,1.01074,0.04182,1.69719,0.60166,0.04177,1.69842
113,11400,0.95357,0.04147,1.69391,0.58860,0.04164,1.69398
114,11500,1.04107,0.04141,1.68745,0.59224,0.04138,1.68453
115,11600,0.97819,0.04118,1.68201,0.61232,0.04146,1.68070
116,11700,0.99693,0.04107,1.67787,0.61763,0.04123,1.67881
117,11800,0.95006,0.04088,1.67000,0.61874,0.04096,1.66642
118,11900,1.00418,0.04084,1.66310,0.59144,0.04091,1.66039
119,12000,0.97644,0.04085,1.65011,0.62757,0.04083,1.65741
120,12100,0.97319,0.04049,1.65124,0.61383,0.04059,1.64602
121,12200,0.97284,0.04038,1.64638,0.62062,0.04054,1.64204
122,12300,0.97220,0.04025,1.63533,0.60778,0.04029,1.64009
123,12400,0.92585,0.03984,1.62967,0.60453,0.04006,1.63863
124,12500,0.99918,0.03959,1.63147,0.61792,0.03986,1.62760
125,12600,0.98361,0.03970,1.61940,0.60170,0.03962,1.62279
126,12700,0.95665,0.03944,1.61716,0.62644,0.03970,1.61559
127,12800,1.00647,0.03952,1.61254,0.62760,0.03958,1.61215
128,12900,1.03053,0.03931,1.60516,0.62648,0.03929,1.60227
129,13000,0.94239,0.03896,1.60056,0.61067,0.03903,1.60048
130,13100,1.01012,0.03898,1.58971,0.62180,0.03891,1.59337
131,13200,0.99378,0.03880,1.58640,0.63601,0.03856,1.58622
132,13300,0.98300,0.03857,1.58232,0.62582,0.03867,1.57797
133,13400,0.98333,0.03841,1.57963,0.61916,0.03824,1.58020
134,13500,0.99014,0.03821,1.57160,0.63069,0.03840,1.57418
135,13600,0.98566,0.03801,1.57177,0.62475,0.03788,1.56615
136,13700,0.97957,0.03787,1.55754,0.63739,0.03823,1.56369
137,13800,1.01814,0.03782,1.55849,0.61273,0.03764,1.55885
138,13900,1.00536,0.03764,1.55316,0.63922,0.03744,1.55413
139,14000,0.99975,0.03781,1.54598,0.63382,0.03757,1.54921
140,14100,1.01760,0.03749,1.54777,0.64675,0.03767,1.54368
141,14200,0.97720,0.03708,1.53962,0.63259,0.03732,1.53983
142,14300,1.00169,0.03737,1.53282,0.65191,0.03738,1.54411
143,14400,0.97141,0.03714,1.51950,0.64694,0.03714,1.52430
144,14500,0.97594,0.03688,1.52833,0.64904,0.03705,1.52625
145,14600,0.96111,0.03703,1.51422,0.64905,0.03691,1.52508
146,14700,0.98010,0.03694,1.51311,0.63636,0.03690,1.52328
147,14800,0.95463,0.03664,1.51666,0.65996,0.03683,1.51422
148,14900,0.97451,0.03653,1.50994,0.67343,0.03671,1.50786
149,15000,0.96701,0.03650,1.50184,0.63695,0.03643,1.50217
150,15100,1.02163,0.03653,1.50398,0.65659,0.03656,1.50676
151,15200,0.95769,0.03648,1.49103,0.66657,0.03638,1.49308
152,15300,0.99639,0.03627,1.50316,0.65289,0.03626,1.49105
153,15400,0.99568,0.03614,1.49300,0.65738,0.03623,1.48987
154,15500,0.97663,0.03622,1.49246,0.65020,0.03604,1.48097
155,15600,1.00672,0.03638,1.48130,0.67277,0.03641,1.48447
156,15700,0.96063,0.03608,1.47438,0.66002,0.03596,1.47984
157,15800,0.96081,0.03605,1.47272,0.66004,0.03580,1.48106
158,15900,0.97344,0.03615,1.47774,0.68158,0.03595,1.47852
159,16000,0.99035,0.03584,1.46370,0.66158,0.03606,1.46429
160,16100,0.98741,0.03597,1.46749,0.65855,0.03619,1.46597
161,16200,0.96931,0.03592,1.45561,0.69762,0.03616,1.46680
162,16300,0.97444,0.03612,1.46222,0.67897,0.03602,1.45882
163,16400,0.97208,0.03598,1.45241,0.70150,0.03620,1.45388
164,16500,0.98927,0.03605,1.45087,0.67179,0.03596,1.45002
165,16600,1.01608,0.03630,1.45014,0.67585,0.03591,1.43751
166,16700,0.95914,0.03606,1.43746,0.66717,0.03606,1.43948
167,16800,0.99783,0.03647,1.44507,0.70533,0.03626,1.44350
168,16900,0.96121,0.03627,1.42794,0.71253,0.03612,1.44096
169,17000,0.98363,0.03626,1.43861,0.69295,0.03643,1.43446
170,17100,0.98240,0.03645,1.42279,0.68471,0.03641,1.43091
171,17200,0.99284,0.03668,1.43118,0.68594,0.03643,1.42356
172,17300,0.99290,0.03648,1.42089,0.70724,0.03681,1.41641
173,17400,0.94822,0.03639,1.42078,0.71144,0.03664,1.42287
174,17500,0.96496,0.03649,1.41894,0.68131,0.03671,1.41457
175,17600,1.02729,0.03701,1.41674,0.69682,0.03694,1.41171
176,17700,0.96098,0.03674,1.40364,0.71005,0.03711,1.39897
177,17800,0.96651,0.03728,1.40530,0.72304,0.03729,1.40238
178,17900,0.96985,0.03742,1.39623,0.68818,0.03753,1.40680
179,18000,0.98666,0.03763,1.39278,0.71379,0.03742,1.39756
180,18100,0.97119,0.03749,1.39787,0.72864,0.03757,1.38933
181,18200,0.99931,0.03782,1.38916,0.71620,0.03762,1.39128
182,18300,1.03432,0.03814,1.37728,0.71154,0.03780,1.37843
183,18400,1.00518,0.03822,1.38033,0.70406,0.03834,1.37332
184,18500,1.00415,0.03846,1.37272,0.71867,0.03843,1.37361
185,18600,1.01625,0.03836,1.36906,0.69384,0.03847,1.36602
186,18700,0.99481,0.03908,1.36576,0.73665,0.03893,1.36876
187,18800,1.00595,0.03913,1.36386,0.71562,0.03914,1.36025
188,18900,0.97956,0.03915,1.36015,0.71922,0.03942,1.35831
189,19000,0.99300,0.03982,1.35144,0.72757,0.03939,1.35196
190,19100,0.99782,0.03996,1.34476,0.71848,0.03994,1.34097
191,19200,1.01021,0.04061,1.33402,0.73735,0.04000,1.33458
192,19300,0.95285,0.04047,1.33974,0.74297,0.04073,1.32592
193,19400,0.95993,0.04079,1.32018,0.77385,0.04091,1.32490
194,19500,0.99189,0.04137,1.32234,0.76114,0.04163,1.32080
195,19600,0.92825,0.04113,1.32474,0.74271,0.04166,1.31820
196,19700,0.99945,0.04189,1.31829,0.74090,0.04202,1.32019
197,19800,0.98874,0.04166,1.30940,0.74857,0.04221,1.31126
198,19900,1.01351,0.04287,1.30539,0.74663,0.04249,1.30378
199,20000,0.98067,0.04244,1.30022,0.78273,0.04229,1.30264
200,20100,1.00388,0.04288,1.29832,0.76531,0.04344,1.29454
201,20200,0.97281,0.04359,1.29187,0.75775,0.04383,1.28567
202,20300,0.95315,0.04410,1.28295,0.76590,0.04395,1.29331
203,20400,0.98050,0.04419,1.28799,0.78441,0.04444,1.27867
204,20500,0.97863,0.04478,1.28686,0.73712,0.04476,1.27498
205,20600,1.00976,0.04508,1.26853,0.76251,0.04531,1.26800
206,20700,0.99590,0.04562,1.26050,0.78977,0.04569,1.26884
207,20800,0.98993,0.04642,1.25708,0.76256,0.04609,1.26871
208,20900,1.00060,0.04679,1.25040,0.75411,0.04608,1.24786
209,21000,0.99959,0.04660,1.25203,0.76339,0.04730,1.24527
210,21100,0.98002,0.04730,1.23352,0.78640,0.04782,1.24645
211,21200,1.00075,0.04873,1.23112,0.75904,0.04789,1.23146
212,21300,1.02124,0.04939,1.22611,0.73468,0.04790,1.22828
213,21400,0.96440,0.04874,1.22867,0.77452,0.04854,1.22384
214,21500,1.03250,0.04932,1.22114,0.77894,0.04936,1.21950
215,21600,0.98305,0.05027,1.21026,0.81292,0.05037,1.21075
216,21700,0.99663,0.05074,1.21347,0.76587,0.04986,1.20866
217,21800,0.98069,0.05133,1.20278,0.79132,0.05142,1.20599
218,21900,0.98939,0.05207,1.19754,0.80792,0.05122,1.18504
219,22000,0.93867,0.05155,1.17612,0.78407,0.05217,1.19435
220,22100,0.96346,0.05244,1.18317,0.79934,0.05300,1.18474
221,22200,1.00791,0.05352,1.17930,0.79592,0.05380,1.17974
222,22300,1.01195,0.05333,1.17600,0.78837,0.05405,1.16806
223,22400,1.00220,0.05453,1.16392,0.81760,0.05450,1.16824
224,22500,0.95730,0.05405,1.16628,0.79238,0.05485,1.16815
225,22600,0.98305,0.05492,1.15613,0.78355,0.05522,1.14673
226,22700,0.98119,0.05632,1.14929,0.83225,0.05667,1.15286
227,22800,0.95629,0.05538,1.14185,0.81690,0.05664,1.15316
228,22900,1.00403,0.05676,1.14454,0.81857,0.05683,1.13923
229,23000,1.00794,0.05692,1.14188,0.78984,0.05688,1.13131
230,23100,0.99909,0.05797,1.13373,0.83441,0.05855,1.13497
231,23200,0.97588,0.05880,1.11940,0.80193,0.05898,1.12739
232,23300,0.95240,0.05880,1.10832,0.79885,0.05830,1.11432
233,23400,1.01535,0.05879,1.11517,0.79468,0.05946,1.11061
234,23500,1.01640,0.05948,1.10767,0.81269,0.05976,1.10433
235,23600,0.95971,0.05936,1.10859,0.79705,0.05929,1.10242
236,23700,0.99042,0.05970,1.10654,0.83380,0.06076,1.10322
237,23800,0.95062,0.06085,1.09161,0.82464,0.06074,1.09445
238,23900,1.03223,0.06143,1.09677,0.81290,0.06134,1.08322
239,24000,0.96481,0.06029,1.08196,0.84001,0.06269,1.09382
240,24100,0.98452,0.06275,1.07004,0.84379,0.06239,1.07929
241,24200,1.00232,0.06274,1.07131,0.81790,0.06191,1.06450
242,24300,0.95302,0.06362,1.06587,0.82466,0.06172,1.06254
243,24400,0.94819,0.06435,1.06680,0.84384,0.06371,1.06776
244,24500,0.99667,0.06390,1.05642,0.85072,0.06538,1.05762
245,24600,0.99766,0.06425,1.05975,0.82221,0.06254,1.04786
246,24700,0.98499,0.06592,1.04942,0.84782,0.06396,1.05056
247,24800,0.97603,0.06495,1.03544,0.84381,0.06410,1.03674
248,24900,0.95235,0.06466,1.04420,0.84672,0.06432,1.04059
