iteration,episode,1_maddpg_actor_loss,1_maddpg_critic_loss,1_count_value,2_maddpg_actor_loss,2_maddpg_critic_loss,2_count_value,3_maddpg_actor_loss,3_maddpg_critic_loss,3_count_value
151,15200,-12.19050,4.06265,0.13979,-12.01617,4.09690,0.16801,-12.56291,4.38414,0.17165
152,15300,-12.22878,4.12379,0.13964,-11.98067,4.14377,0.16876,-12.61773,4.79441,0.17208
153,15400,-12.10132,4.18912,0.14115,-11.79323,4.27747,0.16676,-12.48120,4.94374,0.17062
154,15500,-12.04379,4.18920,0.14027,-11.75739,4.12710,0.16627,-12.38822,4.45411,0.17055
155,15600,-12.10637,4.12490,0.13938,-11.74244,4.06027,0.16814,-12.56677,4.27872,0.17291
156,15700,-12.03213,4.22145,0.13910,-11.67246,4.16600,0.16478,-12.46077,4.50814,0.16742
157,15800,-12.07622,4.11926,0.13620,-11.82827,4.17949,0.16650,-12.37104,4.53285,0.17052
158,15900,-12.00809,4.26604,0.13886,-11.74168,4.69737,0.16550,-12.42009,4.86292,0.17038
159,16000,-11.98627,4.01517,0.13876,-11.78018,4.09805,0.16574,-12.48298,4.31474,0.16986
160,16100,-11.90512,4.36143,0.13727,-11.68171,4.19351,0.16674,-12.42818,5.00003,0.16926
161,16200,-11.82486,4.19138,0.13715,-11.70039,4.07511,0.16476,-12.22572,4.36751,0.16824
162,16300,-11.90437,4.11700,0.13578,-11.69759,4.00771,0.16466,-12.37118,4.60512,0.16719
163,16400,-11.79217,4.22641,0.13489,-11.57896,4.20544,0.16498,-12.23574,4.37062,0.16840
164,16500,-11.85521,4.12449,0.13677,-11.58419,4.10859,0.16595,-12.14323,4.24284,0.16673
165,16600,-11.81853,4.27777,0.13379,-11.49940,3.97496,0.16094,-12.25241,4.45729,0.16788
166,16700,-11.68468,4.03388,0.13226,-11.53545,4.25665,0.16413,-12.17739,4.29738,0.16663
167,16800,-11.74356,4.38128,0.13287,-11.46087,4.26335,0.16346,-12.10729,4.35445,0.16674
168,16900,-11.65819,4.12702,0.13238,-11.48575,4.41589,0.16457,-12.08738,4.05835,0.16627
169,17000,-11.80275,4.34002,0.13417,-11.47125,4.07893,0.16306,-12.18855,4.02922,0.16677
170,17100,-11.71915,4.02347,0.13348,-11.41422,4.46754,0.16304,-12.14110,4.12074,0.16564
171,17200,-11.65764,4.04394,0.13322,-11.40898,4.10517,0.16325,-12.09751,4.14287,0.16444
172,17300,-11.54759,3.97674,0.13198,-11.48297,4.17744,0.16186,-12.01446,4.19336,0.16406
173,17400,-11.57115,3.96965,0.13227,-11.35135,4.12198,0.16255,-12.02164,4.48248,0.16612
174,17500,-11.63012,3.84172,0.13202,-11.30805,4.21683,0.16139,-11.93222,4.14409,0.16308
175,17600,-11.45491,3.94304,0.13076,-11.30750,4.32549,0.16061,-12.03244,4.43885,0.16528
176,17700,-11.62539,4.14723,0.13104,-11.25923,4.11431,0.16211,-11.99638,4.14969,0.16370
177,17800,-11.47611,3.95749,0.12977,-11.30624,4.32165,0.16059,-11.81137,4.42917,0.16306
178,17900,-11.58762,3.78258,0.13233,-11.07919,4.52038,0.16033,-11.89077,4.04640,0.16170
179,18000,-11.49534,3.81613,0.13169,-11.25180,4.16319,0.15998,-11.79913,3.84078,0.16205
180,18100,-11.55113,4.10880,0.13177,-11.28465,4.04504,0.16144,-11.80228,4.12637,0.16346
181,18200,-11.46641,3.94779,0.13154,-11.23309,4.05476,0.15789,-11.73667,4.00930,0.16267
182,18300,-11.40794,3.89902,0.13268,-11.00578,3.93674,0.15751,-11.73643,4.08444,0.16194
183,18400,-11.37394,3.97865,0.12890,-11.12664,4.15948,0.16062,-11.63793,4.02218,0.16177
184,18500,-11.38682,3.87876,0.13141,-11.01720,4.13981,0.15848,-11.71739,4.10090,0.16040
185,18600,-11.27378,4.03908,0.12978,-11.00095,3.91364,0.15710,-11.58133,4.28067,0.15996
186,18700,-11.48123,4.00644,0.13221,-11.09475,3.88604,0.15796,-11.61922,3.82581,0.16298
187,18800,-11.29420,3.81788,0.13021,-11.04369,3.98171,0.15954,-11.64850,3.97852,0.16156
188,18900,-11.24063,4.02435,0.12888,-10.85252,3.99488,0.15744,-11.68808,3.83968,0.16197
189,19000,-11.33667,4.08677,0.12959,-10.93095,4.11943,0.15655,-11.56261,4.11340,0.16125
190,19100,-11.16972,3.97354,0.12943,-11.04894,4.05440,0.15679,-11.42553,3.79393,0.16111
191,19200,-11.08289,3.99817,0.12913,-10.93116,4.02536,0.15690,-11.57978,4.13146,0.16100
192,19300,-11.18174,3.96431,0.13006,-10.87996,3.88868,0.15637,-11.55580,4.26782,0.16080
193,19400,-11.18487,4.24291,0.12889,-10.98606,4.04107,0.15871,-11.47631,3.91020,0.16242
194,19500,-11.20564,3.88329,0.13065,-10.95722,4.06974,0.15857,-11.33944,4.09828,0.15891
195,19600,-11.00829,4.14823,0.12951,-10.86785,3.85228,0.15614,-11.43984,3.93190,0.15795
196,19700,-11.05980,4.22854,0.13130,-10.82371,4.00657,0.15520,-11.33978,4.10317,0.15951
197,19800,-10.97746,4.09480,0.12985,-10.75151,4.12694,0.15614,-11.31310,4.04325,0.15763
198,19900,-11.03106,4.02044,0.12763,-10.77341,4.25621,0.15636,-11.45572,4.12600,0.15908
199,20000,-10.88769,4.05914,0.12932,-10.68303,3.82012,0.15520,-11.29989,3.88062,0.15878
200,20100,-10.86208,4.00236,0.12844,-10.71335,4.13156,0.15440,-11.35117,3.81325,0.15721
201,20200,-10.81012,4.14689,0.12900,-10.69658,3.85757,0.15482,-11.24569,4.04593,0.15847
202,20300,-10.83834,4.27147,0.12858,-10.63823,3.86829,0.15552,-11.19583,3.93733,0.15798
203,20400,-10.82431,4.16575,0.12844,-10.71746,3.91763,0.15342,-11.24359,3.88091,0.15717
204,20500,-10.92309,4.16026,0.12970,-10.65180,4.10638,0.15350,-11.16918,4.05724,0.15486
205,20600,-10.76952,4.13914,0.12847,-10.57110,4.02792,0.15275,-11.02272,3.85502,0.15477
206,20700,-10.85979,4.03212,0.12877,-10.70763,3.86739,0.15323,-10.99273,3.93899,0.15726
207,20800,-10.84149,3.95999,0.12917,-10.56919,4.02350,0.15426,-11.07600,4.06739,0.15558
208,20900,-10.87423,4.12777,0.12971,-10.56041,3.98418,0.15304,-10.84369,3.67081,0.15867
209,21000,-10.82736,4.24933,0.12752,-10.56004,3.94363,0.15189,-10.92641,4.10109,0.15559
210,21100,-10.71195,4.17904,0.12881,-10.43723,3.80362,0.15214,-10.94312,3.68606,0.15461
211,21200,-10.78598,4.22955,0.12775,-10.40447,3.90334,0.15092,-10.91750,4.02570,0.15450
212,21300,-10.78463,4.23220,0.13034,-10.53917,3.75095,0.15069,-10.98197,4.07567,0.15578
213,21400,-10.67281,4.18133,0.12773,-10.37895,3.84231,0.15022,-10.75236,3.82173,0.15600
214,21500,-10.68418,4.58007,0.12741,-10.29099,3.93134,0.15159,-10.82078,3.85814,0.15651
215,21600,-10.59346,4.38344,0.12887,-10.39397,4.07004,0.15223,-10.83803,3.97327,0.15365
216,21700,-10.66400,4.21345,0.12749,-10.25451,3.95282,0.15143,-10.73676,3.72682,0.15404
217,21800,-10.55111,4.14091,0.12759,-10.35631,3.82466,0.14994,-10.71306,3.82726,0.15221
218,21900,-10.59123,4.25504,0.12759,-10.37263,3.81558,0.14912,-10.73205,4.25944,0.15378
219,22000,-10.62571,4.16859,0.12702,-10.44140,4.36408,0.15192,-10.64053,3.76764,0.15354
220,22100,-10.54585,4.19268,0.12545,-10.32468,4.01637,0.15066,-10.58896,4.16275,0.15339
221,22200,-10.49881,4.16229,0.12712,-10.22623,3.91324,0.14913,-10.67364,3.72518,0.15184
222,22300,-10.48115,4.24092,0.12636,-10.28268,4.05088,0.14788,-10.61549,3.78842,0.15189
