iteration,episode,1_maddpg_actor_loss,1_maddpg_critic_loss,1_count_value,2_maddpg_actor_loss,2_maddpg_critic_loss,2_count_value,3_maddpg_actor_loss,3_maddpg_critic_loss,3_count_value
202,20300,-14.44884,4.60413,0.18406,-13.63288,4.40633,0.18214,-13.58253,4.35771,0.18318
203,20400,-14.40645,4.63413,0.18146,-13.59601,4.15212,0.18059,-13.62751,4.53119,0.18316
204,20500,-14.34514,4.62537,0.18339,-13.56097,4.15637,0.18162,-13.65707,4.21997,0.18199
205,20600,-14.34921,4.67459,0.18124,-13.53082,4.14219,0.18255,-13.60295,4.39484,0.18322
206,20700,-14.46463,4.59557,0.18340,-13.73725,4.10786,0.18234,-13.53498,4.14349,0.18228
207,20800,-14.51501,4.28303,0.18258,-13.57310,4.22566,0.18115,-13.42102,4.37747,0.18364
208,20900,-14.60401,4.38455,0.18184,-13.54385,4.20657,0.18223,-13.60541,4.16218,0.18041
209,21000,-14.57212,4.68450,0.18241,-13.58428,4.15134,0.17918,-13.55439,3.98572,0.18079
210,21100,-14.48666,4.64749,0.18109,-13.55381,4.09562,0.18134,-13.54835,4.17033,0.18241
211,21200,-14.62907,4.62260,0.18262,-13.49394,4.09804,0.18326,-13.55294,4.16269,0.18122
212,21300,-14.38638,4.81156,0.18113,-13.29489,4.67616,0.17961,-13.57817,4.56818,0.18265
213,21400,-14.57462,4.40313,0.18114,-13.48278,4.17861,0.18288,-13.57231,4.41432,0.18211
214,21500,-14.52060,4.59972,0.18297,-13.49519,4.26154,0.18200,-13.60569,4.27571,0.18366
215,21600,-14.50733,4.39794,0.18311,-13.53685,4.03117,0.18200,-13.47130,4.25952,0.18165
216,21700,-14.59815,4.64459,0.18046,-13.51860,4.12359,0.18246,-13.57391,4.20925,0.18117
217,21800,-14.63475,4.50989,0.18174,-13.49516,4.26811,0.18084,-13.56824,4.50839,0.18332
218,21900,-14.54623,4.64773,0.18134,-13.44694,4.46717,0.18235,-13.62964,4.30567,0.18275
219,22000,-14.46083,4.57483,0.18174,-13.46672,4.20955,0.18191,-13.46058,4.49578,0.18204
220,22100,-14.61700,4.41912,0.18200,-13.40471,4.45953,0.17999,-13.43652,4.28782,0.18037
221,22200,-14.70047,4.61875,0.18252,-13.41180,4.08178,0.18148,-13.49272,4.39414,0.18219
222,22300,-14.58234,4.72499,0.18276,-13.34016,4.26262,0.18169,-13.55103,4.13762,0.18475
223,22400,-14.66618,4.39269,0.18240,-13.34561,4.25947,0.17975,-13.44615,4.47967,0.17904
224,22500,-14.66852,4.56092,0.18099,-13.35034,4.10748,0.18221,-13.41626,4.20020,0.18234
225,22600,-14.59071,4.40731,0.18179,-13.36966,4.30270,0.18036,-13.47843,4.39499,0.18131
226,22700,-14.47261,4.43385,0.18359,-13.40045,4.40227,0.18061,-13.42495,4.30920,0.18074
227,22800,-14.69915,4.52818,0.18093,-13.37862,4.38737,0.18101,-13.47994,4.34137,0.17980
228,22900,-14.73373,4.45495,0.18133,-13.37682,3.98409,0.18036,-13.35361,4.43113,0.18271
229,23000,-14.68228,4.46722,0.18215,-13.37701,4.56232,0.18085,-13.53019,4.38188,0.18206
