iteration,episode,1_iql_loss,1_icm_forward_loss,1_icm_inverse_loss,2_iql_loss,2_icm_forward_loss,2_icm_inverse_loss
38,3900,0.98833,0.09401,1.08901,0.60935,0.21855,1.60691
39,4000,0.99148,0.09099,1.08836,0.61775,0.21349,1.60703
40,4100,0.99092,0.08815,1.08645,0.62957,0.20851,1.60712
41,4200,0.98222,0.08536,1.08671,0.60218,0.20382,1.60650
42,4300,1.00006,0.08264,1.08630,0.61396,0.19916,1.60634
43,4400,1.00733,0.08001,1.08672,0.61241,0.19506,1.60640
44,4500,0.99567,0.07742,1.08570,0.60092,0.19101,1.60696
45,4600,0.96922,0.07490,1.08608,0.60002,0.18627,1.60544
46,4700,0.95942,0.07235,1.08540,0.63650,0.18181,1.60614
47,4800,0.99538,0.06989,1.08359,0.62532,0.17812,1.60586
48,4900,0.97437,0.06759,1.08466,0.62731,0.17403,1.60578
49,5000,1.01769,0.06512,1.08295,0.62128,0.17015,1.60683
50,5100,0.99715,0.06279,1.08149,0.60458,0.16594,1.60504
51,5200,1.03813,0.06066,1.08227,0.59617,0.16226,1.60563
52,5300,0.97539,0.05858,1.08265,0.61469,0.15832,1.60577
53,5400,0.99944,0.05643,1.08121,0.60306,0.15480,1.60564
54,5500,1.02233,0.05442,1.08100,0.62615,0.15122,1.60503
55,5600,0.98494,0.05241,1.08046,0.62209,0.14747,1.60505
56,5700,0.99275,0.05045,1.07959,0.62665,0.14430,1.60539
57,5800,0.98958,0.04851,1.07892,0.65501,0.14071,1.60434
58,5900,1.02067,0.04666,1.07843,0.62305,0.13721,1.60408
59,6000,0.95832,0.04487,1.07774,0.65003,0.13427,1.60454
60,6100,0.99191,0.04315,1.07764,0.65466,0.13099,1.60462
61,6200,1.01164,0.04144,1.07584,0.64228,0.12777,1.60450
62,6300,0.99008,0.03987,1.07588,0.59628,0.12498,1.60520
63,6400,1.01282,0.03825,1.07447,0.66191,0.12168,1.60479
64,6500,0.99063,0.03670,1.07339,0.61863,0.11871,1.60370
65,6600,1.01059,0.03529,1.07241,0.59044,0.11577,1.60459
66,6700,0.97959,0.03381,1.07146,0.62032,0.11324,1.60396
67,6800,1.00933,0.03248,1.07078,0.66027,0.11029,1.60469
68,6900,1.00570,0.03122,1.07003,0.62582,0.10771,1.60536
69,7000,1.01164,0.03013,1.07076,0.61354,0.10488,1.60392
70,7100,1.02242,0.02888,1.06834,0.62263,0.10235,1.60397
71,7200,1.00191,0.02785,1.06817,0.64582,0.10003,1.60424
72,7300,1.00885,0.02689,1.06727,0.65453,0.09750,1.60350
73,7400,0.96046,0.02590,1.06681,0.64516,0.09494,1.60368
74,7500,0.97074,0.02504,1.06591,0.65162,0.09265,1.60385
75,7600,1.00959,0.02417,1.06502,0.62963,0.09024,1.60351
76,7700,0.98035,0.02336,1.06463,0.61664,0.08806,1.60371
77,7800,1.01493,0.02263,1.06451,0.60280,0.08604,1.60435
78,7900,1.01637,0.02198,1.06566,0.64703,0.08378,1.60293
79,8000,0.97954,0.02124,1.06292,0.59812,0.08165,1.60322
80,8100,0.97051,0.02058,1.06283,0.57499,0.07962,1.60382
81,8200,0.98206,0.01995,1.06223,0.64120,0.07776,1.60375
82,8300,1.01237,0.01932,1.06033,0.61580,0.07586,1.60341
83,8400,0.99976,0.01885,1.06161,0.61479,0.07408,1.60358
84,8500,0.96727,0.01816,1.05775,0.60784,0.07233,1.60245
85,8600,1.00019,0.01774,1.05817,0.63779,0.07055,1.60310
86,8700,1.00980,0.01723,1.05805,0.60516,0.06901,1.60281
87,8800,1.00238,0.01679,1.05729,0.58304,0.06762,1.60337
88,8900,1.01154,0.01631,1.05651,0.59252,0.06602,1.60343
89,9000,0.99820,0.01593,1.05537,0.57806,0.06484,1.60265
90,9100,0.98202,0.01552,1.05471,0.59916,0.06352,1.60308
91,9200,0.99569,0.01519,1.05527,0.58679,0.06224,1.60206
92,9300,1.00658,0.01476,1.05291,0.61922,0.06103,1.60236
93,9400,0.97202,0.01440,1.05213,0.59741,0.06008,1.60324
94,9500,1.00374,0.01407,1.05088,0.62834,0.05881,1.60292
95,9600,0.99709,0.01381,1.05256,0.60756,0.05760,1.60269
96,9700,0.97881,0.01351,1.05162,0.60681,0.05671,1.60291
97,9800,0.97358,0.01315,1.04905,0.58837,0.05576,1.60227
98,9900,1.00104,0.01291,1.04954,0.61381,0.05493,1.60280
99,10000,0.98278,0.01265,1.04890,0.60474,0.05402,1.60319
100,10100,0.98980,0.01237,1.04650,0.60714,0.05290,1.60287
101,10200,0.98330,0.01215,1.04710,0.60053,0.05225,1.60253
102,10300,0.95203,0.01186,1.04418,0.58585,0.05135,1.60328
103,10400,0.99435,0.01169,1.04536,0.57484,0.05053,1.60192
104,10500,0.98604,0.01146,1.04390,0.60384,0.04995,1.60236
105,10600,0.98233,0.01127,1.04341,0.60880,0.04905,1.60208
106,10700,0.97598,0.01111,1.04402,0.62584,0.04851,1.60211
107,10800,0.99109,0.01091,1.04329,0.60671,0.04765,1.60323
108,10900,0.99196,0.01076,1.04376,0.58172,0.04718,1.60307
109,11000,0.99948,0.01055,1.04133,0.59977,0.04654,1.60234
110,11100,1.01695,0.01036,1.04143,0.61616,0.04596,1.60318
111,11200,0.98027,0.01019,1.03832,0.59761,0.04551,1.60202
112,11300,0.99490,0.01007,1.03826,0.59346,0.04494,1.60308
113,11400,1.01317,0.00988,1.03654,0.59617,0.04429,1.60207
114,11500,1.00699,0.00975,1.03619,0.59050,0.04370,1.60240
115,11600,0.99582,0.00973,1.03746,0.58717,0.04328,1.60202
116,11700,0.96959,0.00954,1.03552,0.60494,0.04280,1.60225
117,11800,1.00545,0.00938,1.03362,0.58647,0.04225,1.60260
118,11900,0.98476,0.00931,1.03415,0.58696,0.04192,1.60170
119,12000,0.99370,0.00916,1.03307,0.58499,0.04130,1.60216
120,12100,0.99133,0.00909,1.03203,0.60693,0.04066,1.60202
121,12200,0.99472,0.00897,1.02957,0.61401,0.04045,1.60201
122,12300,1.00781,0.00884,1.02960,0.60678,0.03999,1.60243
123,12400,0.97739,0.00879,1.02879,0.60712,0.03954,1.60228
124,12500,0.99273,0.00869,1.02771,0.64046,0.03942,1.60169
125,12600,0.99240,0.00858,1.02589,0.64239,0.03878,1.60250
126,12700,0.99223,0.00854,1.02766,0.61083,0.03838,1.60202
127,12800,0.99127,0.00845,1.02546,0.62403,0.03811,1.60228
128,12900,0.97556,0.00838,1.02283,0.62145,0.03776,1.60196
129,13000,0.98643,0.00835,1.02308,0.60034,0.03720,1.60204
130,13100,0.98087,0.00828,1.02174,0.63563,0.03712,1.60144
131,13200,1.00750,0.00825,1.02179,0.58530,0.03665,1.60179
132,13300,0.98622,0.00817,1.01965,0.61479,0.03616,1.60189
133,13400,0.97646,0.00808,1.01734,0.62063,0.03591,1.60216
134,13500,0.98077,0.00806,1.01554,0.61445,0.03559,1.60169
135,13600,0.98408,0.00805,1.01703,0.63402,0.03517,1.60127
136,13700,0.96836,0.00802,1.01726,0.61543,0.03483,1.60119
137,13800,0.96197,0.00793,1.01570,0.62198,0.03447,1.60143
138,13900,0.98116,0.00789,1.01328,0.60265,0.03434,1.60127
139,14000,0.98059,0.00787,1.01365,0.62345,0.03404,1.60080
140,14100,0.99247,0.00788,1.01299,0.63021,0.03373,1.60131
141,14200,0.99422,0.00780,1.00999,0.63026,0.03335,1.60155
142,14300,0.98465,0.00779,1.00997,0.64918,0.03311,1.60134
143,14400,0.94595,0.00781,1.00957,0.61022,0.03274,1.60119
144,14500,0.98051,0.00778,1.00761,0.61930,0.03255,1.60108
145,14600,0.97725,0.00781,1.00839,0.60142,0.03219,1.60058
146,14700,0.99469,0.00771,1.00422,0.65788,0.03220,1.60028
147,14800,0.97477,0.00772,1.00487,0.63976,0.03186,1.60042
148,14900,0.97646,0.00771,1.00340,0.64732,0.03169,1.60012
149,15000,0.99151,0.00769,1.00170,0.63414,0.03127,1.60024
150,15100,0.99055,0.00773,1.00351,0.64703,0.03104,1.60019
151,15200,0.98582,0.00769,1.00025,0.63505,0.03079,1.59971
152,15300,0.98912,0.00765,0.99980,0.64151,0.03057,1.60014
153,15400,0.98321,0.00761,0.99668,0.62800,0.03032,1.59955
154,15500,0.96949,0.00762,0.99351,0.64886,0.03019,1.59989
155,15600,0.98501,0.00763,0.99302,0.66414,0.02986,1.60001
156,15700,1.02461,0.00765,0.99367,0.63797,0.02950,1.59976
157,15800,0.97896,0.00761,0.99254,0.65220,0.02941,1.59955
158,15900,0.99047,0.00762,0.99087,0.63748,0.02918,1.59863
159,16000,0.97983,0.00763,0.98772,0.64248,0.02915,1.59943
160,16100,0.99785,0.00763,0.98658,0.64621,0.02888,1.59913
161,16200,1.00136,0.00765,0.98476,0.65548,0.02865,1.59914
162,16300,0.98756,0.00768,0.98755,0.65832,0.02823,1.59874
163,16400,0.95182,0.00764,0.98351,0.63233,0.02813,1.59860
164,16500,0.98927,0.00770,0.98547,0.67299,0.02806,1.59863
165,16600,1.00151,0.00768,0.98298,0.68738,0.02778,1.59848
166,16700,0.97586,0.00771,0.98133,0.65224,0.02776,1.59863
167,16800,0.96030,0.00766,0.97971,0.67246,0.02762,1.59778
168,16900,0.99366,0.00773,0.97882,0.65346,0.02730,1.59777
169,17000,0.95747,0.00769,0.97606,0.67468,0.02710,1.59780
170,17100,0.99204,0.00780,0.97641,0.64512,0.02697,1.59790
171,17200,0.98221,0.00774,0.97452,0.66910,0.02682,1.59708
172,17300,0.97519,0.00776,0.97240,0.66852,0.02671,1.59756
173,17400,0.97428,0.00777,0.96868,0.67251,0.02623,1.59740
174,17500,0.98323,0.00782,0.97055,0.65684,0.02619,1.59768
175,17600,0.99457,0.00781,0.96984,0.67823,0.02599,1.59754
176,17700,0.98191,0.00783,0.96560,0.67354,0.02587,1.59704
177,17800,0.99310,0.00789,0.96436,0.68873,0.02575,1.59687
178,17900,0.98144,0.00788,0.96536,0.68490,0.02558,1.59655
179,18000,0.97229,0.00793,0.96457,0.72576,0.02549,1.59636
180,18100,1.01719,0.00788,0.96049,0.68328,0.02534,1.59613
181,18200,0.97385,0.00793,0.95683,0.66825,0.02503,1.59612
182,18300,1.00297,0.00801,0.96013,0.68337,0.02508,1.59605
183,18400,0.94955,0.00792,0.95435,0.66281,0.02475,1.59576
184,18500,1.01054,0.00803,0.95904,0.67079,0.02470,1.59540
185,18600,0.97845,0.00799,0.95478,0.67601,0.02454,1.59585
186,18700,0.97559,0.00796,0.95385,0.68567,0.02446,1.59514
187,18800,0.98649,0.00802,0.95082,0.67503,0.02429,1.59494
188,18900,0.97987,0.00797,0.94744,0.68535,0.02402,1.59488
189,19000,0.98360,0.00803,0.94648,0.70761,0.02398,1.59469
190,19100,0.96664,0.00805,0.94702,0.70556,0.02393,1.59474
191,19200,0.96024,0.00806,0.94255,0.69996,0.02384,1.59443
192,19300,0.96714,0.00814,0.94479,0.71553,0.02360,1.59400
193,19400,0.92661,0.00817,0.94445,0.74073,0.02345,1.59412
194,19500,0.94883,0.00802,0.93499,0.70805,0.02338,1.59399
195,19600,0.99833,0.00814,0.94151,0.71287,0.02342,1.59391
196,19700,0.95743,0.00813,0.93482,0.71475,0.02311,1.59332
197,19800,0.96235,0.00811,0.93680,0.70660,0.02290,1.59328
198,19900,0.97462,0.00816,0.93635,0.70826,0.02289,1.59311
199,20000,0.97712,0.00820,0.93331,0.71661,0.02280,1.59263
200,20100,1.00216,0.00819,0.93029,0.73013,0.02275,1.59257
201,20200,1.02712,0.00823,0.93177,0.71001,0.02261,1.59267
202,20300,1.00340,0.00825,0.92991,0.73039,0.02245,1.59236
203,20400,0.93412,0.00818,0.92560,0.72115,0.02236,1.59220
204,20500,0.98515,0.00827,0.92429,0.71051,0.02234,1.59158
205,20600,0.99291,0.00827,0.92448,0.71522,0.02221,1.59147
206,20700,0.96433,0.00826,0.92259,0.75467,0.02212,1.59082
207,20800,1.02720,0.00824,0.91625,0.72488,0.02203,1.59152
208,20900,1.01582,0.00837,0.91632,0.74393,0.02201,1.59079
209,21000,0.99040,0.00836,0.91374,0.72850,0.02182,1.59077
210,21100,0.97025,0.00844,0.91643,0.72273,0.02174,1.59026
211,21200,0.96791,0.00839,0.91255,0.74848,0.02163,1.59010
212,21300,0.96976,0.00850,0.91242,0.73975,0.02157,1.58965
213,21400,0.95829,0.00855,0.91299,0.74207,0.02153,1.58921
214,21500,0.98155,0.00844,0.90692,0.72330,0.02123,1.58955
215,21600,0.97249,0.00850,0.90457,0.76879,0.02135,1.58963
216,21700,0.98089,0.00847,0.90348,0.73918,0.02142,1.58872
217,21800,1.02501,0.00863,0.90453,0.74860,0.02116,1.58883
218,21900,0.99383,0.00852,0.90101,0.74960,0.02111,1.58858
219,22000,0.97990,0.00867,0.90140,0.75805,0.02110,1.58815
220,22100,0.94340,0.00861,0.89667,0.75999,0.02084,1.58827
221,22200,0.96160,0.00866,0.89531,0.75139,0.02088,1.58750
222,22300,0.95327,0.00866,0.89390,0.73458,0.02078,1.58721
223,22400,1.00657,0.00872,0.89224,0.77595,0.02083,1.58700
224,22500,0.94273,0.00869,0.88862,0.76877,0.02076,1.58688
225,22600,0.98332,0.00875,0.88991,0.72522,0.02054,1.58668
226,22700,0.99094,0.00868,0.88601,0.76676,0.02051,1.58648
227,22800,0.95583,0.00879,0.88303,0.74193,0.02058,1.58602
228,22900,0.96799,0.00888,0.88365,0.75635,0.02046,1.58560
229,23000,0.99408,0.00885,0.88271,0.80127,0.02029,1.58563
230,23100,0.96561,0.00893,0.87653,0.77030,0.02023,1.58516
231,23200,1.01247,0.00896,0.87924,0.77301,0.02029,1.58461
232,23300,1.00839,0.00895,0.87217,0.80196,0.02019,1.58434
233,23400,0.97136,0.00903,0.87440,0.79695,0.02011,1.58416
234,23500,1.01018,0.00897,0.87370,0.77837,0.02017,1.58412
235,23600,0.97506,0.00903,0.87198,0.77797,0.01994,1.58385
236,23700,1.00193,0.00896,0.87042,0.77952,0.02001,1.58322
237,23800,0.99455,0.00904,0.86515,0.78118,0.02006,1.58274
238,23900,0.99684,0.00904,0.86663,0.76412,0.01986,1.58286
239,24000,1.01113,0.00920,0.86617,0.82156,0.02001,1.58193
240,24100,0.97961,0.00910,0.85900,0.78005,0.01988,1.58173
241,24200,0.98194,0.00912,0.85823,0.78443,0.01976,1.58159
242,24300,0.99636,0.00915,0.85856,0.79486,0.01984,1.58121
243,24400,0.98518,0.00931,0.85591,0.78950,0.01979,1.58099
244,24500,0.95451,0.00923,0.85439,0.83708,0.01965,1.58066
245,24600,0.96014,0.00920,0.84856,0.78180,0.01966,1.58035
246,24700,0.95746,0.00929,0.85257,0.81741,0.01959,1.57968
247,24800,0.99730,0.00928,0.84977,0.81264,0.01950,1.57975
248,24900,0.95849,0.00945,0.84885,0.83004,0.01953,1.57922
