iteration,episode,1_iql_loss,2_iql_loss,3_iql_loss
71,7200,0.63088,0.61517,0.61476
72,7300,0.64133,0.60193,0.62114
73,7400,0.63347,0.61893,0.62541
74,7500,0.63676,0.60802,0.62413
75,7600,0.65038,0.61970,0.62393
76,7700,0.65572,0.59247,0.62860
77,7800,0.66274,0.62880,0.64577
78,7900,0.63605,0.62130,0.63079
79,8000,0.64674,0.61730,0.63209
80,8100,0.64576,0.64078,0.62380
81,8200,0.65106,0.60963,0.63635
82,8300,0.64165,0.65161,0.65474
83,8400,0.65951,0.62157,0.63995
84,8500,0.63839,0.64996,0.63982
85,8600,0.64309,0.63877,0.65046
86,8700,0.65449,0.64671,0.65679
87,8800,0.64735,0.63445,0.65482
88,8900,0.65448,0.63953,0.65892
89,9000,0.65948,0.65279,0.66349
90,9100,0.62856,0.65914,0.65661
91,9200,0.64638,0.64430,0.70314
92,9300,0.65983,0.67491,0.67611
93,9400,0.65901,0.63357,0.65404
94,9500,0.66276,0.62951,0.66072
95,9600,0.66653,0.64770,0.68762
96,9700,0.68673,0.67446,0.66812
97,9800,0.65985,0.65199,0.69342
98,9900,0.66944,0.64687,0.67464
99,10000,0.67336,0.66023,0.68480
100,10100,0.68228,0.64442,0.66803
101,10200,0.66479,0.67295,0.66362
102,10300,0.68182,0.69097,0.66628
103,10400,0.67335,0.67887,0.66384
104,10500,0.67861,0.67121,0.67110
105,10600,0.68288,0.67517,0.66499
106,10700,0.67355,0.65194,0.68262
107,10800,0.67525,0.65185,0.66812
108,10900,0.65271,0.65840,0.70154
109,11000,0.67813,0.66209,0.66543
110,11100,0.67978,0.66315,0.69053
111,11200,0.67446,0.65796,0.69666
112,11300,0.67506,0.69320,0.66856
113,11400,0.69625,0.66094,0.68873
114,11500,0.65889,0.67013,0.69747
115,11600,0.67757,0.66813,0.71502
116,11700,0.67920,0.67888,0.68529
117,11800,0.67649,0.67681,0.69896
118,11900,0.67317,0.67620,0.68185
119,12000,0.68727,0.68561,0.68983
120,12100,0.67766,0.67415,0.69340
121,12200,0.69047,0.66668,0.68788
122,12300,0.69924,0.67102,0.68303
123,12400,0.68494,0.66907,0.69597
124,12500,0.68990,0.66001,0.68189
125,12600,0.68681,0.67577,0.71195
126,12700,0.68508,0.67657,0.68349
127,12800,0.70165,0.68724,0.68095
128,12900,0.66411,0.65734,0.69522
129,13000,0.69277,0.67631,0.71553
130,13100,0.68363,0.68009,0.67161
131,13200,0.66778,0.65402,0.73001
132,13300,0.67864,0.68157,0.69264
133,13400,0.67561,0.68943,0.69942
134,13500,0.68981,0.68064,0.68833
135,13600,0.66220,0.70999,0.69728
136,13700,0.66767,0.71017,0.71894
137,13800,0.68100,0.69679,0.70035
138,13900,0.70540,0.68387,0.69526
139,14000,0.69885,0.69458,0.68631
140,14100,0.69857,0.68716,0.71970
141,14200,0.67024,0.68960,0.69289
142,14300,0.67460,0.69169,0.72318
143,14400,0.66927,0.67555,0.70884
144,14500,0.66751,0.68888,0.72302
145,14600,0.69153,0.70298,0.69260
146,14700,0.70566,0.68745,0.68301
147,14800,0.65454,0.68030,0.69640
148,14900,0.67493,0.68661,0.71780
149,15000,0.66481,0.70032,0.70393
150,15100,0.67493,0.67806,0.71024
151,15200,0.67536,0.67645,0.73023
152,15300,0.69014,0.68524,0.69853
153,15400,0.66294,0.68988,0.69057
154,15500,0.68364,0.66733,0.73416
155,15600,0.67780,0.67846,0.70912
156,15700,0.67875,0.67255,0.72312
157,15800,0.68103,0.70785,0.69402
158,15900,0.66698,0.69150,0.74098
159,16000,0.66835,0.69486,0.68830
160,16100,0.65289,0.70249,0.69692
161,16200,0.67594,0.68894,0.69623
162,16300,0.66522,0.66814,0.71188
163,16400,0.66935,0.67660,0.70119
164,16500,0.67244,0.69277,0.71307
165,16600,0.68873,0.71834,0.69400
166,16700,0.65465,0.68786,0.71001
167,16800,0.67575,0.66918,0.72453
168,16900,0.68665,0.67839,0.69785
169,17000,0.65140,0.69824,0.70914
170,17100,0.66899,0.68564,0.70710
171,17200,0.66916,0.68822,0.72026
172,17300,0.67171,0.66602,0.69682
173,17400,0.68183,0.69976,0.69733
174,17500,0.66801,0.67754,0.70858
175,17600,0.67420,0.70776,0.70504
176,17700,0.66576,0.68324,0.70472
177,17800,0.67631,0.69208,0.71260
178,17900,0.68993,0.70130,0.71673
179,18000,0.69041,0.66722,0.68668
180,18100,0.65901,0.68931,0.70035
181,18200,0.68448,0.71912,0.69930
182,18300,0.68167,0.69960,0.70718
183,18400,0.69177,0.69955,0.70824
184,18500,0.69612,0.67697,0.71146
185,18600,0.68105,0.70623,0.70717
186,18700,0.68303,0.68011,0.70326
187,18800,0.70428,0.68410,0.71172
188,18900,0.67381,0.68470,0.71573
189,19000,0.64561,0.68740,0.69863
190,19100,0.67347,0.70615,0.70998
191,19200,0.68108,0.72019,0.72971
192,19300,0.68442,0.67625,0.71316
193,19400,0.68169,0.67160,0.71132
194,19500,0.66189,0.67314,0.71345
195,19600,0.67122,0.69067,0.76007
196,19700,0.68188,0.68055,0.71296
197,19800,0.65685,0.68993,0.71367
198,19900,0.66481,0.67866,0.71711
199,20000,0.65688,0.67144,0.70247
200,20100,0.67546,0.67293,0.70265
201,20200,0.67444,0.68906,0.70566
202,20300,0.66422,0.69613,0.71377
203,20400,0.65780,0.68713,0.71520
204,20500,0.65292,0.67240,0.70956
205,20600,0.66407,0.67505,0.73026
206,20700,0.65897,0.69753,0.71428
207,20800,0.67618,0.68352,0.71573
208,20900,0.68790,0.70163,0.72955
209,21000,0.65888,0.69378,0.69680
210,21100,0.65642,0.65709,0.68670
211,21200,0.67334,0.70227,0.70126
212,21300,0.66767,0.69045,0.71560
213,21400,0.66122,0.67283,0.69785
214,21500,0.65974,0.69254,0.69385
215,21600,0.66448,0.70327,0.72123
216,21700,0.66634,0.67940,0.70432
217,21800,0.67726,0.67578,0.72517
218,21900,0.66953,0.67693,0.71097
219,22000,0.68042,0.68771,0.72561
220,22100,0.66467,0.69202,0.70064
221,22200,0.67283,0.66928,0.70223
222,22300,0.66620,0.69790,0.73347
223,22400,0.68666,0.66839,0.68346
224,22500,0.65903,0.69352,0.72440
225,22600,0.66754,0.68181,0.72852
226,22700,0.65972,0.68429,0.71795
227,22800,0.66186,0.71406,0.69642
228,22900,0.66974,0.68546,0.72440
229,23000,0.70002,0.67716,0.75975
230,23100,0.66081,0.68561,0.70689
231,23200,0.66948,0.67848,0.71512
232,23300,0.69012,0.66571,0.70980
233,23400,0.69857,0.70419,0.73539
234,23500,0.66531,0.66997,0.70436
235,23600,0.67361,0.70119,0.69781
236,23700,0.66372,0.68734,0.69678
237,23800,0.66674,0.70823,0.70630
238,23900,0.65115,0.69483,0.70562
239,24000,0.66707,0.68684,0.72840
240,24100,0.64529,0.69900,0.70978
241,24200,0.65782,0.69810,0.70743
242,24300,0.65313,0.68433,0.69883
243,24400,0.67411,0.67805,0.72030
244,24500,0.67645,0.68591,0.73949
245,24600,0.68809,0.70550,0.72112
246,24700,0.70447,0.68508,0.70874
247,24800,0.66066,0.69018,0.71257
248,24900,0.65202,0.69128,0.76048
