iteration,episode,1_iql_loss,1_count_value,2_iql_loss,2_count_value
144,14500,0.97865,0.00090,1.54983,0.20763
145,14600,0.95854,0.00090,1.56322,0.20844
146,14700,0.98376,0.00090,1.56800,0.21032
147,14800,0.95285,0.00089,1.56639,0.20861
148,14900,0.96784,0.00089,1.56517,0.20767
149,15000,0.97083,0.00089,1.54319,0.20467
150,15100,1.01505,0.00088,1.60054,0.20856
151,15200,0.95284,0.00088,1.58091,0.20783
152,15300,0.98634,0.00088,1.62325,0.20631
153,15400,0.99373,0.00087,1.61295,0.20732
154,15500,0.97973,0.00087,1.60592,0.20894
155,15600,1.01485,0.00087,1.56609,0.20822
156,15700,0.95518,0.00087,1.60900,0.20706
157,15800,0.94794,0.00086,1.57185,0.20636
158,15900,0.98154,0.00086,1.64145,0.20836
159,16000,0.98532,0.00086,1.57348,0.20509
160,16100,0.98341,0.00086,1.60098,0.20587
161,16200,0.96483,0.00085,1.64293,0.20411
162,16300,0.97622,0.00085,1.60526,0.20707
163,16400,0.97398,0.00085,1.58934,0.20351
164,16500,0.99426,0.00085,1.62124,0.20450
165,16600,1.00368,0.00084,1.61237,0.20672
166,16700,0.94900,0.00084,1.63688,0.20621
167,16800,0.98655,0.00084,1.62442,0.20405
168,16900,0.96774,0.00083,1.62214,0.20347
169,17000,0.98126,0.00083,1.61814,0.20206
170,17100,0.97431,0.00083,1.64718,0.20372
171,17200,0.99462,0.00083,1.65742,0.20411
172,17300,0.98857,0.00082,1.63675,0.20276
173,17400,0.94964,0.00082,1.62569,0.20119
174,17500,0.97873,0.00082,1.63297,0.19931
175,17600,1.01868,0.00082,1.63348,0.20226
176,17700,0.96262,0.00082,1.67683,0.20124
177,17800,0.97365,0.00081,1.65648,0.20030
178,17900,0.97059,0.00081,1.67218,0.20012
179,18000,0.99743,0.00081,1.66787,0.19973
180,18100,0.97495,0.00081,1.63617,0.19987
181,18200,0.99484,0.00080,1.65248,0.20076
182,18300,1.02664,0.00080,1.70648,0.20056
183,18400,1.01011,0.00080,1.66551,0.20020
184,18500,1.01223,0.00080,1.68163,0.19908
185,18600,1.01864,0.00080,1.66521,0.19732
186,18700,0.99885,0.00079,1.63760,0.19747
187,18800,1.00052,0.00079,1.72556,0.19852
188,18900,0.97817,0.00079,1.63962,0.19642
189,19000,1.00352,0.00079,1.67473,0.19626
190,19100,0.99460,0.00079,1.68569,0.19509
191,19200,1.00116,0.00078,1.62900,0.19509
192,19300,0.95644,0.00078,1.66341,0.19558
193,19400,0.96177,0.00078,1.70813,0.19470
194,19500,0.98633,0.00078,1.71932,0.19347
195,19600,0.93889,0.00078,1.66094,0.19296
196,19700,0.99661,0.00077,1.70854,0.19178
197,19800,0.98749,0.00077,1.64201,0.19235
198,19900,1.00810,0.00077,1.68535,0.19180
199,20000,0.98190,0.00077,1.70464,0.19201
200,20100,1.01453,0.00077,1.65413,0.19036
201,20200,0.98192,0.00076,1.64363,0.18960
202,20300,0.96262,0.00076,1.64911,0.19038
203,20400,0.97776,0.00076,1.70201,0.18976
204,20500,0.97844,0.00076,1.68804,0.18922
205,20600,1.00444,0.00076,1.68702,0.18926
206,20700,0.99859,0.00075,1.66556,0.18727
207,20800,0.99588,0.00075,1.70543,0.18650
208,20900,0.99652,0.00075,1.69895,0.18973
209,21000,0.98924,0.00075,1.71621,0.18958
210,21100,0.99215,0.00075,1.68268,0.18880
211,21200,0.99927,0.00075,1.67733,0.18708
212,21300,1.02496,0.00074,1.65213,0.18450
213,21400,0.97331,0.00074,1.71609,0.18716
214,21500,1.03498,0.00074,1.65327,0.18354
215,21600,0.98114,0.00074,1.68035,0.18326
216,21700,1.00255,0.00074,1.72870,0.18691
217,21800,0.97967,0.00073,1.70073,0.18306
218,21900,0.98517,0.00073,1.67413,0.18521
219,22000,0.94634,0.00073,1.65423,0.18194
220,22100,0.96042,0.00073,1.68337,0.18488
221,22200,0.99906,0.00073,1.67318,0.18171
222,22300,1.00706,0.00073,1.71206,0.18388
223,22400,1.00663,0.00072,1.71825,0.18342
224,22500,0.96090,0.00072,1.72635,0.18337
225,22600,0.99320,0.00072,1.64200,0.18063
226,22700,0.98440,0.00072,1.70597,0.18331
227,22800,0.95788,0.00072,1.69366,0.17998
228,22900,0.99634,0.00072,1.71948,0.17961
229,23000,1.00306,0.00072,1.67865,0.18029
230,23100,0.99777,0.00071,1.71350,0.17966
231,23200,0.97678,0.00071,1.71915,0.18020
232,23300,0.96282,0.00071,1.68354,0.17990
233,23400,1.00717,0.00071,1.70491,0.17789
234,23500,1.00369,0.00071,1.65917,0.17910
235,23600,0.95852,0.00071,1.67132,0.17683
236,23700,0.99965,0.00070,1.68000,0.17882
237,23800,0.95528,0.00070,1.73370,0.17863
238,23900,1.03106,0.00070,1.67285,0.17758
239,24000,0.97177,0.00070,1.70490,0.17773
240,24100,0.99513,0.00070,1.71815,0.17638
241,24200,0.99680,0.00070,1.66021,0.17781
242,24300,0.96241,0.00070,1.70260,0.17763
243,24400,0.95644,0.00069,1.68180,0.17595
244,24500,0.99464,0.00069,1.69652,0.17637
245,24600,0.99515,0.00069,1.67209,0.17631
246,24700,0.98757,0.00069,1.69239,0.17617
247,24800,0.97652,0.00069,1.69502,0.17567
248,24900,0.96295,0.00069,1.74364,0.17770
