iteration,episode,1_maddpg_actor_loss,1_maddpg_critic_loss,1_icm_forward_loss,1_icm_inverse_loss,2_maddpg_actor_loss,2_maddpg_critic_loss,2_icm_forward_loss,2_icm_inverse_loss
134,13500,-7.87701,0.95625,0.10688,1.07817,-11.36355,0.94140,0.14970,1.59084
135,13600,-7.76915,1.00102,0.10539,1.07791,-11.30204,0.88900,0.14721,1.59110
136,13700,-7.70874,0.85285,0.10393,1.07642,-11.19931,0.94797,0.14617,1.59050
137,13800,-7.61890,0.90390,0.10275,1.07662,-11.11617,0.99139,0.14463,1.59057
138,13900,-7.50936,1.03108,0.10125,1.07654,-11.01668,0.97429,0.14223,1.58901
139,14000,-7.48056,0.94301,0.09980,1.07545,-10.87343,0.91398,0.14042,1.58996
140,14100,-7.39805,0.92820,0.09853,1.07564,-10.79600,0.92272,0.13886,1.58911
141,14200,-7.30331,0.96920,0.09706,1.07540,-10.70822,0.91100,0.13718,1.58834
142,14300,-7.25313,0.98049,0.09567,1.07492,-10.55692,1.04985,0.13604,1.58837
143,14400,-7.16109,0.89257,0.09446,1.07482,-10.53173,0.85385,0.13337,1.58869
144,14500,-7.14254,1.00048,0.09314,1.07385,-10.36419,0.95438,0.13267,1.58737
145,14600,-7.01710,0.90712,0.09170,1.07374,-10.31657,0.97184,0.13037,1.58806
146,14700,-6.98195,0.92809,0.09039,1.07304,-10.18928,1.10374,0.12938,1.58719
147,14800,-6.90221,0.95942,0.08944,1.07331,-10.08285,1.03265,0.12795,1.58808
148,14900,-6.82350,1.02931,0.08807,1.07287,-10.01693,1.06167,0.12606,1.58705
149,15000,-6.74159,1.01985,0.08676,1.07258,-9.87134,0.98912,0.12461,1.58713
150,15100,-6.71282,0.93408,0.08557,1.07221,-9.80230,1.02435,0.12317,1.58634
151,15200,-6.65539,0.85583,0.08420,1.07157,-9.69796,1.00225,0.12178,1.58589
152,15300,-6.59462,0.84290,0.08325,1.07107,-9.59331,0.96230,0.12034,1.58611
153,15400,-6.49991,0.92404,0.08189,1.07102,-9.53580,0.94140,0.11874,1.58533
154,15500,-6.45864,1.03891,0.08085,1.07090,-9.47858,0.95397,0.11711,1.58471
155,15600,-6.40572,0.95310,0.07936,1.06967,-9.34655,1.04767,0.11592,1.58412
156,15700,-6.32458,0.93527,0.07826,1.06953,-9.29515,0.86274,0.11395,1.58564
157,15800,-6.23814,1.05725,0.07714,1.06913,-9.20608,1.01452,0.11318,1.58358
158,15900,-6.16324,1.05024,0.07605,1.06907,-9.06489,1.15618,0.11183,1.58323
159,16000,-6.13113,0.91625,0.07498,1.06890,-8.96532,1.07631,0.11079,1.58333
160,16100,-6.04443,0.85086,0.07387,1.06831,-8.90991,0.91926,0.10933,1.58261
161,16200,-5.96039,0.92944,0.07277,1.06822,-8.80420,0.96286,0.10869,1.58254
162,16300,-5.91789,0.97446,0.07183,1.06820,-8.76080,0.99905,0.10663,1.58269
163,16400,-5.84261,0.93864,0.07080,1.06830,-8.69378,0.95178,0.10534,1.58119
164,16500,-5.77884,0.99507,0.06961,1.06723,-8.59963,0.93057,0.10445,1.58118
165,16600,-5.73821,0.89306,0.06850,1.06722,-8.49567,1.06365,0.10321,1.58134
166,16700,-5.69349,0.93005,0.06753,1.06713,-8.41971,0.92979,0.10193,1.58076
167,16800,-5.59397,0.92839,0.06664,1.06748,-8.36709,0.93174,0.10086,1.58070
168,16900,-5.53836,0.95721,0.06538,1.06600,-8.25326,1.00626,0.10003,1.58014
169,17000,-5.52299,0.88311,0.06448,1.06725,-8.18403,1.06352,0.09937,1.58016
170,17100,-5.42462,1.00811,0.06351,1.06619,-8.11642,1.08072,0.09778,1.57944
171,17200,-5.37102,1.03215,0.06235,1.06586,-8.03236,0.88361,0.09606,1.57916
172,17300,-5.30937,0.94351,0.06161,1.06577,-7.95963,0.95154,0.09613,1.57929
173,17400,-5.26874,0.98635,0.06062,1.06576,-7.91521,0.90601,0.09451,1.57820
174,17500,-5.20825,0.97452,0.05988,1.06604,-7.83440,0.99423,0.09362,1.57776
175,17600,-5.14792,0.97965,0.05871,1.06423,-7.73449,0.98916,0.09259,1.57713
176,17700,-5.06055,0.98101,0.05797,1.06467,-7.64385,0.98594,0.09193,1.57661
177,17800,-5.06884,0.92169,0.05710,1.06444,-7.57017,0.92899,0.09078,1.57597
178,17900,-4.99481,0.93296,0.05606,1.06388,-7.51022,0.90531,0.09062,1.57624
179,18000,-4.96563,0.92124,0.05527,1.06495,-7.49276,0.93249,0.08892,1.57608
180,18100,-4.92274,0.95566,0.05449,1.06441,-7.35517,1.02033,0.08835,1.57581
181,18200,-4.86620,1.02879,0.05361,1.06447,-7.25196,0.97703,0.08798,1.57498
182,18300,-4.86598,0.83705,0.05262,1.06350,-7.21425,0.94928,0.08685,1.57447
183,18400,-4.76965,0.96152,0.05183,1.06427,-7.15994,0.94784,0.08623,1.57485
184,18500,-4.72559,1.01698,0.05091,1.06328,-7.04654,0.97480,0.08564,1.57337
185,18600,-4.66030,0.98001,0.05023,1.06317,-6.99971,1.13132,0.08510,1.57325
186,18700,-4.65254,0.93687,0.04933,1.06264,-6.95944,0.94027,0.08387,1.57321
187,18800,-4.59995,0.89672,0.04859,1.06266,-6.82522,1.08617,0.08364,1.57290
188,18900,-4.52122,1.03067,0.04791,1.06292,-6.83326,0.95405,0.08242,1.57337
189,19000,-4.50293,0.93184,0.04718,1.06263,-6.73920,0.94118,0.08182,1.57247
190,19100,-4.39241,1.06113,0.04640,1.06257,-6.70220,0.98893,0.08136,1.57196
191,19200,-4.40307,0.97345,0.04561,1.06174,-6.65036,0.98420,0.08043,1.57201
192,19300,-4.33726,0.87196,0.04491,1.06142,-6.53836,0.95292,0.08015,1.57103
193,19400,-4.27921,0.97542,0.04424,1.06037,-6.47717,1.06992,0.07967,1.57003
194,19500,-4.22987,0.91589,0.04341,1.06020,-6.43500,0.90930,0.07916,1.57026
195,19600,-4.16494,1.00021,0.04290,1.05967,-6.36230,0.97152,0.07809,1.57011
196,19700,-4.14222,0.85811,0.04242,1.06009,-6.32035,0.97826,0.07759,1.57007
197,19800,-4.12777,0.89587,0.04164,1.05937,-6.24807,0.98792,0.07719,1.56917
198,19900,-4.07212,0.96425,0.04123,1.06028,-6.16800,1.05350,0.07662,1.56848
199,20000,-4.03017,0.93128,0.04053,1.05950,-6.14257,0.98504,0.07568,1.56955
200,20100,-3.94868,0.98229,0.03995,1.05966,-6.07354,0.95586,0.07517,1.56829
201,20200,-3.92189,0.86036,0.03945,1.05970,-6.03211,0.83334,0.07429,1.56742
202,20300,-3.85806,1.04637,0.03891,1.05834,-5.92725,0.92740,0.07444,1.56804
203,20400,-3.83285,0.91886,0.03841,1.05913,-5.90204,1.02374,0.07320,1.56766
204,20500,-3.75243,0.95665,0.03793,1.05804,-5.85547,0.89442,0.07253,1.56708
205,20600,-3.74999,0.84237,0.03733,1.05707,-5.78185,0.97792,0.07227,1.56804
206,20700,-3.67934,0.87260,0.03700,1.05822,-5.74911,0.95177,0.07238,1.56577
207,20800,-3.64454,0.92661,0.03641,1.05709,-5.67687,0.96204,0.07174,1.56674
208,20900,-3.57270,1.01102,0.03607,1.05738,-5.67404,0.99568,0.07059,1.56591
209,21000,-3.57875,0.97808,0.03549,1.05724,-5.55577,1.05501,0.07055,1.56501
210,21100,-3.50441,0.91219,0.03503,1.05644,-5.54120,0.97642,0.06986,1.56569
211,21200,-3.48090,0.92350,0.03465,1.05756,-5.47147,1.07604,0.06948,1.56441
212,21300,-3.42666,0.90800,0.03411,1.05558,-5.47148,0.96402,0.06853,1.56349
213,21400,-3.39234,0.94564,0.03374,1.05637,-5.39894,1.07982,0.06876,1.56350
214,21500,-3.36204,0.89179,0.03326,1.05534,-5.36980,1.02072,0.06806,1.56429
215,21600,-3.32895,1.08519,0.03293,1.05602,-5.35377,0.89995,0.06746,1.56414
216,21700,-3.32630,0.97762,0.03247,1.05497,-5.33321,0.89862,0.06682,1.56237
217,21800,-3.29298,0.91817,0.03217,1.05563,-5.21493,0.97047,0.06656,1.56223
218,21900,-3.24176,0.98441,0.03175,1.05616,-5.18602,0.98552,0.06619,1.56138
219,22000,-3.21406,0.85909,0.03147,1.05561,-5.13484,1.07313,0.06602,1.56249
220,22100,-3.17166,0.90310,0.03114,1.05597,-5.09955,1.02675,0.06535,1.56090
221,22200,-3.15440,0.93426,0.03071,1.05500,-5.10040,0.96073,0.06461,1.56090
222,22300,-3.04612,0.93619,0.03032,1.05459,-5.02053,0.96896,0.06434,1.55989
223,22400,-3.03978,1.06160,0.03006,1.05586,-4.98042,0.94781,0.06393,1.55907
224,22500,-3.03999,0.86971,0.02963,1.05532,-4.90783,1.03386,0.06351,1.56004
225,22600,-2.94681,0.96102,0.02941,1.05529,-4.89545,0.96142,0.06346,1.55843
226,22700,-2.95178,0.93634,0.02905,1.05561,-4.86204,0.92882,0.06241,1.55947
227,22800,-2.91929,0.96804,0.02871,1.05476,-4.82597,1.03268,0.06241,1.55849
228,22900,-2.90412,0.99059,0.02835,1.05470,-4.81563,0.97333,0.06199,1.55887
229,23000,-2.85593,0.88766,0.02796,1.05371,-4.75100,0.95591,0.06173,1.55908
230,23100,-2.83970,0.95658,0.02771,1.05545,-4.69184,0.92420,0.06174,1.55814
231,23200,-2.79631,0.96804,0.02745,1.05420,-4.63028,1.06180,0.06133,1.55798
232,23300,-2.76647,0.97914,0.02704,1.05329,-4.58919,1.14922,0.06096,1.55700
233,23400,-2.77084,1.00588,0.02687,1.05455,-4.62369,0.96243,0.06035,1.55548
234,23500,-2.72833,0.99841,0.02657,1.05479,-4.59813,0.90205,0.05978,1.55613
