iteration,episode,1_maddpg_actor_loss,1_maddpg_critic_loss,1_count_value,2_maddpg_actor_loss,2_maddpg_critic_loss,2_count_value,3_maddpg_actor_loss,3_maddpg_critic_loss,3_count_value
203,20400,-14.42183,1.56105,0.18764,-12.96522,1.58798,0.18347,-12.82654,1.61457,0.18133
204,20500,-14.34877,1.46670,0.18611,-12.96534,1.66735,0.18545,-12.77299,1.55382,0.17995
205,20600,-14.37429,1.53873,0.18570,-12.92031,1.59600,0.18797,-12.69087,1.62550,0.17961
206,20700,-14.37725,1.44970,0.18648,-12.97342,1.55711,0.18611,-12.77425,1.73658,0.18069
207,20800,-14.26168,1.28873,0.18339,-12.95951,1.57547,0.18504,-12.68580,1.64249,0.17993
208,20900,-14.33693,1.40464,0.18360,-12.84215,1.58099,0.18433,-12.64318,1.65842,0.18035
209,21000,-14.31340,1.40337,0.18470,-12.85072,1.64263,0.18420,-12.71175,1.63380,0.17948
210,21100,-14.26352,1.50839,0.18256,-12.91024,1.65701,0.18481,-12.71264,1.64935,0.17914
211,21200,-14.26617,1.47217,0.18542,-12.90218,1.60591,0.18509,-12.69170,1.61878,0.17807
212,21300,-14.22157,1.54604,0.18419,-12.75101,1.61729,0.18413,-12.54497,1.60002,0.17970
213,21400,-14.23518,1.49532,0.18612,-12.83550,1.58494,0.18388,-12.61482,1.66385,0.17761
214,21500,-14.16346,1.46265,0.18405,-12.82539,1.62286,0.18628,-12.60982,1.68942,0.18048
215,21600,-14.13861,1.43304,0.18484,-12.75965,1.67364,0.18347,-12.51954,1.59107,0.17703
216,21700,-14.23834,1.60922,0.18449,-12.69177,1.63434,0.18480,-12.57265,1.62691,0.17680
217,21800,-14.09914,1.44288,0.18330,-12.64671,1.61971,0.18265,-12.54012,1.66627,0.17862
218,21900,-14.18236,1.55759,0.18432,-12.69012,1.62239,0.18457,-12.59880,1.71992,0.17904
219,22000,-14.16632,1.37908,0.18307,-12.62706,1.57233,0.18230,-12.53611,1.71096,0.17683
220,22100,-13.96043,1.92330,0.18304,-12.59499,1.59476,0.18269,-12.43795,1.65639,0.17640
221,22200,-14.07663,1.59087,0.18357,-12.56242,1.61335,0.18101,-12.50348,1.59847,0.17756
222,22300,-13.98416,1.65238,0.18396,-12.60412,1.57891,0.18425,-12.36778,1.59912,0.17663
223,22400,-13.95926,1.57370,0.18370,-12.57984,1.55395,0.18185,-12.34132,1.63564,0.17714
224,22500,-13.99319,1.43470,0.18187,-12.54121,1.63689,0.18295,-12.38944,1.60524,0.17517
225,22600,-13.98943,1.49745,0.18265,-12.49058,1.56760,0.18014,-12.27919,1.67949,0.17550
226,22700,-13.97019,1.48252,0.18308,-12.53462,1.55807,0.18013,-12.33105,1.55866,0.17443
227,22800,-13.87472,1.78495,0.18260,-12.42972,1.61793,0.18012,-12.27713,1.59384,0.17540
228,22900,-13.84407,1.81925,0.18184,-12.38974,1.57868,0.18090,-12.21367,1.61498,0.17616
229,23000,-14.01910,1.73444,0.18164,-12.42164,1.56115,0.17856,-12.23378,1.58823,0.17578
230,23100,-14.01649,1.57669,0.18053,-12.47038,1.62150,0.17975,-12.20577,1.72607,0.17424
231,23200,-13.98818,1.43117,0.18042,-12.36742,1.60849,0.17894,-12.14063,1.59211,0.17424
232,23300,-13.93748,1.61351,0.18140,-12.42858,1.61559,0.17962,-12.19708,1.59745,0.17373
233,23400,-13.81110,1.50870,0.18053,-12.35441,1.56714,0.17893,-12.21583,1.68163,0.17365
234,23500,-13.88776,1.47248,0.18067,-12.37760,1.66173,0.18002,-12.16297,1.65813,0.17344
