iteration,episode,1_maddpg_actor_loss,1_maddpg_critic_loss,1_count_value,2_maddpg_actor_loss,2_maddpg_critic_loss,2_count_value,3_maddpg_actor_loss,3_maddpg_critic_loss,3_count_value
141,14200,-22.23018,3.14377,0.31200,-24.59013,3.10367,0.33184,-23.99399,3.31295,0.32098
142,14300,-22.35831,2.95820,0.30819,-24.67276,2.93222,0.33298,-24.25042,3.09141,0.32299
143,14400,-22.21237,3.14721,0.30994,-24.71153,2.95633,0.33292,-24.13703,3.53362,0.32088
144,14500,-22.28494,3.44801,0.30989,-24.75798,2.98328,0.33358,-24.18176,3.37077,0.32396
145,14600,-22.40051,3.39465,0.31227,-24.85786,2.89805,0.33256,-24.11738,3.13535,0.31864
146,14700,-22.11816,3.30767,0.30942,-24.84138,2.84995,0.33158,-24.18242,3.38145,0.32309
147,14800,-22.25475,3.36360,0.30794,-24.94751,3.03876,0.33136,-24.14245,3.38115,0.31860
148,14900,-22.33375,3.28800,0.30872,-25.04019,2.98200,0.33182,-24.08674,3.25181,0.32026
149,15000,-22.32887,3.95198,0.31053,-25.02807,2.95257,0.33237,-24.04263,3.59546,0.31730
150,15100,-22.40131,3.26494,0.30825,-25.17793,3.06922,0.33358,-23.97722,3.29276,0.31624
151,15200,-22.37301,3.09151,0.30894,-25.13837,2.99995,0.33421,-24.04480,3.17319,0.31550
152,15300,-22.46482,3.42340,0.31042,-25.19422,3.28076,0.33535,-23.99677,3.26458,0.31406
153,15400,-22.40962,3.39216,0.30981,-25.15837,3.13941,0.33288,-23.88615,3.22140,0.31211
154,15500,-22.37574,3.36177,0.30956,-25.28500,3.01964,0.33182,-23.79708,3.26423,0.31373
155,15600,-22.45825,3.25846,0.30954,-25.25235,3.04863,0.33163,-23.71703,3.17941,0.31232
156,15700,-22.51381,3.75925,0.31261,-25.58235,3.64605,0.33421,-23.67870,3.20431,0.31052
157,15800,-22.60115,3.68806,0.31008,-25.48189,3.56118,0.33238,-23.65017,3.25948,0.30972
158,15900,-22.60021,4.06188,0.30698,-25.41370,3.28394,0.33348,-23.80965,3.19222,0.31137
159,16000,-22.62503,3.56326,0.30994,-25.55152,3.04379,0.33062,-23.77893,2.99703,0.30979
