iteration,episode,1_iql_loss,1_rnd_forward_loss,2_iql_loss,2_rnd_forward_loss,3_iql_loss,3_rnd_forward_loss
126,12700,0.66334,0.05615,0.70562,0.05661,0.71195,0.05618
127,12800,0.68458,0.05575,0.70828,0.05648,0.71710,0.05558
128,12900,0.68351,0.05503,0.71498,0.05517,0.73692,0.05515
129,13000,0.67168,0.05499,0.71624,0.05524,0.73288,0.05496
130,13100,0.67194,0.05441,0.72312,0.05414,0.70705,0.05423
131,13200,0.66314,0.05381,0.75202,0.05391,0.75453,0.05405
132,13300,0.69155,0.05295,0.72689,0.05299,0.73751,0.05296
133,13400,0.67105,0.05273,0.73297,0.05311,0.70811,0.05283
134,13500,0.67083,0.05246,0.70514,0.05275,0.71098,0.05246
135,13600,0.66651,0.05195,0.70241,0.05211,0.74723,0.05183
136,13700,0.68284,0.05167,0.71978,0.05144,0.71882,0.05169
137,13800,0.66477,0.05108,0.70707,0.05127,0.71131,0.05106
138,13900,0.66978,0.05063,0.72623,0.05037,0.76007,0.05045
139,14000,0.67108,0.05005,0.69474,0.05043,0.73420,0.05008
140,14100,0.66720,0.04969,0.70961,0.04999,0.72599,0.04969
141,14200,0.68219,0.04949,0.70450,0.04913,0.71078,0.04941
142,14300,0.67712,0.04879,0.70115,0.04878,0.73083,0.04885
143,14400,0.69484,0.04835,0.70608,0.04867,0.75341,0.04845
144,14500,0.68249,0.04813,0.70641,0.04807,0.72670,0.04801
145,14600,0.69196,0.04775,0.70278,0.04779,0.72330,0.04774
146,14700,0.67705,0.04746,0.70583,0.04742,0.73672,0.04731
147,14800,0.64474,0.04673,0.72930,0.04693,0.73450,0.04689
148,14900,0.70905,0.04646,0.71520,0.04639,0.72301,0.04653
149,15000,0.72613,0.04598,0.70828,0.04610,0.72657,0.04627
150,15100,0.72409,0.04583,0.70047,0.04585,0.76744,0.04570
151,15200,0.68653,0.04553,0.71594,0.04533,0.74578,0.04550
152,15300,0.69472,0.04516,0.70727,0.04546,0.73688,0.04507
153,15400,0.66501,0.04497,0.72301,0.04471,0.73820,0.04456
154,15500,0.67159,0.04452,0.72855,0.04438,0.73663,0.04432
155,15600,0.69911,0.04405,0.70538,0.04418,0.73807,0.04408
156,15700,0.66968,0.04366,0.69765,0.04355,0.74589,0.04382
157,15800,0.67602,0.04315,0.71488,0.04333,0.74195,0.04345
158,15900,0.69128,0.04304,0.78971,0.04322,0.73635,0.04313
159,16000,0.66131,0.04229,0.73501,0.04257,0.75692,0.04269
160,16100,0.67702,0.04255,0.70161,0.04232,0.73848,0.04260
161,16200,0.68070,0.04196,0.70847,0.04190,0.74637,0.04204
162,16300,0.69962,0.04167,0.70226,0.04180,0.75380,0.04173
163,16400,0.68489,0.04155,0.71885,0.04154,0.74506,0.04130
164,16500,0.69985,0.04117,0.69921,0.04118,0.75147,0.04099
165,16600,0.69776,0.04072,0.72910,0.04101,0.74506,0.04079
166,16700,0.66809,0.04060,0.70409,0.04067,0.76799,0.04059
167,16800,0.69451,0.04034,0.70131,0.04037,0.75090,0.04034
168,16900,0.66488,0.03987,0.73926,0.04017,0.76886,0.04008
169,17000,0.67044,0.03992,0.73566,0.03970,0.74960,0.03968
170,17100,0.66587,0.03950,0.72815,0.03955,0.75726,0.03947
171,17200,0.68748,0.03897,0.70831,0.03903,0.75307,0.03931
