iteration,episode,1_iql_loss,1_rnd_forward_loss,2_iql_loss,2_rnd_forward_loss
190,19100,1.03228,0.42900,1.31944,0.42617
191,19200,0.98360,0.42610,1.35506,0.42286
192,19300,0.99446,0.42352,1.40028,0.42003
193,19400,1.00404,0.42057,1.40091,0.41713
194,19500,1.01847,0.41767,1.37983,0.41427
195,19600,1.00601,0.41500,1.39234,0.41133
196,19700,1.02690,0.41184,1.40269,0.40840
197,19800,0.99931,0.40936,1.42358,0.40580
198,19900,1.03343,0.40637,1.36570,0.40253
199,20000,1.01224,0.40377,1.44176,0.40004
200,20100,1.02768,0.40075,1.43580,0.39680
201,20200,1.04328,0.39793,1.37008,0.39459
202,20300,0.98817,0.39520,1.37109,0.39130
203,20400,0.97486,0.39278,1.35149,0.38900
204,20500,1.00502,0.39002,1.37292,0.38590
205,20600,1.02027,0.38709,1.40149,0.38314
206,20700,1.00910,0.38438,1.36924,0.38035
207,20800,1.04476,0.38175,1.42003,0.37755
208,20900,0.98959,0.37907,1.37848,0.37489
209,21000,1.01677,0.37650,1.34704,0.37214
210,21100,1.01565,0.37378,1.35961,0.36929
211,21200,1.01680,0.37102,1.39830,0.36681
212,21300,1.02186,0.36831,1.32582,0.36384
213,21400,0.97396,0.36590,1.33278,0.36121
214,21500,1.03403,0.36301,1.36351,0.35871
215,21600,1.01164,0.36077,1.34903,0.35653
216,21700,0.98587,0.35810,1.34311,0.35318
217,21800,1.02482,0.35538,1.31984,0.35070
218,21900,1.03196,0.35292,1.38688,0.34808
219,22000,1.01309,0.35039,1.35890,0.34526
220,22100,0.98640,0.34791,1.39276,0.34254
221,22200,1.02938,0.34521,1.39011,0.33997
222,22300,1.02791,0.34269,1.31558,0.33786
223,22400,1.02680,0.34027,1.38390,0.33523
224,22500,1.00830,0.33775,1.32630,0.33220
225,22600,0.97929,0.33514,1.37796,0.32953
226,22700,0.99913,0.33278,1.44283,0.32732
227,22800,1.01314,0.33028,1.36726,0.32511
228,22900,1.01293,0.32783,1.35176,0.32249
229,23000,0.99623,0.32543,1.31692,0.31954
230,23100,0.99285,0.32308,1.35426,0.31701
231,23200,1.01492,0.32039,1.34849,0.31444
232,23300,1.01469,0.31809,1.32056,0.31193
233,23400,1.02515,0.31568,1.35546,0.30922
234,23500,1.00808,0.31338,1.38184,0.30661
235,23600,0.99111,0.31085,1.38037,0.30417
236,23700,1.01586,0.30878,1.39631,0.30187
237,23800,1.00820,0.30628,1.36092,0.29924
238,23900,1.02221,0.30403,1.35181,0.29717
239,24000,1.02303,0.30161,1.30463,0.29423
240,24100,1.01133,0.29923,1.31510,0.29186
241,24200,0.99106,0.29696,1.36062,0.28990
242,24300,0.97963,0.29450,1.35566,0.28679
243,24400,1.01247,0.29228,1.30372,0.28449
244,24500,1.02108,0.29008,1.36815,0.28295
245,24600,1.00411,0.28785,1.37856,0.27987
246,24700,1.01933,0.28556,1.38159,0.27723
247,24800,0.98821,0.28319,1.33499,0.27581
248,24900,0.97038,0.28099,1.40150,0.27322
