iteration,episode,1_iql_loss,1_icm_forward_loss,1_icm_inverse_loss,2_iql_loss,2_icm_forward_loss,2_icm_inverse_loss,3_iql_loss,3_icm_forward_loss,3_icm_inverse_loss
158,15900,0.61218,0.02826,1.59833,0.88100,0.03369,1.59968,0.80075,0.03406,1.59859
159,16000,0.60405,0.02787,1.59795,0.83703,0.03375,1.59950,0.83802,0.03382,1.59821
160,16100,0.59649,0.02750,1.59781,0.86095,0.03411,1.59972,0.81464,0.03350,1.59849
161,16200,0.62615,0.02748,1.59793,0.87027,0.03298,1.59894,0.79901,0.03341,1.59786
162,16300,0.62834,0.02726,1.59854,0.86010,0.03301,1.59880,0.80486,0.03266,1.59832
163,16400,0.61876,0.02700,1.59841,0.87655,0.03259,1.59921,0.80590,0.03268,1.59817
164,16500,0.60938,0.02675,1.59834,0.80389,0.03251,1.59921,0.79191,0.03237,1.59807
165,16600,0.59381,0.02645,1.59781,0.83734,0.03210,1.59939,0.80271,0.03200,1.59760
166,16700,0.61842,0.02624,1.59854,0.82941,0.03200,1.59950,0.82557,0.03152,1.59783
167,16800,0.63229,0.02595,1.59789,0.81935,0.03172,1.59872,0.81187,0.03138,1.59719
168,16900,0.60449,0.02598,1.59764,0.81159,0.03147,1.59907,0.82325,0.03113,1.59771
169,17000,0.58801,0.02543,1.59879,0.85123,0.03139,1.59916,0.80900,0.03054,1.59688
170,17100,0.62157,0.02552,1.59766,0.83493,0.03081,1.59840,0.78781,0.03066,1.59669
171,17200,0.62524,0.02536,1.59772,0.79675,0.03101,1.59865,0.81880,0.03035,1.59689
172,17300,0.61422,0.02513,1.59741,0.83502,0.03006,1.59843,0.80904,0.02983,1.59646
173,17400,0.61302,0.02489,1.59783,0.84022,0.02982,1.59873,0.79385,0.02980,1.59650
174,17500,0.61673,0.02468,1.59783,0.82720,0.02983,1.59843,0.77019,0.02966,1.59661
175,17600,0.62467,0.02459,1.59694,0.82675,0.02949,1.59783,0.81408,0.02902,1.59661
176,17700,0.61842,0.02447,1.59829,0.81936,0.02932,1.59844,0.80239,0.02913,1.59649
177,17800,0.62421,0.02419,1.59733,0.81670,0.02930,1.59829,0.79325,0.02868,1.59603
178,17900,0.62552,0.02398,1.59779,0.83767,0.02884,1.59840,0.79595,0.02841,1.59627
179,18000,0.62653,0.02364,1.59789,0.81945,0.02828,1.59821,0.80393,0.02823,1.59548
180,18100,0.62252,0.02381,1.59804,0.81413,0.02834,1.59802,0.79503,0.02803,1.59626
181,18200,0.64074,0.02345,1.59700,0.82259,0.02776,1.59849,0.80622,0.02736,1.59572
182,18300,0.61911,0.02325,1.59685,0.83313,0.02758,1.59822,0.78113,0.02759,1.59578
183,18400,0.61923,0.02299,1.59782,0.85496,0.02739,1.59812,0.79495,0.02712,1.59568
184,18500,0.63199,0.02307,1.59721,0.80543,0.02721,1.59886,0.77704,0.02739,1.59593
185,18600,0.61907,0.02295,1.59735,0.82448,0.02708,1.59740,0.78942,0.02664,1.59577
186,18700,0.62868,0.02264,1.59788,0.81608,0.02686,1.59792,0.81630,0.02671,1.59509
187,18800,0.64316,0.02240,1.59694,0.81618,0.02646,1.59710,0.78570,0.02616,1.59487
188,18900,0.62066,0.02241,1.59748,0.81820,0.02630,1.59813,0.80071,0.02584,1.59409
189,19000,0.62973,0.02215,1.59738,0.83240,0.02621,1.59753,0.79307,0.02572,1.59400
190,19100,0.63838,0.02176,1.59773,0.82550,0.02598,1.59786,0.78070,0.02556,1.59518
191,19200,0.65774,0.02189,1.59677,0.82287,0.02575,1.59785,0.76830,0.02554,1.59522
192,19300,0.62422,0.02171,1.59707,0.82530,0.02527,1.59758,0.80343,0.02496,1.59500
193,19400,0.62576,0.02176,1.59677,0.80790,0.02522,1.59814,0.80000,0.02498,1.59336
194,19500,0.64291,0.02122,1.59689,0.81833,0.02522,1.59746,0.81541,0.02476,1.59428
195,19600,0.65919,0.02113,1.59735,0.83535,0.02500,1.59731,0.79448,0.02488,1.59338
196,19700,0.66124,0.02114,1.59662,0.85961,0.02461,1.59657,0.82507,0.02426,1.59374
197,19800,0.65087,0.02118,1.59706,0.79885,0.02462,1.59669,0.77952,0.02423,1.59339
198,19900,0.64166,0.02098,1.59694,0.80234,0.02451,1.59683,0.77973,0.02405,1.59353
199,20000,0.64262,0.02094,1.59657,0.83451,0.02410,1.59752,0.79572,0.02364,1.59362
200,20100,0.65055,0.02058,1.59685,0.83160,0.02361,1.59699,0.78063,0.02367,1.59364
201,20200,0.63211,0.02042,1.59725,0.80425,0.02376,1.59706,0.78213,0.02361,1.59320
202,20300,0.64767,0.02043,1.59568,0.81205,0.02363,1.59679,0.79319,0.02311,1.59341
203,20400,0.65291,0.02020,1.59666,0.79301,0.02365,1.59656,0.79067,0.02280,1.59342
204,20500,0.68132,0.02012,1.59572,0.80615,0.02339,1.59599,0.79083,0.02277,1.59277
205,20600,0.64621,0.02008,1.59611,0.82891,0.02293,1.59645,0.79589,0.02268,1.59257
206,20700,0.66260,0.02003,1.59632,0.81116,0.02298,1.59562,0.76206,0.02249,1.59261
207,20800,0.64602,0.01988,1.59633,0.81041,0.02259,1.59615,0.79482,0.02229,1.59231
208,20900,0.63970,0.01973,1.59615,0.80985,0.02238,1.59639,0.79560,0.02204,1.59277
209,21000,0.66197,0.01945,1.59576,0.77471,0.02277,1.59568,0.80594,0.02180,1.59215
210,21100,0.66532,0.01935,1.59591,0.80464,0.02213,1.59650,0.79154,0.02186,1.59230
211,21200,0.64863,0.01926,1.59589,0.80164,0.02200,1.59549,0.78061,0.02162,1.59213
212,21300,0.67143,0.01920,1.59669,0.82068,0.02173,1.59588,0.78452,0.02120,1.59143
